Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
271,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,30-095,1995,5.3,355,4,26,149,183,15,355,27,9,33.3,17,63.0,195,1232,520,19,7,5,25,6,243,46,Matches
272,Mikel Jauregizar,es ESP,MF,Athletic Club,21-180,2003,21.8,1273,34,242,754,286,11,1273,33,15,45.5,13,39.4,633,2680,1186,14,22,1,29,22,774,29,Matches
273,John Joe,ie IRL,"MF,FW",Getafe,21-199,2003,0.5,33,1,5,10,18,1,33,5,2,40.0,3,60.0,21,102,47,1,1,0,4,1,23,6,Matches
274,Jofre,es ESP,"MF,FW",Espanyol,23-328,2001,22.4,786,21,131,309,362,65,786,107,37,34.6,56,52.3,496,3819,1991,60,48,24,59,38,534,148,Matches
275,Frenkie de Jong,nl NED,MF,Barcelona,27-364,1997,10.1,966,12,107,655,206,11,966,8,5,62.5,3,37.5,648,3670,2060,29,32,0,3,5,789,19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Joan Jordán,es ESP,MF,Alavés,30-309,1994,15.1,1012,25,126,588,309,10,1009,7,6,85.7,1,14.3,471,1568,802,6,17,1,16,6,610,35,Matches
277,Juanmi,es ESP,"FW,MF",Getafe,31-356,1993,7.4,219,1,23,107,91,20,219,10,4,40.0,6,60.0,124,583,186,6,5,1,27,8,140,27,Matches
278,Juanmi,es ESP,"FW,MF",Betis,31-356,1993,2.7,109,3,23,46,41,14,109,8,4,50.0,3,37.5,62,307,101,4,1,2,7,4,74,18,Matches
279,Juanpe,es ESP,DF,Girona,34-011,1991,6.8,588,76,335,241,15,0,588,0,0,,0,,331,1596,899,2,4,0,3,1,403,0,Matches
280,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,24-117,2001,14.2,464,396,457,7,0,0,464,0,0,,0,,236,1247,799,0,0,0,1,0,192,0,Matches
281,Vinicius Júnior,br BRA,FW,Real Madrid,24-303,2000,23.7,1202,3,68,366,796,190,1199,188,82,43.6,92,48.9,910,7472,4365,164,84,102,65,44,1012,248,Matches
282,Stanko Jurić,hr CRO,MF,Valladolid,28-268,1996,19.2,981,90,423,505,65,10,981,10,6,60.0,4,40.0,388,1841,789,5,6,2,21,14,544,8,Matches
283,Willy Kambwala,fr FRA,DF,Villarreal,20-259,2004,10.6,568,95,346,211,14,6,568,3,3,100.0,0,0.0,296,1379,677,2,2,1,7,3,371,0,Matches
284,Abdoulaye Keita,es ESP,"FW,MF",Getafe,22-252,2002,1.1,41,3,10,19,12,1,41,3,1,33.3,2,66.7,22,84,24,1,0,0,3,3,25,4,Matches
285,Kenedy,br BRA,"MF,FW",Valladolid,29-092,1996,0.1,5,0,0,1,4,2,5,1,0,0.0,1,100.0,4,15,4,1,0,0,0,1,3,2,Matches
286,Kiké,es ESP,FW,Alavés,35-167,1989,25.6,804,21,63,359,393,104,802,32,13,40.6,17,53.1,485,1921,631,21,13,9,90,41,648,144,Matches
287,Koke,es ESP,MF,Atlético Madrid,33-123,1992,18.9,1604,45,397,946,275,10,1604,20,9,45.0,10,50.0,962,4130,1947,20,19,0,13,7,1160,14,Matches
288,Jules Koundé,fr FRA,DF,Barcelona,26-180,1998,28.9,2453,79,567,1194,706,79,2453,50,22,44.0,27,54.0,1287,4667,2501,44,42,7,41,13,1625,190,Matches
289,Alex Král,cz CZE,MF,Espanyol,26-357,1998,29.2,1126,82,271,631,244,44,1126,53,28,52.8,21,39.6,604,3936,1854,48,32,7,50,29,669,77,Matches
290,Ladislav Krejčí,cz CZE,DF,Girona,26-021,1999,25.1,2231,234,1020,1121,104,28,2231,10,5,50.0,4,40.0,1450,8043,4869,28,18,1,14,8,1714,6,Matches
291,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23-341,2001,23.4,1193,9,113,475,628,108,1193,136,63,46.3,57,41.9,779,5698,3347,128,51,54,81,43,878,202,Matches
292,Marash Kumbulla,al ALB,DF,Espanyol,25-092,2000,30.0,1667,301,1050,581,43,19,1667,8,4,50.0,2,25.0,893,4427,2553,10,10,0,14,1,1041,2,Matches
293,Luca de la Torre,us USA,MF,Celta Vigo,26-353,1998,0.0,8,0,0,8,0,0,8,1,0,0.0,1,100.0,5,28,24,0,0,0,0,0,4,0,Matches
294,Yoel Lago,es ESP,DF,Celta Vigo,21-047,2004,5.3,396,50,224,165,8,2,396,2,1,50.0,1,50.0,227,984,534,0,2,0,4,1,293,0,Matches
295,Cyle Larin,ca CAN,FW,Mallorca,30-024,1995,18.3,529,20,52,252,231,69,528,26,7,26.9,17,65.4,299,1517,501,18,16,9,68,55,407,90,Matches
296,Juanmi Latasa,es ESP,FW,Valladolid,24-049,2001,13.0,333,15,22,167,147,66,333,12,6,50.0,5,41.7,123,378,93,2,3,0,21,17,249,36,Matches
297,Toni Lato,es ESP,DF,Mallorca,27-171,1997,5.2,323,22,95,124,105,3,323,3,0,0.0,3,100.0,123,562,291,10,7,1,6,2,146,28,Matches
298,Robin Le Normand,es ESP,DF,Atlético Madrid,28-181,1996,21.9,1392,173,727,630,38,17,1392,4,2,50.0,2,50.0,912,3844,1923,10,4,0,13,6,1015,6,Matches
299,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33-356,1991,33.9,2287,280,1225,976,96,30,2287,5,4,80.0,1,20.0,1364,6440,3814,20,11,1,16,4,1491,5,Matches
300,Iñigo Lekue,es ESP,DF,Athletic Club,32-007,1993,7.6,446,29,138,215,95,4,446,13,6,46.2,7,53.8,203,877,424,11,6,1,3,5,223,14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Thomas Lemar,fr FRA,MF,Atlético Madrid,29-180,1995,0.9,78,0,8,33,37,1,78,3,0,0.0,2,66.7,55,207,54,1,4,0,1,1,62,4,Matches
302,Clément Lenglet,fr FRA,DF,Atlético Madrid,29-328,1995,19.9,1431,198,740,639,56,16,1431,3,3,100.0,0,0.0,952,5019,3093,13,15,0,7,3,1046,1,Matches
303,Robert Lewandowski,pl POL,FW,Barcelona,36-263,1988,27.1,788,30,57,297,441,166,784,31,19,61.3,11,35.5,436,1657,547,25,11,14,70,42,621,150,Matches
304,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,25-139,1999,15.1,911,18,183,377,363,62,911,44,22,50.0,20,45.5,592,3413,1899,60,42,21,27,16,681,154,Matches
305,Javier Llabrés,es ESP,FW,Mallorca,22-242,2002,0.6,29,2,6,9,14,0,29,0,0,,0,,17,160,69,3,2,0,1,2,19,8,Matches
306,Diego Llorente,es ESP,DF,Betis,31-268,1993,28.0,1915,235,1048,825,48,22,1915,9,6,66.7,2,22.2,1127,5465,3118,7,8,1,11,4,1243,3,Matches
307,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,30-101,1995,24.9,1649,72,493,727,441,53,1649,30,14,46.7,13,43.3,1008,4881,2776,76,43,15,24,7,1113,141,Matches
308,Giovani Lo Celso,ar ARG,"MF,FW",Betis,29-032,1996,14.5,1056,7,100,501,466,51,1053,50,20,40.0,24,48.0,633,2980,1333,25,29,9,37,31,752,64,Matches
309,Enzo Loiodice,fr FRA,MF,Las Palmas,24-165,2000,5.6,380,13,74,257,50,3,380,8,3,37.5,4,50.0,212,701,303,2,4,0,9,12,274,3,Matches
310,David López,es ESP,DF,Mallorca,22-097,2003,0.9,41,4,19,20,2,0,41,0,0,,0,,26,69,26,0,0,0,0,0,29,0,Matches
311,David López,es ESP,DF,Girona,35-214,1989,26.0,2178,252,1035,1074,74,15,2178,9,6,66.7,2,22.2,1351,7690,4461,16,20,0,10,7,1633,7,Matches
312,Diego López,es ESP,"MF,FW",Valencia,22-363,2002,28.3,1149,10,119,448,600,95,1149,75,23,30.7,49,65.3,659,3914,1926,72,46,24,64,24,800,205,Matches
313,Fer López,,"FW,MF",Celta Vigo,,,5.9,310,6,32,132,153,25,310,26,12,46.2,12,46.2,223,1457,723,22,18,6,24,17,251,47,Matches
314,Fermin López,es ESP,"MF,FW",Barcelona,22-000,2003,11.5,698,5,49,298,358,45,698,47,22,46.8,22,46.8,403,2036,875,24,19,7,31,16,527,84,Matches
315,Javi López,es ESP,DF,Real Sociedad,23-047,2002,20.5,1172,54,360,531,296,12,1172,37,16,43.2,18,48.6,534,2932,1255,32,27,4,24,21,621,56,Matches
316,Pau López,es ESP,GK,Girona,30-149,1994,0.5,26,20,26,0,0,0,26,0,0,,0,,17,62,31,0,0,0,0,0,13,0,Matches
317,Roberto López,es ESP,MF,Leganés,25-017,2000,4.4,242,5,42,130,72,2,242,4,2,50.0,2,50.0,122,541,243,3,3,0,6,5,141,11,Matches
318,Unai López,es ESP,MF,Rayo Vallecano,29-193,1995,17.4,1296,37,296,754,256,18,1296,14,10,71.4,2,14.3,767,3157,1367,19,22,1,24,17,953,34,Matches
319,Iker Losada,es ESP,"FW,MF",Celta Vigo,23-283,2001,3.8,158,4,18,77,66,15,158,5,2,40.0,3,60.0,85,484,280,9,5,4,9,3,120,23,Matches
320,Iker Losada,es ESP,"MF,FW",Betis,23-283,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,Matches
321,Pol Lozano,es ESP,MF,Espanyol,25-217,1999,19.8,947,54,265,547,148,1,947,19,5,26.3,12,63.2,458,2409,1153,16,10,0,17,13,541,12,Matches
322,José Luis Gayà,es ESP,DF,Valencia,29-351,1995,18.1,1092,48,304,450,343,18,1092,20,7,35.0,11,55.0,506,2251,1107,25,27,4,14,4,619,147,Matches
323,Dodi Lukebakio,be BEL,FW,Sevilla,27-229,1997,32.4,1394,8,129,525,762,138,1393,164,83,50.6,73,44.5,827,5976,3305,124,77,64,110,54,1037,233,Matches
324,Daniel Luna,co COL,MF,Mallorca,22-004,2003,0.2,17,0,0,5,12,1,17,3,1,33.3,1,33.3,11,36,15,1,0,1,0,0,11,2,Matches
325,Andriy Lunin,ua UKR,GK,Real Madrid,26-089,1999,5.0,169,143,169,0,0,0,169,0,0,,0,,98,347,177,0,0,0,0,0,91,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Darwin Machís,ve VEN,"MF,FW",Valladolid,32-093,1993,7.1,334,10,57,143,137,6,334,20,5,25.0,12,60.0,173,1196,588,17,15,1,5,4,219,43,Matches
327,Pablo Maffeo,es ESP,DF,Mallorca,27-303,1997,25.5,1353,88,427,551,402,20,1353,83,39,47.0,33,39.8,653,3648,1741,44,43,7,45,32,681,116,Matches
328,Jon Magunazelaia,es ESP,MF,Real Sociedad,24-302,2000,0.1,16,0,5,9,4,0,16,0,0,,0,,9,28,9,0,0,0,0,0,9,0,Matches
329,Giorgi Mamardashvili,ge GEO,GK,Valencia,24-224,2000,31.0,1034,866,1027,7,0,0,1034,0,0,,0,,495,2325,1285,1,0,0,0,0,420,0,Matches
330,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,31-110,1994,10.5,717,56,290,326,103,8,717,18,4,22.2,9,50.0,421,1705,853,14,15,2,8,4,459,15,Matches
331,Javier Manquillo,es ESP,DF,Celta Vigo,31-006,1994,5.7,413,20,161,222,31,1,413,1,0,0.0,1,100.0,248,1017,454,3,5,1,1,0,312,5,Matches
332,Marcão,br BRA,DF,Sevilla,28-340,1996,5.1,325,49,193,128,5,2,325,3,0,0.0,1,33.3,172,792,343,0,0,0,4,3,201,0,Matches
333,Óscar de Marcos,es ESP,DF,Athletic Club,36-027,1989,15.3,1042,35,276,519,253,15,1042,15,2,13.3,11,73.3,424,1657,823,22,18,2,10,7,560,69,Matches
334,Alberto Marí,es ESP,FW,Valencia,23-304,2001,0.1,4,0,0,3,1,0,4,0,0,,0,,2,11,10,0,0,0,0,0,4,2,Matches
335,José María Giménez,uy URU,DF,Atlético Madrid,30-111,1995,21.2,1510,260,785,701,29,11,1510,3,2,66.7,1,33.3,952,4084,2111,3,2,0,6,3,1040,1,Matches
336,Arkaitz Mariezkurrena,es ESP,"MF,FW",Real Sociedad,20-036,2005,1.7,74,3,16,28,31,5,74,3,1,33.3,2,66.7,42,144,65,2,1,0,9,4,47,7,Matches
337,Pablo Marín,es ESP,MF,Real Sociedad,21-312,2003,11.6,525,19,85,280,168,16,525,30,18,60.0,10,33.3,280,1241,456,13,13,6,35,15,338,41,Matches
338,Mika Mármol,es ESP,DF,Las Palmas,23-314,2001,24.7,1666,136,629,817,226,16,1666,11,5,45.5,6,54.5,726,3509,2135,27,21,1,13,3,979,51,Matches
339,Mario Maroto,es ESP,MF,Valladolid,21-164,2003,0.2,19,1,4,11,4,1,19,1,1,100.0,0,0.0,5,16,3,0,0,0,0,0,7,0,Matches
340,Unai Marrero,es ESP,GK,Real Sociedad,23-214,2001,1.0,33,29,33,0,0,0,33,0,0,,0,,17,63,22,0,0,0,0,0,15,0,Matches
341,Carlos Martín,es ESP,"FW,MF",Alavés,23-019,2002,14.5,593,20,112,257,230,40,593,35,8,22.9,26,74.3,296,1145,481,13,10,4,29,18,365,67,Matches
342,Gerard Martín,es ESP,DF,Barcelona,23-130,2002,9.8,780,25,172,336,276,14,780,9,3,33.3,6,66.7,346,1220,610,9,12,1,6,2,498,107,Matches
343,Iván Martín,es ESP,MF,Girona,26-086,1999,21.4,1523,32,278,871,395,17,1523,44,22,50.0,16,36.4,1012,6345,2966,56,53,1,41,27,1230,73,Matches
344,Jon Martin,es ESP,DF,Real Sociedad,19-130,2006,9.0,630,78,345,268,19,12,630,0,0,,0,,360,1829,1027,4,1,0,6,0,406,0,Matches
345,Mario Martín,es ESP,MF,Valladolid,21-067,2004,17.9,988,70,312,538,149,23,988,35,18,51.4,13,37.1,512,2932,1293,18,15,2,34,22,621,19,Matches
346,Arnau Martinez,es ESP,"DF,MF",Girona,22-016,2003,26.7,1958,82,582,931,459,53,1958,33,17,51.5,13,39.4,1104,5333,2453,35,29,5,25,12,1307,92,Matches
347,Iñigo Martínez,es ESP,DF,Barcelona,33-359,1991,25.7,2514,143,843,1536,143,24,2514,3,3,100.0,0,0.0,1616,9692,6966,66,51,0,10,3,1900,11,Matches
348,Javi Martínez,es ESP,MF,Osasuna,25-140,1999,0.1,10,0,2,8,0,0,10,0,0,,0,,6,16,2,0,0,0,0,0,10,0,Matches
349,Ramón Martínez,es ESP,DF,Sevilla,22-201,2002,2.1,136,22,68,63,5,2,136,1,1,100.0,0,0.0,72,329,169,0,1,0,0,1,91,1,Matches
350,Toni Martínez,es ESP,"FW,MF",Alavés,27-315,1997,10.1,355,11,27,148,185,69,355,11,7,63.6,3,27.3,141,715,258,13,6,7,33,9,241,51,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Javi Martón,es ESP,"FW,MF",Athletic Club,26-005,1999,0.6,14,0,1,8,5,0,14,0,0,,0,,6,8,1,0,0,0,5,0,8,3,Matches
352,Marvin,es ESP,"DF,FW",Las Palmas,24-312,2000,9.4,532,25,119,235,184,18,532,17,2,11.8,13,76.5,262,1744,775,26,18,1,21,6,286,63,Matches
353,Omar Mascarell,gq EQG,MF,Mallorca,32-098,1993,20.1,1042,86,326,632,93,9,1042,13,8,61.5,4,30.8,501,2247,887,9,11,1,9,8,634,11,Matches
354,Jaime Mata,es ESP,FW,Las Palmas,36-199,1988,6.1,228,9,16,112,100,33,228,6,4,66.7,2,33.3,95,388,143,6,2,2,14,2,161,35,Matches
355,Borja Mayoral,es ESP,FW,Getafe,28-036,1997,10.3,312,6,19,147,151,36,311,17,6,35.3,8,47.1,184,725,252,8,6,6,20,18,217,40,Matches
356,Kylian Mbappé,fr FRA,FW,Real Madrid,26-142,1998,28.3,1357,1,34,400,938,264,1350,164,72,43.9,81,49.4,915,6085,3254,127,81,81,77,43,1174,334,Matches
357,Oliver McBurnie,sct SCO,FW,Las Palmas,28-341,1996,18.4,570,26,51,289,235,89,570,33,15,45.5,18,54.5,259,931,227,7,4,7,35,21,401,72,Matches
358,Scott McKenna,sct SCO,DF,Las Palmas,28-180,1996,25.4,1589,256,947,602,45,17,1589,3,3,100.0,0,0.0,829,3646,1863,8,9,2,8,4,1029,3,Matches
359,Mateo Mejía,es ESP,FW,Sevilla,22-041,2003,0.1,2,0,0,1,1,0,2,1,0,0.0,0,0.0,1,2,0,0,0,0,0,0,1,0,Matches
360,Arthur Melo,br BRA,MF,Girona,28-272,1996,8.3,667,30,153,407,113,0,667,10,6,60.0,1,10.0,459,3069,1459,20,12,0,7,6,514,12,Matches
361,Brais Méndez,es ESP,MF,Real Sociedad,28-124,1997,15.5,915,17,126,472,322,55,915,42,12,28.6,26,61.9,488,2256,976,27,16,6,34,33,669,82,Matches
362,Ferland Mendy,fr FRA,DF,Real Madrid,29-337,1995,11.2,739,30,188,408,149,4,739,6,3,50.0,3,50.0,447,1626,717,12,10,1,10,9,535,40,Matches
363,Víctor Meseguer,es ESP,MF,Valladolid,25-336,1999,4.6,234,5,59,124,51,11,234,4,1,25.0,3,75.0,100,349,151,2,1,0,7,3,151,22,Matches
364,Miguel,es ESP,FW,Leganés,25-250,1999,18.6,454,26,50,196,213,58,452,36,8,22.2,25,69.4,250,1008,330,14,17,9,71,25,315,88,Matches
365,Éder Militão,br BRA,DF,Real Madrid,27-113,1998,10.4,819,92,395,395,33,13,819,8,5,62.5,3,37.5,533,2738,1593,7,7,0,6,3,603,1,Matches
366,Luis Milla,es ESP,MF,Getafe,30-216,1994,29.9,1725,40,244,1004,497,19,1724,39,21,53.8,14,35.9,777,3844,2092,31,35,4,45,16,867,29,Matches
367,Pere Milla,es ESP,"MF,FW",Espanyol,32-230,1992,3.5,168,4,34,76,61,10,168,7,2,28.6,4,57.1,81,347,176,8,4,4,9,3,104,21,Matches
368,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25-363,1999,27.4,2253,61,536,1046,688,39,2253,55,22,40.0,31,56.4,1290,5927,3020,61,57,11,36,12,1556,177,Matches
369,Kim Minsu,kr KOR,"MF,FW",Girona,19-112,2006,0.2,18,0,0,8,10,0,18,2,0,0.0,2,100.0,12,62,9,0,0,0,3,1,15,2,Matches
370,Bojan Miovski,mk MKD,FW,Girona,25-321,1999,9.7,182,5,20,73,89,29,182,7,3,42.9,2,28.6,88,325,83,4,1,4,17,6,121,33,Matches
371,Rafa Mir,es ESP,"FW,MF",Valencia,27-327,1997,7.0,233,10,42,103,90,20,233,13,1,7.7,11,84.6,113,516,188,6,5,0,9,8,156,18,Matches
372,Luka Modrić,hr CRO,MF,Real Madrid,39-244,1985,16.8,1717,37,285,971,479,17,1717,16,9,56.3,7,43.8,1128,5818,2814,49,45,7,21,10,1319,48,Matches
373,Johan Mojica,co COL,DF,Mallorca,32-263,1992,29.3,1840,90,566,766,537,18,1840,84,30,35.7,46,54.8,961,4787,2086,63,49,5,51,26,1049,132,Matches
374,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,21-223,2003,28.4,1326,4,143,641,567,97,1326,141,61,43.3,72,51.1,880,5540,2965,89,68,25,71,42,1019,171,Matches
375,Nahuel Molina,ar ARG,DF,Atlético Madrid,27-035,1998,16.4,1279,53,393,575,318,19,1279,29,14,48.3,13,44.8,722,3134,1828,33,24,4,20,2,824,89,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Jon Moncayola,es ESP,MF,Osasuna,26-363,1998,22.9,1168,36,207,629,340,33,1168,12,4,33.3,7,58.3,555,2205,1050,23,15,6,24,8,709,50,Matches
377,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,28-130,1997,1.3,99,9,41,42,16,2,99,1,0,0.0,0,0.0,37,153,90,3,0,0,2,0,57,3,Matches
378,Gerard Moreno,es ESP,FW,Villarreal,33-034,1992,7.5,369,7,27,163,182,43,366,27,15,55.6,12,44.4,221,1153,461,14,11,7,16,9,294,56,Matches
379,Mateu Morey,es ESP,DF,Mallorca,25-070,2000,5.6,338,22,102,153,85,5,338,12,8,66.7,3,25.0,173,875,406,15,7,5,5,7,189,25,Matches
380,Ilaix Moriba,gn GUI,MF,Celta Vigo,22-112,2003,20.7,1164,30,192,658,330,38,1164,40,12,30.0,17,42.5,704,3347,1439,32,32,8,45,24,817,62,Matches
381,Manu Morlanes,es ESP,MF,Mallorca,26-119,1999,14.4,798,30,164,491,152,8,798,8,3,37.5,5,62.5,428,2247,1064,16,21,0,8,10,494,35,Matches
382,Raúl Moro,es ESP,"MF,FW",Valladolid,22-157,2002,23.0,916,16,119,335,481,98,916,117,53,45.3,58,49.6,531,5042,2625,98,59,56,42,11,624,172,Matches
383,Cristhian Mosquera,es ESP,DF,Valencia,20-318,2004,33.9,2138,218,1060,1033,54,7,2138,9,5,55.6,4,44.4,1289,6855,3971,30,10,0,16,9,1429,5,Matches
384,Santiago Mouriño,uy URU,DF,Alavés,23-087,2002,17.5,815,100,415,363,47,11,815,10,4,40.0,5,50.0,384,2376,1367,14,14,0,6,10,376,1,Matches
385,Abdul Mumin,gh GHA,DF,Rayo Vallecano,26-339,1998,22.4,1351,253,874,447,39,13,1351,10,5,50.0,4,40.0,725,3467,1525,12,5,2,16,5,819,6,Matches
386,Aihen Muñoz,es ESP,DF,Real Sociedad,27-268,1997,10.3,655,39,216,311,132,3,655,9,4,44.4,4,44.4,286,1299,590,20,13,3,7,3,320,17,Matches
387,Álex Muñoz,es ESP,DF,Las Palmas,30-285,1994,15.2,936,82,378,401,162,19,936,8,1,12.5,6,75.0,381,1687,997,14,8,1,9,1,515,51,Matches
388,Iker Muñoz,es ESP,MF,Osasuna,22-187,2002,5.6,308,11,46,202,61,5,308,4,2,50.0,2,50.0,158,597,269,4,2,0,6,4,206,8,Matches
389,Javier Muñoz,es ESP,"MF,DF",Las Palmas,30-072,1995,28.5,1390,43,267,801,338,32,1390,36,21,58.3,13,36.1,690,3772,1575,35,28,7,29,15,924,90,Matches
390,Vedat Muriqi,xk KVX,FW,Mallorca,31-017,1994,20.3,660,38,60,319,287,106,657,26,9,34.6,15,57.7,294,1279,429,19,9,9,50,21,500,95,Matches
391,Juan Musso,ar ARG,GK,Atlético Madrid,31-005,1994,1.0,30,29,30,0,0,0,30,0,0,,0,,13,50,34,0,0,0,0,0,9,0,Matches
392,Matija Nastasić,rs SRB,DF,Leganés,32-044,1993,22.6,1094,185,626,455,14,7,1094,1,1,100.0,0,0.0,488,1998,1041,1,1,0,5,0,616,0,Matches
393,Natan,br BRA,DF,Betis,24-094,2001,20.2,1278,154,677,571,40,19,1278,2,1,50.0,0,0.0,785,4084,2365,12,5,0,12,8,848,6,Matches
394,Pau Navarro,es ESP,DF,Villarreal,20-016,2005,8.0,533,36,219,257,61,2,533,5,3,60.0,2,40.0,257,888,406,2,3,0,3,0,309,7,Matches
395,Roberto Navarro,es ESP,"MF,FW",Mallorca,23-029,2002,14.2,683,16,112,316,278,42,683,67,35,52.2,21,31.3,425,2777,1409,45,46,10,47,34,441,85,Matches
396,Jesús Navas,es ESP,"FW,MF",Sevilla,39-171,1985,4.7,295,6,40,124,131,5,295,6,4,66.7,2,33.3,150,837,453,13,7,1,5,4,219,48,Matches
397,Yvan Neyou,cm CMR,MF,Leganés,28-128,1997,24.1,1275,45,312,806,173,8,1275,41,19,46.3,16,39.0,728,3118,1315,22,21,1,28,21,847,29,Matches
398,Tanguy Nianzou,fr FRA,DF,Sevilla,22-338,2002,5.8,376,49,205,162,11,6,376,3,3,100.0,0,0.0,207,924,408,4,3,0,3,0,263,0,Matches
399,Saúl Ñíguez,es ESP,MF,Sevilla,30-171,1994,17.1,898,34,203,481,224,49,898,28,12,42.9,13,46.4,386,1971,829,13,15,3,26,12,534,39,Matches
400,Tamás Nikitscher,hu HUN,MF,Valladolid,25-189,1999,7.3,307,17,105,181,24,6,307,4,2,50.0,1,25.0,145,890,303,2,3,0,4,4,180,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Adrian Niño,es ESP,FW,Atlético Madrid,20-326,2004,0.1,2,0,0,0,2,2,2,0,0,,0,,1,4,0,0,0,0,0,0,1,1,Matches
402,Hugo Novoa,es ESP,"DF,MF",Alavés,22-130,2003,2.6,100,8,27,42,33,1,100,10,3,30.0,6,60.0,50,484,191,7,3,0,6,2,47,10,Matches
403,Randy Nteka,ao ANG,FW,Rayo Vallecano,27-156,1997,12.5,366,24,45,148,175,40,366,15,5,33.3,8,53.3,159,610,202,10,3,5,32,17,241,44,Matches
404,Unai Núñez,es ESP,DF,Athletic Club,28-101,1997,6.5,394,51,187,207,3,2,394,2,1,50.0,0,0.0,215,1069,541,2,0,0,6,0,235,0,Matches
405,Ørjan Nyland,no NOR,GK,Sevilla,34-243,1990,27.7,997,841,987,10,0,0,997,0,0,,0,,557,2632,1367,0,0,0,0,0,541,0,Matches
406,Allan Nyom,cm CMR,"DF,MF",Getafe,37-001,1988,7.8,376,15,83,193,102,13,376,9,4,44.4,5,55.6,173,734,359,5,9,0,15,3,202,18,Matches
407,Jan Oblak,si SVN,GK,Atlético Madrid,32-124,1993,34.0,948,882,947,1,0,0,948,2,2,100.0,0,0.0,499,2446,1469,0,0,0,1,0,334,0,Matches
408,Lucas Ocampos,ar ARG,FW,Sevilla,30-304,1994,1.9,115,1,11,60,45,5,115,8,2,25.0,5,62.5,63,377,183,5,4,0,5,3,84,20,Matches
409,Álvaro Odriozola,es ESP,DF,Real Sociedad,29-148,1995,0.5,35,1,11,15,10,0,35,0,0,,0,,21,79,42,0,1,0,3,1,22,0,Matches
410,Thiago Ojeda,ar ARG,MF,Villarreal,22-119,2003,0.1,11,1,2,5,4,0,11,0,0,,0,,5,42,34,1,1,0,1,0,7,0,Matches
411,Olasagasti,es ESP,MF,Real Sociedad,24-268,2000,9.0,483,12,65,279,145,19,483,12,3,25.0,7,58.3,242,1132,508,11,16,2,9,4,312,39,Matches
