Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
321,Tyrell Malacia,nl NED,DF,Manchester Utd,25-267,1999,1.1,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,1,1,Matches
322,Donyell Malen,nl NED,FW,Aston Villa,26-122,1999,3.3,7,4,3,3,1,1,4,25.0,3,1,0,1,0,7,1,0,Matches
323,Mateus Mane,,MF,Wolves,,,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
324,Orel Mangala,be BEL,MF,Everton,27-054,1998,14.0,16,8,3,11,2,5,8,62.5,3,8,3,5,21,37,24,1,Matches
325,Ryan Manning,ie IRL,"DF,MF",Southampton,28-331,1996,16.2,28,17,16,10,2,14,26,53.8,12,20,11,9,17,45,47,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Solly March,eng ENG,"FW,MF",Brighton,30-295,1994,1.9,6,3,2,2,2,5,8,62.5,3,3,0,3,2,8,2,1,Matches
327,Omar Marmoush,eg EGY,"FW,MF",Manchester City,26-093,1999,11.2,11,6,2,7,2,7,15,46.7,8,15,1,14,5,16,3,0,Matches
328,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,23-327,2001,22.7,20,15,8,5,7,7,23,30.4,16,10,0,10,4,24,15,0,Matches
329,Emiliano Martínez,ar ARG,GK,Aston Villa,32-251,1992,34.0,3,3,3,0,0,2,2,100.0,0,1,0,1,0,3,17,6,Matches
330,Lisandro Martínez,ar ARG,DF,Manchester Utd,27-113,1998,19.5,40,24,25,12,3,21,36,58.3,15,22,8,14,32,72,57,1,Matches
331,Pape Matar Sarr,sn SEN,MF,Tottenham,22-239,2002,19.2,44,32,17,22,5,11,23,47.8,12,23,9,14,26,70,20,1,Matches
332,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,27-317,1997,28.0,17,12,4,11,2,3,16,18.8,13,16,3,13,2,19,22,0,Matches
333,Stephy Mavididi,eng ENG,FW,Leicester City,26-345,1998,17.9,34,19,16,10,8,14,42,33.3,28,26,2,24,11,45,15,0,Matches
334,Konstantinos Mavropanos,gr GRE,DF,West Ham,27-151,1997,21.6,32,22,22,9,1,14,25,56.0,11,23,17,6,38,70,117,1,Matches
335,Noussair Mazraoui,ma MAR,DF,Manchester Utd,27-178,1997,29.3,102,60,53,36,13,51,85,60.0,34,33,8,25,34,136,88,1,Matches
336,Bryan Mbeumo,cm CMR,FW,Brentford,25-277,1999,35.9,45,29,17,14,14,18,31,58.1,13,24,3,21,14,59,52,1,Matches
337,James Mcatee,eng ENG,"MF,FW",Manchester City,22-205,2002,3.9,5,2,0,4,1,1,7,14.3,6,8,0,8,2,7,1,0,Matches
338,Kasey McAteer,ie IRL,"FW,MF",Leicester City,23-170,2001,6.8,14,11,7,4,3,9,21,42.9,12,13,1,12,3,17,11,0,Matches
339,Alex McCarthy,eng ENG,GK,Southampton,35-159,1989,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,4,Matches
340,John McGinn,sct SCO,"MF,FW",Aston Villa,30-205,1994,23.0,31,22,10,13,8,11,29,37.9,18,21,2,19,14,45,17,3,Matches
341,Dwight McNeil,eng ENG,"MF,FW",Everton,25-170,1999,14.4,12,7,5,5,2,9,20,45.0,11,7,0,7,5,17,2,1,Matches
342,Scott McTominay,sct SCO,MF,Manchester Utd,28-154,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
343,Ben Mee,eng ENG,DF,Brentford,35-232,1989,2.0,2,2,0,2,0,1,1,100.0,0,3,3,0,4,6,7,0,Matches
344,Jayden Meghoma,eng ENG,DF,Brentford,18-317,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
345,Mikel Merino,es ESP,"MF,FW",Arsenal,28-323,1996,15.8,38,22,6,21,11,15,29,51.7,14,18,5,13,14,52,24,1,Matches
346,Shumaira Mheuka,eng ENG,MF,Chelsea,17-203,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
347,Nikola Milenković,rs SRB,DF,Nott'ham Forest,27-211,1997,34.0,43,26,30,11,2,21,27,77.8,6,40,24,16,25,68,192,1,Matches
348,Lewis Miley,eng ENG,MF,Newcastle Utd,19-010,2006,2.8,11,9,4,6,1,6,11,54.5,5,5,1,4,2,13,5,2,Matches
349,James Milner,eng ENG,MF,Brighton,39-127,1986,1.9,5,2,1,3,1,3,3,100.0,0,4,2,2,2,7,2,1,Matches
350,Tyrone Mings,eng ENG,DF,Aston Villa,32-059,1993,12.4,7,6,6,1,0,2,2,100.0,0,13,11,2,7,14,61,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Yankuba Minteh,gm GAM,"FW,MF",Brighton,20-293,2004,18.5,47,34,25,13,9,17,45,37.8,28,21,0,21,11,58,31,0,Matches
352,Tyrick Mitchell,eng ENG,DF,Crystal Palace,25-252,1999,32.7,87,54,54,26,7,22,42,52.4,20,62,12,50,14,101,99,2,Matches
353,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,27-356,1997,28.1,44,26,15,13,16,19,48,39.6,29,48,3,45,13,57,10,0,Matches
354,Jakub Moder,pl POL,MF,Brighton,26-034,1999,0.1,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,3,0,Matches
355,Jeremy Monga,,"FW,MF",Leicester City,,,0.6,1,1,0,1,0,1,1,100.0,0,3,2,1,0,1,1,0,Matches
356,Mikey Moore,eng ENG,FW,Tottenham,17-273,2007,2.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0,Matches
357,Morato,br BRA,DF,Nott'ham Forest,23-315,2001,9.0,21,13,18,2,1,13,20,65.0,7,12,4,8,10,31,71,2,Matches
358,Álex Moreno,es ESP,"DF,MF",Nott'ham Forest,31-337,1993,10.6,25,18,20,5,0,15,39,38.5,24,11,5,6,15,40,43,0,Matches
359,Sam Morsy,eg EGY,MF,Ipswich Town,33-243,1991,28.6,65,38,38,23,4,26,58,44.8,32,32,13,19,29,94,44,4,Matches
360,Yerson Mosquera,co COL,DF,Wolves,24-009,2001,4.9,11,7,9,2,0,9,14,64.3,5,13,10,3,10,21,14,0,Matches
361,Mason Mount,eng ENG,"MF,FW",Manchester Utd,26-121,1999,4.8,10,4,5,5,0,8,10,80.0,2,8,1,7,3,13,1,0,Matches
362,Divin Mubama,eng ENG,FW,Manchester City,20-198,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
363,Mykhailo Mudryk,ua UKR,FW,Chelsea,24-126,2001,1.7,2,2,2,0,0,0,0,,0,3,1,2,0,2,1,0,Matches
364,Marshall Munetsi,zw ZIM,"MF,FW",Wolves,28-323,1996,10.8,22,10,6,10,6,12,21,57.1,9,13,1,12,6,28,16,0,Matches
365,Rodrigo Muniz,br BRA,FW,Fulham,24-007,2001,10.7,10,5,3,5,2,4,4,100.0,0,9,2,7,5,15,14,0,Matches
366,Daniel Muñoz,co COL,DF,Crystal Palace,28-350,1996,32.9,113,74,53,37,23,52,89,58.4,37,36,4,32,40,153,102,1,Matches
367,Arijanet Muric,xk KVX,GK,Ipswich Town,26-185,1998,18.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,10,5,Matches
368,Murillo,br BRA,DF,Nott'ham Forest,22-311,2002,33.4,53,36,38,12,3,27,46,58.7,19,67,44,23,32,85,236,3,Matches
369,Jacob Murphy,eng ENG,FW,Newcastle Utd,30-076,1995,23.8,22,15,7,9,6,16,31,51.6,15,31,0,31,11,33,26,1,Matches
370,Vitaliy Mykolenko,ua UKR,DF,Everton,25-347,1999,32.2,55,33,33,14,8,26,52,50.0,26,25,10,15,39,94,137,2,Matches
371,Iliman Ndiaye,sn SEN,FW,Everton,25-066,2000,25.4,48,25,18,15,15,19,45,42.2,26,28,5,23,17,65,24,1,Matches
372,Wilfred Ndidi,ng NGA,MF,Leicester City,28-146,1996,23.9,81,50,45,29,7,27,54,50.0,27,47,19,28,26,107,72,0,Matches
373,Kosta Nedeljković,rs SRB,DF,Aston Villa,19-146,2005,1.4,7,5,1,3,3,2,3,66.7,1,1,0,1,0,7,3,0,Matches
374,Reiss Nelson,eng ENG,FW,Arsenal,25-152,1999,0.0,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
375,Reiss Nelson,eng ENG,FW,Fulham,25-152,1999,5.4,8,6,3,3,2,5,13,38.5,8,11,0,11,5,13,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Neto,br BRA,GK,Bournemouth,35-296,1989,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
377,Pedro Neto,pt POR,FW,Chelsea,25-063,2000,22.4,22,9,9,9,4,8,19,42.1,11,13,2,11,9,31,6,0,Matches
378,Eddie Nketiah,eng ENG,"FW,MF",Crystal Palace,25-346,1999,9.9,13,6,6,3,4,6,12,50.0,6,10,1,9,2,15,11,0,Matches
379,Christopher Nkunku,fr FRA,FW,Chelsea,27-178,1997,10.2,12,8,3,4,5,6,8,75.0,2,9,2,7,7,19,10,0,Matches
380,Gustavo Nunes,br BRA,"FW,MF",Brentford,19-172,2005,0.1,3,2,2,0,1,2,2,100.0,0,0,0,0,0,3,2,0,Matches
381,Matheus Nunes,pt POR,"DF,MF",Manchester City,26-257,1998,16.6,32,21,13,13,6,15,34,44.1,19,14,3,11,13,45,35,1,Matches
382,Darwin Núñez,uy URU,FW,Liverpool,25-321,1999,11.7,19,16,11,3,5,6,16,37.5,10,6,0,6,3,22,12,0,Matches
383,Ethan Nwaneri,eng ENG,"FW,MF",Arsenal,18-051,2007,9.1,11,7,4,4,3,7,18,38.9,11,8,2,6,2,13,4,1,Matches
384,Christian Nørgaard,dk DEN,MF,Brentford,31-062,1994,29.3,76,46,35,34,7,45,74,60.8,29,51,19,32,46,122,65,1,Matches
385,Jake O'Brien,ie IRL,DF,Everton,23-361,2001,15.5,24,16,19,5,0,16,24,66.7,8,16,4,12,4,28,80,0,Matches
386,Matt O'Riley,dk DEN,MF,Brighton,24-171,2000,10.1,16,9,4,8,4,4,13,30.8,9,7,3,4,13,29,9,1,Matches
387,Dara O'Shea,ie IRL,DF,Ipswich Town,26-068,1999,32.7,47,30,33,11,3,20,31,64.5,11,61,49,12,31,78,211,4,Matches
388,Chidozie Obi-Martin,dk DEN,FW,Manchester Utd,17-163,2007,1.7,2,1,0,0,2,2,2,100.0,0,0,0,0,0,2,1,0,Matches
389,Wilson Odobert,fr FRA,FW,Tottenham,20-164,2004,7.0,9,3,4,3,2,6,11,54.5,5,4,0,4,3,12,3,1,Matches
390,Chiedozie Ogbene,ie IRL,FW,Ipswich Town,28-010,1997,2.6,7,3,1,2,4,2,4,50.0,2,1,0,1,1,8,3,0,Matches
391,Caleb Okoli,it ITA,DF,Leicester City,23-302,2001,12.5,25,14,8,15,2,11,18,61.1,7,24,14,10,15,40,79,3,Matches
392,Robin Olsen,se SWE,GK,Aston Villa,35-123,1990,2.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1,Matches
393,Amadou Onana,be BEL,MF,Aston Villa,23-268,2001,16.3,49,24,22,23,4,14,27,51.9,13,15,7,8,25,74,41,3,Matches
394,André Onana,cm CMR,GK,Manchester Utd,29-039,1996,33.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,11,4,Matches
395,Paul Onuachu,ng NGA,FW,Southampton,30-348,1994,11.4,7,2,1,5,1,3,7,42.9,4,7,2,5,1,8,16,1,Matches
396,Frank Onyeka,ng NGA,MF,Brentford,27-130,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
397,Lewis Orford,eng ENG,MF,West Ham,19-082,2006,0.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
398,Stefan Ortega,de GER,GK,Manchester City,32-186,1992,12.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,1,Matches
399,William Osula,dk DEN,FW,Newcastle Utd,21-280,2003,1.2,1,0,0,0,1,0,2,0.0,2,0,0,0,4,5,2,0,Matches
400,Dango Ouattara,bf BFA,FW,Bournemouth,23-089,2002,22.3,35,26,14,11,10,17,41,41.5,24,36,10,26,11,46,51,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Nico O’Reilly,eng ENG,DF,Manchester City,20-051,2005,5.9,9,4,3,3,3,4,8,50.0,4,5,1,4,4,13,12,0,Matches
402,Alex Palmer,eng ENG,GK,Ipswich Town,28-274,1996,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,0,Matches
403,Cole Palmer,eng ENG,MF,Chelsea,23-005,2002,32.5,27,17,11,9,7,9,23,39.1,14,14,1,13,11,38,18,1,Matches
404,Emerson Palmieri,it ITA,DF,West Ham,30-281,1994,23.4,60,31,37,18,5,27,48,56.3,21,32,8,24,21,81,59,0,Matches
405,Lucas Paquetá,br BRA,"MF,FW",West Ham,27-257,1997,26.0,66,37,25,30,11,27,54,50.0,27,28,4,24,17,83,37,6,Matches
406,Thomas Partey,gh GHA,"MF,DF",Arsenal,31-332,1993,28.1,80,49,23,37,20,44,72,61.1,28,25,7,18,33,113,46,4,Matches
407,Nathan Patterson,sct SCO,DF,Everton,23-207,2001,3.9,11,6,7,4,0,7,14,50.0,7,2,0,2,2,13,7,0,Matches
408,Andreas Pereira,br BRA,MF,Fulham,29-130,1996,21.7,23,13,7,11,5,10,41,24.4,31,16,2,14,8,31,17,3,Matches
409,Ricardo Pereira,pt POR,DF,Leicester City,31-217,1993,3.8,11,6,4,4,3,6,12,50.0,6,6,2,4,2,13,10,0,Matches
410,Kalvin Phillips,eng ENG,MF,Ipswich Town,29-160,1995,13.7,35,19,8,20,7,15,39,38.5,24,35,6,29,19,54,37,2,Matches
411,Jaden Philogene Bidace,eng ENG,"FW,MF",Aston Villa,23-092,2002,3.7,11,5,4,7,0,4,6,66.7,2,5,0,5,3,14,2,1,Matches
412,Jaden Philogene Bidace,eng ENG,"FW,DF",Ipswich Town,23-092,2002,5.3,14,7,6,6,2,8,15,53.3,7,11,1,10,10,24,9,1,Matches
413,Jordan Pickford,eng ENG,GK,Everton,31-065,1994,36.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,29,2,Matches
414,Ethan Pinnock,jm JAM,DF,Brentford,31-347,1993,21.3,35,19,15,16,4,13,24,54.2,11,29,18,11,24,59,142,4,Matches
415,Daniel Podence,pt POR,"MF,FW",Wolves,29-202,1995,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
416,Alfie Pond,eng ENG,DF,Wolves,21-071,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
417,Nick Pope,eng ENG,GK,Newcastle Utd,33-022,1992,25.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,30,5,Matches
418,Pedro Porro,es ESP,DF,Tottenham,25-240,1999,27.4,63,46,31,22,10,42,73,57.5,31,44,17,27,34,97,80,1,Matches
419,Jarell Quansah,eng ENG,DF,Liverpool,22-102,2003,4.5,11,8,8,3,0,6,8,75.0,2,8,7,1,6,17,18,1,Matches
420,Hákon Rafn Valdimarsson,is ISL,GK,Brentford,23-210,2001,1.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
421,Aaron Ramsdale,eng ENG,GK,Southampton,26-362,1998,28.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,9,2,Matches
422,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,23-348,2001,17.7,30,15,14,10,6,10,20,50.0,10,23,4,19,8,38,8,1,Matches
423,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,27-192,1997,10.9,7,4,2,2,3,3,9,33.3,6,8,0,8,4,11,7,0,Matches
424,Marcus Rashford,eng ENG,FW,Aston Villa,27-192,1997,4.9,10,7,2,3,5,4,6,66.7,2,2,0,2,1,11,3,0,Matches
425,David Raya,es ESP,GK,Arsenal,29-238,1995,35.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,18,6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Harrison Reed,eng ENG,MF,Fulham,30-104,1995,1.2,6,3,3,2,1,1,3,33.3,2,1,0,1,1,7,3,0,Matches
427,Remy Rees-Dottin,eng ENG,FW,Bournemouth,19-066,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
428,Sergio Reguilón,es ESP,DF,Tottenham,28-146,1996,1.4,4,3,1,3,0,2,3,66.7,1,4,0,4,2,6,3,0,Matches
429,Vitor Reis,br BRA,DF,Manchester City,19-119,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
430,Chadi Riad,ma MAR,DF,Crystal Palace,21-328,2003,1.0,5,2,2,2,1,2,3,66.7,1,0,0,0,2,7,0,0,Matches
431,Declan Rice,eng ENG,MF,Arsenal,26-117,1999,29.4,52,24,21,25,6,16,37,43.2,21,24,11,13,25,77,44,0,Matches
432,Chris Richards,us USA,DF,Crystal Palace,25-044,2000,18.4,44,28,21,17,6,23,38,60.5,15,36,13,23,15,59,98,0,Matches
433,Richarlison,br BRA,FW,Tottenham,28-001,1997,5.3,4,3,0,3,1,0,2,0.0,2,1,1,0,0,4,8,0,Matches
434,Andrew Robertson,sct SCO,DF,Liverpool,31-061,1994,25.6,38,22,24,10,4,30,47,63.8,17,9,4,5,20,58,51,2,Matches
435,Antonee Robinson,us USA,DF,Fulham,27-276,1997,33.2,90,57,53,30,7,44,89,49.4,45,37,7,30,57,147,124,2,Matches
436,Jay Robinson,eng ENG,"MF,FW",Southampton,18-057,2007,0.4,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,Matches
437,Rodri,es ESP,MF,Manchester City,28-323,1996,0.7,2,1,1,1,0,0,0,,0,1,0,1,1,3,0,0,Matches
438,Guido Rodríguez,ar ARG,MF,West Ham,31-029,1994,11.3,30,16,19,11,0,14,30,46.7,16,21,9,12,12,42,28,1,Matches
439,Mads Roerslev,dk DEN,DF,Brentford,25-321,1999,12.2,18,8,14,3,1,11,28,39.3,17,12,5,7,4,22,35,0,Matches
440,Morgan Rogers,eng ENG,"FW,MF",Aston Villa,22-289,2002,32.7,40,21,15,14,11,22,44,50.0,22,26,7,19,5,45,20,2,Matches
441,Cristian Romero,ar ARG,DF,Tottenham,27-014,1998,15.7,35,29,26,8,1,21,30,70.0,9,18,3,15,21,56,57,2,Matches
442,Georginio Rutter,fr FRA,"MF,FW",Brighton,23-021,2002,18.4,39,15,13,18,8,14,36,38.9,22,20,3,17,10,49,13,2,Matches
443,José Sá,pt POR,GK,Wolves,32-114,1993,28.0,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,15,1,Matches
444,Bukayo Saka,eng ENG,"FW,MF",Arsenal,23-248,2001,17.1,24,13,7,10,7,11,22,50.0,11,21,0,21,3,27,8,0,Matches
445,Mohamed Salah,eg EGY,FW,Liverpool,32-330,1992,34.5,20,11,7,5,8,7,16,43.8,9,11,0,11,7,27,5,0,Matches
446,William Saliba,fr FRA,DF,Arsenal,24-048,2001,32.3,60,36,35,23,2,21,27,77.8,6,24,15,9,21,81,111,6,Matches
447,Robert Sánchez,es ESP,GK,Chelsea,27-174,1997,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,20,9,Matches
448,Jadon Sancho,eng ENG,FW,Chelsea,25-047,2000,18.7,10,6,3,2,5,5,12,41.7,7,9,0,9,2,12,6,2,Matches
449,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,27-160,1997,4.1,19,11,5,13,1,4,12,33.3,8,8,3,5,3,22,6,1,Matches
450,Pablo Sarabia,es ESP,"MF,FW",Wolves,33-000,1992,8.3,15,8,4,8,3,9,15,60.0,6,10,0,10,4,19,7,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Jeremy Sarmiento,ec ECU,MF,Brighton,22-329,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
452,Ismaila Sarr,sn SEN,"MF,FW",Crystal Palace,27-075,1998,27.6,21,10,9,9,3,7,23,30.4,16,24,8,16,9,30,36,0,Matches
453,Sávio,br BRA,"FW,MF",Manchester City,21-031,2004,19.4,23,17,5,10,8,10,19,52.6,9,14,2,12,6,29,9,1,Matches
454,Oliver Scarles,eng ENG,DF,West Ham,19-150,2005,6.6,17,11,13,3,1,13,21,61.9,8,14,2,12,10,27,24,0,Matches
455,Dane Scarlett,eng ENG,"FW,MF",Tottenham,21-048,2004,0.4,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
456,Kevin Schade,de GER,FW,Brentford,23-165,2001,23.8,36,23,14,10,12,12,20,60.0,8,17,2,15,5,41,32,0,Matches
457,Fabian Schär,ch SUI,DF,Newcastle Utd,33-142,1991,29.6,34,21,15,17,2,14,34,41.2,20,37,24,13,41,75,116,3,Matches
458,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,32-139,1992,1.1,2,0,1,0,1,0,3,0.0,3,6,0,6,0,2,2,0,Matches
459,Alex Scott,eng ENG,MF,Bournemouth,21-263,2003,8.4,27,14,11,8,8,19,42,45.2,23,17,4,13,10,37,15,0,Matches
460,Matz Sels,be BEL,GK,Nott'ham Forest,33-074,1992,35.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,23,1,Matches
461,Nélson Semedo,pt POR,DF,Wolves,31-176,1993,30.6,59,34,31,21,7,31,54,57.4,23,29,10,19,23,82,101,3,Matches
462,Antoine Semenyo,gh GHA,FW,Bournemouth,25-124,2000,33.6,53,34,16,24,13,16,42,38.1,26,61,8,53,10,63,38,2,Matches
463,Marcos Senesi,ar ARG,DF,Bournemouth,28-001,1997,11.4,36,21,23,11,2,14,30,46.7,16,15,7,8,11,47,56,0,Matches
464,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,24-358,2000,6.1,27,13,11,11,5,9,19,47.4,10,13,1,12,3,30,17,0,Matches
465,Luke Shaw,eng ENG,DF,Manchester Utd,29-303,1995,2.4,4,3,2,2,0,2,2,100.0,0,2,1,1,2,6,6,0,Matches
466,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,19-306,2005,0.0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
467,Bernardo Silva,pt POR,"MF,FW",Manchester City,30-274,1994,27.7,53,35,15,29,9,24,52,46.2,28,33,7,26,20,73,29,3,Matches
468,Jota Silva,pt POR,"FW,MF",Nott'ham Forest,25-283,1999,9.4,25,13,12,11,2,5,25,20.0,20,9,1,8,12,37,17,0,Matches
469,Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,19-008,2006,0.3,2,2,2,0,0,2,6,33.3,4,0,0,0,1,3,0,0,Matches
470,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,19-188,2005,1.1,1,0,1,0,0,0,1,0.0,1,1,1,0,0,1,2,0,Matches
471,Luis Sinisterra,co COL,"FW,MF",Bournemouth,25-328,1999,2.6,7,2,3,2,2,0,4,0.0,4,3,0,3,1,8,8,0,Matches
472,Oliver Skipp,eng ENG,MF,Leicester City,24-237,2000,11.1,20,4,5,12,3,9,15,60.0,6,17,4,13,10,30,10,1,Matches
473,William Smallbone,ie IRL,MF,Southampton,25-079,2000,7.2,18,11,8,8,2,7,21,33.3,14,8,0,8,2,20,12,2,Matches
474,Adam Smith,eng ENG,DF,Bournemouth,34-012,1991,16.4,22,10,11,5,6,12,25,48.0,13,12,5,7,14,36,48,1,Matches
475,Emile Smith Rowe,eng ENG,MF,Fulham,24-287,2000,21.6,31,18,7,14,10,8,24,33.3,16,21,2,19,11,42,16,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Dominic Solanke,eng ENG,FW,Tottenham,27-239,1997,23.5,18,11,1,12,5,4,14,28.6,10,18,7,11,0,18,22,0,Matches
477,Carlos Soler,es ESP,"MF,FW",West Ham,28-129,1997,15.1,15,11,8,6,1,7,23,30.4,16,19,6,13,8,23,21,2,Matches
478,Julio Soler,ar ARG,FW,Bournemouth,20-084,2005,0.0,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
479,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,25-253,1999,3.3,5,3,3,0,2,1,5,20.0,4,9,0,9,4,9,5,0,Matches
480,Tomáš Souček,cz CZE,MF,West Ham,30-073,1995,25.9,42,19,19,20,3,22,39,56.4,17,35,17,18,18,60,74,1,Matches
481,Boubakary Soumaré,fr FRA,MF,Leicester City,26-073,1999,21.8,33,18,21,11,1,18,30,60.0,12,20,8,12,24,57,31,3,Matches
482,Djed Spence,eng ENG,DF,Tottenham,24-275,2000,17.8,40,30,22,12,6,20,27,74.1,7,24,9,15,18,58,64,1,Matches
483,Jay Stansfield,eng ENG,MF,Fulham,22-168,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
484,Jason Steele,eng ENG,GK,Brighton,34-266,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
485,Jack Stephens,eng ENG,DF,Southampton,31-104,1994,14.4,32,19,23,9,0,15,27,55.6,12,20,13,7,11,43,49,2,Matches
486,Raheem Sterling,eng ENG,"FW,MF",Arsenal,30-154,1994,4.9,8,4,1,2,5,4,8,50.0,4,3,0,3,1,9,3,0,Matches
487,Ross Stewart,sct SCO,FW,Southampton,28-304,1996,3.2,3,2,1,0,2,2,6,33.3,4,3,0,3,0,3,6,0,Matches
488,Jakub Stolarczyk,pl POL,GK,Leicester City,24-143,2000,7.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,5,0,Matches
489,John Stones,eng ENG,"DF,MF",Manchester City,30-348,1994,6.1,6,2,3,2,1,5,5,100.0,0,5,3,2,4,10,19,1,Matches
490,Jørgen Strand Larsen,no NOR,FW,Wolves,25-094,2000,27.7,9,6,2,3,4,4,27,14.8,23,18,4,14,6,15,28,0,Matches
