Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
239,Javier Guerra,es ESP,MF,Valencia,22-130,2003,26.9,931,1199,77.6,15706,4903,466,534,87.3,371,435,85.3,77,145,53.1,3,2.9,3.2,+0.1,22,114,22,4,134,Matches
240,Ander Guevara,es ESP,MF,Alavés,27-308,1997,18.6,665,860,77.3,11795,3599,276,329,83.9,318,387,82.2,58,95,61.1,1,0.5,0.5,+0.5,9,87,8,0,103,Matches
241,Pape Gueye,sn SEN,MF,Villarreal,26-107,1999,22.5,827,1036,79.8,15198,5023,374,425,88.0,343,395,86.8,101,171,59.1,0,1.0,2.0,-1.0,16,110,21,2,142,Matches
242,Hugo Guillamón,es ESP,MF,Valencia,25-100,2000,4.0,154,188,81.9,2607,748,75,86,87.2,64,75,85.3,13,23,56.5,0,0.0,0.3,0.0,2,11,4,1,15,Matches
243,Carlos Guirao,es ESP,MF,Betis,22-014,2003,1.2,36,46,78.3,539,117,19,21,90.5,12,13,92.3,3,5,60.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
244,Arda Güler,tr TUR,"MF,FW",Real Madrid,20-075,2005,10.5,564,649,86.9,9252,2258,305,325,93.8,191,215,88.8,54,81,66.7,4,3.2,3.5,+0.8,30,61,21,3,69,Matches
245,Gerard Gumbau,es ESP,MF,Rayo Vallecano,30-144,1994,8.7,295,392,75.3,4971,1560,149,171,87.1,106,129,82.2,30,71,42.3,1,1.3,0.8,-0.3,17,32,3,1,37,Matches
246,Jon Guridi,es ESP,"MF,FW",Alavés,30-072,1995,20.0,488,652,74.8,7457,1866,260,334,77.8,177,221,80.1,32,48,66.7,1,1.1,0.8,-0.1,16,48,9,2,74,Matches
247,Gorka Guruzeta,es ESP,FW,Athletic Club,28-241,1996,18.1,261,360,72.5,3774,519,156,196,79.6,83,114,72.8,12,26,46.2,2,0.9,0.4,+1.1,14,19,1,0,27,Matches
248,Miguel Gutiérrez,es ESP,"DF,MF",Girona,23-288,2001,27.3,1241,1502,82.6,20464,4847,647,700,92.4,473,553,85.5,93,163,57.1,5,4.1,4.6,+0.9,41,59,51,27,103,Matches
249,Munir El Haddadi,ma MAR,"FW,MF",Leganés,29-252,1995,7.4,131,190,68.9,1685,431,86,104,82.7,40,59,67.8,1,10,10.0,0,0.7,0.4,-0.7,5,11,4,1,19,Matches
250,Sébastien Haller,ci CIV,FW,Leganés,30-323,1994,4.5,54,90,60.0,648,93,35,50,70.0,13,24,54.2,2,4,50.0,0,0.2,0.2,-0.2,1,4,0,0,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
251,Henrique,br BRA,DF,Valladolid,31-016,1994,2.2,117,136,86.0,1815,420,58,61,95.1,53,60,88.3,6,12,50.0,0,0.0,0.0,0.0,1,9,0,0,9,Matches
252,Javi Hernández,es ESP,DF,Leganés,27-009,1998,23.5,673,903,74.5,10464,3850,369,432,85.4,251,314,79.9,35,108,32.4,1,1.3,1.2,-0.3,15,44,9,4,62,Matches
253,Aridane Hernández,es ESP,DF,Rayo Vallecano,36-049,1989,9.4,369,425,86.8,6736,2248,162,175,92.6,169,187,90.4,35,55,63.6,0,0.0,0.0,0.0,1,13,0,0,30,Matches
254,Jorge Herrando,es ESP,DF,Osasuna,24-072,2001,15.2,625,732,85.4,11580,4279,207,223,92.8,371,406,91.4,41,87,47.1,0,0.0,0.1,0.0,0,29,0,0,38,Matches
255,Ander Herrera,es ESP,MF,Athletic Club,35-270,1989,3.0,181,200,90.5,2856,628,94,101,93.1,73,82,89.0,10,13,76.9,0,0.1,0.3,-0.1,2,25,1,0,16,Matches
256,Sergio Herrera,es ESP,GK,Osasuna,31-340,1993,33.0,772,1103,70.0,25912,20898,81,82,98.8,348,356,97.8,343,661,51.9,0,0.0,0.1,0.0,0,27,0,0,2,Matches
257,Yangel Herrera,ve VEN,MF,Girona,27-117,1998,23.3,818,1006,81.3,13377,3436,408,456,89.5,342,402,85.1,49,89,55.1,3,1.5,1.2,+1.5,17,93,12,2,108,Matches
258,Juan Herzog,es ESP,DF,Las Palmas,21-363,2003,11.7,418,490,85.3,7993,2541,135,150,90.0,237,259,91.5,40,66,60.6,0,0.0,0.0,0.0,0,14,0,0,22,Matches
259,Omar El Hilali,ma MAR,DF,Espanyol,21-241,2003,32.1,1138,1436,79.2,21391,7991,444,500,88.8,555,655,84.7,125,234,53.4,2,0.8,1.3,+1.2,8,76,11,6,82,Matches
260,Roger Hinojo,es ESP,DF,Espanyol,20-079,2005,0.1,5,10,50.0,51,3,4,5,80.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
261,Dinko Horkaš,hr CRO,GK,Las Palmas,26-062,1999,9.1,289,387,74.7,7865,5709,52,52,100.0,152,155,98.1,84,176,47.7,0,0.0,0.0,0.0,0,8,0,0,1,Matches
262,Pablo Ibáñez,es ESP,MF,Osasuna,26-233,1998,11.4,306,407,75.2,4855,1098,156,191,81.7,125,157,79.6,16,28,57.1,1,1.5,0.3,-0.5,5,30,2,1,43,Matches
263,Stanis Idumbo,be BEL,"FW,MF",Sevilla,19-316,2005,3.2,63,76,82.9,1003,217,34,39,87.2,24,26,92.3,5,8,62.5,1,0.7,0.1,+0.3,6,2,1,0,8,Matches
264,Iglesias,es ESP,DF,Getafe,26-312,1998,29.2,643,1122,57.3,12210,6383,281,365,77.0,279,453,61.6,76,240,31.7,1,2.2,1.8,-1.2,20,77,23,14,79,Matches
265,Borja Iglesias,es ESP,FW,Celta Vigo,32-114,1993,20.0,321,452,71.0,4639,728,179,230,77.8,98,123,79.7,18,29,62.1,3,2.7,1.3,+0.3,16,18,9,0,26,Matches
266,Kelechi Iheanacho,ng NGA,FW,Sevilla,28-220,1996,4.4,60,80,75.0,831,125,36,44,81.8,15,25,60.0,4,5,80.0,0,0.3,0.2,-0.3,5,1,1,0,5,Matches
267,Isco,es ESP,MF,Betis,33-020,1992,14.6,810,992,81.7,13350,3974,411,453,90.7,274,322,85.1,86,142,60.6,6,3.7,3.0,+2.3,49,110,26,2,132,Matches
268,Diego Iturralde,es ESP,FW,Sevilla,22-025,2003,0.4,5,7,71.4,53,0,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
269,Ivan Jaime Pajuelo,es ESP,MF,Valencia,24-227,2000,2.4,68,85,80.0,1013,328,39,43,90.7,25,29,86.2,2,5,40.0,0,0.3,0.3,-0.3,4,4,7,1,13,Matches
270,Karl Jakob Hein,ee EST,GK,Valladolid,23-028,2002,28.0,785,1071,73.3,22809,16083,114,114,100.0,437,441,99.1,234,514,45.5,0,0.0,0.1,0.0,0,21,0,0,0,Matches
271,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,30-095,1995,5.3,186,274,67.9,3608,1211,77,88,87.5,80,105,76.2,28,67,41.8,1,0.9,1.4,+0.1,13,22,11,4,34,Matches
272,Mikel Jauregizar,es ESP,MF,Athletic Club,21-180,2003,21.8,821,1019,80.6,15288,4168,332,382,86.9,373,440,84.8,106,158,67.1,1,1.4,1.1,-0.4,22,98,9,1,104,Matches
273,John Joe,ie IRL,"MF,FW",Getafe,21-199,2003,0.5,16,20,80.0,193,48,12,13,92.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
274,Jofre,es ESP,"MF,FW",Espanyol,23-328,2001,22.4,327,485,67.4,4970,1348,181,219,82.6,114,170,67.1,20,47,42.6,3,2.4,1.8,+0.6,22,16,15,9,46,Matches
275,Frenkie de Jong,nl NED,MF,Barcelona,27-364,1997,10.1,856,907,94.4,13253,3651,457,464,98.5,324,342,94.7,48,57,84.2,2,1.9,1.8,+0.1,18,112,9,0,91,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
276,Joan Jordán,es ESP,MF,Alavés,30-309,1994,15.1,670,893,75.0,12708,3972,298,340,87.6,258,319,80.9,97,191,50.8,2,2.3,2.4,-0.3,29,102,13,4,101,Matches
277,Juanmi,es ESP,"FW,MF",Getafe,31-356,1993,7.4,104,136,76.5,1507,254,64,78,82.1,27,32,84.4,8,10,80.0,0,0.3,0.2,-0.3,4,3,4,0,8,Matches
278,Juanmi,es ESP,"FW,MF",Betis,31-356,1993,2.7,58,70,82.9,674,153,49,54,90.7,6,8,75.0,2,2,100.0,0,0.4,0.1,-0.4,4,2,1,0,4,Matches
279,Juanpe,es ESP,DF,Girona,34-011,1991,6.8,440,505,87.1,9236,3033,116,125,92.8,264,279,94.6,58,92,63.0,0,0.1,0.1,-0.1,2,29,1,0,25,Matches
280,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,24-117,2001,14.2,309,420,73.6,8009,5720,77,78,98.7,142,144,98.6,85,192,44.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
281,Vinicius Júnior,br BRA,FW,Real Madrid,24-303,2000,23.7,637,857,74.3,9978,2348,360,433,83.1,189,243,77.8,60,93,64.5,5,6.7,6.3,-1.7,54,51,33,6,81,Matches
282,Stanko Jurić,hr CRO,MF,Valladolid,28-268,1996,19.2,636,755,84.2,10454,2996,300,341,88.0,287,320,89.7,35,61,57.4,0,0.5,0.3,-0.5,4,40,4,0,57,Matches
283,Willy Kambwala,fr FRA,DF,Villarreal,20-259,2004,10.6,417,477,87.4,7894,2730,144,157,91.7,231,244,94.7,37,64,57.8,0,0.1,0.1,-0.1,1,8,1,0,15,Matches
284,Abdoulaye Keita,es ESP,"FW,MF",Getafe,22-252,2002,1.1,15,27,55.6,257,66,8,11,72.7,6,6,100.0,1,6,16.7,0,0.0,0.1,0.0,0,3,1,1,2,Matches
285,Kenedy,br BRA,"MF,FW",Valladolid,29-092,1996,0.1,1,2,50.0,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
286,Kiké,es ESP,FW,Alavés,35-167,1989,25.6,348,529,65.8,4835,840,206,272,75.7,99,153,64.7,19,43,44.2,0,0.9,1.5,-0.9,13,27,6,1,45,Matches
287,Koke,es ESP,MF,Atlético Madrid,33-123,1992,18.9,1252,1435,87.2,19757,5983,658,717,91.8,463,509,91.0,85,133,63.9,1,1.2,1.5,-0.2,12,112,17,5,112,Matches
288,Jules Koundé,fr FRA,DF,Barcelona,26-180,1998,28.9,1856,2140,86.7,28736,8279,946,1020,92.7,788,901,87.5,73,120,60.8,3,3.9,3.8,-0.9,32,154,29,8,165,Matches
289,Alex Král,cz CZE,MF,Espanyol,26-357,1998,29.2,585,816,71.7,9865,2581,284,357,79.6,238,292,81.5,50,101,49.5,1,1.5,1.6,-0.5,12,70,12,4,75,Matches
290,Ladislav Krejčí,cz CZE,DF,Girona,26-021,1999,25.1,1827,2026,90.2,33075,11673,686,722,95.0,1006,1062,94.7,118,207,57.0,0,0.3,0.8,-0.3,8,147,11,2,141,Matches
291,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23-341,2001,23.4,607,853,71.2,8635,2638,373,438,85.2,157,225,69.8,42,90,46.7,0,4.0,3.4,-4.0,44,54,39,10,94,Matches
292,Marash Kumbulla,al ALB,DF,Espanyol,25-092,2000,30.0,1074,1263,85.0,21053,7720,337,365,92.3,600,640,93.8,127,228,55.7,0,0.0,0.3,0.0,1,33,2,1,59,Matches
293,Luca de la Torre,us USA,MF,Celta Vigo,26-353,1998,0.0,4,5,80.0,55,0,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
294,Yoel Lago,es ESP,DF,Celta Vigo,21-047,2004,5.3,321,344,93.3,6005,2362,99,104,95.2,194,200,97.0,26,38,68.4,1,0.1,0.0,+0.9,1,21,0,0,26,Matches
295,Cyle Larin,ca CAN,FW,Mallorca,30-024,1995,18.3,198,295,67.1,2449,353,128,168,76.2,50,80,62.5,5,8,62.5,2,1.4,0.4,+0.6,8,10,2,0,18,Matches
296,Juanmi Latasa,es ESP,FW,Valladolid,24-049,2001,13.0,128,223,57.4,1900,340,75,113,66.4,37,71,52.1,9,15,60.0,0,0.7,0.3,-0.7,11,8,3,1,13,Matches
297,Toni Lato,es ESP,DF,Mallorca,27-171,1997,5.2,187,255,73.3,3274,1172,93,113,82.3,79,104,76.0,15,30,50.0,0,0.4,0.6,-0.4,5,15,10,9,21,Matches
298,Robin Le Normand,es ESP,DF,Atlético Madrid,28-181,1996,21.9,1073,1187,90.4,18478,5706,418,445,93.9,581,608,95.6,54,105,51.4,0,0.5,1.0,-0.5,3,40,2,0,49,Matches
299,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33-356,1991,33.9,1595,1902,83.9,34542,14480,440,489,90.0,912,971,93.9,238,415,57.3,2,1.1,1.0,+0.9,11,156,6,2,132,Matches
300,Iñigo Lekue,es ESP,DF,Athletic Club,32-007,1993,7.6,292,376,77.7,5007,1707,128,147,87.1,139,170,81.8,21,46,45.7,0,0.3,0.2,-0.3,6,30,0,0,33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
301,Thomas Lemar,fr FRA,MF,Atlético Madrid,29-180,1995,0.9,57,68,83.8,893,323,28,30,93.3,22,25,88.0,4,8,50.0,0,0.2,0.2,-0.2,2,1,4,0,8,Matches
302,Clément Lenglet,fr FRA,DF,Atlético Madrid,29-328,1995,19.9,1066,1229,86.7,21606,8796,334,360,92.8,587,626,93.8,138,222,62.2,1,1.1,0.7,-0.1,4,66,0,0,72,Matches
303,Robert Lewandowski,pl POL,FW,Barcelona,36-263,1988,27.1,359,491,73.1,4615,898,229,281,81.5,86,112,76.8,13,27,48.1,2,2.3,1.5,-0.3,19,30,9,0,48,Matches
304,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,25-139,1999,15.1,581,730,79.6,8965,2159,327,370,88.4,187,228,82.0,45,65,69.2,3,2.4,1.5,+0.6,19,39,21,5,67,Matches
305,Javier Llabrés,es ESP,FW,Mallorca,22-242,2002,0.6,20,24,83.3,294,88,12,12,100.0,7,10,70.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,1,3,Matches
306,Diego Llorente,es ESP,DF,Betis,31-268,1993,28.0,1383,1595,86.7,27425,8921,407,446,91.3,819,872,93.9,147,249,59.0,0,0.3,0.4,-0.3,6,68,3,0,81,Matches
307,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,30-101,1995,24.9,1219,1429,85.3,18457,5137,673,725,92.8,423,486,87.0,75,115,65.2,4,4.3,3.0,-0.3,27,83,24,14,100,Matches
308,Giovani Lo Celso,ar ARG,"MF,FW",Betis,29-032,1996,14.5,682,869,78.5,11179,3903,336,384,87.5,240,294,81.6,69,124,55.6,2,4.7,4.7,-2.7,40,81,37,1,124,Matches
309,Enzo Loiodice,fr FRA,MF,Las Palmas,24-165,2000,5.6,266,317,83.9,4467,1005,131,149,87.9,108,126,85.7,20,28,71.4,0,0.1,0.1,-0.1,3,22,1,0,20,Matches
310,David López,es ESP,DF,Mallorca,22-097,2003,0.9,31,35,88.6,531,172,15,15,100.0,14,15,93.3,2,3,66.7,0,0.0,0.0,0.0,0,0,1,0,2,Matches
311,David López,es ESP,DF,Girona,35-214,1989,26.0,1807,1964,92.0,34376,11978,581,612,94.9,1076,1119,96.2,139,209,66.5,0,0.1,0.6,-0.1,3,139,6,0,125,Matches
312,Diego López,es ESP,"MF,FW",Valencia,22-363,2002,28.3,618,863,71.6,9603,2316,338,415,81.4,228,292,78.1,34,56,60.7,5,4.9,4.4,+0.1,34,37,30,7,80,Matches
313,Fer López,,"FW,MF",Celta Vigo,,,5.9,190,224,84.8,3154,733,98,108,90.7,76,87,87.4,12,17,70.6,0,1.5,1.3,-1.5,12,16,11,0,37,Matches
314,Fermin López,es ESP,"MF,FW",Barcelona,22-000,2003,11.5,452,545,82.9,6889,1733,253,282,89.7,140,169,82.8,32,50,64.0,4,2.9,3.7,+1.1,22,50,18,6,63,Matches
315,Javi López,es ESP,DF,Real Sociedad,23-047,2002,20.5,759,970,78.2,12300,4509,411,451,91.1,283,371,76.3,53,96,55.2,0,0.4,1.0,-0.4,5,42,14,7,64,Matches
316,Pau López,es ESP,GK,Girona,30-149,1994,0.5,18,24,75.0,545,414,2,2,100.0,12,12,100.0,4,10,40.0,0,0.0,0.1,0.0,0,2,1,0,0,Matches
317,Roberto López,es ESP,MF,Leganés,25-017,2000,4.4,152,208,73.1,2443,735,81,97,83.5,43,51,84.3,18,39,46.2,1,0.9,0.5,+0.1,10,22,2,1,20,Matches
318,Unai López,es ESP,MF,Rayo Vallecano,29-193,1995,17.4,962,1143,84.2,16258,4173,466,508,91.7,402,451,89.1,81,151,53.6,1,0.8,1.1,+0.2,17,97,9,1,105,Matches
319,Iker Losada,es ESP,"FW,MF",Celta Vigo,23-283,2001,3.8,94,125,75.2,1389,338,56,68,82.4,31,40,77.5,4,7,57.1,0,0.3,0.6,-0.3,5,14,6,2,17,Matches
320,Iker Losada,es ESP,"MF,FW",Betis,23-283,2001,3.7,107,142,75.4,1421,331,73,87,83.9,25,34,73.5,4,8,50.0,0,0.3,0.2,-0.3,6,4,5,1,14,Matches
321,Pol Lozano,es ESP,MF,Espanyol,25-217,1999,19.8,641,763,84.0,11551,3980,265,296,89.5,295,340,86.8,65,91,71.4,1,0.8,1.0,+0.2,17,89,11,4,108,Matches
322,José Luis Gayà,es ESP,DF,Valencia,29-351,1995,18.1,700,902,77.6,12273,3719,324,360,90.0,304,363,83.7,65,140,46.4,1,2.5,3.1,-1.5,23,42,29,22,51,Matches
323,Dodi Lukebakio,be BEL,FW,Sevilla,27-229,1997,32.4,722,980,73.7,11489,2501,421,481,87.5,218,292,74.7,67,148,45.3,2,4.4,3.9,-2.4,52,45,23,6,84,Matches
324,Daniel Luna,co COL,MF,Mallorca,22-004,2003,0.2,8,13,61.5,88,16,5,6,83.3,2,5,40.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
325,Andriy Lunin,ua UKR,GK,Real Madrid,26-089,1999,5.0,143,165,86.7,3544,2225,36,37,97.3,69,69,100.0,37,58,63.8,1,0.9,0.0,+0.1,1,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
326,Darwin Machís,ve VEN,"MF,FW",Valladolid,32-093,1993,7.1,160,268,59.7,2925,865,74,88,84.1,56,89,62.9,23,69,33.3,1,0.5,0.9,+0.5,8,17,5,4,19,Matches
327,Pablo Maffeo,es ESP,DF,Mallorca,27-303,1997,25.5,723,1019,71.0,12315,5103,368,407,90.4,264,370,71.4,79,185,42.7,2,4.1,3.4,-2.1,28,48,33,24,73,Matches
328,Jon Magunazelaia,es ESP,MF,Real Sociedad,24-302,2000,0.1,7,13,53.8,117,30,3,7,42.9,4,4,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,Matches
329,Giorgi Mamardashvili,ge GEO,GK,Valencia,24-224,2000,31.0,637,963,66.1,18408,13606,103,103,100.0,342,347,98.6,192,510,37.6,0,0.1,0.0,-0.1,2,9,1,0,0,Matches
330,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,31-110,1994,10.5,515,612,84.2,7852,2969,284,302,94.0,204,247,82.6,20,45,44.4,0,0.1,0.2,-0.1,2,24,2,0,34,Matches
331,Javier Manquillo,es ESP,DF,Celta Vigo,31-006,1994,5.7,335,373,89.8,5537,1582,156,169,92.3,163,172,94.8,13,23,56.5,0,0.0,0.1,0.0,0,22,2,0,24,Matches
332,Marcão,br BRA,DF,Sevilla,28-340,1996,5.1,230,261,88.1,3967,1586,105,108,97.2,109,119,91.6,15,27,55.6,0,0.0,0.0,0.0,0,12,0,0,17,Matches
333,Óscar de Marcos,es ESP,DF,Athletic Club,36-027,1989,15.3,723,910,79.5,12816,4708,332,372,89.2,314,376,83.5,75,129,58.1,4,2.2,2.0,+1.8,18,89,22,15,88,Matches
334,Alberto Marí,es ESP,FW,Valencia,23-304,2001,0.1,2,4,50.0,33,7,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
335,José María Giménez,uy URU,DF,Atlético Madrid,30-111,1995,21.2,1189,1299,91.5,24287,9089,347,369,94.0,677,707,95.8,153,204,75.0,1,0.2,0.3,+0.8,2,56,0,0,57,Matches
336,Arkaitz Mariezkurrena,es ESP,"MF,FW",Real Sociedad,20-036,2005,1.7,30,45,66.7,419,82,21,27,77.8,7,9,77.8,1,3,33.3,0,0.0,0.0,0.0,1,1,2,0,3,Matches
337,Pablo Marín,es ESP,MF,Real Sociedad,21-312,2003,11.6,300,380,78.9,4749,838,143,174,82.2,124,149,83.2,21,32,65.6,2,1.0,0.7,+1.0,14,27,8,2,34,Matches
338,Mika Mármol,es ESP,DF,Las Palmas,23-314,2001,24.7,1029,1372,75.0,18801,8445,450,506,88.9,445,541,82.3,118,271,43.5,1,1.5,1.9,-0.5,14,110,14,7,95,Matches
339,Mario Maroto,es ESP,MF,Valladolid,21-164,2003,0.2,11,15,73.3,200,65,6,6,100.0,3,4,75.0,2,2,100.0,1,0.1,0.0,+0.9,1,2,0,0,1,Matches
340,Unai Marrero,es ESP,GK,Real Sociedad,23-214,2001,1.0,22,30,73.3,591,369,4,4,100.0,10,11,90.9,8,14,57.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
341,Carlos Martín,es ESP,"FW,MF",Alavés,23-019,2002,14.5,255,389,65.6,3681,885,138,191,72.3,94,125,75.2,11,33,33.3,2,2.7,1.4,-0.7,12,15,7,4,20,Matches
342,Gerard Martín,es ESP,DF,Barcelona,23-130,2002,9.8,561,677,82.9,8564,2382,299,331,90.3,224,255,87.8,23,45,51.1,3,1.1,1.6,+1.9,12,22,15,4,34,Matches
343,Iván Martín,es ESP,MF,Girona,26-086,1999,21.4,1216,1348,90.2,19075,3747,619,666,92.9,488,529,92.2,70,83,84.3,1,1.9,2.0,-0.9,22,100,15,3,128,Matches
344,Jon Martin,es ESP,DF,Real Sociedad,19-130,2006,9.0,442,509,86.8,8733,2795,124,142,87.3,280,302,92.7,36,56,64.3,1,0.2,0.2,+0.8,3,19,2,0,33,Matches
345,Mario Martín,es ESP,MF,Valladolid,21-067,2004,17.9,625,736,84.9,11037,2776,257,294,87.4,294,321,91.6,52,77,67.5,1,1.4,1.2,-0.4,11,51,3,1,62,Matches
346,Arnau Martinez,es ESP,"DF,MF",Girona,22-016,2003,26.7,1488,1726,86.2,23806,6451,755,810,93.2,630,711,88.6,81,137,59.1,2,1.8,1.5,+0.2,17,145,12,3,151,Matches
347,Iñigo Martínez,es ESP,DF,Barcelona,33-359,1991,25.7,2102,2307,91.1,39692,13592,776,819,94.7,1114,1174,94.9,194,266,72.9,4,2.6,1.8,+1.4,16,238,9,1,249,Matches
348,Javi Martínez,es ESP,MF,Osasuna,25-140,1999,0.1,9,9,100.0,126,55,6,6,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
349,Ramón Martínez,es ESP,DF,Sevilla,22-201,2002,2.1,99,110,90.0,2044,430,26,26,100.0,57,65,87.7,15,17,88.2,0,0.0,0.0,0.0,0,7,0,0,4,Matches
350,Toni Martínez,es ESP,"FW,MF",Alavés,27-315,1997,10.1,128,216,59.3,1552,277,87,119,73.1,31,62,50.0,3,8,37.5,0,0.6,0.9,-0.6,11,11,4,1,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
351,Javi Martón,es ESP,"FW,MF",Athletic Club,26-005,1999,0.6,6,7,85.7,68,2,4,5,80.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
352,Marvin,es ESP,"DF,FW",Las Palmas,24-312,2000,9.4,285,400,71.3,4847,1342,136,156,87.2,114,156,73.1,26,52,50.0,0,1.1,1.1,-1.1,6,22,13,10,23,Matches
353,Omar Mascarell,gq EQG,MF,Mallorca,32-098,1993,20.1,713,838,85.1,12487,3354,325,352,92.3,298,329,90.6,72,115,62.6,0,0.2,0.2,-0.2,3,55,2,0,64,Matches
354,Jaime Mata,es ESP,FW,Las Palmas,36-199,1988,6.1,106,157,67.5,1528,236,64,85,75.3,32,44,72.7,5,11,45.5,0,0.1,0.3,-0.1,3,7,3,1,9,Matches
355,Borja Mayoral,es ESP,FW,Getafe,28-036,1997,10.3,167,216,77.3,2378,378,97,112,86.6,48,61,78.7,10,14,71.4,1,0.9,0.3,+0.1,7,10,2,0,11,Matches
356,Kylian Mbappé,fr FRA,FW,Real Madrid,26-142,1998,28.3,817,988,82.7,11903,2063,488,558,87.5,220,253,87.0,55,69,79.7,3,6.8,6.0,-3.8,43,66,43,2,119,Matches
357,Oliver McBurnie,sct SCO,FW,Las Palmas,28-341,1996,18.4,262,395,66.3,3221,754,175,240,72.9,59,96,61.5,6,8,75.0,6,2.7,1.0,+3.3,23,23,7,1,26,Matches
358,Scott McKenna,sct SCO,DF,Las Palmas,28-180,1996,25.4,1165,1344,86.7,21442,7071,407,440,92.5,665,730,91.1,78,142,54.9,0,0.7,0.4,-0.7,3,47,1,0,41,Matches
359,Mateo Mejía,es ESP,FW,Sevilla,22-041,2003,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
360,Arthur Melo,br BRA,MF,Girona,28-272,1996,8.3,561,599,93.7,10235,2197,210,220,95.5,292,304,96.1,51,60,85.0,0,0.2,0.5,-0.2,2,57,3,1,59,Matches
361,Brais Méndez,es ESP,MF,Real Sociedad,28-124,1997,15.5,560,720,77.8,8469,2446,318,364,87.4,175,217,80.6,41,86,47.7,1,1.8,1.9,-0.8,20,62,11,2,81,Matches
362,Ferland Mendy,fr FRA,DF,Real Madrid,29-337,1995,11.2,630,671,93.9,9091,2431,387,399,97.0,199,212,93.9,32,38,84.2,1,0.5,0.7,+0.5,3,44,1,0,36,Matches
363,Víctor Meseguer,es ESP,MF,Valladolid,25-336,1999,4.6,148,189,78.3,2262,703,76,89,85.4,57,71,80.3,6,11,54.5,0,0.0,0.3,0.0,1,17,1,1,22,Matches
