Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
321,Frank Magri,cm CMR,"FW,MF",Toulouse,25-249,1999,15.9,7,1,1,5,1,3,8,37.5,5,16,2,14,4,11,10,0,Matches
322,Ainsley Maitland-Niles,eng ENG,DF,Lyon,27-255,1997,21.1,70,43,30,26,14,48,74,64.9,26,28,4,24,25,95,57,6,Matches
323,Radosław Majecki,pl POL,GK,Monaco,25-176,1999,15.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,8,1,Matches
324,Hamidou Makalou,ml MLI,"FW,MF",Brest,18-300,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
325,Nikola Maksimović,rs SRB,DF,Montpellier,33-167,1991,6.5,9,5,6,3,0,6,7,85.7,1,5,4,1,6,15,30,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Aaron Malouda,fr FRA,FW,Lille,19-162,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
327,Hianga Mananga Mbock,fr FRA,MF,Brest,25-134,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
328,Steve Mandanda,fr FRA,GK,Rennes,40-044,1985,16.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,2,Matches
329,Aïssa Mandi,dz ALG,DF,Lille,33-201,1991,19.3,31,17,12,15,4,16,22,72.7,6,23,11,12,15,46,54,0,Matches
330,Orel Mangala,be BEL,MF,Lyon,27-054,1998,0.7,1,0,0,0,1,0,1,0.0,1,2,0,2,0,1,1,0,Matches
331,Sekou Mara,fr FRA,"FW,MF",Strasbourg,22-285,2002,7.7,9,6,0,5,4,3,9,33.3,6,9,0,9,3,12,2,0,Matches
332,Marquinhos,br BRA,DF,Paris S-G,30-362,1994,18.4,30,19,8,16,6,25,33,75.8,8,25,13,12,10,40,62,0,Matches
333,Ange Martial Tia,ml MLI,MF,Reims,18-172,2006,1.5,4,3,1,2,1,2,5,40.0,3,3,0,3,2,6,4,0,Matches
334,Jonas Martin,fr FRA,MF,Brest,35-032,1990,5.5,13,7,10,2,1,6,11,54.5,5,4,1,3,8,21,12,1,Matches
335,Han-Noah Massengo,fr FRA,MF,Auxerre,23-308,2001,10.7,17,11,5,8,4,8,11,72.7,3,10,4,6,15,32,9,2,Matches
336,Clinton Mata,ao ANG,DF,Lyon,32-185,1992,26.3,41,29,23,14,4,28,36,77.8,8,26,17,9,46,87,72,3,Matches
337,Eliot Matazo,be BEL,MF,Monaco,23-085,2002,0.8,3,2,0,3,0,0,0,,0,0,0,0,1,4,2,0,Matches
338,Nemanja Matić,rs SRB,MF,Lyon,36-283,1988,22.1,41,29,14,21,6,22,40,55.0,18,21,9,12,18,59,30,1,Matches
339,Rudy Matondo,fr FRA,MF,Auxerre,17-059,2008,0.7,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,2,0,Matches
340,Azor Matusiwa,nl NED,MF,Rennes,27-013,1998,22.4,64,39,32,30,2,32,43,74.4,11,28,10,18,34,98,51,0,Matches
341,Neal Maupay,fr FRA,FW,Marseille,28-270,1996,11.5,9,4,1,6,2,3,6,50.0,3,5,0,5,2,11,0,0,Matches
342,Christian Mawissa,fr FRA,DF,Monaco,20-023,2005,15.7,40,28,26,12,2,26,43,60.5,17,22,5,17,25,65,41,1,Matches
343,Senny Mayulu,fr FRA,MF,Paris S-G,18-359,2006,8.6,25,16,8,14,3,8,14,57.1,6,8,3,5,5,30,12,0,Matches
344,Ethan Mbappé,fr FRA,"MF,FW",Lille,18-133,2006,2.5,6,2,3,2,1,0,4,0.0,4,6,0,6,1,7,0,0,Matches
345,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,17-107,2008,3.8,4,2,1,2,1,3,8,37.5,5,2,0,2,2,6,2,0,Matches
346,Mark McKenzie,us USA,DF,Toulouse,26-075,1999,26.7,49,28,30,18,1,31,43,72.1,12,29,17,12,21,70,131,1,Matches
347,Facundo Medina,ar ARG,DF,Lens,25-348,1999,27.3,42,27,21,17,4,23,41,56.1,18,30,10,20,31,73,66,0,Matches
348,Henrik Meister,dk DEN,FW,Rennes,21-175,2003,0.7,2,0,0,2,0,0,0,,0,4,0,4,1,3,0,0,Matches
349,Bamo Meïté,ci CIV,DF,Montpellier,23-159,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,Matches
350,Bamo Meïté,ci CIV,DF,Marseille,23-159,2001,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Mohamed Meité,fr FRA,FW,Rennes,17-212,2007,6.0,2,0,0,2,0,1,1,100.0,0,1,0,1,0,2,5,0,Matches
352,Farid El Melali,dz ALG,FW,Angers,28-006,1997,20.7,28,16,15,6,7,13,33,39.4,20,18,1,17,16,44,12,1,Matches
353,Nuno Mendes,pt POR,DF,Paris S-G,22-326,2002,17.6,29,18,14,12,3,22,37,59.5,15,25,8,17,17,46,35,2,Matches
354,Antoine Mendy,sn SEN,DF,Nice,20-349,2004,8.2,28,20,14,14,0,18,26,69.2,8,8,4,4,6,34,28,0,Matches
355,Nampalys Mendy,sn SEN,MF,Lens,32-322,1992,5.5,12,7,4,5,3,5,12,41.7,7,7,2,5,6,18,8,0,Matches
356,Gideon Mensah,gh GHA,DF,Auxerre,26-297,1998,24.3,62,41,31,21,10,29,58,50.0,29,26,4,22,48,110,80,0,Matches
357,Quentin Merlin,fr FRA,DF,Marseille,22-360,2002,17.0,20,15,10,5,5,7,13,53.8,6,18,4,14,13,33,16,1,Matches
358,Rafik Messali,fr FRA,DF,Toulouse,22-013,2003,4.9,15,8,6,6,3,7,8,87.5,1,9,1,8,9,24,11,0,Matches
359,Thomas Meunier,be BEL,DF,Lille,33-241,1991,20.4,52,37,31,15,6,33,49,67.3,16,21,8,13,34,86,63,0,Matches
360,Lucas Michal,fr FRA,"FW,MF",Monaco,19-324,2005,1.1,5,3,3,2,0,2,4,50.0,2,2,0,2,1,6,2,0,Matches
361,Georges Mikautadze,ge GEO,FW,Lyon,24-192,2000,16.0,7,6,1,3,3,3,9,33.3,6,11,0,11,4,11,5,0,Matches
362,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,21-337,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
363,Takumi Minamino,jp JPN,"MF,FW",Monaco,30-115,1995,23.9,32,19,7,14,11,15,41,36.6,26,24,1,23,9,41,20,0,Matches
364,Lucas Mincarelli,fr FRA,DF,Montpellier,21-126,2004,6.9,13,8,5,6,2,5,12,41.7,7,5,3,2,9,22,27,0,Matches
365,Terem Moffi,ng NGA,FW,Nice,25-351,1999,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
366,Mostafa Mohamed,eg EGY,FW,Nantes,27-164,1997,13.9,18,9,6,8,4,4,12,33.3,8,10,2,8,10,28,27,0,Matches
367,Florent Mollet,fr FRA,"MF,FW",Nantes,33-173,1991,2.7,2,2,1,1,0,1,1,100.0,0,2,0,2,1,3,4,0,Matches
368,Diego Moreira,pt POR,"DF,MF",Strasbourg,20-278,2004,27.5,42,27,17,18,7,24,47,51.1,23,23,4,19,34,76,63,0,Matches
369,Gabriel Moscardo,br BRA,"MF,DF",Reims,19-225,2005,0.9,3,1,2,1,0,1,3,33.3,2,3,1,2,0,3,1,0,Matches
370,Yael Mouanga,fr FRA,DF,Montpellier,19-292,2005,10.0,12,7,8,2,2,6,8,75.0,2,16,8,8,10,22,48,0,Matches
371,Aimen Moueffek,fr FRA,MF,Saint-Étienne,24-032,2001,11.3,20,12,3,11,6,10,23,43.5,13,20,7,13,5,25,25,1,Matches
372,Youssoufa Moukoko,de GER,"FW,MF",Nice,20-172,2004,2.3,3,2,2,1,0,1,2,50.0,1,2,0,2,0,3,0,0,Matches
373,Louis Mouton,fr FRA,MF,Saint-Étienne,22-342,2002,11.6,49,25,14,25,10,22,37,59.5,15,17,3,14,10,59,19,0,Matches
374,Ngal'Ayel Mukau,cd COD,MF,Lille,20-162,2004,13.2,32,18,9,21,2,16,28,57.1,12,14,0,14,15,47,21,0,Matches
375,Marshall Munetsi,zw ZIM,MF,Reims,28-323,1996,18.8,36,18,22,9,5,22,38,57.9,16,27,3,24,17,53,35,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Almoatasem Al Musrati,ly LBY,MF,Monaco,29-035,1996,4.3,14,11,5,8,1,7,11,63.6,4,3,1,2,5,19,9,0,Matches
377,Junior Mwanga,fr FRA,MF,Le Havre,22-000,2003,10.6,26,16,10,13,3,11,19,57.9,8,10,3,7,8,34,18,2,Matches
378,Junior Mwanga,fr FRA,MF,Strasbourg,22-000,2003,3.3,17,9,9,7,1,5,9,55.6,4,2,0,2,2,19,2,0,Matches
379,Loïc N'Gatta,fr FRA,DF,Auxerre,21-151,2003,0.1,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,1,0,Matches
380,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,16-254,2008,1.9,5,3,4,1,0,1,4,25.0,3,1,0,1,0,5,1,0,Matches
381,Mickael Nade,fr FRA,DF,Saint-Étienne,26-068,1999,23.6,54,38,36,18,0,23,30,76.7,7,35,18,17,32,86,127,8,Matches
382,Bilal Nadir,ma MAR,MF,Marseille,21-164,2003,4.0,10,3,4,6,0,4,6,66.7,2,6,1,5,2,12,7,0,Matches
383,Mahamadou Nagida,cm CMR,DF,Rennes,19-317,2005,4.8,8,6,4,3,1,4,5,80.0,1,3,0,3,9,17,6,0,Matches
384,Keito Nakamura,jp JPN,"FW,MF",Reims,24-287,2000,29.4,24,16,7,10,7,11,31,35.5,20,21,1,20,13,37,19,0,Matches
385,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,22-360,2002,22.4,20,13,6,12,2,8,21,38.1,13,24,3,21,7,27,18,0,Matches
386,Yael Nandjou,fr FRA,DF,Nice,19-309,2005,1.7,4,1,2,1,1,4,8,50.0,4,4,1,3,4,8,7,0,Matches
387,Youssouf Ndayishimiye,bi BDI,DF,Nice,26-196,1998,21.5,40,21,25,14,1,16,27,59.3,11,35,19,16,21,61,117,4,Matches
388,Junior Ndiaye,fr FRA,FW,Montpellier,20-043,2005,3.9,2,1,1,1,0,1,2,50.0,1,2,1,1,0,2,2,0,Matches
389,Rassoul Ndiaye,sn SEN,MF,Le Havre,23-151,2001,11.8,35,25,19,12,4,11,25,44.0,14,15,4,11,12,47,24,0,Matches
390,Wilfried Ndollo,cm CMR,DF,Montpellier,19-302,2005,3.7,6,5,4,1,1,4,7,57.1,3,7,1,6,6,12,9,0,Matches
391,Tanguy Ndombele,fr FRA,MF,Nice,28-134,1996,12.6,35,23,10,21,4,12,20,60.0,8,9,0,9,14,49,9,0,Matches
392,Loïc Nego,hu HUN,"DF,FW",Le Havre,34-116,1991,26.3,57,34,36,16,5,41,64,64.1,23,17,3,14,28,85,81,0,Matches
393,João Neves,pt POR,"MF,DF",Paris S-G,20-226,2004,19.8,61,31,19,26,16,26,42,61.9,16,29,9,20,21,82,22,1,Matches
394,Mikayil Ngor Faye,sn SEN,DF,Rennes,20-301,2004,7.6,15,12,10,3,2,7,9,77.8,2,9,4,5,12,27,30,0,Matches
395,Steve Ngoura,fr FRA,FW,Le Havre,20-078,2005,3.2,4,2,1,1,2,3,3,100.0,0,2,1,1,0,4,2,0,Matches
396,Bernard Nguene,cm CMR,FW,Nice,18-280,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
397,Moussa Niakhate,sn SEN,DF,Lyon,29-064,1996,29.3,45,25,36,7,2,22,30,73.3,8,22,14,8,25,70,139,3,Matches
398,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,23-031,2002,18.0,44,30,33,11,0,21,31,67.7,10,28,17,11,10,54,141,3,Matches
399,Ibrahima Niane,sn SEN,FW,Angers,26-061,1999,10.5,7,3,3,2,2,3,3,100.0,0,6,1,5,2,9,6,2,Matches
400,Rasmus Nicolaisen,dk DEN,DF,Toulouse,28-056,1997,6.9,6,3,4,2,0,3,5,60.0,2,10,5,5,10,16,25,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Arnaud Nordin,fr FRA,FW,Montpellier,26-328,1998,13.0,24,15,6,16,2,11,21,52.4,10,12,0,12,5,29,7,0,Matches
402,Plamedi Nsingi,,MF,Nantes,24-145,2000,0.2,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
403,Ernest Nuamah,gh GHA,"FW,MF",Lyon,21-191,2003,11.7,21,11,15,4,2,12,27,44.4,15,9,1,8,8,29,8,1,Matches
404,Rabby Nzingoula,cg CGO,MF,Montpellier,19-167,2005,18.3,64,40,26,31,7,27,58,46.6,31,27,5,22,28,92,23,0,Matches
405,M'Bala Nzola,ao ANG,FW,Lens,28-266,1996,16.2,5,4,0,1,4,3,9,33.3,6,9,1,8,5,10,7,0,Matches
406,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20-360,2004,1.4,2,2,1,0,1,1,2,50.0,1,0,0,0,2,4,6,0,Matches
407,Hamzat Ojediran,ng NGA,"MF,FW",Lens,21-178,2003,4.6,28,15,12,13,3,7,19,36.8,12,10,2,8,10,38,7,0,Matches
408,Joseph Okumu,ke KEN,DF,Reims,27-350,1997,17.8,29,15,20,9,0,14,23,60.9,9,28,18,10,22,51,122,2,Matches
409,Kazeem Olaigbe,be BEL,"MF,FW",Rennes,22-129,2003,3.1,6,4,3,3,0,3,6,50.0,3,2,0,2,0,6,0,0,Matches
410,Ben Old,nz NZL,"FW,MF",Saint-Étienne,22-271,2002,5.6,6,5,3,2,1,3,11,27.3,8,8,1,7,2,8,2,0,Matches
411,Warmed Omari,km COM,DF,Lyon,25-018,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
412,Becir Omeragic,ch SUI,"DF,MF",Montpellier,23-111,2002,19.0,31,15,19,11,1,16,21,76.2,5,30,20,10,13,44,73,0,Matches
413,Andrew Omobamidele,ie IRL,DF,Strasbourg,22-322,2002,6.0,7,4,4,3,0,2,5,40.0,3,12,8,4,8,15,38,0,Matches
414,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,29-184,1995,10.4,10,7,2,5,3,4,14,28.6,10,12,0,12,3,13,12,0,Matches
415,Christopher Operi,ci CIV,"DF,FW",Le Havre,28-012,1997,13.0,13,9,6,2,5,7,12,58.3,5,20,6,14,14,27,30,0,Matches
416,Fredrik Oppegard,no NOR,DF,Auxerre,22-277,2002,2.8,6,4,4,1,1,3,7,42.9,4,2,1,1,1,7,12,1,Matches
417,Victor Orakpo,ng NGA,FW,Nice,18-331,2006,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
418,Ike Orazi,ie IRL,MF,Reims,17-334,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
419,Gift Orban,ng NGA,"FW,DF",Lyon,22-298,2002,2.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
420,Gabriel Osho,ng NGA,DF,Auxerre,26-270,1998,17.4,22,14,16,3,3,12,19,63.2,7,30,17,13,12,34,79,0,Matches
421,Jibril Othman,tn TUN,FW,Saint-Étienne,21-015,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
422,Guimissongui Ouattara,fr FRA,"DF,FW",Strasbourg,19-201,2005,5.1,6,4,3,1,2,3,5,60.0,2,9,0,9,8,14,12,2,Matches
423,Kassoum Ouattara,fr FRA,"DF,FW",Monaco,20-209,2004,4.3,9,7,5,4,0,4,14,28.6,10,6,0,6,5,14,2,1,Matches
424,Zinédine Ould Khaled,fr FRA,MF,Angers,25-117,2000,3.1,9,7,5,3,1,2,12,16.7,10,5,0,5,2,11,9,0,Matches
425,Beres Owusu,fr FRA,DF,Saint-Étienne,21-234,2003,1.0,2,2,1,1,0,2,2,100.0,0,2,2,0,0,2,5,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Elisha Owusu,gh GHA,MF,Auxerre,27-185,1997,25.0,72,40,28,39,5,31,47,66.0,16,33,9,24,41,113,34,1,Matches
427,Willian Pacho,ec ECU,DF,Paris S-G,23-207,2001,22.7,55,32,34,21,0,23,32,71.9,9,35,22,13,40,95,87,1,Matches
428,Nicolas Pallois,fr FRA,DF,Nantes,37-234,1987,21.6,60,26,43,13,4,37,61,60.7,24,47,17,30,28,88,163,3,Matches
429,Nicolas Pays,fr FRA,"FW,MF",Montpellier,21-277,2003,5.0,13,6,3,4,6,4,8,50.0,4,1,0,1,4,17,2,0,Matches
430,Kévin Pedro,fr FRA,DF,Saint-Étienne,19-079,2006,0.1,3,0,2,1,0,3,3,100.0,0,1,0,1,2,5,1,0,Matches
431,Jordan Pefok,us USA,FW,Reims,29-015,1996,3.5,2,1,0,2,0,1,2,50.0,1,3,1,2,1,3,3,0,Matches
432,Théo Pellenard,fr FRA,DF,Auxerre,31-068,1994,0.5,3,2,2,1,0,1,3,33.3,2,1,0,1,0,3,3,0,Matches
433,Timothee Pembele,fr FRA,DF,Le Havre,22-244,2002,12.1,30,22,17,9,4,14,23,60.9,9,16,5,11,11,41,42,0,Matches
434,Faris Pemi Moumbagna,cm CMR,FW,Marseille,24-314,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
435,Óscar Perea,co COL,"MF,DF",Strasbourg,19-226,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
436,Mathias Pereira Lage,pt POR,"FW,MF",Brest,28-162,1996,16.8,36,24,16,13,7,17,36,47.2,19,16,2,14,20,56,19,2,Matches
437,Lucas Perri,br BRA,GK,Lyon,27-152,1997,32.0,1,1,1,0,0,0,4,0.0,4,1,0,1,0,1,21,1,Matches
438,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,28-338,1996,29.0,49,26,22,12,15,21,46,45.7,25,10,0,10,12,61,4,1,Matches
439,Prosper Peter,ng NGA,MF,Angers,17-275,2007,0.2,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,Matches
440,Léo Pétrot,fr FRA,DF,Saint-Étienne,28-026,1997,27.3,60,36,36,19,5,34,50,68.0,16,50,27,23,38,98,100,1,Matches
441,Đorđe Petrović,rs SRB,GK,Strasbourg,25-215,1999,30.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,24,1,Matches
442,Tom Pouilly,fr FRA,"DF,MF",Lens,21-327,2003,2.9,8,6,5,1,2,5,10,50.0,5,5,1,4,3,11,11,0,Matches
443,Adrien Rabiot,fr FRA,MF,Marseille,30-038,1995,26.6,49,31,17,21,11,19,32,59.4,13,21,2,19,21,70,31,0,Matches
444,Gonçalo Ramos,pt POR,FW,Paris S-G,23-325,2001,11.7,11,6,5,5,1,3,6,50.0,3,5,1,4,0,11,5,0,Matches
445,Lilian Raolisoa,fr FRA,"DF,FW",Angers,24-329,2000,13.7,39,23,24,13,2,17,37,45.9,20,11,2,9,15,54,44,0,Matches
446,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,28-115,1997,8.0,6,5,2,4,0,5,15,33.3,10,8,7,1,5,11,22,0,Matches
447,Guillaume Restes,fr FRA,GK,Toulouse,20-061,2005,27.3,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,14,1,Matches
448,Alexsandro Ribeiro,br BRA,DF,Lille,25-275,1999,29.0,31,18,18,12,1,20,30,66.7,10,23,13,10,26,57,140,3,Matches
449,Alejandro Rodriguez,pt POR,MF,Lyon,17-062,2008,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
450,Valentin Rongier,fr FRA,"MF,DF",Marseille,30-155,1994,17.4,50,28,14,31,5,27,43,62.8,16,30,9,21,33,83,28,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Pablo Rosario,nl NED,"MF,DF",Nice,28-124,1997,19.7,30,20,6,19,5,11,20,55.0,9,19,11,8,31,61,43,2,Matches
452,Anthony Rouault,fr FRA,DF,Rennes,23-347,2001,9.8,11,7,9,2,0,4,4,100.0,0,12,10,2,7,18,64,0,Matches
453,Jon Rowe,eng ENG,"FW,MF",Marseille,22-011,2003,8.2,14,11,4,4,6,5,12,41.7,7,3,1,2,2,16,3,0,Matches
454,Fabián Ruiz Peña,es ESP,MF,Paris S-G,29-038,1996,20.7,36,23,13,15,8,20,46,43.5,26,24,3,21,16,52,27,1,Matches
455,Gerónimo Rulli,ar ARG,GK,Marseille,32-356,1992,33.0,4,3,4,0,0,4,8,50.0,4,1,0,1,1,5,25,3,Matches
456,Mathew Ryan,au AUS,GK,Lens,33-033,1992,13.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,2,2,Matches
457,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,27-138,1997,7.3,14,7,7,4,3,5,8,62.5,3,2,0,2,3,17,4,0,Matches
458,Falaye Sacko,ml MLI,DF,Montpellier,30-010,1995,12.7,14,8,9,4,1,9,19,47.4,10,17,7,10,12,26,21,0,Matches
459,Matvei Safonov,ru RUS,GK,Paris S-G,26-075,1999,9.8,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0,Matches
460,Modibo Sagnan,ml MLI,DF,Montpellier,26-027,1999,22.3,56,34,37,16,3,26,44,59.1,18,24,13,11,26,82,109,5,Matches
461,Osame Sahraoui,ma MAR,"FW,MF",Lille,23-334,2001,14.2,12,9,3,4,5,3,8,37.5,5,14,1,13,7,19,8,1,Matches
462,Wesley Saïd,fr FRA,FW,Lens,30-022,1995,10.0,16,11,3,10,3,6,13,46.2,7,6,0,6,2,18,2,0,Matches
463,Théo Sainte-Luce,fr FRA,DF,Montpellier,26-203,1998,10.8,24,11,16,4,4,16,33,48.5,17,16,4,12,11,35,33,1,Matches
464,Ibrahim Salah,ma MAR,FW,Brest,23-254,2001,4.0,4,2,1,1,2,1,6,16.7,5,2,0,2,2,6,0,0,Matches
465,Amine Salama,fr FRA,FW,Reims,24-297,2000,4.1,3,2,0,2,1,0,3,0.0,3,2,1,1,1,4,0,0,Matches
466,Mohammed Salisu,gh GHA,DF,Monaco,26-024,1999,11.4,28,18,16,11,1,13,16,81.3,3,10,8,2,16,44,54,2,Matches
467,Yoann Salmier,gf GUF,DF,Le Havre,32-171,1992,8.9,14,7,9,4,1,10,13,76.9,3,12,8,4,10,24,59,0,Matches
468,Mama Samba Baldé,gw GNB,FW,Lyon,29-186,1995,0.4,2,2,0,2,0,0,0,,0,0,0,0,1,3,1,0,Matches
469,Mama Samba Baldé,gw GNB,FW,Brest,29-186,1995,12.7,12,8,4,3,5,3,14,21.4,11,8,0,8,6,18,14,0,Matches
470,Brice Samba,fr FRA,GK,Rennes,31-016,1994,16.0,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,12,3,Matches
471,Brice Samba,fr FRA,GK,Lens,31-016,1994,15.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,2,Matches
472,Arouna Sangante,sn SEN,DF,Le Havre,23-029,2002,13.1,21,14,10,11,0,9,16,56.3,7,11,5,6,21,42,62,3,Matches
473,Nhoa Sangui,fr FRA,"DF,MF",Reims,19-073,2006,12.6,16,9,6,6,4,9,12,75.0,3,8,4,4,8,24,23,0,Matches
474,Morgan Sanson,fr FRA,MF,Nice,30-266,1994,2.5,6,3,2,4,0,1,3,33.3,2,3,0,3,4,10,2,0,Matches
475,Baptiste Santamaria,fr FRA,MF,Nice,30-063,1995,9.5,19,9,9,7,3,13,21,61.9,8,14,3,11,16,35,19,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Baptiste Santamaria,fr FRA,MF,Rennes,30-063,1995,5.4,11,4,7,3,1,6,11,54.5,5,10,4,6,12,23,7,0,Matches
477,Andrey Santos,br BRA,MF,Strasbourg,21-008,2004,30.7,109,73,47,50,12,50,86,58.1,36,45,14,31,32,141,67,1,Matches
478,Tiago Santos,pt POR,DF,Lille,22-292,2002,4.5,12,7,4,5,3,6,9,66.7,3,2,0,2,2,14,4,0,Matches
479,Malang Sarr,fr FRA,DF,Lens,26-108,1999,15.4,21,13,12,6,3,16,27,59.3,11,18,9,9,22,43,63,3,Matches
480,Mamadou Sarr,fr FRA,DF,Strasbourg,19-255,2005,25.3,35,21,22,11,2,16,24,66.7,8,26,20,6,24,59,115,3,Matches
481,Martin Satriano,uy URU,"FW,DF",Lens,24-080,2001,0.9,3,1,1,1,1,3,3,100.0,0,0,0,0,0,3,2,0,Matches
482,Téji Savanier,fr FRA,MF,Montpellier,33-140,1991,24.8,29,24,7,16,6,18,43,41.9,25,16,1,15,14,43,21,4,Matches
483,Niklas Schmidt,de GER,MF,Toulouse,27-071,1998,2.3,6,4,1,5,0,4,7,57.1,3,0,0,0,1,7,4,0,Matches
484,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,22-027,2003,2.1,3,2,1,1,1,2,3,66.7,1,2,0,2,0,3,4,0,Matches
485,Alidu Seidu,gh GHA,DF,Rennes,24-341,2000,8.9,22,18,14,6,2,12,15,80.0,3,13,6,7,14,36,17,0,Matches
486,Hiroki Sekine,jp JPN,DF,Reims,22-273,2002,8.9,8,6,5,2,1,6,15,40.0,9,15,6,9,5,13,48,1,Matches
487,Marvin Senaya,tg TOG,DF,Strasbourg,24-103,2001,2.5,8,3,5,2,1,6,12,50.0,6,6,2,4,7,15,12,0,Matches
488,Djibril Sidibé,fr FRA,DF,Toulouse,32-286,1992,22.6,62,33,31,22,9,30,49,61.2,19,10,3,7,19,81,62,1,Matches
489,Vincent Sierro,ch SUI,MF,Toulouse,29-215,1995,25.7,44,27,15,23,6,27,54,50.0,27,33,8,25,15,59,43,1,Matches
490,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,27-284,1997,20.4,37,26,16,19,2,23,42,54.8,19,25,7,18,21,58,56,0,Matches
