Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
223,Erling Haaland,no NOR,FW,Manchester City,24-294,2000,29,29,2570,28.6,21,3,24,19,2,3,2,0,20.9,18.5,2.9,21.4,20,18,110,0.74,0.11,0.84,0.67,0.77,0.73,0.10,0.83,0.65,0.75,Matches
224,Lewis Hall,eng ENG,DF,Newcastle Utd,20-245,2004,27,24,2189,24.3,0,4,4,0,0,0,3,0,0.4,0.4,4.3,4.7,41,123,80,0.00,0.16,0.16,0.00,0.16,0.02,0.18,0.19,0.02,0.19,Matches
225,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,23-071,2002,11,0,134,1.5,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.4,4,3,14,0.00,0.00,0.00,0.00,0.00,0.24,0.05,0.28,0.24,0.28,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Marcus Harness,eng ENG,MF,Ipswich Town,29-076,1996,2,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
227,Jack Harrison,eng ENG,FW,Everton,28-172,1996,32,23,1960,21.8,1,0,1,1,0,0,0,0,3.5,3.5,3.7,7.2,71,48,121,0.05,0.00,0.05,0.05,0.05,0.16,0.17,0.33,0.16,0.33,Matches
228,Taylor Harwood-Bellis,eng ENG,DF,Southampton,23-101,2002,33,31,2744,30.5,1,0,1,1,0,0,9,0,1.8,1.8,1.0,2.8,29,121,9,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.09,0.06,0.09,Matches
229,Kai Havertz,de GER,"FW,MF",Arsenal,25-334,1999,21,21,1839,20.4,9,3,12,9,0,0,4,0,9.4,9.4,2.4,11.8,34,59,110,0.44,0.15,0.59,0.44,0.59,0.46,0.12,0.58,0.46,0.58,Matches
230,Ayden Heaven,eng ENG,DF,Manchester Utd,18-231,2006,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
231,Jan Paul van Hecke,nl NED,DF,Brighton,24-337,2000,32,31,2778,30.9,1,1,2,1,0,0,8,1,1.3,1.3,1.5,2.7,53,217,5,0.03,0.03,0.06,0.03,0.06,0.04,0.05,0.09,0.04,0.09,Matches
232,Hwang Hee-chan,kr KOR,"MF,FW",Wolves,29-105,1996,20,5,651,7.2,2,0,2,2,0,0,0,0,0.8,0.8,0.1,0.9,15,12,41,0.28,0.00,0.28,0.28,0.28,0.11,0.02,0.13,0.11,0.13,Matches
233,Dean Henderson,eng ENG,GK,Crystal Palace,28-060,1997,35,35,3150,35.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Rico Henry,eng ENG,DF,Brentford,27-307,1997,4,0,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
235,Mads Hermansen,dk DEN,GK,Leicester City,24-304,2000,27,27,2385,26.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
236,Son Heung-min,kr KOR,FW,Tottenham,32-307,1992,28,23,2004,22.3,7,9,16,6,1,2,1,0,7.0,5.4,8.2,13.7,87,104,259,0.31,0.40,0.72,0.27,0.67,0.31,0.37,0.68,0.24,0.61,Matches
237,James Hill,eng ENG,DF,Bournemouth,23-121,2002,10,6,448,5.0,0,1,1,0,0,0,1,0,0.3,0.3,0.3,0.6,3,16,8,0.00,0.20,0.20,0.00,0.20,0.06,0.05,0.11,0.06,0.11,Matches
238,Jack Hinshelwood,eng ENG,"DF,MF",Brighton,20-030,2005,24,21,1745,19.4,2,2,4,2,0,0,5,0,1.5,1.5,1.3,2.8,18,63,47,0.10,0.10,0.21,0.10,0.21,0.08,0.07,0.14,0.08,0.14,Matches
239,George Hirst,sct SCO,FW,Ipswich Town,26-085,1999,24,3,522,5.8,3,1,4,3,0,0,3,0,1.9,1.9,0.3,2.2,9,13,29,0.52,0.17,0.69,0.52,0.69,0.32,0.06,0.38,0.32,0.38,Matches
240,Mason Holgate,eng ENG,"FW,DF",Everton,28-201,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
241,Callum Hudson-Odoi,eng ENG,"FW,MF",Nott'ham Forest,24-185,2000,29,25,2152,23.9,5,2,7,5,0,0,2,0,2.5,2.5,2.7,5.2,127,66,186,0.21,0.08,0.29,0.21,0.29,0.10,0.11,0.22,0.10,0.22,Matches
242,Will Hughes,eng ENG,MF,Crystal Palace,30-024,1995,30,21,1899,21.1,0,3,3,0,0,0,11,0,1.0,1.0,2.7,3.8,19,83,24,0.00,0.14,0.14,0.00,0.14,0.05,0.13,0.18,0.05,0.18,Matches
243,Dean Huijsen,es ESP,DF,Bournemouth,20-027,2005,30,25,2324,25.8,3,1,4,3,0,0,9,0,1.9,1.9,2.0,3.8,40,128,10,0.12,0.04,0.15,0.12,0.15,0.07,0.08,0.15,0.07,0.15,Matches
244,Omari Hutchinson,eng ENG,"MF,FW",Ipswich Town,21-193,2003,29,28,2403,26.7,3,2,5,3,0,0,5,0,2.4,2.4,3.3,5.7,82,71,142,0.11,0.07,0.19,0.11,0.19,0.09,0.12,0.21,0.09,0.21,Matches
245,Rasmus Højlund,dk DEN,FW,Manchester Utd,22-096,2003,29,20,1744,19.4,4,0,4,4,0,0,2,0,3.8,3.8,1.3,5.1,26,16,83,0.21,0.00,0.21,0.21,0.21,0.20,0.06,0.26,0.20,0.26,Matches
246,Igor,br BRA,DF,Brighton,27-093,1998,12,9,903,10.0,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,9,44,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
247,Danny Ings,eng ENG,"FW,MF",West Ham,32-292,1992,15,1,284,3.2,1,2,3,1,0,0,0,0,2.3,2.3,1.3,3.5,6,5,29,0.32,0.63,0.95,0.32,0.95,0.72,0.41,1.12,0.72,1.12,Matches
248,Tim Iroegbunam,eng ENG,MF,Everton,21-315,2003,18,5,574,6.4,0,1,1,0,0,0,4,0,0.2,0.2,0.2,0.4,8,15,9,0.00,0.16,0.16,0.00,0.16,0.04,0.03,0.07,0.04,0.07,Matches
249,Andy Irving,sct SCO,MF,West Ham,24-363,2000,10,1,166,1.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,0,9,4,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,Matches
250,Alexander Isak,se SWE,FW,Newcastle Utd,25-232,1999,32,32,2577,28.6,23,6,29,19,4,4,1,0,19.9,16.8,4.3,21.1,81,80,200,0.80,0.21,1.01,0.66,0.87,0.69,0.15,0.85,0.59,0.74,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Alex Iwobi,ng NGA,"FW,MF",Fulham,29-008,1996,36,34,2886,32.1,9,6,15,9,0,0,1,0,4.6,4.6,7.0,11.7,140,206,234,0.28,0.19,0.47,0.28,0.47,0.15,0.22,0.36,0.15,0.36,Matches
252,Nicolas Jackson,sn SEN,FW,Chelsea,23-325,2001,29,27,2185,24.3,10,5,15,10,0,0,7,0,12.3,12.3,4.3,16.6,46,37,127,0.41,0.21,0.62,0.41,0.62,0.51,0.18,0.68,0.51,0.68,Matches
253,Reece James,eng ENG,"DF,MF",Chelsea,25-154,1999,16,10,838,9.3,1,0,1,1,0,0,1,0,0.3,0.3,0.5,0.8,6,51,10,0.11,0.00,0.11,0.11,0.11,0.03,0.06,0.09,0.03,0.09,Matches
254,Vitaly Janelt,de GER,MF,Brentford,27-001,1998,32,27,2254,25.0,1,3,4,1,0,0,3,0,0.8,0.8,2.2,3.0,17,80,38,0.04,0.12,0.16,0.04,0.16,0.03,0.09,0.12,0.03,0.12,Matches
255,Vitezslav Jaros,cz CZE,GK,Liverpool,23-292,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
256,Daniel Jebbison,eng ENG,FW,Bournemouth,21-271,2003,14,0,83,0.9,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,2,3,11,0.00,0.00,0.00,0.00,0.00,0.73,0.21,0.94,0.73,0.94,Matches
257,Mathias Jensen,dk DEN,MF,Brentford,29-130,1996,22,8,835,9.3,0,2,2,0,0,0,2,0,0.2,0.2,1.6,1.8,6,56,26,0.00,0.22,0.22,0.00,0.22,0.03,0.17,0.20,0.03,0.20,Matches
258,Gabriel Jesus,br BRA,FW,Arsenal,28-038,1997,17,6,608,6.8,3,0,3,3,0,0,4,0,3.0,3.0,0.7,3.7,15,19,57,0.44,0.00,0.44,0.44,0.44,0.44,0.10,0.54,0.44,0.54,Matches
259,Raúl Jiménez,mx MEX,FW,Fulham,34-006,1991,36,28,2314,25.7,11,3,14,8,3,3,4,0,11.4,9.0,3.3,12.3,33,58,123,0.43,0.12,0.54,0.31,0.43,0.44,0.13,0.57,0.35,0.48,Matches
260,Kim Jisoo,kr KOR,DF,Brentford,20-138,2004,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
261,João Pedro,br BRA,"FW,MF",Brighton,23-227,2001,27,23,1948,21.6,10,6,16,5,5,5,4,1,8.9,5.0,5.0,10.0,66,78,128,0.46,0.28,0.74,0.23,0.51,0.41,0.23,0.64,0.23,0.46,Matches
262,Joelinton,br BRA,"MF,FW",Newcastle Utd,28-270,1996,29,29,2393,26.6,4,3,7,4,0,0,10,0,3.9,3.9,2.5,6.4,40,116,110,0.15,0.11,0.26,0.15,0.26,0.15,0.09,0.24,0.15,0.24,Matches
263,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,25-107,2000,23,14,1354,15.0,1,2,3,1,0,0,5,1,1.1,1.1,1.3,2.3,16,27,33,0.07,0.13,0.20,0.07,0.20,0.07,0.09,0.16,0.07,0.16,Matches
264,Brennan Johnson,wls WAL,FW,Tottenham,23-353,2001,31,23,2083,23.1,11,3,14,11,0,0,5,0,9.8,9.8,2.3,12.1,57,70,194,0.48,0.13,0.60,0.48,0.60,0.43,0.10,0.52,0.43,0.52,Matches
265,Sam Johnstone,eng ENG,GK,Wolves,32-047,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
266,Curtis Jones,eng ENG,"MF,DF",Liverpool,24-101,2001,30,17,1528,17.0,3,3,6,3,0,0,3,1,4.1,4.1,1.0,5.1,24,95,71,0.18,0.18,0.35,0.18,0.35,0.24,0.06,0.30,0.24,0.30,Matches
267,Jorginho,it ITA,MF,Arsenal,33-142,1991,14,9,703,7.8,0,0,0,0,0,0,5,0,0.1,0.1,0.4,0.5,12,48,6,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
268,Diogo Jota,pt POR,FW,Liverpool,28-158,1996,24,14,1154,12.8,6,3,9,6,0,0,2,0,7.5,7.5,1.8,9.3,36,33,86,0.47,0.23,0.70,0.47,0.70,0.59,0.14,0.73,0.59,0.73,Matches
269,James Justin,eng ENG,DF,Leicester City,27-077,1998,33,31,2669,29.7,2,1,3,2,0,0,5,0,1.5,1.5,0.6,2.1,39,87,92,0.07,0.03,0.10,0.07,0.10,0.05,0.02,0.07,0.05,0.07,Matches
270,Filip Jørgensen,dk DEN,GK,Chelsea,23-025,2002,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Ferdi Kadioglu,tr TUR,"DF,MF",Brighton,25-216,1999,6,5,385,4.3,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,1,15,27,0.23,0.00,0.23,0.23,0.23,0.10,0.04,0.14,0.10,0.14,Matches
272,Daichi Kamada,jp JPN,MF,Crystal Palace,28-279,1996,31,14,1424,15.8,0,0,0,0,0,0,4,1,1.1,1.1,1.8,2.9,24,80,54,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18,Matches
273,Boubacar Kamara,fr FRA,MF,Aston Villa,25-169,1999,24,18,1553,17.3,0,0,0,0,0,0,2,0,0.8,0.8,0.9,1.7,17,78,7,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
274,Michael Kayode,it ITA,DF,Brentford,20-305,2004,10,4,381,4.2,0,1,1,0,0,0,2,0,0.2,0.2,1.1,1.4,10,9,22,0.00,0.24,0.24,0.00,0.24,0.05,0.27,0.32,0.05,0.32,Matches
275,Michael Keane,eng ENG,DF,Everton,32-120,1993,12,10,942,10.5,3,0,3,3,0,0,5,0,0.6,0.6,0.1,0.7,1,12,3,0.29,0.00,0.29,0.29,0.29,0.06,0.01,0.07,0.06,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Caoimhín Kelleher,ie IRL,GK,Liverpool,26-169,1998,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
277,Lloyd Kelly,eng ENG,DF,Newcastle Utd,26-217,1998,10,4,303,3.4,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,0,9,5,0.00,0.30,0.30,0.00,0.30,0.12,0.14,0.26,0.12,0.26,Matches
278,Milos Kerkez,hu HUN,DF,Bournemouth,21-185,2003,36,36,3164,35.2,2,5,7,2,0,0,4,0,0.5,0.5,3.8,4.3,98,150,181,0.06,0.14,0.20,0.06,0.20,0.02,0.11,0.12,0.01,0.12,Matches
279,Bilal El Khannouss,ma MAR,MF,Leicester City,21-001,2004,30,25,2003,22.3,2,3,5,2,0,0,4,0,1.1,1.1,4.1,5.2,71,119,83,0.09,0.13,0.22,0.09,0.22,0.05,0.18,0.23,0.05,0.23,Matches
280,Abdukodir Khusanov,uz UZB,DF,Manchester City,21-071,2004,6,6,503,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,25,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
281,Max Kilman,eng ENG,DF,West Ham,27-353,1997,35,35,3078,34.2,0,1,1,0,0,0,4,0,1.4,1.4,1.2,2.6,29,107,6,0.00,0.03,0.03,0.00,0.03,0.04,0.03,0.08,0.04,0.08,Matches
282,Joshua King,eng ENG,MF,Fulham,18-128,2007,6,1,88,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.7,1,5,13,0.00,0.00,0.00,0.00,0.00,0.26,0.44,0.69,0.26,0.69,Matches
283,Antonín Kinský,cz CZE,GK,Tottenham,22-059,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
284,Jakub Kiwior,pl POL,DF,Arsenal,25-085,2000,14,7,852,9.5,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.4,5,36,0,0.11,0.00,0.11,0.11,0.11,0.02,0.03,0.05,0.02,0.05,Matches
285,Justin Kluivert,nl NED,"MF,FW",Bournemouth,26-006,1999,32,27,2206,24.5,12,6,18,6,6,6,8,0,10.0,5.3,4.8,10.1,77,100,162,0.49,0.24,0.73,0.24,0.49,0.41,0.20,0.61,0.22,0.41,Matches
286,Ibrahima Konaté,fr FRA,DF,Liverpool,25-351,1999,28,27,2320,25.8,1,2,3,1,0,0,5,0,1.7,1.7,1.0,2.7,21,103,3,0.04,0.08,0.12,0.04,0.12,0.07,0.04,0.10,0.07,0.10,Matches
287,Ezri Konsa,eng ENG,DF,Aston Villa,27-200,1997,32,31,2756,30.6,1,0,1,1,0,0,1,0,0.9,0.9,0.4,1.3,17,77,11,0.03,0.00,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Matches
288,Mateo Kovačić,hr CRO,MF,Manchester City,31-005,1994,30,24,2132,23.7,6,1,7,6,0,0,5,0,1.9,1.9,3.6,5.4,54,156,15,0.25,0.04,0.30,0.25,0.30,0.08,0.15,0.23,0.08,0.23,Matches
289,Caleb Kporha,eng ENG,DF,Crystal Palace,18-300,2006,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
290,Emil Krafth,se SWE,DF,Newcastle Utd,30-282,1994,10,2,289,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,7,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
291,Mohammed Kudus,gh GHA,"FW,MF",West Ham,24-282,2000,29,29,2421,26.9,4,2,6,4,0,0,2,1,6.6,6.6,2.5,9.0,93,76,201,0.15,0.07,0.22,0.15,0.22,0.24,0.09,0.34,0.24,0.34,Matches
292,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,25-016,2000,31,26,2371,26.3,7,4,11,7,0,0,3,0,4.2,4.2,6.2,10.4,120,123,210,0.27,0.15,0.42,0.27,0.42,0.16,0.24,0.39,0.16,0.39,Matches
293,Maxence Lacroix,fr FRA,DF,Crystal Palace,25-035,2000,32,32,2846,31.6,1,1,2,1,0,0,5,0,3.1,3.1,0.8,3.9,8,61,7,0.03,0.03,0.06,0.03,0.06,0.10,0.02,0.12,0.10,0.12,Matches
294,Adam Lallana,eng ENG,MF,Southampton,37-001,1988,14,5,361,4.0,0,2,2,0,0,0,4,0,0.2,0.2,0.9,1.1,6,24,10,0.00,0.50,0.50,0.00,0.50,0.04,0.23,0.27,0.04,0.27,Matches
295,Tariq Lamptey,gh GHA,DF,Brighton,24-223,2000,15,10,860,9.6,2,2,4,2,0,0,0,0,0.4,0.4,0.8,1.2,32,14,45,0.21,0.21,0.42,0.21,0.42,0.04,0.08,0.12,0.04,0.12,Matches
296,Will Lankshear,eng ENG,"FW,MF",Tottenham,20-021,2005,3,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
297,Roméo Lavia,be BEL,MF,Chelsea,21-125,2004,13,10,684,7.6,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.9,3,24,7,0.00,0.13,0.13,0.00,0.13,0.02,0.10,0.12,0.02,0.12,Matches
298,Mario Lemina,ga GAB,"MF,DF",Wolves,31-252,1993,17,15,1364,15.2,1,3,4,1,0,0,4,0,1.4,1.4,1.1,2.5,8,48,21,0.07,0.20,0.26,0.07,0.26,0.09,0.07,0.17,0.09,0.17,Matches
299,Bernd Leno,de GER,GK,Fulham,33-068,1992,36,36,3240,36.0,0,1,1,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,Matches
300,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,30-198,1994,30,23,2034,22.6,0,1,1,0,0,0,8,0,1.0,1.0,1.5,2.5,11,86,25,0.00,0.04,0.04,0.00,0.04,0.04,0.06,0.11,0.04,0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
301,Rico Lewis,eng ENG,"DF,MF",Manchester City,20-171,2004,28,21,1893,21.0,1,2,3,1,0,0,5,1,1.4,1.4,0.3,1.7,39,107,78,0.05,0.10,0.14,0.05,0.14,0.07,0.02,0.08,0.07,0.08,Matches
302,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,24-078,2001,36,34,2929,32.5,1,3,4,1,0,0,6,0,2.6,2.6,3.2,5.7,92,91,147,0.03,0.09,0.12,0.03,0.12,0.08,0.10,0.18,0.08,0.18,Matches
303,Myles Lewis-Skelly,eng ENG,DF,Arsenal,18-227,2006,20,13,1168,13.0,1,0,1,1,0,0,2,2,0.1,0.1,0.4,0.5,32,62,33,0.08,0.00,0.08,0.08,0.08,0.01,0.03,0.04,0.01,0.04,Matches
304,Matthijs de Ligt,nl NED,DF,Manchester Utd,25-272,1999,29,25,2123,23.6,2,0,2,2,0,0,3,0,2.5,2.5,0.3,2.8,7,55,6,0.08,0.00,0.08,0.08,0.08,0.10,0.01,0.12,0.10,0.12,Matches
305,Pedro Lima,br BRA,DF,Wolves,18-314,2006,3,1,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,4,11,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.07,0.16,Matches
306,Victor Lindelöf,se SWE,DF,Manchester Utd,30-298,1994,13,4,485,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
307,Jesper Lindstrøm,dk DEN,FW,Everton,25-071,2000,25,15,1239,13.8,0,1,1,0,0,0,2,0,2.1,2.1,2.0,4.1,30,25,81,0.00,0.07,0.07,0.00,0.07,0.15,0.15,0.30,0.15,0.30,Matches
308,Valentino Livramento,eng ENG,DF,Newcastle Utd,22-180,2002,34,29,2570,28.6,0,1,1,0,0,0,1,0,0.2,0.2,2.3,2.6,73,144,98,0.00,0.04,0.04,0.00,0.04,0.01,0.08,0.09,0.01,0.09,Matches
309,Sean Longstaff,eng ENG,MF,Newcastle Utd,27-193,1997,24,8,797,8.9,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,4,40,22,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
310,Saša Lukić,rs SRB,MF,Fulham,28-271,1996,28,26,2169,24.1,0,2,2,0,0,0,12,0,1.2,1.2,2.6,3.8,37,92,29,0.00,0.08,0.08,0.00,0.08,0.05,0.11,0.16,0.05,0.16,Matches
311,Joe Lumley,eng ENG,GK,Southampton,30-085,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
312,Massimo Luongo,au AUS,MF,Ipswich Town,32-228,1992,9,2,196,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
313,Ian Maatsen,nl NED,DF,Aston Villa,23-062,2002,27,8,959,10.7,1,2,3,1,0,0,2,0,0.8,0.8,2.7,3.5,27,40,91,0.09,0.19,0.28,0.09,0.28,0.07,0.25,0.33,0.07,0.33,Matches
314,Alexis Mac Allister,ar ARG,MF,Liverpool,26-138,1998,34,30,2575,28.6,5,5,10,5,0,0,6,0,2.8,2.8,4.6,7.4,34,174,79,0.17,0.17,0.35,0.17,0.35,0.10,0.16,0.26,0.10,0.26,Matches
315,James Maddison,eng ENG,MF,Tottenham,28-169,1996,31,21,1809,20.1,9,7,16,9,0,0,6,0,5.8,5.8,4.2,10.0,45,164,95,0.45,0.35,0.80,0.45,0.80,0.29,0.21,0.50,0.29,0.50,Matches
316,Noni Madueke,eng ENG,FW,Chelsea,23-062,2002,29,24,1813,20.1,7,3,10,7,0,0,3,0,9.1,9.1,4.0,13.1,142,66,212,0.35,0.15,0.50,0.35,0.50,0.45,0.20,0.65,0.45,0.65,Matches
317,Gabriel Magalhães,br BRA,DF,Arsenal,27-143,1997,28,28,2363,26.3,3,1,4,3,0,0,4,0,2.6,2.6,0.9,3.5,10,126,11,0.11,0.04,0.15,0.11,0.15,0.10,0.03,0.13,0.10,0.13,Matches
318,Edmond-Paris Maghoma,eng ENG,"MF,FW",Brentford,24-003,2001,8,0,119,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,13,4,0.00,0.00,0.00,0.00,0.00,0.09,0.08,0.17,0.09,0.17,Matches
319,Harry Maguire,eng ENG,DF,Manchester Utd,32-067,1993,24,17,1539,17.1,1,0,1,1,0,0,7,0,1.4,1.4,0.3,1.7,6,43,7,0.06,0.00,0.06,0.06,0.06,0.08,0.01,0.10,0.08,0.10,Matches
320,Kobbie Mainoo,eng ENG,MF,Manchester Utd,20-022,2005,22,18,1506,16.7,0,0,0,0,0,0,5,0,0.6,0.6,1.6,2.2,21,59,42,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.13,0.03,0.13,Matches
321,Tyrell Malacia,nl NED,DF,Manchester Utd,25-267,1999,3,2,100,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
322,Donyell Malen,nl NED,FW,Aston Villa,26-122,1999,12,2,293,3.3,3,0,3,3,0,0,0,0,2.2,2.2,0.1,2.2,11,5,25,0.92,0.00,0.92,0.92,0.92,0.66,0.02,0.68,0.66,0.68,Matches
323,Mateus Mane,,MF,Wolves,,,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
324,Orel Mangala,be BEL,MF,Everton,27-054,1998,19,14,1261,14.0,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.8,6,34,19,0.07,0.00,0.07,0.07,0.07,0.08,0.05,0.13,0.08,0.13,Matches
