Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
418,Mattias Svanberg,se SWE,MF,Wolfsburg,26-126,1999,13.5,259,377,68.7,3931,1508,142,169,84.0,90,125,72.0,14,46,30.4,1,1.7,1.6,-0.7,13,36,4,1,36,Matches
419,Daniel Svensson,se SWE,"DF,FW",Dortmund,23-088,2002,6.7,289,370,78.1,4604,1656,156,174,89.7,107,127,84.3,21,44,47.7,2,1.0,0.7,+1.0,8,21,9,3,29,Matches
420,Haris Tabakovic,ba BIH,FW,Hoffenheim,30-325,1994,9.1,134,213,62.9,1672,273,82,125,65.6,37,58,63.8,2,2,100.0,1,1.2,0.9,-0.2,9,8,2,1,7,Matches
421,Jonathan Tah,de GER,DF,Leverkusen,29-089,1996,31.0,2063,2216,93.1,37066,14498,802,842,95.2,1096,1140,96.1,147,198,74.2,0,0.4,1.8,-0.4,4,195,6,3,165,Matches
422,Edmond Tapsoba,bf BFA,DF,Leverkusen,26-098,1999,25.9,1598,1845,86.6,27410,9708,752,798,94.2,702,780,90.0,127,229,55.5,0,0.2,1.3,-0.2,4,183,9,2,152,Matches
423,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,20-014,2005,2.8,108,128,84.4,1721,329,58,66,87.9,39,43,90.7,8,14,57.1,1,0.3,0.6,+0.7,1,5,4,1,9,Matches
424,Nathan Tella,ng NGA,"MF,FW",Leverkusen,25-310,1999,14.0,247,329,75.1,3324,594,157,180,87.2,70,88,79.5,8,18,44.4,4,1.0,1.4,+3.0,16,15,10,2,22,Matches
425,Martin Terrier,fr FRA,"MF,FW",Leverkusen,28-068,1997,6.5,163,199,81.9,2144,377,109,120,90.8,40,49,81.6,6,9,66.7,1,0.9,1.7,+0.1,8,6,5,1,14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
426,Arthur Theate,be BEL,DF,Eint Frankfurt,24-351,2000,28.0,1398,1685,83.0,25247,9811,585,629,93.0,655,749,87.4,135,253,53.4,0,0.9,1.3,-0.9,12,157,20,4,143,Matches
427,Norman Theuerkauf,de GER,MF,Heidenheim,38-107,1987,0.2,17,20,85.0,298,71,8,9,88.9,8,10,80.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
428,Denis Thomalla,de GER,MF,Heidenheim,32-268,1992,0.0,1,1,100.0,22,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
429,Phillip Tietz,de GER,FW,Augsburg,27-306,1997,17.6,278,445,62.5,3708,648,169,242,69.8,84,124,67.7,6,16,37.5,2,1.1,1.3,+0.9,19,17,9,1,29,Matches
430,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,20-273,2004,4.0,105,126,83.3,1507,382,56,63,88.9,40,46,87.0,5,10,50.0,1,0.4,0.3,+0.6,3,8,0,0,13,Matches
431,John Tolkin,us USA,"DF,MF",Holstein Kiel,22-284,2002,7.2,226,336,67.3,3935,1732,110,126,87.3,91,126,72.2,21,64,32.8,2,0.7,1.0,+1.3,11,14,5,1,14,Matches
432,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,22-329,2002,20.9,329,475,69.3,4977,1438,180,235,76.6,118,165,71.5,20,38,52.6,1,2.6,1.5,-1.6,20,33,13,3,50,Matches
433,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,19-070,2006,6.5,120,182,65.9,1807,414,64,88,72.7,32,50,64.0,11,17,64.7,3,1.9,1.6,+1.1,13,9,11,5,14,Matches
434,Lucas Tousart,fr FRA,MF,Union Berlin,28-012,1997,5.9,98,150,65.3,1445,521,60,78,76.9,29,45,64.4,5,14,35.7,1,0.5,0.6,+0.5,3,6,4,0,18,Matches
435,Omar Traoré,de GER,DF,Heidenheim,27-096,1998,28.1,941,1341,70.2,16471,6889,464,549,84.5,361,489,73.8,95,210,45.2,1,1.6,3.1,-0.6,20,100,34,14,113,Matches
436,Kevin Trapp,de GER,GK,Eint Frankfurt,34-307,1990,23.5,643,877,73.3,14520,10165,202,202,100.0,302,308,98.1,135,357,37.8,0,0.0,0.0,0.0,0,6,0,0,0,Matches
437,Philipp Treu,de GER,"MF,DF",St. Pauli,24-159,2000,30.4,1170,1469,79.6,18093,5472,630,696,90.5,452,554,81.6,59,133,44.4,2,2.4,2.6,-0.4,21,59,18,8,101,Matches
438,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,38-076,1987,19.0,461,758,60.8,9290,4825,173,211,82.0,200,308,64.9,82,193,42.5,3,2.1,3.2,+0.9,35,58,17,10,69,Matches
439,Tuta,br BRA,"DF,MF",Eint Frankfurt,25-311,1999,24.6,1210,1380,87.7,21283,7800,510,543,93.9,597,635,94.0,83,155,53.5,1,0.3,0.7,+0.7,4,72,10,0,73,Matches
440,Lukas Ullrich,de GER,DF,Gladbach,21-056,2004,20.1,600,795,75.5,9099,3148,348,392,88.8,217,279,77.8,28,74,37.8,2,1.8,1.9,+0.2,8,22,9,6,35,Matches
441,Sven Ulreich,de GER,GK,Bayern Munich,36-281,1988,1.0,25,30,83.3,551,414,10,10,100.0,10,10,100.0,5,10,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
442,Deniz Undav,de GER,"FW,MF",Stuttgart,28-296,1996,17.2,361,501,72.1,5303,1459,211,261,80.8,117,157,74.5,21,39,53.8,2,2.8,3.1,-0.8,21,30,23,1,64,Matches
443,Dayot Upamecano,fr FRA,DF,Bayern Munich,26-196,1998,19.5,1805,1923,93.9,34017,11145,602,641,93.9,1040,1075,96.7,147,177,83.1,0,0.5,1.2,-0.5,7,197,3,1,137,Matches
444,Jonas Urbig,de GER,GK,Bayern Munich,21-276,2003,8.0,232,286,81.1,6043,4239,46,46,100.0,121,123,98.4,65,116,56.0,0,0.0,0.1,0.0,0,8,1,0,3,Matches
445,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,19-181,2005,7.2,225,283,79.5,3617,1116,109,126,86.5,92,106,86.8,17,30,56.7,1,1.1,1.1,-0.1,14,23,18,4,42,Matches
446,Josha Vagnoman,de GER,"DF,MF",Stuttgart,24-151,2000,19.2,679,849,80.0,10653,3011,355,406,87.4,258,315,81.9,47,78,60.3,1,1.5,1.8,-0.5,20,34,16,7,46,Matches
447,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,26-346,1998,9.3,358,454,78.9,6317,2148,153,172,89.0,165,191,86.4,33,63,52.4,0,0.0,0.2,0.0,2,31,6,3,27,Matches
448,Maarten Vandevoordt,be BEL,GK,RB Leipzig,23-074,2002,4.8,138,175,78.9,3557,2188,27,27,100.0,75,75,100.0,35,71,49.3,0,0.0,0.0,0.0,0,3,0,0,4,Matches
449,Ruben Vargas,ch SUI,"MF,FW",Augsburg,26-279,1998,3.4,118,141,83.7,2132,400,49,54,90.7,54,67,80.6,11,14,78.6,0,0.7,1.1,-0.7,6,7,5,1,13,Matches
450,Nikola Vasilj,ba BIH,GK,St. Pauli,29-160,1995,32.0,999,1363,73.3,25928,17896,190,191,99.5,534,540,98.9,267,621,43.0,0,0.0,0.1,0.0,1,38,2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
451,Denis Vavro,sk SVK,DF,Wolfsburg,29-031,1996,26.3,1273,1466,86.8,28807,9782,301,340,88.5,740,785,94.3,229,323,70.9,0,0.2,0.5,-0.2,7,100,6,0,94,Matches
452,Miloš Veljković,rs SRB,DF,Werder Bremen,29-227,1995,11.4,562,648,86.7,11481,3929,181,191,94.8,296,324,91.4,79,114,69.3,1,0.2,0.6,+0.8,3,50,4,3,64,Matches
453,Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,22-107,2003,3.8,96,134,71.6,1513,464,40,51,78.4,45,60,75.0,6,11,54.5,0,0.2,0.3,-0.2,3,5,4,1,6,Matches
454,Arthur Vermeeren,be BEL,MF,RB Leipzig,20-093,2005,16.6,787,914,86.1,12198,3324,389,444,87.6,343,378,90.7,29,42,69.0,2,0.9,1.3,+1.1,12,69,5,0,73,Matches
455,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,24-123,2001,8.0,133,201,66.2,1979,567,73,96,76.0,41,57,71.9,10,28,35.7,0,1.6,1.8,-1.6,15,6,14,2,16,Matches
456,Gabriel Vidovic,hr CRO,MF,Bayern Munich,21-161,2003,0.2,6,6,100.0,85,6,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
457,Gabriel Vidovic,hr CRO,MF,Mainz 05,21-161,2003,0.0,6,6,100.0,113,0,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
458,Kevin Vogt,de GER,DF,Union Berlin,33-230,1991,15.2,790,897,88.1,16194,7116,227,238,95.4,436,474,92.0,115,168,68.5,0,0.0,0.3,0.0,2,71,8,0,70,Matches
459,Kevin Volland,de GER,"FW,MF",Union Berlin,32-285,1992,0.7,10,14,71.4,110,49,4,6,66.7,3,5,60.0,0,0,,0,0.1,0.2,-0.1,1,1,0,0,2,Matches
460,Aster Vranckx,be BEL,MF,Wolfsburg,22-219,2002,6.2,166,202,82.2,2747,773,84,93,90.3,65,73,89.0,12,18,66.7,0,0.0,0.4,0.0,1,16,2,0,20,Matches
461,Robert Wagner,de GER,MF,St. Pauli,21-301,2003,4.4,95,126,75.4,1360,423,55,65,84.6,30,39,76.9,6,12,50.0,0,0.0,0.1,0.0,0,6,0,0,10,Matches
462,Elye Wahi,fr FRA,"FW,MF",Eint Frankfurt,22-129,2003,2.2,24,38,63.2,340,98,15,20,75.0,8,10,80.0,1,4,25.0,0,0.1,0.3,-0.1,1,2,3,1,5,Matches
463,Hauke Wahl,de GER,DF,St. Pauli,31-026,1994,31.0,1424,1644,86.6,24833,8638,554,604,91.7,762,837,91.0,83,157,52.9,0,0.5,1.6,-0.5,8,112,8,1,137,Matches
464,Paul Wanner,de GER,"MF,FW",Heidenheim,19-139,2005,18.7,485,668,72.6,7505,1973,248,298,83.2,170,217,78.3,40,90,44.4,2,1.2,1.8,+0.8,19,41,13,3,62,Matches
465,Kjell-Arik Wätjen,de GER,MF,Dortmund,19-084,2006,0.2,3,8,37.5,42,16,2,4,50.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
466,Julian Weigl,de GER,MF,Gladbach,29-245,1995,31.0,1502,1703,88.2,27093,8218,595,649,91.7,729,797,91.5,142,180,78.9,2,1.1,1.7,+0.9,11,117,16,1,113,Matches
467,Timon Weiner,de GER,GK,Holstein Kiel,26-113,1999,25.0,682,991,68.8,19635,14240,143,143,100.0,302,306,98.7,237,536,44.2,0,0.0,0.0,0.0,0,13,0,0,0,Matches
468,Nelson Weiper,de GER,"FW,MF",Mainz 05,20-055,2005,7.8,116,173,67.1,1561,339,71,97,73.2,27,39,69.2,7,8,87.5,2,2.0,0.7,0.0,10,12,5,0,13,Matches
469,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,31-020,1994,30.9,1116,1509,74.0,16685,6707,609,718,84.8,392,518,75.7,64,130,49.2,8,4.2,5.1,+3.8,39,72,37,11,122,Matches
470,Noah Weißhaupt,de GER,"FW,MF",St. Pauli,23-233,2001,12.2,206,339,60.8,3636,1179,113,144,78.5,55,96,57.3,32,67,47.8,0,1.8,1.7,-1.8,17,19,14,10,31,Matches
471,Noah Weißhaupt,de GER,FW,Freiburg,23-233,2001,0.9,37,50,74.0,540,95,21,22,95.5,11,15,73.3,3,8,37.5,0,0.0,0.1,0.0,0,2,2,1,6,Matches
472,Silvan Widmer,ch SUI,DF,Mainz 05,32-067,1993,5.6,207,280,73.9,3625,1198,101,120,84.2,79,110,71.8,24,40,60.0,1,0.4,0.5,+0.6,2,15,6,2,23,Matches
473,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,23-346,2001,19.0,407,624,65.2,7048,2638,205,284,72.2,143,196,73.0,48,84,57.1,4,2.9,3.3,+1.1,23,53,22,4,86,Matches
474,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,26-093,1999,21.8,432,612,70.6,6257,2209,260,347,74.9,129,172,75.0,23,35,65.7,3,4.2,4.7,-1.2,34,66,24,0,100,Matches
475,Florian Wirtz,de GER,"MF,FW",Leverkusen,22-008,2003,24.1,1276,1628,78.4,17217,4734,810,924,87.7,344,464,74.1,64,119,53.8,10,6.3,8.6,+3.7,52,90,63,8,171,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
476,Dani de Wit,nl NED,"MF,FW",Bochum,27-103,1998,12.7,287,401,71.6,3962,1054,170,220,77.3,81,110,73.6,14,23,60.9,1,0.5,0.5,+0.5,10,22,5,2,31,Matches
477,Maximilian Wittek,de GER,DF,Bochum,29-263,1995,29.1,1044,1488,70.2,19424,8702,418,502,83.3,493,629,78.4,117,282,41.5,0,4.3,5.9,-4.3,45,109,36,17,135,Matches
478,Marius Wolf,de GER,DF,Augsburg,29-349,1995,23.2,793,1158,68.5,14045,6328,375,452,83.0,314,433,72.5,92,196,46.9,3,3.2,4.3,-0.2,44,74,24,12,113,Matches
479,Nick Woltemade,de GER,"FW,MF",Stuttgart,23-086,2002,16.1,317,452,70.1,4011,972,210,261,80.5,75,114,65.8,8,19,42.1,2,3.9,3.2,-1.9,32,29,21,0,49,Matches
480,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,25-233,1999,14.0,381,506,75.3,4914,1386,252,290,86.9,95,132,72.0,10,24,41.7,2,1.7,2.1,+0.3,18,30,20,5,63,Matches
481,Granit Xhaka,ch SUI,MF,Leverkusen,32-226,1992,31.2,2461,2743,89.7,41120,11559,1254,1338,93.7,938,1017,92.2,211,275,76.7,7,4.3,4.9,+2.7,49,364,36,4,312,Matches
482,Erencan Yardimci,tr TUR,"FW,MF",Hoffenheim,23-096,2002,3.5,34,56,60.7,531,56,17,25,68.0,17,27,63.0,0,2,0.0,0,0.0,0.0,0.0,0,3,1,0,4,Matches
483,Dan-Axel Zagadou,fr FRA,"DF,MF",Stuttgart,25-342,1999,0.3,9,9,100.0,153,22,4,4,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
484,David Zec,si SVN,DF,Holstein Kiel,25-126,2000,16.1,708,805,88.0,13297,5084,247,270,91.5,386,414,93.2,61,91,67.0,0,0.5,0.3,-0.5,8,24,1,0,33,Matches
485,Robin Zentner,de GER,GK,Mainz 05,30-195,1994,31.0,721,1140,63.2,21743,16355,140,140,100.0,316,319,99.1,263,670,39.3,0,0.3,0.2,-0.3,3,51,4,0,2,Matches
486,Cedric Zesiger,ch SUI,DF,Augsburg,26-321,1998,11.7,379,485,78.1,7316,2844,142,160,88.8,195,223,87.4,39,79,49.4,2,1.0,0.9,+1.0,6,42,5,3,35,Matches
487,Cedric Zesiger,ch SUI,DF,Wolfsburg,26-321,1998,5.8,189,237,79.7,3261,1271,76,79,96.2,93,107,86.9,12,36,33.3,0,0.0,0.2,0.0,1,15,2,1,19,Matches
488,Michael Zetterer,de GER,GK,Werder Bremen,29-303,1995,33.0,995,1274,78.1,26250,17150,158,159,99.4,527,535,98.5,306,569,53.8,0,0.0,0.1,0.0,0,21,1,0,3,Matches
489,Budu Zivzivadze,ge GEO,FW,Heidenheim,31-062,1994,10.1,134,194,69.1,1944,394,79,107,73.8,44,61,72.1,6,8,75.0,3,1.5,1.4,+1.5,12,5,8,2,17,Matches
