Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
259,Elseid Hysaj,al ALB,DF,Lazio,31-080,1994,3.9,271,17,78,133,65,5,271,6,3,50.0,3,50.0,124,535,199,3,6,0,5,0,149,11,Matches
260,Arijon Ibrahimović,de GER,MF,Lazio,19-151,2005,0.1,6,0,0,3,3,0,6,0,0,,0,,1,1,0,0,0,0,0,0,2,0,Matches
261,Jay Idzes,id IDN,DF,Venezia,24-343,2000,32.7,1966,266,1015,834,124,32,1966,7,1,14.3,5,71.4,984,4897,2499,14,11,0,25,7,1098,15,Matches
262,Jonathan Ikone,fr FRA,FW,Como,27-009,1998,5.6,228,4,23,94,115,31,228,25,8,32.0,16,64.0,150,934,563,22,10,12,7,14,165,48,Matches
263,Jonathan Ikone,fr FRA,"FW,MF",Fiorentina,27-009,1998,3.7,148,2,21,52,79,19,148,17,7,41.2,9,52.9,101,790,399,12,9,4,4,7,110,39,Matches
264,Ivan Ilić,rs SRB,MF,Torino,24-055,2001,9.9,593,12,71,355,171,11,593,15,6,40.0,4,26.7,396,2129,961,24,18,1,19,9,454,41,Matches
265,Samuel Iling-Junior,eng ENG,"FW,MF",Bologna,21-219,2003,1.3,110,0,7,31,73,6,110,7,3,42.9,4,57.1,64,367,190,5,4,1,3,1,79,27,Matches
266,Alessio Iovine,it ITA,"DF,FW",Como,34-099,1991,4.2,255,13,83,116,58,3,255,1,1,100.0,0,0.0,114,608,327,9,8,2,1,0,140,7,Matches
267,Gustav Isaksen,dk DEN,FW,Lazio,24-022,2001,23.5,1032,15,98,374,583,115,1032,101,44,43.6,44,43.6,670,5054,2431,90,53,50,41,31,769,241,Matches
268,Ardian Ismajli,al ALB,DF,Empoli,28-223,1996,25.9,1288,235,814,475,7,7,1288,0,0,,0,,533,2424,924,2,1,0,8,2,604,0,Matches
269,Armando Izzo,it ITA,DF,Monza,33-070,1992,26.9,1754,261,1029,646,92,13,1754,9,6,66.7,2,22.2,998,4539,2204,12,14,0,21,6,1073,12,Matches
270,Fellipe Jack,br BRA,DF,Como,19-119,2006,1.9,127,10,74,48,5,1,127,1,0,0.0,1,100.0,62,281,188,2,1,0,5,0,71,1,Matches
271,Ali Jasim,iq IRQ,"FW,DF",Como,21-111,2004,0.1,11,0,6,4,1,0,11,0,0,,0,,7,54,36,1,0,0,0,0,8,1,Matches
272,Gaby Jean,fr FRA,DF,Lecce,25-081,2000,15.4,992,136,580,396,22,3,992,3,2,66.7,1,33.3,500,2589,1296,8,1,0,5,5,618,3,Matches
273,Juan Jesus,br BRA,DF,Napoli,33-335,1991,11.9,952,79,392,555,8,3,952,0,0,,0,,589,2476,1243,3,2,0,4,1,712,2,Matches
274,Alejandro Jiménez,es ESP,"DF,FW",Milan,20-003,2005,13.0,685,20,175,285,238,30,685,46,26,56.5,19,41.3,400,2859,1553,52,25,16,25,11,410,66,Matches
275,Þórir Jóhann Helgason,is ISL,MF,Lecce,24-225,2000,11.0,432,9,49,192,198,21,432,12,6,50.0,6,50.0,203,1155,598,19,7,2,24,9,253,51,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Jesse Joronen,fi FIN,GK,Venezia,32-051,1993,7.8,327,290,327,0,0,0,327,0,0,,0,,196,1068,567,0,0,0,0,0,171,0,Matches
277,Luka Jović,rs SRB,"FW,MF",Milan,27-139,1997,5.4,154,4,13,93,52,17,154,6,4,66.7,1,16.7,87,489,193,8,3,1,8,4,128,22,Matches
278,Mohamed Kaba,fr FRA,MF,Lecce,23-196,2001,4.3,221,12,58,129,35,6,221,5,1,20.0,3,60.0,126,618,227,3,4,0,12,5,152,8,Matches
279,Christian Kabasele,be BEL,DF,Udinese,34-076,1991,11.1,639,81,283,307,50,22,639,1,1,100.0,0,0.0,370,1813,994,9,7,0,8,3,414,7,Matches
280,Pierre Kalulu,fr FRA,DF,Juventus,24-340,2000,26.0,2275,182,924,1197,165,17,2275,11,4,36.4,5,45.5,1559,9462,5089,48,36,2,19,7,1752,24,Matches
281,Hassane Kamara,ci CIV,DF,Udinese,31-067,1994,20.9,1165,57,357,468,355,21,1165,46,18,39.1,21,45.7,583,3180,1565,50,37,3,24,8,655,93,Matches
282,Yann Karamoh,fr FRA,"MF,FW",Torino,26-307,1998,11.6,412,8,49,161,205,49,412,38,12,31.6,22,57.9,292,2054,1023,37,27,21,26,26,328,80,Matches
283,Jesper Karlsson,se SWE,FW,Bologna,26-290,1998,3.3,128,1,14,48,68,6,128,6,2,33.3,3,50.0,97,557,207,6,8,0,6,9,106,31,Matches
284,Jesper Karlsson,se SWE,FW,Lecce,26-290,1998,4.9,183,2,20,70,94,8,182,9,6,66.7,3,33.3,105,656,287,11,10,1,9,6,129,32,Matches
285,Jesper Karlström,se SWE,MF,Udinese,29-324,1995,32.4,1745,96,502,1051,209,21,1745,15,6,40.0,9,60.0,925,4514,2027,21,24,3,29,15,1105,40,Matches
286,Lior Kasa,il ISR,"MF,FW",Genoa,19-226,2005,2.3,96,5,21,48,29,6,96,5,1,20.0,2,40.0,49,234,98,0,3,0,6,1,55,7,Matches
287,Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,27-101,1998,9.6,434,8,68,216,155,14,434,14,0,0.0,13,92.9,238,1160,499,12,10,1,8,10,261,27,Matches
288,Michael Kayode,it ITA,"DF,FW",Fiorentina,20-305,2004,1.4,88,5,30,34,24,2,88,6,3,50.0,0,0.0,42,218,96,3,1,1,1,3,43,6,Matches
289,Moise Kean,it ITA,FW,Fiorentina,25-072,2000,28.0,641,26,46,277,338,120,639,93,41,44.1,45,48.4,427,2320,1001,37,25,29,90,51,500,134,Matches
290,Mandela Keita,be BEL,MF,Parma,23-001,2002,19.2,870,44,234,527,125,0,870,30,16,53.3,9,30.0,543,2654,1098,12,18,0,30,17,561,5,Matches
291,Lloyd Kelly,eng ENG,DF,Juventus,26-217,1998,9.3,676,74,265,338,75,17,676,1,0,0.0,1,100.0,372,1881,1026,8,7,0,5,3,445,21,Matches
292,Marc-Oliver Kempf,de GER,DF,Como,30-103,1995,28.1,1918,287,962,883,84,25,1918,5,4,80.0,1,20.0,1091,5014,2539,16,8,1,12,5,1256,4,Matches
293,Kialonda,ao ANG,DF,Lecce,27-226,1997,21.0,1103,182,687,374,51,29,1103,9,7,77.8,2,22.2,523,2183,975,3,3,1,13,1,661,5,Matches
294,Magnus Kofod Andersen,dk DEN,MF,Venezia,26-001,1999,7.7,370,14,82,205,90,8,370,4,2,50.0,1,25.0,230,1014,496,7,6,0,8,6,238,18,Matches
295,Sead Kolašinac,ba BIH,DF,Atalanta,31-325,1993,21.1,1458,71,483,761,230,27,1458,15,3,20.0,12,80.0,878,4210,2812,52,52,2,17,16,1001,47,Matches
296,Randal Kolo Muani,fr FRA,FW,Juventus,26-157,1998,11.3,323,3,27,129,170,60,322,41,17,41.5,22,53.7,188,1012,406,18,9,12,37,18,235,88,Matches
297,Ismael Konate,ci CIV,"FW,MF",Empoli,19-043,2006,1.2,49,3,10,20,20,3,49,2,2,100.0,0,0.0,23,115,74,5,2,2,5,1,34,7,Matches
298,Manu Koné,fr FRA,MF,Roma,23-359,2001,25.6,1412,30,221,889,329,33,1412,59,22,37.3,24,40.7,899,5453,2525,55,54,12,49,42,1067,42,Matches
299,Teun Koopmeiners,nl NED,"MF,FW",Juventus,27-072,1998,22.2,1170,38,180,529,468,50,1170,22,10,45.5,11,50.0,591,2741,1266,32,28,5,40,16,790,127,Matches
300,Odilon Kossounou,ci CIV,DF,Atalanta,24-127,2001,9.5,637,35,214,348,77,14,637,10,5,50.0,5,50.0,388,1920,980,11,5,4,11,3,430,13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,27-156,1997,6.9,286,10,28,127,132,35,286,20,7,35.0,11,55.0,151,713,288,7,6,3,17,13,205,46,Matches
302,Christian Kouamé,ci CIV,"FW,MF",Empoli,27-156,1997,5.6,217,6,10,104,105,22,217,13,5,38.5,7,53.8,114,568,245,5,4,1,13,7,171,39,Matches
303,Viktor Kovalenko,ua UKR,MF,Empoli,29-086,1996,0.9,44,0,8,24,12,3,44,1,1,100.0,0,0.0,21,106,43,1,0,0,1,2,31,3,Matches
304,Mateusz Kowalski,pl POL,MF,Parma,19-294,2005,0.6,18,1,2,10,6,2,18,0,0,,0,,9,31,10,0,0,0,2,2,14,2,Matches
305,Thomas Kristensen,dk DEN,DF,Udinese,23-114,2002,17.5,1026,94,429,535,73,13,1026,13,10,76.9,3,23.1,559,2881,1617,18,11,1,14,7,616,16,Matches
306,Nikola Krstović,me MNE,FW,Lecce,25-036,2000,31.4,978,28,58,446,488,144,975,60,16,26.7,40,66.7,537,2543,1099,40,22,22,79,39,729,138,Matches
307,Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,24-088,2001,13.1,659,2,55,275,342,74,658,72,19,26.4,42,58.3,405,3292,1912,74,51,37,25,21,471,89,Matches
308,Giorgos Kyriakopoulos,gr GRE,DF,Monza,29-095,1996,28.7,1550,79,443,595,528,33,1550,41,16,39.0,14,34.1,780,4817,2577,64,49,11,27,16,850,123,Matches
309,Mathis Lambourde,fr FRA,"FW,MF",Hellas Verona,19-122,2006,1.0,38,2,9,12,17,4,38,3,1,33.3,2,66.7,24,67,19,1,1,1,3,6,26,12,Matches
310,Gianluca Lapadula,pe PER,"FW,MF",Cagliari,35-093,1990,3.4,96,1,6,32,58,22,96,2,2,100.0,0,0.0,43,229,112,7,2,5,6,1,71,16,Matches
311,Valentino Lazaro,at AUT,"DF,FW",Torino,29-048,1996,23.0,1241,50,223,556,473,24,1241,34,13,38.2,18,52.9,647,2785,1265,33,31,6,30,12,773,113,Matches
312,Darko Lazović,rs SRB,"DF,FW",Hellas Verona,34-238,1990,15.9,645,47,146,243,262,26,644,22,7,31.8,13,59.1,312,1658,765,22,14,7,12,9,380,86,Matches
313,Manuel Lazzari,it ITA,DF,Lazio,31-163,1993,15.6,896,24,179,409,319,17,896,24,15,62.5,6,25.0,518,3619,2123,72,61,6,27,7,577,96,Matches
314,Enzo Le Fée,fr FRA,MF,Roma,25-097,2000,3.5,297,6,46,189,66,6,297,8,4,50.0,2,25.0,204,1198,684,15,12,1,4,4,221,3,Matches
315,Nicola Leali,it ITA,GK,Genoa,32-083,1993,28.0,949,840,935,14,0,0,949,0,0,,0,,495,2420,1395,0,0,0,0,0,411,0,Matches
316,Rafael Leão,pt POR,FW,Milan,25-335,1999,25.5,1120,6,68,449,630,151,1120,128,59,46.1,58,45.3,770,5721,3046,123,71,67,51,36,929,261,Matches
317,Stefan Lekovic,rs SRB,DF,Monza,21-122,2004,4.1,225,16,108,101,17,2,225,3,2,66.7,1,33.3,128,502,237,4,0,0,3,0,156,2,Matches
318,Nunzio Lella,it ITA,MF,Venezia,24-287,2000,0.1,1,0,0,1,0,0,1,0,0,,0,,2,2,0,0,0,0,0,0,3,0,Matches
319,Giovanni Leoni,it ITA,DF,Parma,18-141,2006,12.6,754,85,396,334,27,5,754,3,3,100.0,0,0.0,447,1834,802,0,2,0,6,2,484,5,Matches
320,Ben Lhassine Kone,ci CIV,MF,Como,25-058,2000,0.6,35,2,8,22,6,0,35,1,1,100.0,0,0.0,25,115,17,0,0,0,5,5,23,1,Matches
321,Mattia Liberali,it ITA,MF,Milan,18-035,2007,0.7,38,0,1,21,16,2,38,1,0,0.0,0,0.0,30,121,71,1,0,0,1,2,30,4,Matches
322,Karol Linetty,pl POL,MF,Torino,30-098,1995,16.9,729,48,186,428,127,13,729,21,7,33.3,12,57.1,396,1992,870,18,21,2,17,9,449,19,Matches
323,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,24-007,2001,9.9,275,9,24,100,159,38,275,23,6,26.1,15,65.2,150,1019,514,23,10,9,27,11,185,60,Matches
324,Stanislav Lobotka,sk SVK,MF,Napoli,30-167,1994,29.2,1951,104,535,1139,294,9,1951,11,8,72.7,3,27.3,1117,5328,2071,30,24,2,13,12,1447,32,Matches
325,Manuel Locatelli,it ITA,MF,Juventus,27-123,1998,29.4,2571,150,656,1569,366,13,2571,22,8,36.4,13,59.1,1452,6576,3444,31,39,1,21,8,1899,31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Ruben Loftus-Cheek,eng ENG,MF,Milan,29-108,1996,9.8,472,15,88,272,120,23,472,22,10,45.5,8,36.4,280,1704,972,24,17,9,15,6,367,30,Matches
327,Ademola Lookman,ng NGA,"MF,FW",Atalanta,27-203,1997,23.5,1213,1,62,386,783,187,1212,100,35,35.0,63,63.0,788,5157,2972,133,67,77,71,48,924,295,Matches
328,Sandi Lovrić,si SVN,MF,Udinese,27-044,1998,24.5,1220,39,230,629,385,36,1220,48,21,43.8,25,52.1,656,4229,1936,60,45,7,48,28,764,68,Matches
329,Lorenzo Lucca,it ITA,FW,Udinese,24-243,2000,24.8,608,25,52,320,245,102,607,23,12,52.2,11,47.8,330,1453,460,15,16,9,67,28,451,91,Matches
330,Jhon Lucumí,co COL,DF,Bologna,26-319,1998,27.0,2164,187,839,1258,85,20,2164,14,10,71.4,2,14.3,1380,7317,3924,32,22,0,13,4,1468,6,Matches
331,José Luis Palomino,ar ARG,DF,Cagliari,35-126,1990,11.6,695,98,411,259,31,5,695,1,0,0.0,1,100.0,375,1706,728,4,4,0,3,1,414,1,Matches
332,Douglas Luiz,br BRA,MF,Juventus,27-002,1998,5.8,475,13,89,256,134,8,475,14,11,78.6,3,21.4,270,1648,909,16,10,0,8,7,342,12,Matches
333,Romelu Lukaku,be BEL,FW,Napoli,31-363,1993,28.9,679,17,32,291,359,133,675,23,4,17.4,17,73.9,355,1480,581,27,11,21,52,49,550,202,Matches
334,Sebastiano Luperto,it ITA,DF,Cagliari,28-247,1996,34.0,1831,236,1018,745,78,28,1831,6,1,16.7,4,66.7,1008,4704,2450,22,15,2,11,3,1140,10,Matches
335,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,23-063,2002,17.2,462,4,44,162,266,63,462,63,25,39.7,25,39.7,334,2605,1352,67,21,33,64,28,353,120,Matches
336,Charalambos Lykogiannis,gr GRE,DF,Bologna,31-201,1993,10.8,747,29,203,336,213,8,747,7,3,42.9,2,28.6,341,1336,592,10,7,1,6,3,439,30,Matches
337,Mathias Løvik,no NOR,"DF,FW",Parma,21-156,2003,1.0,67,5,18,31,19,2,67,3,1,33.3,2,66.7,41,165,56,0,1,0,5,1,45,6,Matches
338,Giangiacomo Magnani,it ITA,DF,Hellas Verona,29-219,1995,11.8,540,82,276,240,30,14,540,4,1,25.0,3,75.0,251,1052,516,4,6,0,4,1,274,7,Matches
339,Mike Maignan,fr FRA,GK,Milan,29-312,1995,34.6,1557,986,1528,30,0,0,1557,1,1,100.0,0,0.0,974,5027,3289,0,0,0,1,0,911,0,Matches
340,Antoine Makoumbou,cg CGO,MF,Cagliari,26-297,1998,22.5,1278,52,422,668,197,4,1278,19,10,52.6,8,42.1,764,3518,1267,10,18,0,17,23,900,13,Matches
341,Daniel Maldini,it ITA,"MF,FW",Monza,23-212,2001,14.5,584,13,70,287,242,41,584,72,30,41.7,37,51.4,388,2656,1287,41,31,10,36,31,426,66,Matches
342,Daniel Maldini,it ITA,"FW,MF",Atalanta,23-212,2001,1.5,69,1,4,29,37,12,69,9,3,33.3,5,55.6,53,403,186,8,6,6,2,3,62,13,Matches
343,Youssef Maleh,ma MAR,MF,Empoli,26-262,1998,16.8,744,18,167,432,158,15,744,13,4,30.8,6,46.2,299,1114,557,10,11,1,25,10,419,37,Matches
344,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,32-007,1993,4.3,242,6,43,134,66,0,242,4,3,75.0,1,25.0,151,711,244,3,9,0,7,5,163,10,Matches
345,Dennis Man,ro ROU,"FW,MF",Parma,26-258,1998,22.2,1027,8,100,426,517,87,1027,75,25,33.3,45,60.0,665,4491,1914,67,40,31,44,31,741,142,Matches
346,Gianluca Mancini,it ITA,DF,Roma,29-024,1996,31.9,2070,159,823,1050,204,40,2070,8,1,12.5,3,37.5,1235,5413,3096,44,43,3,10,8,1491,23,Matches
347,Christos Mandas,gr GRE,GK,Lazio,23-236,2001,7.0,291,222,281,11,0,0,291,0,0,,0,,201,976,628,0,0,0,0,0,179,0,Matches
348,Rolando Mandragora,it ITA,MF,Fiorentina,27-316,1997,18.5,968,62,229,551,198,19,967,13,6,46.2,6,46.2,502,1923,864,10,13,0,10,2,628,29,Matches
349,Alberto Manzoni,it ITA,MF,Atalanta,19-320,2005,0.1,14,0,3,10,1,0,14,0,0,,0,,8,25,12,0,0,0,0,0,13,0,Matches
350,Alessandro Marcandalli,it ITA,DF,Genoa,22-228,2002,0.5,24,6,17,6,1,0,24,0,0,,0,,11,20,4,0,1,0,0,0,11,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Alessandro Marcandalli,it ITA,DF,Venezia,22-228,2002,3.8,187,18,80,97,11,4,187,1,0,0.0,1,100.0,83,319,153,2,1,0,4,0,92,1,Matches
352,Filip Marchwiński,pl POL,MF,Lecce,23-121,2002,0.2,5,0,0,2,3,0,5,0,0,,0,,3,6,1,0,0,0,0,0,4,0,Matches
353,Pablo Marí,es ESP,DF,Monza,31-253,1993,18.1,1296,228,753,534,12,5,1296,6,6,100.0,0,0.0,765,3398,1700,5,4,0,4,5,861,1,Matches
354,Pablo Marí,es ESP,DF,Fiorentina,31-253,1993,9.2,565,105,329,225,14,4,565,1,0,0.0,1,100.0,291,1150,480,2,3,0,0,2,327,0,Matches
355,Luca Marianucci,it ITA,DF,Empoli,20-292,2004,11.4,573,63,280,265,30,4,573,10,5,50.0,3,30.0,271,1200,639,9,5,0,6,3,284,2,Matches
356,Mirko Marić,hr CRO,"FW,MF",Monza,29-360,1995,1.2,54,1,9,26,19,6,54,1,1,100.0,0,0.0,25,103,51,1,0,0,3,1,40,8,Matches
357,Mirko Marić,hr CRO,FW,Venezia,29-360,1995,3.5,137,10,21,65,53,12,137,6,2,33.3,4,66.7,75,251,118,3,5,0,12,4,92,22,Matches
358,Rafa Marín,es ESP,DF,Napoli,22-357,2002,1.6,131,10,56,72,4,2,131,0,0,,0,,78,355,188,2,2,0,1,0,108,0,Matches
359,Răzvan Marin,ro ROU,MF,Cagliari,28-353,1996,15.1,820,19,158,444,228,22,818,22,11,50.0,11,50.0,447,2284,1038,21,18,4,17,16,518,28,Matches
360,Guillermo Maripán,cl CHI,DF,Torino,31-005,1994,23.0,1453,150,709,718,38,18,1453,8,2,25.0,6,75.0,854,4154,2144,9,6,2,17,3,923,8,Matches
361,Aarón Martín,es ESP,DF,Genoa,28-019,1997,31.9,1837,82,515,762,584,19,1837,26,12,46.2,12,46.2,810,4490,2143,47,29,4,21,17,969,105,Matches
362,Josep Martinez,es ESP,GK,Inter,26-349,1998,4.0,186,161,186,0,0,0,186,0,0,,0,,133,485,289,0,0,0,0,0,137,0,Matches
363,Lautaro Martínez,ar ARG,FW,Inter,27-262,1997,28.5,981,15,84,413,494,162,981,47,17,36.2,25,53.2,625,2739,1101,34,27,12,70,54,754,197,Matches
364,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,29-001,1996,3.9,316,39,157,139,21,6,316,2,2,100.0,0,0.0,181,1010,589,3,2,1,5,1,208,2,Matches
365,Kevin Martins,it ITA,"MF,DF",Monza,20-100,2005,2.0,80,3,30,30,22,2,80,6,4,66.7,2,33.3,51,344,144,3,2,2,8,1,49,10,Matches
366,Adam Marušić,me MNE,DF,Lazio,32-206,1992,24.5,1355,71,383,660,327,31,1355,22,9,40.9,12,54.5,640,2390,1182,22,26,0,10,13,876,98,Matches
367,Adam Masina,ma MAR,DF,Torino,31-129,1994,18.5,1303,154,566,666,75,11,1303,9,4,44.4,5,55.6,748,3433,1886,13,8,1,9,7,849,8,Matches
368,Patrizio Masini,it ITA,MF,Genoa,24-104,2001,14.1,754,38,181,439,144,20,754,22,10,45.5,8,36.4,332,1736,673,14,16,1,18,12,395,24,Matches
369,Alan Matturro,uy URU,DF,Genoa,20-212,2004,10.0,458,51,243,170,47,9,458,5,3,60.0,2,40.0,218,1207,646,12,5,1,6,3,260,9,Matches
370,Luca Mazzitelli,it ITA,MF,Como,29-177,1995,3.7,235,9,56,134,49,10,235,5,4,80.0,1,20.0,132,599,245,2,5,0,3,5,170,14,Matches
371,Pasquale Mazzocchi,it ITA,"DF,FW",Napoli,29-288,1995,7.7,374,27,116,139,126,10,374,17,10,58.8,4,23.5,205,1267,707,20,13,2,13,11,221,42,Matches
372,Samuel Mbangula,be BEL,FW,Juventus,21-115,2004,7.9,348,6,46,147,158,20,348,27,9,33.3,13,48.1,229,1362,711,25,11,7,13,10,269,44,Matches
373,Weston McKennie,us USA,"MF,DF",Juventus,26-256,1998,24.6,1300,49,248,574,488,54,1300,33,20,60.6,10,30.3,697,2910,1325,28,29,7,40,25,877,151,Matches
374,Scott McTominay,sct SCO,MF,Napoli,28-154,1996,29.6,1185,48,211,652,344,97,1185,80,34,42.5,35,43.8,653,3670,1733,49,35,13,64,41,848,116,Matches
375,Filippo Melegoni,it ITA,"MF,FW",Genoa,26-082,1999,1.0,27,2,12,8,7,1,27,2,1,50.0,1,50.0,13,67,28,0,1,0,3,1,15,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Alex Meret,it ITA,GK,Napoli,28-050,1997,30.4,1139,896,1133,6,0,0,1139,0,0,,0,,673,3021,1654,0,0,0,1,0,669,0,Matches
377,Junior Messias,br BRA,"MF,FW",Genoa,33-363,1991,7.8,333,17,48,153,139,16,332,36,9,25.0,20,55.6,187,1546,916,28,25,4,27,4,209,44,Matches
378,Valentin Mihaila,ro ROU,"FW,MF",Parma,25-098,2000,14.3,582,5,58,226,311,31,582,27,10,37.0,14,51.9,332,1995,835,25,26,11,29,20,389,72,Matches
379,Vanja Milinković-Savić,rs SRB,GK,Torino,28-080,1997,34.0,1610,1107,1579,31,0,0,1610,0,0,,0,,1036,5571,3534,0,0,0,0,1,823,0,Matches
380,Yerry Mina,co COL,DF,Cagliari,30-230,1994,26.5,1709,311,990,652,87,41,1709,7,3,42.9,2,28.6,899,4577,2592,15,11,0,19,13,925,9,Matches
381,Juan Miranda,es ESP,DF,Bologna,25-112,2000,24.3,2010,57,562,823,636,20,2010,19,7,36.8,11,57.9,1029,3678,1774,34,27,4,23,8,1228,86,Matches
382,Fabio Miretti,it ITA,"MF,FW",Genoa,21-281,2003,18.6,847,15,137,407,316,56,847,73,25,34.2,38,52.1,461,2721,1209,33,22,14,63,36,549,100,Matches
383,Henrikh Mkhitaryan,am ARM,MF,Inter,36-110,1989,25.6,1688,44,251,922,522,40,1688,26,7,26.9,19,73.1,1005,5176,2699,69,54,13,24,15,1261,89,Matches
384,Rui Modesto,ao ANG,"DF,MF",Udinese,25-216,1999,5.4,316,8,66,126,129,12,316,7,2,28.6,5,71.4,138,790,459,14,6,4,8,2,166,34,Matches
385,Lorenzo Montipò,it ITA,GK,Hellas Verona,29-080,1996,34.0,1107,869,1088,19,0,0,1107,0,0,,0,,481,3090,1821,0,0,0,1,0,392,0,Matches
386,Álvaro Morata,es ESP,"FW,MF",Milan,32-200,1992,12.2,383,6,34,180,170,61,383,17,6,35.3,7,41.2,215,1182,519,18,13,7,24,16,292,63,Matches
387,Alberto Moreno,es ESP,DF,Como,32-310,1992,18.3,1164,54,367,533,276,17,1164,7,3,42.9,3,42.9,696,2902,1289,23,28,4,17,3,765,55,Matches
388,Matias Moreno,ar ARG,DF,Fiorentina,21-229,2003,1.6,98,8,41,48,10,1,98,3,3,100.0,0,0.0,55,251,145,1,0,0,1,1,55,1,Matches
389,Tete Morente,es ESP,"FW,MF",Lecce,28-158,1996,20.9,912,24,141,426,361,37,912,51,28,54.9,20,39.2,520,3241,1557,47,42,6,38,12,599,136,Matches
390,Nikola Moro,hr CRO,MF,Bologna,27-060,1998,13.3,913,19,147,572,199,3,913,12,7,58.3,4,33.3,480,2120,962,17,11,0,11,4,586,21,Matches
391,Daniel Mosquera,co COL,FW,Hellas Verona,25-203,1999,14.3,482,11,34,235,221,71,482,24,15,62.5,8,33.3,240,1211,479,17,15,9,43,16,334,80,Matches
392,Dany Mota,pt POR,"FW,MF",Monza,27-009,1998,23.0,800,23,84,370,355,77,800,39,13,33.3,22,56.4,487,3050,1270,52,28,12,61,28,587,134,Matches
393,Bob Murphy Omoregbe,it ITA,MF,Milan,21-187,2003,0.0,2,0,0,0,2,1,2,0,0,,0,,1,13,9,0,0,0,0,0,1,1,Matches
394,Yunus Musah,us USA,"MF,FW",Milan,22-163,2002,16.0,812,16,125,436,268,36,812,36,20,55.6,12,33.3,533,3774,1926,49,40,12,41,12,612,68,Matches
395,Juan Musso,ar ARG,GK,Atalanta,31-005,1994,1.0,35,30,35,0,0,0,35,0,0,,0,,12,91,48,0,0,0,0,0,10,0,Matches
396,Kingstone Mutandwa,zm ZAM,"MF,FW",Cagliari,22-126,2003,1.0,36,0,4,18,14,3,36,3,1,33.3,2,66.7,19,158,41,1,1,0,2,0,24,4,Matches
397,Obite N'Dicka,ci CIV,DF,Roma,25-264,1999,35.0,2624,329,1250,1305,80,25,2624,3,0,0.0,2,66.7,1591,8169,3787,27,17,0,18,3,1905,5,Matches
398,Konan N'dri,ci CIV,"FW,MF",Lecce,24-196,2000,2.3,87,1,4,28,56,5,87,15,6,40.0,6,40.0,56,619,315,13,9,2,7,5,60,14,Matches
399,Michel Ndary Adopo,fr FRA,MF,Cagliari,24-296,2000,24.8,1141,45,246,669,238,31,1141,40,19,47.5,19,47.5,613,2623,1168,19,20,1,34,26,738,58,Matches
400,Cher Ndour,it ITA,"MF,DF",Fiorentina,20-288,2004,3.7,220,6,44,117,60,7,220,3,1,33.3,1,33.3,128,745,286,8,4,1,4,6,152,22,Matches
