Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
123,Marcus Coco,fr FRA,DF,Nantes,28-322,1996,20,10,951,10.6,0,1,1,0,0,0,3,2,0.1,0.1,1.2,1.3,12,34,40,0.00,0.09,0.09,0.00,0.09,0.01,0.12,0.12,0.01,0.12,Matches
124,Alois Confais,fr FRA,MF,Le Havre,28-247,1996,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
125,Francis Coquelin,fr FRA,MF,Nantes,33-364,1991,5,2,152,1.7,0,1,1,0,0,0,0,0,0.6,0.6,1.1,1.7,2,8,1,0.00,0.59,0.59,0.00,0.59,0.38,0.65,1.03,0.38,1.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Derek Cornelius,ca CAN,DF,Marseille,27-168,1997,21,17,1420,15.8,0,0,0,0,0,0,9,2,0.9,0.9,0.1,1.0,10,68,11,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,Matches
127,Pierre Cornud,fr FRA,DF,Saint-Étienne,28-151,1996,11,7,576,6.4,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,11,19,17,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
128,David Costa,pt POR,"MF,FW",Lens,24-127,2001,11,3,352,3.9,0,0,0,0,0,0,0,1,1.2,1.2,0.4,1.6,14,24,20,0.00,0.00,0.00,0.00,0.00,0.31,0.10,0.41,0.31,0.41,Matches
129,Logan Costa,cv CPV,DF,Toulouse,24-041,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,Matches
130,Grégoire Coudert,fr FRA,GK,Brest,26-039,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
131,Lasso Coulibaly,gh GHA,"FW,MF",Auxerre,22-205,2002,2,0,38,0.4,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,0,3,2.37,0.00,2.37,2.37,2.37,0.52,0.00,0.52,0.52,0.52,Matches
132,Mamadou Coulibaly,fr FRA,MF,Monaco,21-021,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.85,0.85,0.85,Matches
133,Soumaïla Coulibaly,fr FRA,DF,Brest,21-210,2003,7,5,438,4.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
134,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,24-083,2001,23,15,1305,14.5,3,0,3,3,0,0,4,2,3.2,3.2,1.3,4.5,47,19,91,0.21,0.00,0.21,0.21,0.21,0.22,0.09,0.31,0.22,0.31,Matches
135,Marius Courcoul,fr FRA,"MF,DF",Angers,18-131,2007,7,2,219,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,7,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
136,Nicolas Cozza,fr FRA,"DF,MF",Nantes,26-124,1999,27,23,2051,22.8,1,0,1,1,0,0,3,1,1.4,1.4,1.4,2.8,25,64,56,0.04,0.00,0.04,0.04,0.04,0.06,0.06,0.12,0.06,0.12,Matches
137,Charlie Cresswell,eng ENG,DF,Toulouse,22-268,2002,30,28,2502,27.8,3,1,4,3,0,0,5,0,3.3,3.3,1.7,5.0,8,67,12,0.11,0.04,0.14,0.11,0.14,0.12,0.06,0.18,0.12,0.18,Matches
138,Kévin Danois,fr FRA,MF,Auxerre,20-318,2004,22,16,1460,16.2,0,0,0,0,0,0,1,0,1.5,1.5,2.2,3.7,19,95,50,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.23,0.09,0.23,Matches
139,Kevin Danso,at AUT,DF,Lens,26-235,1998,12,12,1080,12.0,0,0,0,0,0,0,3,0,0.5,0.5,1.0,1.5,9,52,1,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
140,Dante,br BRA,DF,Nice,41-206,1983,24,20,1874,20.8,0,0,0,0,0,0,5,1,0.4,0.4,0.1,0.5,17,92,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
141,Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,,,9,1,78,0.9,1,0,1,1,0,0,0,0,1.0,1.0,0.2,1.2,2,2,3,1.15,0.00,1.15,1.15,1.15,1.18,0.23,1.41,1.18,1.41,Matches
142,Mohamed Daramy,dk DEN,FW,Reims,23-125,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,0,2,0.00,0.00,0.00,0.00,0.00,0.20,0.32,0.51,0.20,0.51,Matches
143,Jonathan David,ca CAN,FW,Lille,25-118,2000,31,27,2482,27.6,16,5,21,10,6,7,4,0,16.1,10.6,4.4,15.0,39,63,179,0.58,0.18,0.76,0.36,0.54,0.58,0.16,0.74,0.38,0.54,Matches
144,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,24-086,2001,31,30,2598,28.9,9,6,15,7,2,2,1,0,7.7,6.2,4.2,10.4,95,68,205,0.31,0.21,0.52,0.24,0.45,0.27,0.15,0.41,0.21,0.36,Matches
145,Théo De Percin,mq MTQ,GK,Auxerre,24-099,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
146,Thibault De Smet,be BEL,DF,Reims,26-341,1998,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
147,Amar Dedić,ba BIH,DF,Marseille,22-267,2002,9,2,287,3.2,0,1,1,0,0,0,0,0,0.9,0.9,0.9,1.8,20,15,45,0.00,0.31,0.31,0.00,0.31,0.28,0.28,0.56,0.28,0.56,Matches
148,Romain Del Castillo,fr FRA,FW,Brest,29-044,1996,25,14,1232,13.7,6,4,10,3,3,4,0,0,4.7,1.5,3.4,4.9,29,61,103,0.44,0.29,0.73,0.22,0.51,0.34,0.25,0.59,0.11,0.36,Matches
149,Thomas Delaine,fr FRA,DF,Strasbourg,33-049,1992,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
150,Andy Delort,dz ALG,FW,Montpellier,33-215,1991,8,7,517,5.7,0,0,0,0,0,0,1,0,1.3,1.3,0.9,2.2,4,6,20,0.00,0.00,0.00,0.00,0.00,0.23,0.15,0.38,0.23,0.38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Ousmane Dembélé,fr FRA,FW,Paris S-G,27-362,1997,28,19,1657,18.4,21,6,27,20,1,1,1,0,15.6,14.8,8.2,23.1,126,132,241,1.14,0.33,1.47,1.09,1.41,0.85,0.45,1.30,0.81,1.25,Matches
152,Rémy Descamps,fr FRA,GK,Lyon,28-321,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
153,Arthur Desmas,fr FRA,GK,Le Havre,31-035,1994,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
154,Mamadou Diakhon,fr FRA,"FW,MF",Reims,19-232,2005,28,5,858,9.5,2,1,3,2,0,0,2,0,1.0,1.0,1.1,2.2,61,17,77,0.21,0.10,0.31,0.21,0.31,0.11,0.12,0.23,0.11,0.23,Matches
155,Bafodé Diakité,fr FRA,DF,Lille,24-126,2001,30,30,2676,29.7,4,1,5,4,0,0,8,1,2.2,2.2,0.2,2.4,13,85,3,0.13,0.03,0.17,0.13,0.17,0.07,0.01,0.08,0.07,0.08,Matches
156,Oumar Diakité,ci CIV,FW,Reims,21-143,2003,25,20,1625,18.1,4,1,5,4,0,1,6,0,5.5,4.7,1.1,5.8,24,44,93,0.22,0.06,0.28,0.22,0.28,0.30,0.06,0.36,0.26,0.32,Matches
157,Habib Diarra,sn SEN,"MF,FW",Strasbourg,21-129,2004,29,27,2334,25.9,4,5,9,2,2,2,6,0,3.1,1.5,4.5,6.0,61,116,113,0.15,0.19,0.35,0.08,0.27,0.12,0.17,0.29,0.06,0.23,Matches
158,Krépin Diatta,sn SEN,DF,Monaco,26-076,1999,18,2,443,4.9,0,0,0,0,0,0,2,0,0.2,0.2,0.8,0.9,17,21,36,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.19,0.03,0.19,Matches
159,Kandet Diawara,gn GUI,FW,Le Havre,25-091,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
160,Mahamadou Diawara,fr FRA,MF,Le Havre,20-084,2005,14,6,564,6.3,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.8,8,16,6,0.00,0.16,0.16,0.00,0.16,0.06,0.06,0.13,0.06,0.13,Matches
161,Mahamadou Diawara,fr FRA,MF,Lyon,20-084,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
162,Bamba Dieng,sn SEN,FW,Angers,25-050,2000,18,5,532,5.9,3,0,3,2,1,1,1,0,3.1,2.3,0.0,2.4,6,7,35,0.51,0.00,0.51,0.34,0.34,0.53,0.01,0.53,0.39,0.40,Matches
163,Kembo Diliwidi,fr FRA,DF,Lens,19-098,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
164,Sinaly Diomande,ci CIV,DF,Auxerre,24-033,2001,22,21,1855,20.6,3,2,5,3,0,0,5,0,1.1,1.1,0.6,1.7,8,72,8,0.15,0.10,0.24,0.15,0.24,0.06,0.03,0.08,0.06,0.08,Matches
165,Lois Diony,fr FRA,FW,Angers,32-143,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
166,Sérigné Diop,sn SEN,FW,Brest,20-000,2005,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
167,Sofiane Diop,fr FRA,"MF,FW",Nice,24-337,2000,27,8,1042,11.6,6,3,9,6,0,0,3,0,6.0,6.0,1.9,7.9,26,63,68,0.52,0.26,0.78,0.52,0.78,0.52,0.17,0.69,0.52,0.69,Matches
168,Andy Diouf,fr FRA,MF,Lens,21-360,2003,33,26,2146,23.8,1,1,2,1,0,0,2,0,2.8,2.8,2.4,5.3,79,110,91,0.04,0.04,0.08,0.04,0.08,0.12,0.10,0.22,0.12,0.22,Matches
169,Yehvann Diouf,fr FRA,GK,Reims,25-177,1999,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
170,Assane Dioussé,sn SEN,MF,Auxerre,27-234,1997,16,7,656,7.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,32,6,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
171,Álex Domínguez,es ESP,GK,Toulouse,26-286,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
172,Gianluigi Donnarumma,it ITA,GK,Paris S-G,26-076,1999,23,23,2001,22.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
173,Sékou Doucoure,fr FRA,DF,Nantes,20-016,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
174,Désiré Doué,fr FRA,"FW,MF",Paris S-G,19-343,2005,30,18,1699,18.9,6,6,12,6,0,0,1,0,5.1,5.1,7.8,12.9,97,137,231,0.32,0.32,0.64,0.32,0.64,0.27,0.41,0.69,0.27,0.69,Matches
175,Guela Doué,ci CIV,DF,Strasbourg,22-207,2002,31,29,2627,29.2,1,1,2,1,0,0,7,0,0.8,0.8,0.5,1.3,50,166,52,0.03,0.03,0.07,0.03,0.07,0.03,0.02,0.04,0.03,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Douglas,br BRA,MF,Nantes,28-119,1997,27,27,2217,24.6,4,2,6,4,0,0,8,0,3.3,3.3,1.4,4.7,13,117,33,0.16,0.08,0.24,0.16,0.24,0.13,0.06,0.19,0.13,0.19,Matches
177,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,21-292,2003,30,30,2549,28.3,1,1,2,1,0,0,7,0,0.6,0.6,1.1,1.6,19,112,9,0.04,0.04,0.07,0.04,0.07,0.02,0.04,0.06,0.02,0.06,Matches
178,Kamory Doumbia,ml MLI,"MF,FW",Brest,22-083,2003,29,12,1259,14.0,3,2,5,3,0,0,1,0,2.6,2.6,1.1,3.7,16,67,49,0.21,0.14,0.36,0.21,0.36,0.19,0.08,0.27,0.19,0.27,Matches
179,Amidou Doumbouya,fr FRA,DF,Nice,17-280,2007,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
180,Jean-Kevin Duverne,ht HAI,DF,Nantes,27-304,1997,9,7,537,6.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,6,22,8,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
181,Stefan Džodić,rs SRB,"DF,MF",Montpellier,20-058,2005,6,2,197,2.2,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,2,7,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
182,Aron Dønnum,no NOR,"DF,MF",Toulouse,27-022,1998,32,31,2689,29.9,2,2,4,2,0,0,6,0,2.1,2.1,4.6,6.7,94,126,142,0.07,0.07,0.13,0.07,0.13,0.07,0.15,0.22,0.07,0.22,Matches
183,Noah Edjouma,fr FRA,"MF,FW",Toulouse,19-220,2005,10,1,171,1.9,2,0,2,2,0,0,0,1,1.3,1.3,0.1,1.3,8,7,17,1.05,0.00,1.05,1.05,1.05,0.67,0.03,0.70,0.67,0.70,Matches
184,Jacques Ekomie,ga GAB,DF,Angers,21-266,2003,17,6,636,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,12,17,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
185,Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,23-117,2002,27,27,2395,26.6,1,0,1,1,0,0,3,0,0.6,0.6,0.9,1.5,20,139,19,0.04,0.00,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.06,Matches
186,Meschak Elia,cd COD,FW,Nantes,27-279,1997,8,1,170,1.9,1,0,1,1,0,0,0,0,1.1,1.1,0.2,1.3,9,5,22,0.53,0.00,0.53,0.53,0.53,0.59,0.10,0.69,0.59,0.69,Matches
187,Breel Embolo,ch SUI,"FW,MF",Monaco,28-087,1997,29,19,1841,20.5,6,4,10,6,0,0,5,0,10.8,10.8,5.6,16.4,22,55,140,0.29,0.20,0.49,0.29,0.49,0.53,0.28,0.80,0.53,0.80,Matches
188,Emanuel Emegha,nl NED,FW,Strasbourg,22-098,2003,27,27,2293,25.5,14,3,17,14,0,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.55,0.12,0.67,0.55,0.67,0.67,0.10,0.76,0.67,0.76,Matches
189,Romain Faivre,fr FRA,"MF,FW",Brest,26-302,1998,20,10,899,10.0,3,2,5,2,1,1,2,0,2.6,1.8,1.9,3.7,24,44,49,0.30,0.20,0.50,0.20,0.40,0.26,0.19,0.45,0.18,0.37,Matches
190,Khalil Fayad,fr FRA,"MF,FW",Montpellier,20-337,2004,20,10,1028,11.4,0,0,0,0,0,0,5,0,1.3,1.3,0.3,1.5,25,50,42,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
191,Luiz Felipe,it ITA,DF,Marseille,28-051,1997,3,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
192,Zinedine Ferhat,dz ALG,"FW,MF",Angers,32-072,1993,24,8,849,9.4,2,0,2,2,0,0,1,0,1.4,1.4,2.4,3.7,16,40,64,0.21,0.00,0.21,0.21,0.21,0.14,0.25,0.40,0.14,0.40,Matches
193,Edimilson Fernandes,ch SUI,"MF,DF",Brest,29-027,1996,18,11,1015,11.3,0,1,1,0,0,0,1,0,0.4,0.4,0.6,1.0,5,36,3,0.00,0.09,0.09,0.00,0.09,0.03,0.06,0.09,0.03,0.09,Matches
194,Matias Fernandez-Pardo,be BEL,"FW,MF",Lille,20-098,2005,21,11,975,10.8,4,2,6,4,0,0,4,0,2.6,2.6,2.4,5.1,37,22,73,0.37,0.18,0.55,0.37,0.55,0.24,0.23,0.47,0.24,0.47,Matches
195,Jordan Ferri,fr FRA,MF,Montpellier,33-061,1992,24,20,1683,18.7,0,2,2,0,0,0,6,1,0.4,0.4,0.8,1.3,17,125,36,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.07,0.02,0.07,Matches
196,Karol Fila,pl POL,MF,Strasbourg,26-333,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
197,Malick Fofana,be BEL,FW,Lyon,20-042,2005,28,15,1499,16.7,5,4,9,5,0,0,2,0,3.7,3.7,3.1,6.8,104,41,192,0.30,0.24,0.54,0.30,0.54,0.22,0.19,0.41,0.22,0.41,Matches
198,Rayan Fofana,fr FRA,"FW,MF",Lens,19-089,2006,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
199,Seko Fofana,ci CIV,MF,Rennes,30-005,1995,15,9,814,9.0,1,1,2,1,0,0,3,0,1.8,1.8,0.8,2.6,31,72,37,0.11,0.11,0.22,0.11,0.22,0.19,0.09,0.28,0.19,0.28,Matches
200,Yahia Fofana,ci CIV,GK,Angers,24-264,2000,33,33,2970,33.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Lamine Fomba,fr FRA,MF,Saint-Étienne,27-106,1998,7,3,217,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,5,18,5,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13,Matches
202,Przemysław Frankowski,pl POL,DF,Lens,30-030,1995,18,16,1387,15.4,4,2,6,2,2,2,3,0,2.3,0.7,2.5,3.2,33,117,95,0.26,0.13,0.39,0.13,0.26,0.15,0.16,0.31,0.05,0.21,Matches
203,Angelo Fulgini,fr FRA,"MF,FW",Lens,28-265,1996,23,11,1045,11.6,1,1,2,1,0,0,3,0,2.4,2.4,3.8,6.2,29,69,113,0.09,0.09,0.17,0.09,0.17,0.21,0.33,0.53,0.21,0.53,Matches
204,Kyogo Furuhashi,jp JPN,FW,Rennes,30-112,1995,6,1,123,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
205,Gauthier Gallon,fr FRA,GK,Rennes,32-019,1993,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
206,Ignatius Ganago,cm CMR,"FW,MF",Nantes,26-085,1999,11,1,241,2.7,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,9,26,0.00,0.00,0.00,0.00,0.00,0.15,0.09,0.25,0.15,0.25,Matches
207,Ulisses Garcia,ch SUI,DF,Marseille,29-121,1996,20,10,930,10.3,2,2,4,2,0,0,2,0,1.5,1.5,1.4,2.9,23,53,87,0.19,0.19,0.39,0.19,0.39,0.15,0.14,0.28,0.15,0.28,Matches
208,Jean-Philippe Gbamin,ci CIV,MF,Nantes,29-229,1995,14,2,216,2.4,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,12,1,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
209,Mory Gbane,ci CIV,"DF,MF",Reims,24-138,2000,12,12,1035,11.5,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.7,3,33,9,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
210,Yann Gboho,fr FRA,"MF,FW",Toulouse,24-118,2001,30,26,2243,24.9,4,3,7,4,0,0,2,0,5.1,5.1,3.4,8.5,110,96,179,0.16,0.12,0.28,0.16,0.28,0.21,0.13,0.34,0.21,0.34,Matches
211,Denis Genreau,au AUS,MF,Toulouse,25-356,1999,8,2,222,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,9,13,7,0.00,0.00,0.00,0.00,0.00,0.12,0.19,0.31,0.12,0.31,Matches
212,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,28-347,1996,19,13,1153,12.8,3,0,3,3,0,0,1,0,2.3,2.3,2.4,4.7,39,112,72,0.23,0.00,0.23,0.23,0.23,0.18,0.19,0.37,0.18,0.37,Matches
213,André Gomes,pt POR,MF,Lille,31-286,1993,20,16,1276,14.2,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.3,18,101,28,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches
214,Angel Gomes,eng ENG,MF,Lille,24-254,2000,14,10,736,8.2,1,1,2,1,0,1,1,0,1.7,0.9,2.1,3.0,15,49,47,0.12,0.12,0.24,0.12,0.24,0.21,0.26,0.47,0.11,0.37,Matches
215,Carlos Gómez,co COL,"MF,DF",Rennes,22-242,2002,16,2,351,3.9,2,0,2,2,0,0,1,0,0.2,0.2,0.2,0.5,8,9,44,0.51,0.00,0.51,0.51,0.51,0.06,0.06,0.12,0.06,0.12,Matches
216,Mathieu Gorgelin,fr FRA,GK,Le Havre,34-280,1990,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
217,Amine Gouiri,dz ALG,"FW,MF",Marseille,25-085,2000,13,11,966,10.7,10,3,13,10,0,0,0,0,7.9,7.9,3.6,11.6,16,19,94,0.93,0.28,1.21,0.93,1.21,0.74,0.34,1.08,0.74,1.08,Matches
218,Amine Gouiri,dz ALG,"MF,FW",Rennes,25-085,2000,19,11,1037,11.5,3,2,5,3,0,0,2,0,3.5,3.5,0.4,3.9,22,46,63,0.26,0.17,0.43,0.26,0.43,0.30,0.03,0.34,0.30,0.34,Matches
219,Jonathan Gradit,fr FRA,DF,Lens,32-169,1992,24,23,2022,22.5,0,0,0,0,0,0,4,0,0.8,0.8,0.7,1.5,18,122,4,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07,Matches
220,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,28-271,1996,6,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,5,6,5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.67,Matches
221,Mason Greenwood,eng ENG,"FW,MF",Marseille,23-223,2001,33,31,2714,30.2,19,4,23,13,6,7,3,0,14.4,8.7,5.3,14.0,124,153,286,0.63,0.13,0.76,0.43,0.56,0.48,0.18,0.65,0.29,0.47,Matches
222,Albert Grønbaek,dk DEN,"MF,FW",Rennes,23-354,2001,16,9,813,9.0,2,1,3,2,0,0,1,0,1.5,1.5,1.0,2.5,23,30,58,0.22,0.11,0.33,0.22,0.33,0.17,0.12,0.28,0.17,0.28,Matches
223,Gabriel Gudmundsson,se SWE,DF,Lille,26-013,1999,29,19,1695,18.8,2,0,2,2,0,0,3,0,0.7,0.7,1.4,2.1,70,85,112,0.11,0.00,0.11,0.11,0.11,0.04,0.07,0.11,0.04,0.11,Matches
224,Axel Gueguin,fr FRA,FW,Montpellier,20-049,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
