Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
268,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,34-092,1991,11.9,486,14,63,213,219,34,486,26,7,26.9,16,61.5,259,1515,710,24,13,10,21,25,306,53,Matches
269,Abdukodir Khusanov,uz UZB,DF,Lens,21-071,2004,10.8,683,90,335,322,34,4,683,1,1,100.0,0,0.0,339,1452,642,2,4,0,5,1,392,6,Matches
270,Presnel Kimpembe,fr FRA,DF,Paris S-G,29-271,1995,0.3,24,5,18,6,0,0,24,0,0,,0,,12,76,54,0,0,0,0,0,16,0,Matches
271,Joshua King,no NOR,"FW,MF",Toulouse,33-116,1992,17.9,540,21,66,226,263,84,540,62,35,56.5,26,41.9,290,1907,938,35,22,14,44,33,369,103,Matches
272,Cédric Kipré,ci CIV,DF,Reims,28-153,1996,23.3,1565,232,824,684,69,16,1565,11,10,90.9,1,9.1,912,5358,2821,16,14,0,15,3,1049,3,Matches
273,Hervé Koffi,bf BFA,GK,Lens,28-207,1996,5.0,151,125,149,2,0,0,151,0,0,,0,,105,457,280,0,0,0,0,0,77,0,Matches
274,Philipp Köhn,ch SUI,GK,Monaco,27-039,1998,18.0,556,459,552,4,0,0,556,0,0,,0,,337,1778,907,0,0,0,0,0,264,0,Matches
275,Koka,eg EGY,FW,Le Havre,32-067,1993,9.1,229,6,33,136,67,31,228,12,6,50.0,6,50.0,113,378,79,0,2,0,6,12,159,21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Randal Kolo Muani,fr FRA,FW,Paris S-G,26-157,1998,4.0,132,5,9,41,83,31,131,14,7,50.0,7,50.0,78,370,149,8,4,5,11,10,104,35,Matches
277,Geoffrey Kondogbia,cf CTA,"DF,MF",Marseille,32-085,1993,22.4,2013,155,672,1133,214,15,2013,15,10,66.7,4,26.7,1301,5734,3107,20,33,0,13,13,1550,11,Matches
278,Abdoul Koné,fr FRA,DF,Reims,20-019,2005,1.5,86,11,38,39,9,1,86,2,1,50.0,1,50.0,39,150,25,0,0,0,5,1,42,1,Matches
279,Amadou Koné,ml MLI,MF,Reims,19-362,2005,13.6,757,57,228,447,97,3,757,25,15,60.0,6,24.0,453,2922,1361,19,15,0,18,11,511,10,Matches
280,Ismaël Koné,ca CAN,"MF,FW",Marseille,22-339,2002,4.0,221,6,43,115,65,5,221,8,2,25.0,6,75.0,131,659,237,2,5,2,4,6,170,10,Matches
281,Ismaël Koné,ca CAN,MF,Rennes,22-339,2002,4.5,234,8,36,136,65,6,234,10,6,60.0,3,30.0,154,1155,627,15,8,1,8,5,176,16,Matches
282,Emmanuel Koum Mbondo,fr FRA,DF,Marseille,19-095,2006,0.1,9,0,3,5,1,0,9,0,0,,0,,4,12,2,0,0,0,0,1,8,0,Matches
283,Boubakar Kouyaté,ml MLI,DF,Montpellier,28-026,1997,7.4,375,53,183,178,16,9,375,0,0,,0,,174,963,416,3,1,0,3,0,212,0,Matches
284,Goduine Koyalipou,cf CTA,FW,Lens,25-085,2000,9.0,281,8,14,130,140,51,281,23,10,43.5,13,56.5,158,756,363,15,8,8,28,12,204,59,Matches
285,Sael Kumbedi,fr FRA,DF,Lyon,20-046,2005,10.6,629,28,181,269,180,20,629,22,9,40.9,12,54.5,324,1392,871,23,15,6,10,11,419,71,Matches
286,Daler Kuzyaev,ru RUS,MF,Le Havre,32-116,1993,6.3,317,16,102,156,60,4,317,3,2,66.7,1,33.3,140,628,317,4,3,0,5,2,199,9,Matches
287,Khvicha Kvaratskhelia,ge GEO,FW,Paris S-G,24-088,2001,9.2,600,4,31,223,355,61,600,46,20,43.5,23,50.0,392,2530,1267,43,31,25,16,24,493,115,Matches
288,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,22-069,2003,7.1,275,3,37,92,151,31,275,26,12,46.2,13,50.0,162,900,355,17,7,9,32,7,198,71,Matches
289,Gaëtan Laborde,fr FRA,FW,Nice,31-008,1994,19.5,706,26,72,321,323,123,702,36,18,50.0,17,47.2,348,1517,823,30,16,13,46,17,478,127,Matches
290,Alexandre Lacazette,fr FRA,FW,Lyon,33-348,1991,21.9,716,10,48,272,400,128,711,30,13,43.3,15,50.0,406,1444,558,23,10,10,51,19,554,151,Matches
291,Younes Lachaab,fr FRA,"MF,FW",Lille,20-125,2005,0.1,8,0,0,0,8,4,8,1,1,100.0,0,0.0,3,31,12,1,0,1,2,0,3,1,Matches
292,Alban Lafont,fr FRA,GK,Nantes,26-108,1999,12.0,408,334,401,7,0,0,408,0,0,,0,,228,1065,545,0,0,0,0,0,212,0,Matches
293,Kenny Lala,mg MAD,DF,Brest,33-220,1991,28.8,1950,106,611,903,447,7,1947,24,15,62.5,8,33.3,985,5725,2944,57,43,2,27,14,1162,85,Matches
294,Mohamed Lamine Bayo,gn GUI,FW,Lille,26-341,1998,3.4,98,4,8,46,44,17,98,4,2,50.0,2,50.0,59,272,107,4,4,3,13,5,70,20,Matches
295,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,28-077,1997,32.0,1269,1055,1259,11,0,0,1269,0,0,,0,,696,3217,1977,0,0,0,0,0,596,0,Matches
296,Julien Le Cardinal,fr FRA,DF,Brest,27-281,1997,15.3,994,136,528,436,38,13,994,6,4,66.7,1,16.7,539,3152,1702,7,6,0,3,6,658,1,Matches
297,Jérémy Le Douaron,fr FRA,FW,Brest,27-020,1998,1.1,23,0,0,9,14,3,23,1,0,0.0,1,100.0,13,64,27,1,0,1,1,1,19,7,Matches
298,Benjamin Lecomte,fr FRA,GK,Montpellier,34-015,1991,29.0,1090,856,1074,17,0,0,1090,0,0,,0,,595,3708,2382,0,0,0,1,0,534,0,Matches
299,Pierre Lees-Melou,fr FRA,MF,Brest,31-351,1993,16.1,1158,53,313,674,185,21,1158,19,11,57.9,7,36.8,648,3413,1502,22,18,5,23,8,801,36,Matches
300,Jordan Lefort,fr FRA,DF,Angers,31-275,1993,33.0,2110,324,1280,757,85,19,2110,17,8,47.1,7,41.2,1172,6385,4166,6,6,0,16,2,1395,12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,21-277,2003,18.8,898,25,172,429,305,54,898,44,21,47.7,21,47.7,436,2264,1079,30,18,7,49,21,595,82,Matches
302,Donovan Léon,gf GUF,GK,Auxerre,32-189,1992,31.0,1191,994,1185,5,1,0,1191,2,2,100.0,0,0.0,687,3646,2103,0,0,0,0,0,509,0,Matches
303,Esteban Lepaul,fr FRA,FW,Angers,25-023,2000,17.2,475,13,45,252,183,57,475,21,6,28.6,13,61.9,235,1341,581,26,15,10,32,12,331,65,Matches
304,Johann Lepenant,fr FRA,MF,Nantes,22-201,2002,22.6,987,32,169,532,292,36,987,36,18,50.0,16,44.4,502,2255,991,25,25,3,46,21,593,62,Matches
305,Louis Leroux,fr FRA,"MF,DF",Nantes,19-108,2006,8.1,350,15,86,195,80,11,350,16,5,31.3,10,62.5,188,952,423,9,12,3,12,5,190,9,Matches
306,Pol Lirola,es ESP,DF,Marseille,27-271,1997,7.1,434,17,110,200,127,13,434,2,1,50.0,1,50.0,232,1014,506,12,7,4,5,4,287,40,Matches
307,Gautier Lloris,fr FRA,DF,Le Havre,29-297,1995,29.8,1807,259,976,783,57,21,1807,7,4,57.1,3,42.9,974,4315,2293,13,9,0,13,3,1181,7,Matches
308,Bradley Locko,fr FRA,DF,Brest,23-005,2002,0.2,11,1,4,4,3,0,11,0,0,,0,,5,29,13,0,0,0,0,0,3,1,Matches
309,Elysée Logbo,fr FRA,FW,Le Havre,21-005,2004,0.3,6,0,1,3,2,2,6,0,0,,0,,5,41,7,0,1,0,0,3,4,2,Matches
310,Anthony Lopes,pt POR,GK,Nantes,34-222,1990,16.4,574,471,568,6,0,0,574,0,0,,0,,305,1677,1103,0,0,0,1,0,262,0,Matches
311,Jordan Lotomba,ch SUI,"MF,DF",Nice,26-224,1998,0.4,24,2,3,15,6,0,24,3,1,33.3,2,66.7,19,144,110,4,0,0,0,1,17,2,Matches
312,Tom Louchet,fr FRA,"DF,MF",Nice,22-007,2003,8.4,564,23,163,235,171,23,564,12,4,33.3,7,58.3,232,1125,625,19,9,3,12,7,305,37,Matches
313,Milos Lukovic,rs SRB,"FW,MF",Strasbourg,19-174,2005,0.1,4,0,0,2,2,0,4,0,0,,0,,3,2,0,0,0,0,1,0,3,0,Matches
314,Othmane Maamma,ma MAR,"FW,MF",Montpellier,19-217,2005,3.0,149,3,17,57,78,13,149,30,7,23.3,23,76.7,95,784,273,8,11,3,17,10,110,24,Matches
315,Deiver Machado,co COL,"DF,MF",Lens,31-251,1993,20.1,1123,50,282,496,358,33,1123,47,23,48.9,21,44.7,605,3284,1658,42,24,7,33,20,661,80,Matches
316,Lanroy Machine,fr FRA,FW,Angers,19-210,2005,0.0,3,0,1,3,0,0,3,0,0,,0,,1,16,16,0,0,0,0,0,0,0,Matches
317,Yvann Macon,fr FRA,DF,Saint-Étienne,26-222,1998,7.8,493,23,106,213,179,16,493,19,9,47.4,9,47.4,256,1569,946,25,20,6,11,4,307,40,Matches
318,Eros Maddy,nl NED,DF,Auxerre,24-095,2001,0.2,8,0,0,3,5,0,8,1,0,0.0,1,100.0,7,36,21,1,1,0,1,1,7,4,Matches
319,Soungoutou Magassa,fr FRA,MF,Monaco,21-215,2003,10.8,727,29,160,476,100,7,727,20,12,60.0,6,30.0,358,1558,668,6,9,1,12,12,455,10,Matches
320,Hugo Magnetti,fr FRA,MF,Brest,26-346,1998,24.8,1260,42,303,737,228,12,1260,24,9,37.5,15,62.5,664,3197,1486,19,13,4,23,22,832,18,Matches
321,Frank Magri,cm CMR,"FW,MF",Toulouse,25-249,1999,15.9,393,9,29,198,168,67,393,17,3,17.6,12,70.6,222,1031,371,14,8,7,41,28,292,73,Matches
322,Ainsley Maitland-Niles,eng ENG,DF,Lyon,27-255,1997,21.1,1460,64,418,650,400,62,1460,39,16,41.0,21,53.8,720,2931,1471,31,22,9,28,20,885,101,Matches
323,Radosław Majecki,pl POL,GK,Monaco,25-176,1999,15.0,434,363,425,9,0,0,434,0,0,,0,,233,1219,725,0,0,0,0,0,181,0,Matches
324,Hamidou Makalou,ml MLI,"FW,MF",Brest,18-300,2006,0.2,19,1,4,10,5,0,19,1,1,100.0,0,0.0,12,73,39,1,0,0,1,2,16,0,Matches
325,Nikola Maksimović,rs SRB,DF,Montpellier,33-167,1991,6.5,378,57,244,125,10,4,378,2,2,100.0,0,0.0,214,916,474,1,0,0,6,1,252,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Aaron Malouda,fr FRA,FW,Lille,19-162,2005,0.0,0,0,0,0,0,0,0,0,0,,0,,1,3,0,0,0,0,0,1,1,0,Matches
327,Hianga Mananga Mbock,fr FRA,MF,Brest,25-134,1999,0.2,19,0,0,13,6,0,19,0,0,,0,,14,66,19,0,1,0,0,0,15,0,Matches
328,Steve Mandanda,fr FRA,GK,Rennes,40-044,1985,16.5,522,417,518,4,0,0,522,2,2,100.0,0,0.0,305,1511,930,0,0,0,2,1,272,1,Matches
329,Aïssa Mandi,dz ALG,DF,Lille,33-201,1991,19.3,1395,97,469,774,152,22,1395,4,3,75.0,1,25.0,736,2873,1432,12,13,0,8,4,990,21,Matches
330,Orel Mangala,be BEL,MF,Lyon,27-054,1998,0.7,42,1,5,27,10,2,42,3,0,0.0,3,100.0,26,128,62,1,0,0,0,0,29,3,Matches
331,Sekou Mara,fr FRA,"FW,MF",Strasbourg,22-285,2002,7.7,284,3,21,154,111,26,284,27,11,40.7,14,51.9,173,740,237,7,5,4,28,15,212,45,Matches
332,Marquinhos,br BRA,DF,Paris S-G,30-362,1994,18.4,1902,174,597,1206,104,10,1902,4,3,75.0,1,25.0,1272,6148,4103,25,25,0,3,1,1529,3,Matches
333,Ange Martial Tia,ml MLI,MF,Reims,18-172,2006,1.5,80,5,21,31,32,3,80,6,3,50.0,3,50.0,36,173,98,2,2,0,3,2,41,6,Matches
334,Jonas Martin,fr FRA,MF,Brest,35-032,1990,5.5,369,21,98,213,59,8,369,4,2,50.0,1,25.0,169,792,374,8,6,0,4,5,254,9,Matches
335,Han-Noah Massengo,fr FRA,MF,Auxerre,23-308,2001,10.7,517,18,150,287,88,7,517,28,9,32.1,15,53.6,327,1795,755,13,12,2,11,11,356,12,Matches
336,Clinton Mata,ao ANG,DF,Lyon,32-185,1992,26.3,1877,188,788,936,167,14,1877,30,14,46.7,14,46.7,1168,6040,3488,20,17,0,15,10,1287,23,Matches
337,Eliot Matazo,be BEL,MF,Monaco,23-085,2002,0.8,54,2,8,39,7,0,54,3,0,0.0,3,100.0,23,94,31,0,0,0,3,0,31,3,Matches
338,Nemanja Matić,rs SRB,MF,Lyon,36-283,1988,22.1,1550,69,359,957,245,32,1550,13,8,61.5,5,38.5,967,5052,2625,35,35,8,12,21,1149,15,Matches
339,Rudy Matondo,fr FRA,MF,Auxerre,17-059,2008,0.7,29,2,6,18,5,0,29,1,0,0.0,1,100.0,22,109,48,1,0,0,1,0,21,1,Matches
340,Azor Matusiwa,nl NED,MF,Rennes,27-013,1998,22.4,1337,73,321,800,225,14,1337,21,17,81.0,3,14.3,608,2600,1111,17,15,2,21,16,801,24,Matches
341,Neal Maupay,fr FRA,FW,Marseille,28-270,1996,11.5,379,2,20,194,171,48,379,14,6,42.9,7,50.0,197,970,380,11,13,7,34,19,293,79,Matches
342,Christian Mawissa,fr FRA,DF,Monaco,20-023,2005,15.7,1014,81,384,583,62,6,1014,28,10,35.7,16,57.1,638,3351,1514,13,11,1,17,10,681,9,Matches
343,Senny Mayulu,fr FRA,MF,Paris S-G,18-359,2006,8.6,575,17,74,258,247,38,575,33,15,45.5,17,51.5,329,1635,694,27,17,8,21,21,424,55,Matches
344,Ethan Mbappé,fr FRA,"MF,FW",Lille,18-133,2006,2.5,177,1,13,64,100,17,177,8,3,37.5,4,50.0,107,618,240,6,4,4,9,5,136,32,Matches
345,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,17-107,2008,3.8,198,2,23,79,98,16,198,16,5,31.3,11,68.8,161,1031,433,15,10,7,10,11,170,54,Matches
346,Mark McKenzie,us USA,DF,Toulouse,26-075,1999,26.7,1588,172,702,826,67,15,1588,9,4,44.4,5,55.6,845,3280,1750,9,8,1,13,6,936,5,Matches
347,Facundo Medina,ar ARG,DF,Lens,25-348,1999,27.3,2101,116,672,1110,339,30,2101,27,10,37.0,17,63.0,1288,6703,3573,46,48,2,27,12,1462,41,Matches
348,Henrik Meister,dk DEN,FW,Rennes,21-175,2003,0.7,31,0,3,15,13,3,31,0,0,,0,,12,97,48,2,1,1,7,2,14,4,Matches
349,Bamo Meïté,ci CIV,DF,Montpellier,23-159,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,Matches
350,Bamo Meïté,ci CIV,DF,Marseille,23-159,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Mohamed Meité,fr FRA,FW,Rennes,17-212,2007,6.0,155,4,9,66,81,29,155,11,1,9.1,9,81.8,100,440,190,8,5,5,21,17,126,37,Matches
352,Farid El Melali,dz ALG,FW,Angers,28-006,1997,20.7,819,11,141,281,424,69,819,117,51,43.6,62,53.0,458,3768,1662,59,36,31,64,40,498,112,Matches
353,Nuno Mendes,pt POR,DF,Paris S-G,22-326,2002,17.6,1617,52,362,836,435,39,1617,49,27,55.1,21,42.9,940,4540,2976,51,40,10,27,21,1157,99,Matches
354,Antoine Mendy,sn SEN,DF,Nice,20-349,2004,8.2,543,41,200,300,50,9,543,12,5,41.7,5,41.7,280,1371,769,10,9,0,10,3,330,13,Matches
355,Nampalys Mendy,sn SEN,MF,Lens,32-322,1992,5.5,300,10,66,187,47,1,300,4,1,25.0,3,75.0,176,675,265,1,4,0,6,7,208,2,Matches
356,Gideon Mensah,gh GHA,DF,Auxerre,26-297,1998,24.3,1576,88,513,745,337,15,1576,53,28,52.8,23,43.4,850,4426,2348,50,32,7,38,31,856,101,Matches
357,Quentin Merlin,fr FRA,DF,Marseille,22-360,2002,17.0,1259,17,199,547,525,49,1259,19,4,21.1,13,68.4,710,3269,1561,40,30,9,20,9,900,167,Matches
358,Rafik Messali,fr FRA,DF,Toulouse,22-013,2003,4.9,285,11,66,127,96,11,285,8,3,37.5,5,62.5,146,820,395,12,6,4,14,12,166,28,Matches
359,Thomas Meunier,be BEL,DF,Lille,33-241,1991,20.4,1634,68,380,797,467,55,1634,27,14,51.9,12,44.4,834,4837,2416,62,45,4,24,11,1053,138,Matches
360,Lucas Michal,fr FRA,"FW,MF",Monaco,19-324,2005,1.1,57,2,7,22,30,6,57,4,1,25.0,2,50.0,35,221,114,3,5,1,1,1,39,11,Matches
361,Georges Mikautadze,ge GEO,FW,Lyon,24-192,2000,16.0,648,9,43,258,355,118,644,58,16,27.6,39,67.2,399,2283,919,37,16,21,48,20,508,140,Matches
362,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,21-337,2003,0.3,20,2,7,8,5,0,20,1,0,0.0,1,100.0,10,41,10,0,1,0,1,1,14,1,Matches
363,Takumi Minamino,jp JPN,"MF,FW",Monaco,30-115,1995,23.9,980,24,92,431,465,133,980,39,11,28.2,24,61.5,550,2994,1456,50,27,27,55,22,680,186,Matches
364,Lucas Mincarelli,fr FRA,DF,Montpellier,21-126,2004,6.9,376,27,154,154,70,5,376,3,0,0.0,3,100.0,203,1075,552,12,7,1,5,1,232,14,Matches
365,Terem Moffi,ng NGA,FW,Nice,25-351,1999,0.5,12,0,0,3,9,2,12,0,0,,0,,6,30,0,0,0,0,0,1,12,3,Matches
366,Mostafa Mohamed,eg EGY,FW,Nantes,27-164,1997,13.9,452,34,69,177,217,76,452,26,12,46.2,14,53.8,239,1011,438,11,15,2,47,22,285,50,Matches
367,Florent Mollet,fr FRA,"MF,FW",Nantes,33-173,1991,2.7,125,5,19,64,42,5,125,3,2,66.7,1,33.3,85,406,164,3,3,0,2,1,84,12,Matches
368,Diego Moreira,pt POR,"DF,MF",Strasbourg,20-278,2004,27.5,1643,82,395,713,565,80,1643,124,57,46.0,58,46.8,915,5698,3181,96,60,36,62,30,1059,236,Matches
369,Gabriel Moscardo,br BRA,"MF,DF",Reims,19-225,2005,0.9,54,0,14,31,9,2,54,2,1,50.0,1,50.0,29,151,62,1,0,0,3,3,36,3,Matches
370,Yael Mouanga,fr FRA,DF,Montpellier,19-292,2005,10.0,551,87,295,237,21,4,551,5,5,100.0,0,0.0,314,1736,866,4,5,2,7,3,358,2,Matches
371,Aimen Moueffek,fr FRA,MF,Saint-Étienne,24-032,2001,11.3,538,34,109,294,144,24,538,24,11,45.8,13,54.2,290,1300,606,18,11,4,34,12,338,31,Matches
372,Youssoufa Moukoko,de GER,"FW,MF",Nice,20-172,2004,2.3,75,0,9,30,37,14,75,7,2,28.6,5,71.4,43,202,80,2,1,1,3,4,46,12,Matches
373,Louis Mouton,fr FRA,MF,Saint-Étienne,22-342,2002,11.6,703,20,153,349,211,24,703,24,12,50.0,12,50.0,366,1633,776,18,9,2,14,13,456,51,Matches
374,Ngal'Ayel Mukau,cd COD,MF,Lille,20-162,2004,13.2,774,19,114,463,201,16,774,17,9,52.9,8,47.1,425,1774,851,19,18,3,18,8,569,43,Matches
375,Marshall Munetsi,zw ZIM,MF,Reims,28-323,1996,18.8,594,40,139,271,187,60,594,12,6,50.0,6,50.0,206,666,247,8,7,2,26,5,294,48,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Almoatasem Al Musrati,ly LBY,MF,Monaco,29-035,1996,4.3,339,6,55,209,76,7,339,4,2,50.0,2,50.0,195,757,401,2,5,0,3,2,237,5,Matches
377,Junior Mwanga,fr FRA,MF,Le Havre,22-000,2003,10.6,555,27,156,322,88,12,555,16,7,43.8,9,56.3,315,1751,844,15,7,2,9,15,342,15,Matches
378,Junior Mwanga,fr FRA,MF,Strasbourg,22-000,2003,3.3,177,6,55,113,13,1,177,6,2,33.3,4,66.7,99,428,138,2,2,0,5,6,119,2,Matches
379,Loïc N'Gatta,fr FRA,DF,Auxerre,21-151,2003,0.1,19,2,3,13,3,0,19,0,0,,0,,12,101,60,2,0,0,1,2,13,0,Matches
380,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,16-254,2008,1.9,73,0,9,34,30,9,73,8,1,12.5,6,75.0,45,196,52,1,1,2,4,4,56,14,Matches
381,Mickael Nade,fr FRA,DF,Saint-Étienne,26-068,1999,23.6,1590,270,799,752,50,10,1590,8,3,37.5,4,50.0,784,3333,2002,15,11,1,16,5,1025,2,Matches
382,Bilal Nadir,ma MAR,MF,Marseille,21-164,2003,4.0,280,7,33,149,103,10,280,9,4,44.4,2,22.2,152,978,544,18,12,3,7,8,213,25,Matches
383,Mahamadou Nagida,cm CMR,DF,Rennes,19-317,2005,4.8,289,8,64,118,113,9,289,14,5,35.7,5,35.7,169,1217,674,22,12,3,10,7,179,55,Matches
384,Keito Nakamura,jp JPN,"FW,MF",Reims,24-287,2000,29.4,1110,28,179,391,554,129,1110,78,30,38.5,45,57.7,675,4372,2356,90,45,33,67,43,776,197,Matches
385,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,22-360,2002,22.4,953,22,139,454,373,70,953,38,17,44.7,19,50.0,537,2641,1522,52,38,15,20,15,660,122,Matches
386,Yael Nandjou,fr FRA,DF,Nice,19-309,2005,1.7,89,10,32,35,23,6,89,1,1,100.0,0,0.0,27,82,52,2,0,1,1,0,40,9,Matches
387,Youssouf Ndayishimiye,bi BDI,DF,Nice,26-196,1998,21.5,1581,179,648,866,83,10,1581,8,6,75.0,2,25.0,906,4350,2619,17,12,0,14,7,1040,9,Matches
388,Junior Ndiaye,fr FRA,FW,Montpellier,20-043,2005,3.9,91,1,7,50,34,13,91,2,0,0.0,1,50.0,44,247,111,4,3,4,11,2,62,15,Matches
389,Rassoul Ndiaye,sn SEN,MF,Le Havre,23-151,2001,11.8,571,34,171,259,146,22,571,12,3,25.0,9,75.0,258,1210,447,6,5,0,15,4,320,28,Matches
390,Wilfried Ndollo,cm CMR,DF,Montpellier,19-302,2005,3.7,200,8,71,72,59,2,200,5,1,20.0,2,40.0,89,402,185,4,2,1,10,5,109,15,Matches
391,Tanguy Ndombele,fr FRA,MF,Nice,28-134,1996,12.6,611,17,100,398,120,25,611,47,25,53.2,19,40.4,366,1783,923,22,8,6,28,21,436,36,Matches
392,Loïc Nego,hu HUN,"DF,FW",Le Havre,34-116,1991,26.3,1417,93,464,661,303,34,1417,30,16,53.3,11,36.7,707,3593,2245,64,38,3,19,8,862,120,Matches
393,João Neves,pt POR,"MF,DF",Paris S-G,20-226,2004,19.8,1805,45,321,1026,474,55,1805,30,16,53.3,11,36.7,995,4827,2210,34,44,3,25,16,1366,79,Matches
394,Mikayil Ngor Faye,sn SEN,DF,Rennes,20-301,2004,7.6,617,41,241,336,49,7,617,6,2,33.3,4,66.7,386,1726,960,12,6,1,9,4,415,4,Matches
395,Steve Ngoura,fr FRA,FW,Le Havre,20-078,2005,3.2,106,3,9,45,56,18,106,12,7,58.3,5,41.7,54,277,104,3,5,1,14,9,74,19,Matches
396,Bernard Nguene,cm CMR,FW,Nice,18-280,2006,0.1,5,0,0,3,2,0,5,1,0,0.0,1,100.0,4,11,5,0,0,0,1,0,5,1,Matches
397,Moussa Niakhate,sn SEN,DF,Lyon,29-064,1996,29.3,2067,265,1004,1000,72,7,2067,3,3,100.0,0,0.0,1288,7182,4647,33,11,0,7,4,1467,5,Matches
398,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,23-031,2002,18.0,1130,182,679,422,32,21,1130,8,2,25.0,6,75.0,548,2939,1526,5,2,0,13,4,688,4,Matches
399,Ibrahima Niane,sn SEN,FW,Angers,26-061,1999,10.5,312,8,27,146,145,50,311,19,6,31.6,11,57.9,182,934,424,19,15,8,35,17,230,50,Matches
400,Rasmus Nicolaisen,dk DEN,DF,Toulouse,28-056,1997,6.9,445,58,217,213,18,8,445,2,1,50.0,1,50.0,268,1220,626,3,0,0,1,2,289,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Arnaud Nordin,fr FRA,FW,Montpellier,26-328,1998,13.0,499,6,63,190,259,49,497,51,23,45.1,23,45.1,323,2372,1247,51,21,22,37,14,359,111,Matches
402,Plamedi Nsingi,,MF,Nantes,24-145,2000,0.2,8,0,4,3,1,1,8,0,0,,0,,4,10,1,0,0,0,0,0,5,0,Matches
403,Ernest Nuamah,gh GHA,"FW,MF",Lyon,21-191,2003,11.7,597,13,100,214,300,51,597,43,22,51.2,19,44.2,388,2425,1388,44,26,18,31,22,431,131,Matches
404,Rabby Nzingoula,cg CGO,MF,Montpellier,19-167,2005,18.3,850,38,238,429,206,23,850,52,25,48.1,22,42.3,454,2589,1138,25,30,6,33,23,503,38,Matches
405,M'Bala Nzola,ao ANG,FW,Lens,28-266,1996,16.2,490,4,29,176,290,95,490,38,14,36.8,24,63.2,284,1466,509,26,10,14,62,47,381,118,Matches
406,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20-360,2004,1.4,72,3,31,28,13,0,72,2,0,0.0,2,100.0,34,142,59,2,1,0,3,2,40,5,Matches
407,Hamzat Ojediran,ng NGA,"MF,FW",Lens,21-178,2003,4.6,343,11,77,199,70,7,343,11,6,54.5,4,36.4,151,721,261,4,8,0,6,0,172,2,Matches
408,Joseph Okumu,ke KEN,DF,Reims,27-350,1997,17.8,1300,170,620,623,70,14,1300,18,14,77.8,2,11.1,695,4195,2590,18,17,0,12,2,803,1,Matches
