Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
493,Alessio Romagnoli,it ITA,DF,Lazio,30-120,1995,27.7,44,28,17,25,2,21,26,80.8,5,30,15,15,23,67,111,1,Matches
494,Marten de Roon,nl NED,"MF,DF",Atalanta,34-044,1991,32.0,68,42,29,36,3,24,59,40.7,35,36,7,29,44,112,58,1,Matches
495,Jonas Rouhi,se SWE,DF,Juventus,21-125,2004,2.3,4,1,1,3,0,0,1,0.0,1,2,0,2,3,7,2,0,Matches
496,Nicolò Rovella,it ITA,MF,Lazio,23-159,2001,28.4,81,47,38,36,7,39,74,52.7,35,19,4,15,45,126,43,3,Matches
497,Amir Rrahmani,xk KVX,DF,Napoli,31-077,1994,34.8,36,28,18,17,1,15,24,62.5,9,41,24,17,25,61,164,2,Matches
498,Tommaso Rubino,it ITA,MF,Fiorentina,18-183,2006,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
499,Matteo Ruggeri,it ITA,DF,Atalanta,22-305,2002,17.7,38,23,15,13,10,25,35,71.4,10,27,3,24,16,54,39,1,Matches
500,Stefano Sabelli,it ITA,DF,Genoa,32-119,1993,21.0,56,30,26,25,5,19,49,38.8,30,28,7,21,21,77,61,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
501,Alexis Saelemaekers,be BEL,"DF,FW",Roma,25-319,1999,13.5,30,17,21,6,3,16,30,53.3,14,12,1,11,7,37,8,1,Matches
502,Alexis Saelemaekers,be BEL,"DF,FW",Milan,25-319,1999,1.0,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,Matches
503,Richie Sagrado,be BEL,DF,Venezia,21-102,2004,1.6,2,2,1,1,0,1,1,100.0,0,1,0,1,3,5,4,0,Matches
504,Marco Sala,it ITA,DF,Como,25-342,1999,2.9,9,6,5,3,1,5,8,62.5,3,2,0,2,1,10,9,0,Matches
505,Marco Sala,it ITA,DF,Lecce,25-342,1999,0.8,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
506,Anass Salah-Eddine,nl NED,DF,Roma,23-114,2002,1.7,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,2,Matches
507,Lazar Samardzic,rs SRB,"MF,FW",Atalanta,23-077,2002,11.7,18,12,4,6,8,10,21,47.6,11,8,1,7,2,20,6,0,Matches
508,Junior Sambia,fr FRA,"DF,FW",Empoli,28-247,1996,4.2,13,9,3,5,5,10,10,100.0,0,3,0,3,2,15,5,0,Matches
509,Antonio Sanabria,py PAR,FW,Torino,29-069,1996,14.4,3,3,1,1,1,1,4,25.0,3,6,1,5,1,4,13,0,Matches
510,Alexis Sánchez,cl CHI,FW,Udinese,36-144,1988,4.1,3,1,0,2,1,1,5,20.0,4,4,0,4,3,6,0,1,Matches
511,Nicola Sansone,it ITA,"MF,FW",Lecce,33-244,1991,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
512,Amin Sarr,se SWE,FW,Hellas Verona,24-062,2001,18.7,21,12,3,8,10,5,9,55.6,4,17,3,14,2,23,14,0,Matches
513,Razvan Sava,ro ROU,GK,Udinese,22-325,2002,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2,Matches
514,Nicolò Savona,it ITA,DF,Juventus,22-054,2003,18.2,29,13,19,9,1,13,24,54.2,11,10,2,8,10,39,33,0,Matches
515,Saba Sazonov,ge GEO,DF,Torino,23-100,2002,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
516,Giorgio Scalvini,it ITA,DF,Atalanta,21-152,2003,3.0,8,4,5,3,0,5,9,55.6,4,0,0,0,4,12,7,0,Matches
517,Gianluca Scamacca,it ITA,FW,Atalanta,26-131,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
518,Joël Schingtienne,be BEL,DF,Venezia,22-273,2002,9.7,20,12,15,4,1,10,16,62.5,6,15,7,8,11,31,18,3,Matches
519,Simone Scuffet,it ITA,GK,Cagliari,28-346,1996,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,2,Matches
520,Simone Scuffet,it ITA,GK,Napoli,28-346,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
521,Jacopo Seghetti,it ITA,GK,Empoli,20-084,2005,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
522,Stefano Sensi,it ITA,MF,Monza,29-280,1995,2.5,8,5,4,4,0,5,6,83.3,1,3,2,1,3,11,2,1,Matches
523,Suat Serdar,de GER,MF,Hellas Verona,28-031,1997,12.9,29,18,9,17,3,8,21,38.1,13,15,4,11,8,37,18,0,Matches
524,Stephan El Shaarawy,it ITA,"DF,MF",Roma,32-197,1992,11.8,16,12,4,6,6,6,12,50.0,6,4,0,4,10,26,13,0,Matches
525,Alen Sherri,al ALB,GK,Cagliari,27-148,1997,6.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
526,Eldor Shomurodov,uz UZB,"FW,MF",Roma,29-317,1995,9.5,11,4,2,6,3,3,5,60.0,2,8,0,8,2,13,2,0,Matches
527,Marco Silvestri,it ITA,GK,Empoli,34-071,1991,5.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1,Matches
528,Giovanni Simeone,ar ARG,FW,Napoli,29-311,1995,4.4,2,0,0,1,1,1,6,16.7,5,9,2,7,1,3,6,0,Matches
529,Łukasz Skorupski,pl POL,GK,Bologna,34-007,1991,25.3,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,11,2,Matches
530,Ivan Smolčić,hr CRO,DF,Como,24-268,2000,6.0,15,9,8,6,1,9,12,75.0,3,8,2,6,10,25,22,0,Matches
531,Simon Sohm,ch SUI,MF,Parma,24-031,2001,31.4,27,16,10,13,4,15,33,45.5,18,9,2,7,25,52,33,0,Matches
532,Ola Solbakken,no NOR,"MF,FW",Empoli,26-247,1998,8.3,7,4,0,6,1,3,6,50.0,3,0,0,0,2,9,8,0,Matches
533,Oumar Solet,fr FRA,DF,Udinese,25-094,2000,15.6,31,18,17,12,2,19,26,73.1,7,27,15,12,15,46,66,3,Matches
534,Yann Sommer,ch SUI,GK,Inter,36-146,1988,31.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1,Matches
535,Borna Sosa,hr CRO,DF,Torino,27-111,1998,13.1,26,19,14,7,5,16,25,64.0,9,13,6,7,14,40,33,0,Matches
536,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,25-343,1999,9.3,5,4,3,1,1,3,4,75.0,1,1,0,1,4,9,3,0,Matches
537,Riccardo Sottil,it ITA,"FW,MF",Milan,25-343,1999,1.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
538,Matìas Soulé,ar ARG,"MF,FW",Roma,22-027,2003,16.9,23,15,10,6,7,9,21,42.9,12,24,3,21,8,31,22,0,Matches
539,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,32-048,1993,14.0,13,10,6,5,2,8,19,42.1,11,10,1,9,8,21,27,1,Matches
540,Marco Sportiello,it ITA,GK,Milan,33-002,1992,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
541,Filip Stankovic,rs SRB,GK,Venezia,23-076,2002,15.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2,Matches
542,Petar Stojanović,si SVN,MF,Empoli,29-217,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
543,Gabriel Strefezza,br BRA,"FW,MF",Como,28-024,1997,27.1,56,39,20,20,16,21,54,38.9,33,24,2,22,13,69,23,0,Matches
544,Ibrahim Sulemana,gh GHA,MF,Atalanta,21-355,2003,1.4,5,2,2,3,0,1,3,33.3,2,1,0,1,0,5,1,0,Matches
545,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,22-339,2002,22.0,52,36,21,24,7,21,68,30.9,47,29,2,27,18,70,15,1,Matches
546,Zion Suzuki,jp JPN,GK,Parma,22-264,2002,34.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,31,4,Matches
547,Marin Šverko,hr CRO,DF,Venezia,27-097,1998,11.6,17,6,11,6,0,8,10,80.0,2,9,4,5,16,33,42,3,Matches
548,Mile Svilar,rs SRB,GK,Roma,25-258,1999,35.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2,Matches
549,Michael Svoboda,at AUT,DF,Venezia,26-209,1998,14.6,26,14,19,6,1,8,19,42.1,11,19,11,8,22,48,66,2,Matches
550,Adrien Tameze,cm CMR,"MF,DF",Torino,31-097,1994,7.2,5,2,2,3,0,1,10,10.0,9,8,5,3,10,15,8,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
551,Mehdi Taremi,ir IRN,FW,Inter,32-298,1992,6.7,4,1,1,1,2,0,2,0.0,2,8,1,7,0,4,10,0,Matches
552,Nuno Tavares,pt POR,DF,Lazio,25-106,2000,17.2,28,21,15,8,5,14,32,43.8,18,18,2,16,19,47,39,1,Matches
553,Loum Tchaouna,fr FRA,"FW,MF",Lazio,21-246,2003,7.3,8,4,2,2,4,3,9,33.3,6,5,1,4,4,12,14,2,Matches
554,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,23-240,2001,32.2,47,29,34,10,3,27,41,65.9,14,20,9,11,12,59,65,2,Matches
555,Casper Tengstedt,dk DEN,"FW,MF",Hellas Verona,24-345,2000,15.5,7,5,0,5,2,4,8,50.0,4,5,1,4,3,10,27,0,Matches
556,Filippo Terracciano,it ITA,"DF,MF",Milan,22-093,2003,6.0,9,6,1,6,2,5,10,50.0,5,1,0,1,6,15,11,0,Matches
557,Pietro Terracciano,it ITA,GK,Fiorentina,35-065,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
558,Florian Thauvin,fr FRA,"FW,MF",Udinese,32-106,1993,21.7,20,14,9,8,3,10,25,40.0,15,6,0,6,7,27,10,0,Matches
559,Malick Thiaw,de GER,DF,Milan,23-277,2001,20.1,24,17,15,6,3,6,10,60.0,4,14,12,2,15,39,76,1,Matches
560,Morten Thorsby,no NOR,MF,Genoa,29-007,1996,20.9,47,30,18,19,10,15,27,55.6,12,22,1,21,5,52,28,0,Matches
561,Khéphren Thuram,fr FRA,MF,Juventus,24-047,2001,24.8,39,18,13,22,4,18,30,60.0,12,31,9,22,12,51,37,1,Matches
562,Marcus Thuram,fr FRA,FW,Inter,27-279,1997,24.4,18,10,7,5,6,3,14,21.4,11,15,3,12,3,21,15,0,Matches
563,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,25-113,2000,7.4,14,11,4,10,0,8,15,53.3,7,17,4,13,17,31,16,2,Matches
564,Rafael Tolói,it ITA,DF,Atalanta,34-214,1990,5.2,10,5,3,5,2,4,11,36.4,7,8,2,6,8,18,11,0,Matches
565,Fikayo Tomori,eng ENG,DF,Milan,27-144,1997,15.7,36,22,18,16,2,14,22,63.6,8,14,10,4,17,53,55,2,Matches
566,Lorenzo Tosto,it ITA,DF,Empoli,19-103,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
567,Souleymane Touré,fr FRA,DF,Udinese,22-045,2003,8.1,7,6,4,3,0,4,5,80.0,1,15,6,9,9,16,17,1,Matches
568,Stefano Turati,it ITA,GK,Monza,23-249,2001,29.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,21,2,Matches
569,Kacper Urbanski,pl POL,MF,Bologna,20-247,2004,2.7,5,2,4,0,1,4,6,66.7,2,5,1,4,2,7,5,0,Matches
570,Kacper Urbanski,pl POL,MF,Monza,20-247,2004,5.6,5,3,1,2,2,4,7,57.1,3,7,2,5,2,7,9,0,Matches
571,Lautaro Valenti,ar ARG,DF,Parma,26-118,1999,16.3,16,12,12,3,1,6,6,100.0,0,24,12,12,11,27,93,1,Matches
572,Nicolás Valentini,ar ARG,DF,Hellas Verona,24-036,2001,9.7,26,17,15,10,1,15,22,68.2,7,12,6,6,10,36,65,0,Matches
573,Emanuele Valeri,it ITA,DF,Parma,26-156,1998,30.5,50,30,32,15,3,30,60,50.0,30,29,10,19,27,77,100,4,Matches
574,Álex Valle,es ESP,DF,Como,21-017,2004,10.3,24,12,10,12,2,14,19,73.7,5,12,2,10,7,31,39,0,Matches
575,Mattia Valoti,it ITA,MF,Monza,31-248,1993,0.4,3,3,3,0,0,0,2,0.0,2,2,0,2,0,3,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
576,Ignace Van Der Brempt,be BEL,DF,Como,23-041,2002,12.4,39,31,27,10,2,23,31,74.2,8,11,5,6,16,55,31,0,Matches
577,Devis Vásquez,co COL,GK,Empoli,27-000,1998,30.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,20,4,Matches
578,Johan Vásquez,mx MEX,DF,Genoa,26-202,1998,32.4,53,28,22,26,5,24,41,58.5,17,56,28,28,44,97,145,1,Matches
579,Matías Vecino,uy URU,MF,Lazio,33-261,1991,8.6,13,7,3,9,1,4,18,22.2,14,7,3,4,5,18,11,0,Matches
580,Danilo Veiga,pt POR,DF,Lecce,22-229,2002,3.4,7,6,4,3,0,5,10,50.0,5,5,0,5,4,11,7,0,Matches
581,Renato Veiga,pt POR,DF,Juventus,21-287,2003,10.6,16,11,6,9,1,9,13,69.2,4,16,13,3,15,31,68,0,Matches
582,Lorenzo Venturino,it ITA,"FW,MF",Genoa,18-324,2006,1.0,2,1,1,0,1,1,2,50.0,1,1,0,1,0,2,3,0,Matches
583,Simone Verdi,it ITA,"MF,FW",Como,32-304,1992,1.3,2,2,0,1,1,0,2,0.0,2,2,0,2,0,2,2,0,Matches
584,Samuele Vignato,it ITA,MF,Monza,21-077,2004,5.2,6,3,0,4,2,3,7,42.9,4,1,0,1,0,6,6,0,Matches
585,Nicolas Viola,it ITA,"FW,MF",Cagliari,35-212,1989,13.4,14,7,6,7,1,1,10,10.0,9,4,0,4,3,17,5,0,Matches
586,Mattia Viti,it ITA,DF,Empoli,23-108,2002,26.6,62,43,41,18,3,33,50,66.0,17,38,17,21,47,109,115,4,Matches
587,Vitinha,pt POR,"FW,MF",Genoa,25-058,2000,12.5,20,5,11,4,5,10,27,37.0,17,12,1,11,11,31,17,0,Matches
588,Dušan Vlahović,rs SRB,FW,Juventus,25-104,2000,19.5,3,1,0,1,2,1,5,20.0,4,7,3,4,1,4,9,3,Matches
589,Vanja Vlahović,rs SRB,"FW,MF",Atalanta,21-050,2004,0.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
590,Nikola Vlašić,hr CRO,"MF,FW",Torino,27-220,1997,20.7,34,17,10,16,8,11,29,37.9,18,13,3,10,9,43,13,0,Matches
591,Alessandro Vogliacco,it ITA,DF,Genoa,26-240,1998,7.9,15,3,7,7,1,10,12,83.3,2,11,7,4,9,24,20,0,Matches
592,Alessandro Vogliacco,it ITA,DF,Parma,26-240,1998,8.6,5,2,5,0,0,3,5,60.0,2,15,10,5,3,8,37,0,Matches
593,Mërgim Vojvoda,xk KVX,DF,Torino,30-100,1995,12.3,18,10,5,9,4,7,14,50.0,7,13,3,10,7,25,24,1,Matches
594,Mërgim Vojvoda,xk KVX,DF,Como,30-100,1995,6.6,7,5,3,4,0,6,8,75.0,2,6,4,2,2,9,16,0,Matches
595,Stefan de Vrij,nl NED,DF,Inter,33-096,1992,17.2,16,10,11,4,1,8,11,72.7,3,18,10,8,21,37,74,0,Matches
596,Kyle Walker,eng ENG,DF,Milan,34-349,1990,7.3,17,9,12,4,1,13,17,76.5,4,9,5,4,9,26,15,1,Matches
597,Sebastian Walukiewicz,pl POL,DF,Torino,25-037,2000,18.2,38,20,18,16,4,23,31,74.2,8,21,8,13,18,56,58,0,Matches
598,Sebastian Walukiewicz,pl POL,DF,Empoli,25-037,2000,2.0,1,0,1,0,0,0,1,0.0,1,3,3,0,1,2,15,0,Matches
599,Timothy Weah,us USA,"DF,FW",Juventus,25-079,2000,17.9,35,19,15,12,8,14,25,56.0,11,25,4,21,14,49,26,2,Matches
600,Mateusz Wieteska,pl POL,DF,Cagliari,28-090,1997,2.0,1,0,0,1,0,1,1,100.0,0,3,2,1,7,8,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
601,John Yeboah,ec ECU,"FW,MF",Venezia,24-323,2000,11.0,4,3,1,2,1,0,9,0.0,9,4,0,4,4,8,2,0,Matches
602,Kenan Yıldız,tr TUR,"FW,MF",Juventus,20-008,2005,24.7,51,28,11,25,15,16,28,57.1,12,24,0,24,5,56,11,3,Matches
603,Mattia Zaccagni,it ITA,FW,Lazio,29-330,1995,29.0,37,26,13,20,4,15,30,50.0,15,17,1,16,29,66,21,2,Matches
604,Nicola Zalewski,pl POL,"DF,FW",Roma,23-109,2002,5.9,8,6,3,2,3,2,7,28.6,5,7,2,5,4,12,8,2,Matches
605,Nicola Zalewski,pl POL,DF,Inter,23-109,2002,3.3,4,2,3,1,0,2,4,50.0,2,3,1,2,2,6,3,1,Matches
606,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,29-177,1995,28.8,40,25,7,28,5,14,33,42.4,19,19,6,13,32,72,36,1,Matches
607,Francesco Zampano,it ITA,DF,Venezia,31-224,1993,17.9,30,20,19,9,2,14,28,50.0,14,20,0,20,6,36,28,2,Matches
608,Nicolò Zaniolo,it ITA,FW,Fiorentina,25-314,1999,3.8,3,1,1,2,0,0,4,0.0,4,2,1,1,0,3,2,0,Matches
609,Nicolò Zaniolo,it ITA,"FW,MF",Atalanta,25-314,1999,4.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,Matches
610,Alessandro Zanoli,it ITA,"FW,DF",Genoa,24-221,2000,18.6,28,20,11,13,4,9,20,45.0,11,19,3,16,12,40,40,0,Matches
611,Duván Zapata,co COL,FW,Torino,34-041,1991,6.5,7,5,2,0,5,0,3,0.0,3,2,1,1,2,9,7,0,Matches
612,Gabriele Zappa,it ITA,DF,Cagliari,25-141,1999,32.0,37,21,19,16,2,16,31,51.6,15,39,21,18,23,60,85,1,Matches
613,Davide Zappacosta,it ITA,DF,Atalanta,32-335,1992,21.8,26,16,15,5,6,20,39,51.3,19,27,6,21,11,37,29,2,Matches
614,Oier Zarraga,es ESP,MF,Udinese,26-128,1999,8.0,14,9,7,7,0,8,19,42.1,11,6,3,3,2,16,7,0,Matches
615,Jordan Zemura,zw ZIM,DF,Udinese,25-179,1999,14.0,25,13,13,9,3,13,24,54.2,11,16,3,13,15,40,37,0,Matches
616,Alessio Zerbin,it ITA,DF,Venezia,26-070,1999,14.0,49,28,28,12,9,27,49,55.1,22,26,3,23,13,62,22,0,Matches
617,Alessio Zerbin,it ITA,"FW,DF",Napoli,26-070,1999,0.0,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
618,Kevin Zeroli,it ITA,MF,Monza,20-121,2005,3.5,5,1,2,3,0,0,1,0.0,1,6,1,5,2,7,7,0,Matches
619,Kevin Zeroli,it ITA,MF,Milan,20-121,2005,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
620,Piotr Zieliński,pl POL,MF,Inter,30-357,1994,10.2,13,9,5,7,1,6,13,46.2,7,9,4,5,6,19,11,1,Matches
621,Nadir Zortea,it ITA,"DF,MF",Cagliari,25-327,1999,28.6,29,13,15,12,2,13,34,38.2,21,10,0,10,17,46,44,2,Matches
622,Szymon Żurkowski,pl POL,MF,Empoli,27-229,1997,1.2,6,4,2,4,0,4,4,100.0,0,3,0,3,1,7,2,0,Matches
623,Milan Đurić,ba BIH,FW,Monza,34-355,1990,14.1,1,1,0,1,0,0,3,0.0,3,6,0,6,2,3,17,0,Matches
624,Milan Đurić,ba BIH,FW,Parma,34-355,1990,2.9,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,2,0,Matches
