Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
238,Pierre Højbjerg,dk DEN,MF,Marseille,29-279,1995,28.6,2592,2808,92.3,40202,12042,1351,1426,94.7,1059,1115,95.0,108,158,68.4,4,3.8,4.4,+0.2,42,225,29,0,258,Matches
239,Hafiz Ibrahim,ng NGA,FW,Reims,19-142,2005,4.1,30,49,61.2,369,79,18,30,60.0,8,12,66.7,0,0,,1,0.6,0.1,+0.4,4,1,0,0,2,Matches
240,George Ilenikhena,fr FRA,"FW,MF",Monaco,18-268,2006,7.2,78,109,71.6,977,169,53,72,73.6,16,17,94.1,3,3,100.0,2,1.4,0.5,+0.6,9,3,2,0,8,Matches
241,Rareş Ilie,ro ROU,MF,Nice,22-022,2003,0.1,8,10,80.0,160,84,4,5,80.0,2,2,100.0,2,2,100.0,0,0.4,0.2,-0.4,4,1,2,0,3,Matches
242,Ismaily,br BRA,DF,Lille,35-120,1990,10.0,552,632,87.3,8555,2786,288,312,92.3,232,256,90.6,24,42,57.1,1,1.0,1.3,0.0,5,45,9,4,54,Matches
243,Yanis Issoufou,fr FRA,"MF,FW",Montpellier,18-195,2006,0.9,10,20,50.0,131,32,7,10,70.0,3,4,75.0,0,2,0.0,0,0.0,0.0,0.0,0,0,1,0,2,Matches
244,Junya Ito,jp JPN,"FW,MF",Reims,32-063,1993,29.1,801,1198,66.9,12253,4698,437,526,83.1,244,369,66.1,75,190,39.5,3,7.1,9.1,-4.1,82,69,67,28,131,Matches
245,Jérémy Jacquet,fr FRA,DF,Rennes,19-302,2005,9.6,405,483,83.9,8091,2853,111,133,83.5,244,277,88.1,46,58,79.3,1,0.8,0.7,+0.2,4,48,1,0,39,Matches
246,Ismail Jakobs,sn SEN,DF,Monaco,25-267,1999,2.0,85,105,81.0,1245,497,49,55,89.1,22,30,73.3,8,11,72.7,0,0.2,0.2,-0.2,4,7,5,3,6,Matches
247,Jordan James,wls WAL,MF,Rennes,20-313,2004,12.8,479,568,84.3,8277,2474,223,256,87.1,192,211,91.0,50,74,67.6,1,1.9,1.7,-0.9,24,54,11,2,66,Matches
248,Malcolm Jeng,se SWE,DF,Reims,20-063,2005,1.2,35,41,85.4,531,230,19,20,95.0,15,17,88.2,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,3,Matches
249,John Joe,ie IRL,MF,Reims,21-199,2003,5.8,158,215,73.5,2578,557,76,91,83.5,68,80,85.0,8,22,36.4,0,0.0,0.2,0.0,1,12,2,0,14,Matches
250,Karl-Johan Johnsson,se SWE,GK,Strasbourg,35-103,1990,3.0,107,129,82.9,2158,1272,32,32,100.0,63,65,96.9,12,32,37.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
251,Paul Joly,fr FRA,DF,Auxerre,24-338,2000,10.2,393,570,68.9,6970,2518,180,218,82.6,162,220,73.6,44,99,44.4,1,1.2,1.2,-0.2,15,35,16,7,46,Matches
252,Jota,pt POR,"FW,MF",Rennes,26-042,1999,3.7,95,132,72.0,1498,360,45,53,84.9,39,51,76.5,5,13,38.5,0,0.3,0.4,-0.3,5,10,6,2,16,Matches
253,Antoine Joujou,fr FRA,"MF,FW",Le Havre,22-060,2003,10.4,166,257,64.6,2437,683,92,126,73.0,51,82,62.2,12,23,52.2,2,3.0,2.9,-1.0,15,8,15,10,18,Matches
254,Jubal,br BRA,DF,Auxerre,31-255,1993,29.3,918,1057,86.8,18586,5601,270,290,93.1,541,573,94.4,102,176,58.0,0,0.9,0.8,-0.9,6,34,7,0,33,Matches
255,Hamed Junior Traorè,ci CIV,MF,Auxerre,25-084,2000,22.5,455,615,74.0,6914,2225,249,281,88.6,143,194,73.7,35,76,46.1,2,2.7,2.8,-0.7,27,53,27,5,98,Matches
256,Yaya Kader Fofana,ml MLI,"MF,FW",Reims,20-333,2004,7.0,177,232,76.3,2512,795,113,134,84.3,44,63,69.8,12,19,63.2,1,1.7,1.0,-0.7,7,14,10,1,22,Matches
257,Tino Kadewere,zw ZIM,"MF,FW",Nantes,29-126,1996,5.7,130,173,75.1,1947,547,67,85,78.8,52,64,81.3,5,7,71.4,2,1.0,0.5,+1.0,8,7,3,0,19,Matches
258,Arnaud Kalimuendo,fr FRA,"FW,MF",Rennes,23-111,2002,27.6,459,583,78.7,6869,1228,246,294,83.7,144,173,83.2,33,40,82.5,3,2.0,2.1,+1.0,19,36,14,1,71,Matches
259,Justin-Noël Kalumba,fr FRA,"FW,MF",Angers,20-137,2004,0.3,9,11,81.8,108,2,6,7,85.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
260,Waren Kamanzi,no NOR,"DF,MF",Toulouse,24-181,2000,10.4,366,444,82.4,5348,1252,198,219,90.4,144,167,86.2,12,22,54.5,1,0.8,0.3,+0.2,9,25,7,0,30,Matches
261,Glen Kamara,fi FIN,MF,Rennes,29-195,1995,7.4,372,412,90.3,5500,1464,213,234,91.0,130,136,95.6,19,20,95.0,1,0.2,0.7,+0.8,5,34,8,0,34,Matches
262,Noham Kamara,fr FRA,DF,Paris S-G,18-109,2007,0.8,74,79,93.7,1308,459,26,28,92.9,41,41,100.0,5,6,83.3,0,0.0,0.0,0.0,0,8,0,0,5,Matches
263,Nordine Kandil,fr FRA,MF,Strasbourg,23-192,2001,0.1,3,6,50.0,51,6,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
264,Lee Kang-in,kr KOR,"FW,MF",Paris S-G,24-081,2001,18.5,1110,1268,87.5,17230,4215,617,655,94.2,352,393,89.6,97,148,65.5,6,5.6,6.4,+0.4,56,103,43,7,143,Matches
265,Yassine Kechta,ma MAR,"MF,FW",Le Havre,23-075,2002,22.3,577,725,79.6,9916,2906,279,317,88.0,228,271,84.1,57,90,63.3,0,1.2,1.4,-1.2,15,58,18,5,93,Matches
266,Thilo Kehrer,de GER,DF,Monaco,28-232,1996,26.5,1622,1804,89.9,29814,12429,585,623,93.9,894,954,93.7,124,193,64.2,0,0.3,0.5,-0.3,5,125,1,0,139,Matches
267,Reda Khadra,de GER,"MF,FW",Reims,23-311,2001,0.9,22,30,73.3,338,98,13,13,100.0,9,12,75.0,0,4,0.0,0,0.0,0.0,0.0,1,1,1,0,4,Matches
268,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,34-092,1991,11.9,229,337,68.0,3894,1196,123,152,80.9,62,93,66.7,32,61,52.5,1,2.2,1.8,-1.2,18,27,8,5,33,Matches
269,Abdukodir Khusanov,uz UZB,DF,Lens,21-071,2004,10.8,483,548,88.1,8942,3769,174,188,92.6,255,276,92.4,43,64,67.2,0,0.3,0.2,-0.3,2,39,4,1,43,Matches
270,Presnel Kimpembe,fr FRA,DF,Paris S-G,29-271,1995,0.3,18,18,100.0,334,114,4,4,100.0,11,11,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
271,Joshua King,no NOR,"FW,MF",Toulouse,33-116,1992,17.9,239,338,70.7,3020,550,155,200,77.5,65,86,75.6,5,15,33.3,2,1.8,1.6,+0.2,16,13,9,1,26,Matches
272,Cédric Kipré,ci CIV,DF,Reims,28-153,1996,23.3,1132,1274,88.9,20791,7467,421,447,94.2,607,657,92.4,87,140,62.1,1,1.3,1.4,-0.3,10,84,10,4,75,Matches
273,Hervé Koffi,bf BFA,GK,Lens,28-207,1996,5.0,98,135,72.6,2631,1938,20,21,95.2,45,46,97.8,33,67,49.3,0,0.0,0.0,0.0,0,4,0,0,0,Matches
274,Philipp Köhn,ch SUI,GK,Monaco,27-039,1998,18.0,399,523,76.3,10147,7085,71,71,100.0,215,222,96.8,113,230,49.1,0,0.0,0.0,0.0,0,2,0,0,0,Matches
275,Koka,eg EGY,FW,Le Havre,32-067,1993,9.1,131,167,78.4,2067,288,64,79,81.0,43,54,79.6,12,16,75.0,1,0.6,0.7,+0.4,5,8,2,0,12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
276,Randal Kolo Muani,fr FRA,FW,Paris S-G,26-157,1998,4.0,57,78,73.1,755,123,37,50,74.0,14,17,82.4,2,3,66.7,1,0.9,0.6,+0.1,5,0,3,0,5,Matches
277,Geoffrey Kondogbia,cf CTA,"DF,MF",Marseille,32-085,1993,22.4,1668,1803,92.5,26671,8282,803,840,95.6,778,809,96.2,56,103,54.4,0,0.2,1.1,-0.2,5,120,13,2,105,Matches
278,Abdoul Koné,fr FRA,DF,Reims,20-019,2005,1.5,44,65,67.7,881,175,17,20,85.0,21,27,77.8,6,11,54.5,0,0.0,0.0,0.0,0,1,0,0,3,Matches
279,Amadou Koné,ml MLI,MF,Reims,19-362,2005,13.6,504,584,86.3,8747,2439,223,258,86.4,220,239,92.1,43,60,71.7,0,0.3,0.5,-0.3,8,50,8,0,67,Matches
280,Ismaël Koné,ca CAN,"MF,FW",Marseille,22-339,2002,4.0,156,180,86.7,2484,457,79,91,86.8,65,72,90.3,8,9,88.9,0,0.4,0.2,-0.4,4,9,1,0,10,Matches
281,Ismaël Koné,ca CAN,MF,Rennes,22-339,2002,4.5,162,189,85.7,3007,578,72,83,86.7,67,77,87.0,21,25,84.0,1,1.3,1.3,-0.3,4,18,2,0,28,Matches
282,Emmanuel Koum Mbondo,fr FRA,DF,Marseille,19-095,2006,0.1,8,9,88.9,101,26,4,5,80.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
283,Boubakar Kouyaté,ml MLI,DF,Montpellier,28-026,1997,7.4,211,253,83.4,4030,1313,63,70,90.0,127,141,90.1,18,34,52.9,0,0.0,0.0,0.0,0,14,1,0,12,Matches
284,Goduine Koyalipou,cf CTA,FW,Lens,25-085,2000,9.0,117,165,70.9,1651,277,65,83,78.3,42,54,77.8,4,6,66.7,0,0.8,0.7,-0.8,10,4,6,0,18,Matches
285,Sael Kumbedi,fr FRA,DF,Lyon,20-046,2005,10.6,436,509,85.7,6027,1630,255,278,91.7,155,173,89.6,10,24,41.7,0,0.3,0.8,-0.3,5,19,14,2,37,Matches
286,Daler Kuzyaev,ru RUS,MF,Le Havre,32-116,1993,6.3,211,260,81.2,3222,949,116,133,87.2,74,94,78.7,12,21,57.1,0,0.6,0.7,-0.6,2,12,3,0,32,Matches
287,Khvicha Kvaratskhelia,ge GEO,FW,Paris S-G,24-088,2001,9.2,416,492,84.6,5820,1340,264,282,93.6,122,144,84.7,16,31,51.6,3,4.4,3.1,-1.4,22,30,16,3,38,Matches
288,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,22-069,2003,7.1,127,174,73.0,1772,335,74,94,78.7,39,53,73.6,6,9,66.7,1,1.1,0.6,-0.1,7,7,9,6,7,Matches
289,Gaëtan Laborde,fr FRA,FW,Nice,31-008,1994,19.5,335,481,69.6,4484,865,204,258,79.1,91,137,66.4,14,29,48.3,4,2.9,2.2,+1.1,23,24,11,2,38,Matches
290,Alexandre Lacazette,fr FRA,FW,Lyon,33-348,1991,21.9,376,529,71.1,5022,1318,243,306,79.4,89,130,68.5,19,35,54.3,2,3.2,4.4,-1.2,24,33,25,4,65,Matches
291,Younes Lachaab,fr FRA,"MF,FW",Lille,20-125,2005,0.1,1,2,50.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
292,Alban Lafont,fr FRA,GK,Nantes,26-108,1999,12.0,256,367,69.8,7058,5292,41,41,100.0,147,147,100.0,68,177,38.4,0,0.0,0.0,0.0,2,10,0,0,0,Matches
293,Kenny Lala,mg MAD,DF,Brest,33-220,1991,28.8,1291,1708,75.6,25875,9873,492,573,85.9,572,715,80.0,214,356,60.1,2,3.9,4.6,-1.9,39,119,37,12,130,Matches
294,Mohamed Lamine Bayo,gn GUI,FW,Lille,26-341,1998,3.4,41,58,70.7,509,90,25,31,80.6,13,18,72.2,0,1,0.0,1,0.5,0.2,+0.5,4,1,2,0,4,Matches
295,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,28-077,1997,32.0,753,1155,65.2,19954,15214,145,145,100.0,397,406,97.8,210,601,34.9,0,0.0,0.0,0.0,1,11,0,0,0,Matches
296,Julien Le Cardinal,fr FRA,DF,Brest,27-281,1997,15.3,704,815,86.4,14529,5467,226,249,90.8,369,387,95.3,101,162,62.3,1,0.3,0.4,+0.7,5,43,0,0,39,Matches
297,Jérémy Le Douaron,fr FRA,FW,Brest,27-020,1998,1.1,11,14,78.6,181,36,6,8,75.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
298,Benjamin Lecomte,fr FRA,GK,Montpellier,34-015,1991,29.0,676,1000,67.6,20370,16563,109,110,99.1,264,273,96.7,297,608,48.8,0,0.1,0.1,-0.1,3,25,1,0,1,Matches
299,Pierre Lees-Melou,fr FRA,MF,Brest,31-351,1993,16.1,844,995,84.8,16511,4963,332,371,89.5,364,405,89.9,134,178,75.3,2,2.4,1.9,-0.4,16,100,12,3,100,Matches
300,Jordan Lefort,fr FRA,DF,Angers,31-275,1993,33.0,1420,1720,82.6,27389,12704,515,557,92.5,751,811,92.6,147,303,48.5,1,1.1,1.2,-0.1,10,87,11,4,88,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
301,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,21-277,2003,18.8,528,665,79.4,7773,1479,303,354,85.6,177,208,85.1,30,53,56.6,3,2.3,1.7,+0.7,28,34,8,3,56,Matches
302,Donovan Léon,gf GUF,GK,Auxerre,32-189,1992,31.0,649,1097,59.2,21484,17274,90,91,98.9,273,277,98.6,284,724,39.2,2,0.4,0.1,+1.6,3,31,2,0,1,Matches
303,Esteban Lepaul,fr FRA,FW,Angers,25-023,2000,17.2,224,336,66.7,3196,578,116,151,76.8,75,101,74.3,12,29,41.4,0,0.8,1.7,-0.8,7,13,6,2,17,Matches
304,Johann Lepenant,fr FRA,MF,Nantes,22-201,2002,22.6,579,722,80.2,8922,2329,309,346,89.3,218,257,84.8,32,52,61.5,1,0.9,1.7,+0.1,8,70,12,1,89,Matches
305,Louis Leroux,fr FRA,"MF,DF",Nantes,19-108,2006,8.1,202,250,80.8,3251,846,100,111,90.1,78,94,83.0,15,26,57.7,1,1.3,0.6,-0.3,11,12,7,0,28,Matches
306,Pol Lirola,es ESP,DF,Marseille,27-271,1997,7.1,311,375,82.9,4530,899,165,182,90.7,124,141,87.9,9,21,42.9,2,0.7,0.6,+1.3,8,14,4,1,19,Matches
307,Gautier Lloris,fr FRA,DF,Le Havre,29-297,1995,29.8,1262,1443,87.5,24675,9110,387,422,91.7,744,783,95.0,117,200,58.5,1,0.9,0.5,+0.1,5,86,5,1,98,Matches
308,Bradley Locko,fr FRA,DF,Brest,23-005,2002,0.2,5,8,62.5,72,25,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
309,Elysée Logbo,fr FRA,FW,Le Havre,21-005,2004,0.3,3,4,75.0,36,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
310,Anthony Lopes,pt POR,GK,Nantes,34-222,1990,16.4,337,525,64.2,10339,7722,43,43,100.0,158,159,99.4,136,323,42.1,0,0.0,0.0,0.0,0,4,0,0,0,Matches
311,Jordan Lotomba,ch SUI,"MF,DF",Nice,26-224,1998,0.4,17,21,81.0,249,51,10,10,100.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
312,Tom Louchet,fr FRA,"DF,MF",Nice,22-007,2003,8.4,358,440,81.4,5542,2058,209,228,91.7,118,143,82.5,24,45,53.3,0,1.2,1.3,-1.2,14,27,9,2,33,Matches
313,Milos Lukovic,rs SRB,"FW,MF",Strasbourg,19-174,2005,0.1,2,3,66.7,43,0,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
314,Othmane Maamma,ma MAR,"FW,MF",Montpellier,19-217,2005,3.0,51,78,65.4,657,162,38,51,74.5,9,16,56.3,3,7,42.9,1,0.2,0.5,+0.8,3,2,2,1,2,Matches
315,Deiver Machado,co COL,"DF,MF",Lens,31-251,1993,20.1,763,913,83.6,10421,3399,470,505,93.1,221,279,79.2,32,57,56.1,4,2.1,2.9,+1.9,20,30,19,15,45,Matches
316,Lanroy Machine,fr FRA,FW,Angers,19-210,2005,0.0,1,2,50.0,12,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
317,Yvann Macon,fr FRA,DF,Saint-Étienne,26-222,1998,7.8,301,408,73.8,4965,1708,157,186,84.4,115,152,75.7,24,53,45.3,0,0.2,0.3,-0.2,6,30,7,0,46,Matches
318,Eros Maddy,nl NED,DF,Auxerre,24-095,2001,0.2,6,6,100.0,67,22,5,5,100.0,1,1,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
319,Soungoutou Magassa,fr FRA,MF,Monaco,21-215,2003,10.8,496,588,84.4,8621,2552,226,253,89.3,221,242,91.3,38,61,62.3,1,0.9,0.6,+0.1,6,65,10,2,59,Matches
320,Hugo Magnetti,fr FRA,MF,Brest,26-346,1998,24.8,878,1037,84.7,14258,3463,433,480,90.2,376,427,88.1,49,82,59.8,0,0.4,0.6,-0.4,6,67,6,1,77,Matches
321,Frank Magri,cm CMR,"FW,MF",Toulouse,25-249,1999,15.9,163,233,70.0,2133,378,94,123,76.4,51,66,77.3,4,11,36.4,0,0.4,1.0,-0.4,5,13,5,0,22,Matches
322,Ainsley Maitland-Niles,eng ENG,DF,Lyon,27-255,1997,21.1,1015,1193,85.1,15661,4912,555,606,91.6,378,433,87.3,58,93,62.4,4,3.1,3.0,+0.9,25,64,27,7,97,Matches
323,Radosław Majecki,pl POL,GK,Monaco,25-176,1999,15.0,304,407,74.7,7178,5015,68,68,100.0,172,172,100.0,61,164,37.2,0,0.0,0.0,0.0,0,1,0,0,1,Matches
324,Hamidou Makalou,ml MLI,"FW,MF",Brest,18-300,2006,0.2,13,14,92.9,147,35,9,9,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
325,Nikola Maksimović,rs SRB,DF,Montpellier,33-167,1991,6.5,288,310,92.9,5904,1883,77,82,93.9,172,177,97.2,36,46,78.3,0,0.0,0.1,0.0,2,12,2,0,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
326,Aaron Malouda,fr FRA,FW,Lille,19-162,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
327,Hianga Mananga Mbock,fr FRA,MF,Brest,25-134,1999,0.2,14,17,82.4,232,77,8,9,88.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
328,Steve Mandanda,fr FRA,GK,Rennes,40-044,1985,16.5,352,498,70.7,9359,6954,67,67,100.0,178,184,96.7,106,245,43.3,0,0.1,0.0,-0.1,2,8,0,0,0,Matches
329,Aïssa Mandi,dz ALG,DF,Lille,33-201,1991,19.3,1104,1244,88.7,22008,6980,366,396,92.4,590,631,93.5,136,181,75.1,0,0.4,1.2,-0.4,5,107,6,2,82,Matches
330,Orel Mangala,be BEL,MF,Lyon,27-054,1998,0.7,29,32,90.6,535,176,10,10,100.0,11,11,100.0,6,6,100.0,0,0.0,0.1,0.0,1,5,0,0,7,Matches
331,Sekou Mara,fr FRA,"FW,MF",Strasbourg,22-285,2002,7.7,121,175,69.1,1665,292,72,90,80.0,42,59,71.2,2,5,40.0,1,1.0,0.5,0.0,5,9,2,0,11,Matches
332,Marquinhos,br BRA,DF,Paris S-G,30-362,1994,18.4,1660,1751,94.8,32197,9694,505,520,97.1,966,993,97.3,175,212,82.5,0,0.8,0.9,-0.8,9,173,4,1,138,Matches
333,Ange Martial Tia,ml MLI,MF,Reims,18-172,2006,1.5,39,55,70.9,518,173,30,35,85.7,6,10,60.0,2,4,50.0,0,0.0,0.0,0.0,1,3,1,0,8,Matches
334,Jonas Martin,fr FRA,MF,Brest,35-032,1990,5.5,277,312,88.8,4280,1049,154,166,92.8,99,108,91.7,16,22,72.7,0,0.3,0.4,-0.3,3,21,3,2,21,Matches
335,Han-Noah Massengo,fr FRA,MF,Auxerre,23-308,2001,10.7,355,418,84.9,5580,1389,175,200,87.5,150,164,91.5,19,34,55.9,0,0.4,0.6,-0.4,3,23,3,2,28,Matches
336,Clinton Mata,ao ANG,DF,Lyon,32-185,1992,26.3,1448,1636,88.5,23759,8137,678,706,96.0,684,739,92.6,66,150,44.0,4,1.4,2.2,+2.6,11,86,14,7,88,Matches
337,Eliot Matazo,be BEL,MF,Monaco,23-085,2002,0.8,35,41,85.4,533,168,16,20,80.0,16,16,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,1,0,0,7,Matches
338,Nemanja Matić,rs SRB,MF,Lyon,36-283,1988,22.1,1214,1398,86.8,20701,6289,566,626,90.4,520,565,92.0,99,141,70.2,1,1.3,2.0,-0.3,17,162,16,1,150,Matches
339,Rudy Matondo,fr FRA,MF,Auxerre,17-059,2008,0.7,22,24,91.7,340,65,10,11,90.9,12,12,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches
340,Azor Matusiwa,nl NED,MF,Rennes,27-013,1998,22.4,962,1103,87.2,16058,4731,471,537,87.7,402,439,91.6,77,87,88.5,3,1.8,1.6,+1.2,16,108,18,1,131,Matches
341,Neal Maupay,fr FRA,FW,Marseille,28-270,1996,11.5,244,291,83.8,3342,636,144,165,87.3,68,80,85.0,14,16,87.5,4,2.2,1.3,+1.8,13,15,11,0,36,Matches
342,Christian Mawissa,fr FRA,DF,Monaco,20-023,2005,15.7,725,836,86.7,11833,3926,337,363,92.8,352,391,90.0,28,52,53.8,0,0.0,0.1,0.0,1,44,0,0,39,Matches
343,Senny Mayulu,fr FRA,MF,Paris S-G,18-359,2006,8.6,388,444,87.4,5983,976,206,227,90.7,142,154,92.2,23,27,85.2,1,1.7,1.9,-0.7,11,32,12,1,44,Matches
344,Ethan Mbappé,fr FRA,"MF,FW",Lille,18-133,2006,2.5,105,139,75.5,1752,478,54,67,80.6,33,40,82.5,13,20,65.0,0,1.5,1.2,-1.5,6,8,5,3,8,Matches
345,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,17-107,2008,3.8,128,148,86.5,1753,259,75,83,90.4,46,53,86.8,3,4,75.0,1,1.1,0.3,-0.1,3,6,3,0,9,Matches
346,Mark McKenzie,us USA,DF,Toulouse,26-075,1999,26.7,1129,1310,86.2,20444,7804,443,486,91.2,597,663,90.0,79,137,57.7,1,0.5,0.2,+0.5,4,99,0,0,94,Matches
347,Facundo Medina,ar ARG,DF,Lens,25-348,1999,27.3,1595,1823,87.5,25971,9527,801,847,94.6,659,719,91.7,109,197,55.3,1,2.0,3.3,-1.0,24,154,29,2,172,Matches
348,Henrik Meister,dk DEN,FW,Rennes,21-175,2003,0.7,11,14,78.6,94,32,9,9,100.0,0,1,0.0,0,0,,0,0.3,0.0,-0.3,2,1,0,0,1,Matches
349,Bamo Meïté,ci CIV,DF,Montpellier,23-159,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,Matches
350,Bamo Meïté,ci CIV,DF,Marseille,23-159,2001,0.3,26,28,92.9,333,121,18,19,94.7,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
351,Mohamed Meité,fr FRA,FW,Rennes,17-212,2007,6.0,62,94,66.0,781,184,36,51,70.6,12,21,57.1,5,6,83.3,0,0.6,0.4,-0.6,5,3,3,0,6,Matches
352,Farid El Melali,dz ALG,FW,Angers,28-006,1997,20.7,354,514,68.9,5323,1706,210,245,85.7,93,141,66.0,33,82,40.2,3,3.1,3.0,-0.1,25,14,14,2,39,Matches
353,Nuno Mendes,pt POR,DF,Paris S-G,22-326,2002,17.6,1228,1416,86.7,21388,5865,551,601,91.7,555,622,89.2,103,141,73.0,2,4.6,3.8,-2.6,26,110,30,12,117,Matches
354,Antoine Mendy,sn SEN,DF,Nice,20-349,2004,8.2,359,444,80.9,6133,1926,151,165,91.5,177,207,85.5,27,58,46.6,0,0.1,0.3,-0.1,2,27,7,3,32,Matches
355,Nampalys Mendy,sn SEN,MF,Lens,32-322,1992,5.5,219,242,90.5,3415,790,119,125,95.2,74,83,89.2,17,22,77.3,0,0.0,0.1,0.0,0,28,0,0,20,Matches
356,Gideon Mensah,gh GHA,DF,Auxerre,26-297,1998,24.3,1023,1282,79.8,16857,6439,541,591,91.5,359,447,80.3,94,171,55.0,1,2.6,1.7,-1.6,22,67,26,14,92,Matches
357,Quentin Merlin,fr FRA,DF,Marseille,22-360,2002,17.0,916,1112,82.4,15275,3213,433,483,89.6,402,471,85.4,60,105,57.1,3,3.0,2.4,0.0,25,56,27,9,83,Matches
358,Rafik Messali,fr FRA,DF,Toulouse,22-013,2003,4.9,158,217,72.8,2607,778,76,90,84.4,63,85,74.1,12,22,54.5,1,1.0,1.0,0.0,10,12,7,3,18,Matches
359,Thomas Meunier,be BEL,DF,Lille,33-241,1991,20.4,1105,1382,80.0,19148,5974,487,550,88.5,513,623,82.3,88,158,55.7,0,0.6,2.1,-0.6,12,110,25,6,122,Matches
360,Lucas Michal,fr FRA,"FW,MF",Monaco,19-324,2005,1.1,31,37,83.8,359,69,18,19,94.7,9,12,75.0,0,1,0.0,0,0.9,0.6,-0.9,1,0,2,0,4,Matches
361,Georges Mikautadze,ge GEO,FW,Lyon,24-192,2000,16.0,324,424,76.4,4350,909,190,230,82.6,93,121,76.9,13,17,76.5,6,4.3,3.7,+1.7,21,21,13,0,53,Matches
