Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
183,Arijon Ibrahimović,de GER,FW,Bayern Munich,19-151,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
184,Andrej Ilic,rs SRB,FW,Union Berlin,25-038,2000,15,11,907,10.1,5,0,5,4,1,1,1,0,4.1,3.3,0.3,3.6,5,11,56,0.50,0.00,0.50,0.40,0.40,0.41,0.03,0.43,0.33,0.36,Matches
185,Jackson Irvine,au AUS,MF,St. Pauli,32-065,1993,29,29,2610,29.0,0,6,6,0,0,0,2,0,3.2,3.0,3.9,7.0,19,117,58,0.00,0.21,0.21,0.00,0.21,0.11,0.14,0.25,0.10,0.24,Matches
186,Ko Itakura,jp JPN,DF,Gladbach,28-104,1997,30,30,2700,30.0,3,0,3,3,0,0,5,0,1.6,1.6,0.8,2.4,21,65,3,0.10,0.00,0.10,0.10,0.10,0.05,0.03,0.08,0.05,0.08,Matches
187,Hiroki Ito,jp JPN,DF,Bayern Munich,25-364,1999,6,3,250,2.8,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.8,3,18,6,0.36,0.00,0.36,0.36,0.36,0.13,0.14,0.27,0.13,0.27,Matches
188,Marko Ivezić,rs SRB,DF,Holstein Kiel,23-160,2001,22,18,1654,18.4,0,0,0,0,0,0,5,0,0.6,0.6,0.2,0.8,3,40,9,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
189,Lee Jae-sung,kr KOR,MF,Mainz 05,32-274,1992,32,30,2561,28.5,7,6,13,7,0,0,4,0,5.2,5.2,5.0,10.1,27,100,159,0.25,0.21,0.46,0.25,0.46,0.18,0.17,0.36,0.18,0.36,Matches
190,Kristijan Jakić,hr CRO,MF,Augsburg,27-362,1997,29,25,2126,23.6,0,1,1,0,0,0,2,0,0.7,0.7,0.8,1.5,24,97,45,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.06,0.03,0.06,Matches
191,Luca Jaquez,ch SUI,DF,Stuttgart,21-343,2003,3,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
192,Dominik Javorček,sk SVK,"DF,MF",Holstein Kiel,22-190,2002,13,4,386,4.3,0,2,2,0,0,0,2,0,0.0,0.0,1.0,1.0,7,4,23,0.00,0.47,0.47,0.00,0.47,0.00,0.23,0.24,0.00,0.24,Matches
193,Finn Jeltsch,de GER,DF,Stuttgart,18-298,2006,10,8,740,8.2,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,8,31,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
194,Fredrik Jensen,fi FIN,MF,Augsburg,27-244,1997,19,9,751,8.3,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.4,16,18,57,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.16,0.08,0.16,Matches
195,Moritz Jenz,de GER,DF,Mainz 05,26-011,1999,19,18,1600,17.8,0,0,0,0,0,0,4,0,1.6,1.6,0.3,1.8,1,47,3,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
196,Carl Johansson,se SWE,DF,Holstein Kiel,30-353,1994,9,6,560,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,0,12,0,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07,Matches
197,Anthony Jung,de GER,DF,Werder Bremen,33-189,1991,27,20,1892,21.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,20,121,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
198,Josip Juranović,hr CRO,"DF,MF",Union Berlin,29-268,1995,16,12,1099,12.2,0,1,1,0,0,0,4,0,0.3,0.3,1.8,2.1,19,49,43,0.00,0.08,0.08,0.00,0.08,0.02,0.15,0.17,0.02,0.17,Matches
199,David Jurásek,cz CZE,DF,Hoffenheim,24-277,2000,14,6,619,6.9,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1.0,17,22,42,0.00,0.15,0.15,0.00,0.15,0.02,0.13,0.14,0.02,0.14,Matches
200,Yusuf Kabadayı,de GER,"FW,MF",Augsburg,21-098,2004,5,0,71,0.8,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.7,2,3,8,1.27,0.00,1.27,1.27,1.27,0.82,0.06,0.89,0.82,0.89,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Almugera Kabar,de GER,DF,Dortmund,18-339,2006,5,1,137,1.5,0,0,0,0,0,0,2,1,0.0,0.0,0.5,0.5,5,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.36,Matches
202,Issa Kaboré,bf BFA,"DF,FW",Werder Bremen,23-364,2001,9,3,308,3.4,0,0,0,0,0,0,0,0,0.7,0.7,0.8,1.5,15,8,35,0.00,0.00,0.00,0.00,0.00,0.20,0.25,0.45,0.20,0.45,Matches
203,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,33-016,1992,23,17,1486,16.5,2,0,2,2,0,0,6,0,0.8,0.8,1.9,2.7,14,44,83,0.12,0.00,0.12,0.12,0.12,0.05,0.12,0.16,0.05,0.16,Matches
204,Jakub Kamiński,pl POL,"DF,MF",Wolfsburg,22-340,2002,21,11,1040,11.6,0,2,2,0,0,0,2,0,0.9,0.9,3.3,4.2,39,37,62,0.00,0.17,0.17,0.00,0.17,0.08,0.28,0.36,0.08,0.36,Matches
205,Kevin Kampl,si SVN,MF,RB Leipzig,34-214,1990,25,17,1503,16.7,1,0,1,1,0,0,5,0,0.8,0.8,1.4,2.1,19,101,32,0.06,0.00,0.06,0.06,0.06,0.04,0.08,0.13,0.04,0.13,Matches
206,Harry Kane,eng ENG,FW,Bayern Munich,31-287,1993,30,28,2351,26.1,25,8,33,16,9,9,5,0,20.0,13.0,5.2,18.1,29,95,143,0.96,0.31,1.26,0.61,0.92,0.76,0.20,0.96,0.50,0.69,Matches
207,Atakan Karazor,,MF,Stuttgart,28-210,1996,30,29,2438,27.1,1,4,5,1,0,0,10,1,1.6,1.3,2.5,3.9,16,129,32,0.04,0.15,0.18,0.04,0.18,0.06,0.09,0.15,0.05,0.14,Matches
208,Mikkel Kaufmann,dk DEN,FW,Heidenheim,24-128,2001,9,3,372,4.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,4,10,21,0.00,0.00,0.00,0.00,0.00,0.13,0.03,0.15,0.13,0.15,Matches
209,Yannik Keitel,de GER,MF,Stuttgart,25-085,2000,10,2,252,2.8,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,11,2,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.15,0.14,0.15,Matches
210,Andu Kelati,de GER,"MF,DF",Holstein Kiel,22-271,2002,8,2,288,3.2,1,1,2,1,0,0,2,1,0.9,0.9,0.8,1.7,3,19,11,0.31,0.31,0.62,0.31,0.62,0.27,0.26,0.53,0.27,0.53,Matches
211,Thomas Keller,de GER,"DF,MF",Heidenheim,25-279,1999,6,2,148,1.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
212,Aljoscha Kemlein,de GER,MF,Union Berlin,20-282,2004,15,11,922,10.2,1,0,1,1,0,0,3,0,0.9,0.9,0.6,1.5,5,42,19,0.10,0.00,0.10,0.10,0.10,0.09,0.06,0.15,0.09,0.15,Matches
213,Luca Kerber,de GER,"MF,DF",Heidenheim,23-062,2002,22,7,738,8.2,1,0,1,1,0,0,4,0,0.4,0.4,0.5,0.9,1,12,12,0.12,0.00,0.12,0.12,0.12,0.04,0.07,0.11,0.04,0.11,Matches
214,Rani Khedira,de GER,MF,Union Berlin,31-104,1994,31,30,2633,29.3,1,0,1,1,0,0,7,0,1.4,1.4,0.5,1.9,11,76,32,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,Matches
215,Joshua Kimmich,de GER,MF,Bayern Munich,30-092,1995,32,31,2757,30.6,2,7,9,2,0,0,4,0,1.7,1.7,7.3,9.0,49,357,70,0.07,0.23,0.29,0.07,0.29,0.06,0.24,0.29,0.06,0.29,Matches
216,Tim Kleindienst,de GER,FW,Gladbach,29-253,1995,31,31,2737,30.4,16,7,23,15,1,2,5,1,13.6,11.9,6.2,18.0,45,63,145,0.53,0.23,0.76,0.49,0.72,0.45,0.20,0.65,0.39,0.59,Matches
217,Lukas Klostermann,de GER,DF,RB Leipzig,28-342,1996,28,20,1838,20.4,1,0,1,1,0,0,5,0,0.3,0.3,0.1,0.4,16,83,26,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.02,0.02,0.02,Matches
218,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,23-121,2002,28,16,1431,15.9,3,5,8,3,0,0,2,0,4.3,4.3,4.8,9.1,51,53,129,0.19,0.31,0.50,0.19,0.50,0.27,0.30,0.58,0.27,0.58,Matches
219,Magnus Knudsen,no NOR,MF,Holstein Kiel,23-330,2001,30,22,1805,20.1,0,1,1,0,0,0,7,0,0.7,0.7,1.3,2.0,16,53,24,0.00,0.05,0.05,0.00,0.05,0.04,0.06,0.10,0.04,0.10,Matches
220,Gregor Kobel,ch SUI,GK,Dortmund,27-156,1997,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
221,Robin Koch,de GER,DF,Eint Frankfurt,28-298,1996,28,28,2406,26.7,3,0,3,3,0,0,3,0,1.7,1.7,0.1,1.9,8,80,3,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.07,0.07,0.07,Matches
222,Derrick Köhn,de GER,"DF,FW",Werder Bremen,26-096,1999,26,14,1324,14.7,2,2,4,2,0,0,2,0,0.7,0.7,1.6,2.4,35,38,122,0.14,0.14,0.27,0.14,0.27,0.05,0.11,0.16,0.05,0.16,Matches
223,Dominik Kohr,de GER,"DF,MF",Mainz 05,31-100,1994,28,28,2295,25.5,2,0,2,2,0,0,11,1,1.6,1.6,0.6,2.1,26,101,31,0.08,0.00,0.08,0.08,0.08,0.06,0.02,0.08,0.06,0.08,Matches
224,Marco Komenda,hr CRO,DF,Holstein Kiel,28-166,1996,19,17,1307,14.5,0,0,0,0,0,0,3,0,0.1,0.1,0.8,0.9,13,53,16,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06,Matches
225,Mert Kömür,de GER,MF,Augsburg,19-298,2005,18,3,527,5.9,2,1,3,2,0,0,1,0,1.1,1.1,1.0,2.1,13,10,42,0.34,0.17,0.51,0.34,0.51,0.19,0.17,0.36,0.19,0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Henri Koudossou,de GER,DF,Augsburg,25-250,1999,20,4,715,7.9,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,16,23,47,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Matches
227,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,21-164,2003,29,27,2378,26.4,0,2,2,0,0,0,4,0,1.0,1.0,1.0,1.9,18,101,8,0.00,0.08,0.08,0.00,0.08,0.04,0.04,0.07,0.04,0.07,Matches
228,Matej Kovar,cz CZE,GK,Leverkusen,24-359,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
229,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,33-326,1991,31,31,2686,29.8,11,8,19,8,3,3,4,0,11.6,9.3,4.3,13.5,75,143,198,0.37,0.27,0.64,0.27,0.54,0.39,0.14,0.53,0.31,0.45,Matches
230,Frans Krätzig,de GER,"DF,MF",Heidenheim,22-117,2003,16,15,1217,13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,Matches
231,Frans Krätzig,de GER,DF,Stuttgart,22-117,2003,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
232,Tom Krauß,de GER,MF,Bochum,23-323,2001,14,13,1077,12.0,0,0,0,0,0,0,2,0,0.4,0.4,0.7,1.1,16,84,20,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
233,Rasmus Kristensen,dk DEN,DF,Eint Frankfurt,27-304,1997,28,26,2333,25.9,3,2,5,3,0,0,2,0,1.6,1.6,2.4,4.0,48,157,138,0.12,0.08,0.19,0.12,0.19,0.06,0.09,0.16,0.06,0.16,Matches
234,Lukas Kübler,de GER,DF,Freiburg,32-254,1992,27,22,1818,20.2,5,1,6,5,0,0,5,0,2.7,2.7,0.8,3.5,24,77,49,0.25,0.05,0.30,0.25,0.30,0.14,0.04,0.17,0.14,0.17,Matches
235,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,17-311,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.12,0.00,1.12,1.12,1.12,Matches
236,Moritz-Broni Kwarteng,gh GHA,"MF,FW",Bochum,27-013,1998,7,0,172,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,12,16,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.19,0.10,0.19,Matches
237,Nediljko Labrović,hr CRO,GK,Augsburg,25-213,1999,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,Konrad Laimer,at AUT,DF,Bayern Munich,27-349,1997,28,18,1633,18.1,2,2,4,2,0,0,8,0,2.1,2.1,2.7,4.7,81,131,109,0.11,0.11,0.22,0.11,0.22,0.12,0.15,0.26,0.12,0.26,Matches
239,Stefan Lainer,at AUT,DF,Gladbach,32-257,1992,20,5,691,7.7,1,0,1,1,0,0,2,0,0.3,0.3,0.9,1.3,24,23,29,0.13,0.00,0.13,0.13,0.13,0.04,0.12,0.16,0.04,0.16,Matches
240,Hugo Larsson,se SWE,MF,Eint Frankfurt,20-318,2004,31,26,2213,24.6,3,0,3,3,0,0,2,0,3.0,3.0,1.5,4.5,15,113,33,0.12,0.00,0.12,0.12,0.12,0.12,0.06,0.18,0.12,0.18,Matches
241,Diogo Leite,pt POR,DF,Union Berlin,26-108,1999,30,29,2546,28.3,1,2,3,1,0,0,3,0,1.4,1.4,1.0,2.4,20,116,16,0.04,0.07,0.11,0.04,0.11,0.05,0.04,0.08,0.05,0.08,Matches
242,Maxim Leitsch,de GER,DF,Mainz 05,26-358,1998,14,6,674,7.5,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,4,25,5,0.13,0.00,0.13,0.13,0.13,0.16,0.03,0.19,0.16,0.19,Matches
243,Jamie Leweling,de GER,"MF,FW",Stuttgart,24-074,2001,25,20,1532,17.0,2,2,4,2,0,0,4,0,1.1,1.1,3.6,4.7,52,50,152,0.12,0.12,0.23,0.12,0.23,0.07,0.21,0.28,0.07,0.28,Matches
244,Philipp Lienhart,at AUT,DF,Freiburg,28-304,1996,31,30,2680,29.8,1,0,1,1,0,0,4,0,0.5,0.5,0.7,1.2,44,132,9,0.03,0.00,0.03,0.03,0.03,0.02,0.02,0.04,0.02,0.04,Matches
245,Marin Ljubicic,hr CRO,"FW,MF",Union Berlin,23-072,2002,12,1,270,3.0,1,1,2,1,0,0,1,0,0.4,0.4,0.6,1.1,1,5,18,0.33,0.33,0.67,0.33,0.67,0.15,0.21,0.35,0.15,0.35,Matches
246,Anthony Losilla,fr FRA,MF,Bochum,39-062,1986,20,13,1103,12.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,3,44,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
247,Yannik Lührs,de GER,DF,Dortmund,21-244,2003,3,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
248,Castello Lukeba,fr FRA,DF,RB Leipzig,22-145,2002,23,18,1577,17.5,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,18,80,23,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches
249,Senne Lynen,be BEL,MF,Werder Bremen,26-081,1999,31,31,2643,29.4,0,1,1,0,0,0,9,0,1.1,1.1,0.6,1.7,9,89,28,0.00,0.03,0.03,0.00,0.03,0.04,0.02,0.06,0.04,0.06,Matches
250,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,25-223,1999,31,22,1885,20.9,11,2,13,9,2,2,2,0,6.0,4.4,3.0,7.4,28,59,102,0.53,0.10,0.62,0.43,0.53,0.29,0.14,0.43,0.21,0.35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Arne Maier,de GER,MF,Augsburg,26-123,1999,26,7,873,9.7,0,0,0,0,0,0,0,1,1.5,1.5,1.5,3.0,17,40,51,0.00,0.00,0.00,0.00,0.00,0.16,0.15,0.31,0.16,0.31,Matches
252,Patrick Mainka,de GER,DF,Heidenheim,30-186,1994,33,33,2970,33.0,1,1,2,1,0,0,3,0,1.9,1.9,0.3,2.3,21,99,11,0.03,0.03,0.06,0.03,0.06,0.06,0.01,0.07,0.06,0.07,Matches
253,Lovro Majer,hr CRO,MF,Wolfsburg,27-114,1998,8,2,230,2.6,2,1,3,1,1,1,1,0,1.2,0.4,0.5,0.9,4,11,9,0.78,0.39,1.17,0.39,0.78,0.47,0.20,0.67,0.16,0.36,Matches
254,Jordy Makengo,fr FRA,DF,Freiburg,23-281,2001,18,6,672,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,9,14,33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
255,Jarzinho Malanga,de GER,DF,Stuttgart,18-305,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
256,Julián Malatini,ar ARG,DF,Werder Bremen,23-345,2001,10,5,454,5.0,1,1,2,1,0,0,1,0,0.2,0.2,0.5,0.7,8,24,4,0.20,0.20,0.40,0.20,0.40,0.05,0.09,0.14,0.05,0.14,Matches
257,Donyell Malen,nl NED,"FW,MF",Dortmund,26-122,1999,14,6,614,6.8,3,0,3,3,0,0,1,0,2.9,2.9,0.2,3.2,23,17,75,0.44,0.00,0.44,0.44,0.44,0.43,0.03,0.46,0.43,0.46,Matches
258,Lennard Maloney,us USA,MF,Heidenheim,25-215,1999,11,10,760,8.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,1,14,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
259,Lennard Maloney,us USA,MF,Mainz 05,25-215,1999,4,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
260,Johan Manzambi,ch SUI,"FW,MF",Freiburg,19-209,2005,10,3,254,2.8,2,1,3,2,0,0,2,0,1.3,1.3,0.4,1.8,5,8,10,0.71,0.35,1.06,0.71,1.06,0.47,0.16,0.63,0.47,0.63,Matches
261,Omar Marmoush,eg EGY,FW,Eint Frankfurt,26-093,1999,17,17,1448,16.1,15,9,24,13,2,2,2,0,8.8,7.3,6.2,13.5,73,50,125,0.93,0.56,1.49,0.81,1.37,0.55,0.39,0.94,0.45,0.84,Matches
262,Giorgos Masouras,gr GRE,"FW,MF",Bochum,31-130,1994,13,11,979,10.9,2,1,3,2,0,0,1,0,3.9,3.9,1.1,5.0,25,17,73,0.18,0.09,0.28,0.18,0.28,0.36,0.10,0.46,0.36,0.46,Matches
263,Erhan Mašović,rs SRB,DF,Bochum,26-170,1998,16,10,910,10.1,1,1,2,1,0,0,2,0,0.6,0.6,0.9,1.5,1,35,4,0.10,0.10,0.20,0.10,0.20,0.06,0.09,0.15,0.06,0.15,Matches
264,Igor Matanovic,hr CRO,FW,Eint Frankfurt,22-041,2003,16,2,312,3.5,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.2,2,6,19,0.29,0.00,0.29,0.29,0.29,0.33,0.01,0.34,0.33,0.34,Matches
265,Chrislain Matsima,fr FRA,DF,Augsburg,22-361,2002,28,26,2371,26.3,1,0,1,1,0,0,4,0,1.8,1.8,0.1,1.9,13,79,12,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07,Matches
266,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,20-004,2005,23,9,876,9.7,2,3,5,2,0,0,3,0,1.8,1.8,1.7,3.6,23,27,86,0.21,0.31,0.51,0.21,0.51,0.19,0.18,0.36,0.19,0.36,Matches
267,Maurides,br BRA,FW,St. Pauli,31-062,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Keke Maximilian Topp,de GER,"FW,MF",Werder Bremen,21-047,2004,18,1,246,2.7,1,2,3,1,0,0,1,0,0.8,0.8,2.0,2.8,10,9,26,0.37,0.73,1.10,0.37,1.10,0.29,0.74,1.03,0.29,1.03,Matches
269,Jakov Medić,hr CRO,DF,Bochum,26-246,1998,22,16,1520,16.9,1,0,1,1,0,0,2,0,0.9,0.9,0.2,1.0,2,27,3,0.06,0.00,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches
270,Connor Metcalfe,au AUS,"MF,FW",St. Pauli,25-187,1999,9,3,351,3.9,0,0,0,0,0,0,2,1,0.7,0.7,0.2,0.9,6,8,11,0.00,0.00,0.00,0.00,0.00,0.18,0.04,0.22,0.18,0.22,Matches
271,Karol Mets,ee EST,DF,St. Pauli,31-360,1993,10,10,900,10.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,54,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
272,Alexander Meyer,de GER,GK,Dortmund,34-028,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
273,Florian Micheler,at AUT,MF,Hoffenheim,19-359,2005,1,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
274,Enzo Millot,fr FRA,"MF,FW",Stuttgart,22-298,2002,27,21,1718,19.1,5,4,9,5,0,1,8,0,7.2,6.3,2.8,9.1,40,109,121,0.26,0.21,0.47,0.26,0.47,0.37,0.15,0.52,0.33,0.48,Matches
275,Kim Min-jae,kr KOR,DF,Bayern Munich,28-177,1996,27,27,2283,25.4,2,0,2,2,0,0,2,0,1.6,1.6,0.3,1.9,16,181,5,0.08,0.00,0.08,0.08,0.08,0.06,0.01,0.08,0.06,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Maximilian Mittelstädt,de GER,DF,Stuttgart,28-054,1997,29,26,2312,25.7,1,6,7,1,0,0,5,0,0.8,0.8,4.2,5.0,54,166,140,0.04,0.23,0.27,0.04,0.27,0.03,0.16,0.20,0.03,0.20,Matches
277,Koji Miyoshi,jp JPN,"FW,MF",Bochum,28-046,1997,14,6,450,5.0,1,0,1,1,0,0,0,1,1.1,1.1,0.8,1.9,11,14,23,0.20,0.00,0.20,0.20,0.20,0.22,0.15,0.38,0.22,0.38,Matches
278,Max Moerstedt,de GER,FW,Hoffenheim,,,12,5,451,5.0,0,0,0,0,0,0,2,0,0.8,0.8,0.6,1.3,6,10,36,0.00,0.00,0.00,0.00,0.00,0.15,0.12,0.27,0.15,0.27,Matches
279,David Mokwa,fr FRA,"DF,FW",Hoffenheim,21-008,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.21,0.00,1.21,1.21,1.21,Matches
280,Steve Mounié,bj BEN,"FW,MF",Augsburg,30-224,1994,15,1,327,3.6,1,0,1,1,0,0,2,0,3.1,3.1,0.0,3.1,8,10,26,0.28,0.00,0.28,0.28,0.28,0.85,0.01,0.86,0.85,0.86,Matches
281,Nordi Mukiele,fr FRA,DF,Leverkusen,27-191,1997,15,10,899,10.0,1,0,1,1,0,0,4,0,1.4,1.4,1.0,2.4,20,36,28,0.10,0.00,0.10,0.10,0.10,0.14,0.10,0.24,0.14,0.24,Matches
282,Florian Müller,de GER,GK,Freiburg,27-179,1997,9,8,753,8.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
283,Kevin Müller,de GER,GK,Heidenheim,34-057,1991,32,32,2849,31.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
