Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
557,Pietro Terracciano,it ITA,GK,Fiorentina,35-064,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
558,Florian Thauvin,fr FRA,"FW,MF",Udinese,32-105,1993,21.7,8,51,23,45.1,2.35,1.06,0.14,0.30,18.5,3,1,3,8.1,5.7,0.11,-0.1,+1.3,Matches
559,Malick Thiaw,de GER,DF,Milan,23-276,2001,20.1,0,7,0,0.0,0.35,0.00,0.00,,9.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
560,Morten Thorsby,no NOR,MF,Genoa,29-006,1996,20.9,0,14,5,35.7,0.67,0.24,0.00,0.00,12.1,0,0,0,2.8,2.8,0.20,-2.8,-2.8,Matches
561,Khéphren Thuram,fr FRA,MF,Juventus,24-046,2001,24.8,4,35,9,25.7,1.41,0.36,0.11,0.44,20.1,0,0,0,3.4,3.4,0.10,+0.6,+0.6,Matches
562,Marcus Thuram,fr FRA,FW,Inter,27-278,1997,24.4,14,64,27,42.2,2.62,1.10,0.22,0.52,13.1,0,0,0,9.8,9.8,0.15,+4.2,+4.2,Matches
563,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,25-112,2000,7.4,0,3,1,33.3,0.40,0.13,0.00,0.00,21.8,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
564,Rafael Tolói,it ITA,DF,Atalanta,34-213,1990,5.2,0,3,0,0.0,0.58,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
565,Fikayo Tomori,eng ENG,DF,Milan,27-143,1997,15.7,0,2,0,0.0,0.13,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
566,Lorenzo Tosto,it ITA,DF,Empoli,19-102,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
567,Souleymane Touré,fr FRA,DF,Udinese,22-044,2003,8.1,1,4,2,50.0,0.49,0.25,0.25,0.50,7.0,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
568,Stefano Turati,it ITA,GK,Monza,23-248,2001,29.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
569,Kacper Urbanski,pl POL,MF,Bologna,20-246,2004,2.7,1,4,1,25.0,1.46,0.36,0.25,1.00,15.7,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
570,Kacper Urbanski,pl POL,MF,Monza,20-246,2004,5.6,0,5,1,20.0,0.90,0.18,0.00,0.00,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
571,Lautaro Valenti,ar ARG,DF,Parma,26-117,1999,16.3,1,7,2,28.6,0.43,0.12,0.14,0.50,22.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
572,Nicolás Valentini,ar ARG,DF,Hellas Verona,24-035,2001,9.7,0,6,0,0.0,0.62,0.00,0.00,,13.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
573,Emanuele Valeri,it ITA,DF,Parma,26-155,1998,30.5,2,26,4,15.4,0.85,0.13,0.04,0.25,24.4,1,1,1,1.8,1.0,0.04,+0.2,0.0,Matches
574,Álex Valle,es ESP,DF,Como,21-016,2004,10.3,0,9,1,11.1,0.87,0.10,0.00,0.00,22.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
575,Mattia Valoti,it ITA,MF,Monza,31-247,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
576,Ignace Van Der Brempt,be BEL,DF,Como,23-040,2002,12.4,0,6,2,33.3,0.48,0.16,0.00,0.00,11.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
577,Devis Vásquez,co COL,GK,Empoli,26-364,1998,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
578,Johan Vásquez,mx MEX,DF,Genoa,26-201,1998,32.4,2,34,7,20.6,1.05,0.22,0.06,0.29,16.2,1,0,0,2.3,2.3,0.07,-0.3,-0.3,Matches
579,Matías Vecino,uy URU,MF,Lazio,33-260,1991,8.6,2,15,4,26.7,1.75,0.47,0.13,0.50,12.3,0,0,0,2.2,2.2,0.15,-0.2,-0.2,Matches
580,Danilo Veiga,pt POR,DF,Lecce,22-228,2002,3.4,0,4,0,0.0,1.18,0.00,0.00,,15.7,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
581,Renato Veiga,pt POR,DF,Juventus,21-286,2003,10.6,0,8,4,50.0,0.75,0.38,0.00,0.00,13.7,1,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
582,Lorenzo Venturino,it ITA,"FW,MF",Genoa,18-323,2006,1.0,0,2,1,50.0,1.96,0.98,0.00,0.00,14.7,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
583,Simone Verdi,it ITA,"MF,FW",Como,32-303,1992,1.3,0,2,2,100.0,1.57,1.57,0.00,0.00,26.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
584,Samuele Vignato,it ITA,MF,Monza,21-076,2004,5.2,0,4,1,25.0,0.77,0.19,0.00,0.00,13.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
585,Nicolas Viola,it ITA,"FW,MF",Cagliari,35-211,1989,13.4,3,31,9,29.0,2.31,0.67,0.10,0.33,20.4,4,0,0,2.2,2.2,0.07,+0.8,+0.8,Matches
586,Mattia Viti,it ITA,DF,Empoli,23-107,2002,26.6,0,10,1,10.0,0.38,0.04,0.00,0.00,15.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
587,Vitinha,pt POR,"FW,MF",Genoa,25-057,2000,12.5,1,28,4,14.3,2.25,0.32,0.04,0.25,20.4,1,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches
588,Dušan Vlahović,rs SRB,FW,Juventus,25-103,2000,19.5,9,71,24,33.8,3.65,1.23,0.07,0.21,16.0,7,4,4,12.0,8.9,0.13,-3.0,-3.9,Matches
589,Vanja Vlahović,rs SRB,"FW,MF",Atalanta,21-049,2004,0.7,0,1,1,100.0,1.50,1.50,0.00,0.00,14.2,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
590,Nikola Vlašić,hr CRO,"MF,FW",Torino,27-219,1997,20.7,5,26,10,38.5,1.25,0.48,0.12,0.30,22.9,0,2,2,3.1,1.5,0.06,+1.9,+1.5,Matches
591,Alessandro Vogliacco,it ITA,DF,Genoa,26-239,1998,7.9,2,5,2,40.0,0.63,0.25,0.40,1.00,10.6,0,0,0,1.3,1.3,0.27,+0.7,+0.7,Matches
592,Alessandro Vogliacco,it ITA,DF,Parma,26-239,1998,8.6,0,1,1,100.0,0.12,0.12,0.00,0.00,6.7,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
593,Mërgim Vojvoda,xk KVX,DF,Torino,30-099,1995,12.3,0,5,0,0.0,0.41,0.00,0.00,,20.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
594,Mërgim Vojvoda,xk KVX,DF,Como,30-099,1995,6.6,1,3,1,33.3,0.45,0.15,0.33,1.00,21.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
595,Stefan de Vrij,nl NED,DF,Inter,33-095,1992,17.2,2,12,2,16.7,0.70,0.12,0.17,1.00,10.7,0,0,0,1.0,1.0,0.08,+1.0,+1.0,Matches
596,Kyle Walker,eng ENG,DF,Milan,34-348,1990,7.3,0,2,0,0.0,0.27,0.00,0.00,,31.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
597,Sebastian Walukiewicz,pl POL,DF,Torino,25-036,2000,18.2,0,6,1,16.7,0.33,0.05,0.00,0.00,20.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
598,Sebastian Walukiewicz,pl POL,DF,Empoli,25-036,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
599,Timothy Weah,us USA,"DF,FW",Juventus,25-078,2000,17.9,5,21,9,42.9,1.17,0.50,0.24,0.56,20.3,0,0,0,3.4,3.4,0.16,+1.6,+1.6,Matches
600,Mateusz Wieteska,pl POL,DF,Cagliari,28-089,1997,2.0,0,1,0,0.0,0.49,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
601,John Yeboah,ec ECU,"FW,MF",Venezia,24-322,2000,11.0,1,25,9,36.0,2.27,0.82,0.04,0.11,16.5,0,0,0,2.4,2.4,0.10,-1.4,-1.4,Matches
602,Kenan Yıldız,tr TUR,"FW,MF",Juventus,20-007,2005,24.7,6,56,20,35.7,2.27,0.81,0.11,0.30,17.4,0,0,0,4.2,4.2,0.07,+1.8,+1.8,Matches
603,Mattia Zaccagni,it ITA,FW,Lazio,29-329,1995,29.0,8,46,14,30.4,1.59,0.48,0.13,0.43,17.3,2,2,2,6.4,4.9,0.11,+1.6,+1.1,Matches
604,Nicola Zalewski,pl POL,"DF,FW",Roma,23-108,2002,5.9,0,5,0,0.0,0.84,0.00,0.00,,21.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
605,Nicola Zalewski,pl POL,DF,Inter,23-108,2002,3.3,0,2,2,100.0,0.61,0.61,0.00,0.00,18.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
606,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,29-176,1995,28.8,6,39,12,30.8,1.36,0.42,0.15,0.50,17.4,0,0,0,3.9,3.9,0.10,+2.1,+2.1,Matches
607,Francesco Zampano,it ITA,DF,Venezia,31-223,1993,17.9,1,7,4,57.1,0.39,0.22,0.14,0.25,16.1,0,0,0,1.0,1.0,0.14,0.0,0.0,Matches
608,Nicolò Zaniolo,it ITA,FW,Fiorentina,25-313,1999,3.8,0,9,4,44.4,2.36,1.05,0.00,0.00,20.6,1,0,0,0.7,0.6,0.07,-0.7,-0.6,Matches
609,Nicolò Zaniolo,it ITA,"FW,MF",Atalanta,25-313,1999,4.0,2,11,4,36.4,2.78,1.01,0.18,0.50,15.1,0,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
610,Alessandro Zanoli,it ITA,"FW,DF",Genoa,24-220,2000,18.6,1,11,3,27.3,0.59,0.16,0.09,0.33,20.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
611,Duván Zapata,co COL,FW,Torino,34-040,1991,6.5,3,21,8,38.1,3.22,1.23,0.14,0.38,11.6,0,0,0,3.4,3.4,0.16,-0.4,-0.4,Matches
612,Gabriele Zappa,it ITA,DF,Cagliari,25-140,1999,32.0,2,11,5,45.5,0.34,0.16,0.18,0.40,16.9,0,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
613,Davide Zappacosta,it ITA,DF,Atalanta,32-334,1992,21.8,4,37,11,29.7,1.70,0.51,0.11,0.36,19.4,0,0,0,2.1,2.1,0.06,+1.9,+1.9,Matches
614,Oier Zarraga,es ESP,MF,Udinese,26-127,1999,8.0,1,5,1,20.0,0.62,0.12,0.20,1.00,21.3,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
615,Jordan Zemura,zw ZIM,DF,Udinese,25-178,1999,14.0,1,12,3,25.0,0.86,0.21,0.08,0.33,19.8,3,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
616,Alessio Zerbin,it ITA,DF,Venezia,26-069,1999,14.0,1,15,5,33.3,1.07,0.36,0.07,0.20,14.7,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
617,Alessio Zerbin,it ITA,"FW,DF",Napoli,26-069,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
618,Kevin Zeroli,it ITA,MF,Monza,20-120,2005,3.5,0,5,1,20.0,1.42,0.28,0.00,0.00,14.5,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
619,Kevin Zeroli,it ITA,MF,Milan,20-120,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
620,Piotr Zieliński,pl POL,MF,Inter,30-356,1994,10.2,2,14,4,28.6,1.37,0.39,0.00,0.00,21.7,0,2,2,2.6,1.0,0.07,-0.6,-1.0,Matches
621,Nadir Zortea,it ITA,"DF,MF",Cagliari,25-326,1999,28.6,6,31,10,32.3,1.09,0.35,0.19,0.60,18.9,0,0,0,3.0,3.0,0.10,+3.0,+3.0,Matches
622,Szymon Żurkowski,pl POL,MF,Empoli,27-228,1997,1.2,0,2,0,0.0,1.70,0.00,0.00,,17.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
623,Milan Đurić,ba BIH,FW,Monza,34-354,1990,14.1,4,23,10,43.5,1.63,0.71,0.17,0.40,11.7,0,0,0,2.9,2.9,0.13,+1.1,+1.1,Matches
624,Milan Đurić,ba BIH,FW,Parma,34-354,1990,2.9,1,5,1,20.0,1.72,0.34,0.20,1.00,12.8,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
