Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
227,Jack Harrison,eng ENG,FW,Everton,28-172,1996,21.8,395,629,62.8,6325,2362,226,280,80.7,116,170,68.2,36,106,34.0,0,3.7,3.1,-3.7,33,27,25,11,48,Matches
228,Taylor Harwood-Bellis,eng ENG,DF,Southampton,23-101,2002,30.5,1835,2093,87.7,34171,12258,664,717,92.6,987,1077,91.6,168,261,64.4,0,1.0,0.7,-1.0,14,176,10,1,121,Matches
229,Kai Havertz,de GER,"FW,MF",Arsenal,25-334,1999,20.4,401,511,78.5,4833,1010,281,334,84.1,94,114,82.5,5,11,45.5,3,2.4,1.7,+0.6,16,26,8,1,59,Matches
230,Ayden Heaven,eng ENG,DF,Manchester Utd,18-231,2006,1.1,40,49,81.6,695,185,14,17,82.4,24,27,88.9,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,2,Matches
231,Jan Paul van Hecke,nl NED,DF,Brighton,24-337,2000,30.9,1887,2147,87.9,36953,14203,666,713,93.4,997,1074,92.8,209,321,65.1,1,1.5,1.4,-0.5,13,209,16,4,217,Matches
232,Hwang Hee-chan,kr KOR,"MF,FW",Wolves,29-105,1996,7.2,159,195,81.5,2061,395,107,123,87.0,40,47,85.1,4,5,80.0,0,0.1,0.3,-0.1,3,7,4,2,12,Matches
233,Dean Henderson,eng ENG,GK,Crystal Palace,28-060,1997,35.0,682,1111,61.4,18786,12431,163,164,99.4,324,326,99.4,191,616,31.0,0,0.1,0.1,-0.1,2,21,1,0,0,Matches
234,Rico Henry,eng ENG,DF,Brentford,27-307,1997,0.9,21,32,65.6,325,145,13,19,68.4,8,11,72.7,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
235,Mads Hermansen,dk DEN,GK,Leicester City,24-304,2000,26.5,654,1073,61.0,17066,12387,151,155,97.4,312,329,94.8,191,584,32.7,0,0.0,0.0,0.0,0,20,1,0,1,Matches
236,Son Heung-min,kr KOR,FW,Tottenham,32-307,1992,22.3,703,890,79.0,9833,2671,437,487,89.7,192,240,80.0,36,75,48.0,9,8.2,5.1,+0.8,50,36,51,6,104,Matches
237,James Hill,eng ENG,DF,Bournemouth,23-121,2002,5.0,159,245,64.9,3098,1094,51,67,76.1,85,110,77.3,21,58,36.2,1,0.3,0.3,+0.7,3,20,6,0,16,Matches
238,Jack Hinshelwood,eng ENG,"DF,MF",Brighton,20-030,2005,19.4,831,997,83.4,12595,2961,489,536,91.2,266,316,84.2,55,104,52.9,2,1.3,1.5,+0.7,15,33,9,2,63,Matches
239,George Hirst,sct SCO,FW,Ipswich Town,26-085,1999,5.8,60,107,56.1,705,188,41,61,67.2,13,25,52.0,1,2,50.0,1,0.3,0.3,+0.7,4,1,4,0,13,Matches
240,Mason Holgate,eng ENG,"FW,DF",Everton,28-201,1996,0.1,2,2,100.0,55,0,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
241,Callum Hudson-Odoi,eng ENG,"FW,MF",Nott'ham Forest,24-185,2000,23.9,674,820,82.2,9918,1991,396,430,92.1,207,253,81.8,43,84,51.2,2,2.7,2.6,-0.7,44,36,31,11,66,Matches
242,Will Hughes,eng ENG,MF,Crystal Palace,30-024,1995,21.1,672,887,75.8,10702,3723,342,385,88.8,264,320,82.5,44,123,35.8,3,2.7,2.3,+0.3,29,69,14,3,83,Matches
243,Dean Huijsen,es ESP,DF,Bournemouth,20-027,2005,25.8,1281,1535,83.5,25723,10224,421,470,89.6,678,744,91.1,171,285,60.0,1,2.0,1.5,-1.0,14,168,7,2,128,Matches
244,Omari Hutchinson,eng ENG,"MF,FW",Ipswich Town,21-193,2003,26.7,628,807,77.8,9896,1800,319,362,88.1,264,313,84.3,32,64,50.0,2,3.3,2.2,-1.3,28,44,24,13,71,Matches
245,Rasmus Højlund,dk DEN,FW,Manchester Utd,22-096,2003,19.4,224,292,76.7,2426,446,160,193,82.9,38,53,71.7,4,5,80.0,0,1.3,0.8,-1.3,14,12,5,1,16,Matches
246,Igor,br BRA,DF,Brighton,27-093,1998,10.0,628,682,92.1,11358,3723,248,257,96.5,337,354,95.2,40,56,71.4,0,0.2,0.3,-0.2,1,35,2,1,44,Matches
247,Danny Ings,eng ENG,"FW,MF",West Ham,32-292,1992,3.2,63,92,68.5,830,126,41,49,83.7,19,29,65.5,1,5,20.0,2,1.3,0.1,+0.7,6,4,1,0,5,Matches
248,Tim Iroegbunam,eng ENG,MF,Everton,21-315,2003,6.4,115,158,72.8,1921,621,54,73,74.0,42,50,84.0,14,20,70.0,1,0.2,0.1,+0.8,3,10,1,0,15,Matches
249,Andy Irving,sct SCO,MF,West Ham,24-363,2000,1.8,109,124,87.9,1705,439,61,64,95.3,36,43,83.7,9,9,100.0,0,0.2,0.1,-0.2,1,14,1,1,9,Matches
250,Alexander Isak,se SWE,FW,Newcastle Utd,25-232,1999,28.6,479,643,74.5,6849,1510,285,340,83.8,147,190,77.4,24,38,63.2,6,4.3,3.5,+1.7,41,33,26,1,80,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
251,Alex Iwobi,ng NGA,"FW,MF",Fulham,29-008,1996,32.1,1109,1482,74.8,18912,5516,556,644,86.3,436,559,78.0,96,179,53.6,6,7.0,6.9,-1.0,59,110,84,19,206,Matches
252,Nicolas Jackson,sn SEN,FW,Chelsea,23-325,2001,24.3,300,395,75.9,4031,876,182,223,81.6,89,115,77.4,9,14,64.3,5,4.3,1.9,+0.7,28,22,10,1,37,Matches
253,Reece James,eng ENG,"DF,MF",Chelsea,25-154,1999,9.3,577,682,84.6,10385,3536,266,282,94.3,250,281,89.0,52,100,52.0,0,0.5,0.9,-0.5,10,72,5,1,51,Matches
254,Vitaly Janelt,de GER,MF,Brentford,27-001,1998,25.0,872,1057,82.5,14466,4279,443,489,90.6,344,403,85.4,66,118,55.9,3,2.2,2.4,+0.8,14,78,23,7,80,Matches
255,Vitezslav Jaros,cz CZE,GK,Liverpool,23-292,2001,0.1,6,8,75.0,302,273,0,0,,1,1,100.0,5,7,71.4,0,0.0,0.0,0.0,0,2,0,0,0,Matches
256,Daniel Jebbison,eng ENG,FW,Bournemouth,21-271,2003,0.9,28,34,82.4,299,41,17,19,89.5,2,2,100.0,1,2,50.0,0,0.2,0.1,-0.2,3,1,1,0,3,Matches
257,Mathias Jensen,dk DEN,MF,Brentford,29-130,1996,9.3,344,456,75.4,6318,2271,161,183,88.0,128,162,79.0,44,80,55.0,2,1.6,1.6,+0.4,15,39,18,2,56,Matches
258,Gabriel Jesus,br BRA,FW,Arsenal,28-038,1997,6.8,156,203,76.8,2030,378,103,128,80.5,41,47,87.2,4,6,66.7,0,0.7,0.5,-0.7,8,10,9,1,19,Matches
259,Raúl Jiménez,mx MEX,FW,Fulham,34-006,1991,25.7,440,617,71.3,6621,1485,256,314,81.5,134,181,74.0,31,52,59.6,3,3.3,2.0,-0.3,23,38,12,3,58,Matches
260,Kim Jisoo,kr KOR,DF,Brentford,20-138,2004,0.3,25,28,89.3,552,202,8,9,88.9,11,12,91.7,6,7,85.7,0,0.0,0.0,0.0,0,1,0,0,2,Matches
261,João Pedro,br BRA,"FW,MF",Brighton,23-227,2001,21.6,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,Matches
262,Joelinton,br BRA,"MF,FW",Newcastle Utd,28-270,1996,26.6,863,1043,82.7,12199,3384,529,603,87.7,277,320,86.6,33,55,60.0,3,2.5,2.3,+0.5,23,80,17,2,116,Matches
263,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,25-107,2000,15.0,298,416,71.6,4835,2045,170,197,86.3,101,135,74.8,24,49,49.0,2,1.3,0.9,+0.7,12,22,3,2,27,Matches
264,Brennan Johnson,wls WAL,FW,Tottenham,23-353,2001,23.1,438,617,71.0,5790,1591,268,333,80.5,140,185,75.7,11,32,34.4,3,2.3,2.0,+0.7,19,25,35,6,70,Matches
265,Sam Johnstone,eng ENG,GK,Wolves,32-047,1993,7.0,184,278,66.2,5548,4270,31,32,96.9,80,82,97.6,72,160,45.0,0,0.0,0.0,0.0,1,6,0,0,0,Matches
266,Curtis Jones,eng ENG,"MF,DF",Liverpool,24-101,2001,17.0,911,976,93.3,13290,2696,524,541,96.9,331,357,92.7,33,44,75.0,3,1.0,1.5,+2.0,19,70,17,0,95,Matches
267,Jorginho,it ITA,MF,Arsenal,33-142,1991,7.8,410,473,86.7,6450,1591,215,235,91.5,167,189,88.4,21,36,58.3,0,0.4,0.6,-0.4,3,44,10,0,48,Matches
268,Diogo Jota,pt POR,FW,Liverpool,28-158,1996,12.8,205,294,69.7,3120,750,109,143,76.2,72,96,75.0,13,21,61.9,3,1.8,1.1,+1.2,11,29,3,1,33,Matches
269,James Justin,eng ENG,DF,Leicester City,27-077,1998,29.7,1093,1404,77.8,16878,5236,567,653,86.8,451,535,84.3,44,126,34.9,1,0.6,0.7,+0.4,13,74,21,7,87,Matches
270,Filip Jørgensen,dk DEN,GK,Chelsea,23-025,2002,6.0,158,189,83.6,2843,1649,64,64,100.0,79,81,97.5,11,40,27.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
271,Ferdi Kadioglu,tr TUR,"DF,MF",Brighton,25-216,1999,4.3,144,175,82.3,2372,698,73,82,89.0,61,74,82.4,9,14,64.3,0,0.2,0.3,-0.2,5,10,9,4,15,Matches
272,Daichi Kamada,jp JPN,MF,Crystal Palace,28-279,1996,15.8,541,678,79.8,8735,2248,286,325,88.0,213,258,82.6,31,53,58.5,0,1.8,1.4,-1.8,19,42,13,2,80,Matches
273,Boubacar Kamara,fr FRA,MF,Aston Villa,25-169,1999,17.3,753,848,88.8,11918,3731,386,414,93.2,322,352,91.5,32,60,53.3,0,0.9,0.7,-0.9,10,86,8,0,78,Matches
274,Michael Kayode,it ITA,DF,Brentford,20-305,2004,4.2,129,176,73.3,2262,724,63,72,87.5,55,75,73.3,11,27,40.7,1,1.1,0.6,-0.1,6,8,3,2,9,Matches
275,Michael Keane,eng ENG,DF,Everton,32-120,1993,10.5,285,346,82.4,6454,2164,92,102,90.2,129,142,90.8,62,84,73.8,0,0.1,0.0,-0.1,2,20,0,0,12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
276,Caoimhín Kelleher,ie IRL,GK,Liverpool,26-169,1998,10.0,289,382,75.7,6252,3968,99,99,100.0,147,147,100.0,43,135,31.9,0,0.0,0.0,0.0,0,6,0,0,0,Matches
277,Lloyd Kelly,eng ENG,DF,Newcastle Utd,26-217,1998,3.4,146,181,80.7,2636,867,57,65,87.7,78,87,89.7,10,24,41.7,1,0.5,0.1,+0.5,2,6,1,1,9,Matches
278,Milos Kerkez,hu HUN,DF,Bournemouth,21-185,2003,35.2,1250,1661,75.3,19548,6527,682,766,89.0,459,591,77.7,78,206,37.9,5,3.8,2.4,+1.2,33,82,36,23,150,Matches
279,Bilal El Khannouss,ma MAR,MF,Leicester City,21-001,2004,22.3,735,978,75.2,13072,3695,346,402,86.1,286,355,80.6,86,151,57.0,3,4.1,2.8,-1.1,36,83,28,6,119,Matches
280,Abdukodir Khusanov,uz UZB,DF,Manchester City,21-071,2004,5.6,360,395,91.1,6126,1976,160,169,94.7,191,197,97.0,6,23,26.1,0,0.1,0.1,-0.1,2,23,0,0,25,Matches
281,Max Kilman,eng ENG,DF,West Ham,27-353,1997,34.2,1548,1788,86.6,29962,10020,492,536,91.8,905,976,92.7,142,245,58.0,1,1.2,1.2,-0.2,16,102,4,0,107,Matches
282,Joshua King,eng ENG,MF,Fulham,18-128,2007,1.0,38,45,84.4,613,121,22,24,91.7,14,16,87.5,1,2,50.0,0,0.4,0.7,-0.4,3,3,1,0,5,Matches
283,Antonín Kinský,cz CZE,GK,Tottenham,22-059,2003,4.0,116,145,80.0,2699,1686,17,17,100.0,73,76,96.1,23,48,47.9,0,0.1,0.0,-0.1,1,2,0,0,1,Matches
284,Jakub Kiwior,pl POL,DF,Arsenal,25-085,2000,9.5,532,585,90.9,9250,2705,212,224,94.6,292,307,95.1,23,43,53.5,0,0.3,0.2,-0.3,3,47,3,0,36,Matches
285,Justin Kluivert,nl NED,"MF,FW",Bournemouth,26-006,1999,24.5,550,739,74.4,8463,2253,299,356,84.0,183,241,75.9,44,83,53.0,6,4.8,3.5,+1.2,45,41,33,6,100,Matches
286,Ibrahima Konaté,fr FRA,DF,Liverpool,25-351,1999,25.8,1581,1751,90.3,29259,10055,547,584,93.7,937,985,95.1,88,158,55.7,2,1.0,0.9,+1.0,10,125,8,0,103,Matches
287,Ezri Konsa,eng ENG,DF,Aston Villa,27-200,1997,30.6,1449,1563,92.7,24309,8111,635,658,96.5,742,776,95.6,56,88,63.6,0,0.4,0.5,-0.4,5,96,1,0,77,Matches
288,Mateo Kovačić,hr CRO,MF,Manchester City,31-005,1994,23.7,1660,1797,92.4,25924,6704,879,927,94.8,697,729,95.6,65,101,64.4,1,3.6,3.1,-2.6,31,198,28,0,156,Matches
289,Caleb Kporha,eng ENG,DF,Crystal Palace,18-300,2006,0.1,5,7,71.4,72,21,4,4,100.0,0,2,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,1,0,Matches
290,Emil Krafth,se SWE,DF,Newcastle Utd,30-282,1994,3.2,104,130,80.0,1661,734,49,60,81.7,46,53,86.8,5,10,50.0,0,0.1,0.0,-0.1,1,6,0,0,7,Matches
291,Mohammed Kudus,gh GHA,"FW,MF",West Ham,24-282,2000,26.9,659,789,83.5,10770,1719,351,389,90.2,238,267,89.1,53,78,67.9,2,2.5,2.6,-0.5,29,44,27,13,76,Matches
292,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,25-016,2000,26.3,656,891,73.6,9184,2903,393,456,86.2,202,259,78.0,32,79,40.5,4,6.2,3.9,-2.2,65,62,52,6,123,Matches
293,Maxence Lacroix,fr FRA,DF,Crystal Palace,25-035,2000,31.6,1125,1380,81.5,23175,9099,294,345,85.2,698,770,90.6,127,234,54.3,1,0.8,0.9,+0.2,6,67,3,1,61,Matches
294,Adam Lallana,eng ENG,MF,Southampton,37-001,1988,4.0,221,260,85.0,2891,980,147,165,89.1,61,67,91.0,4,9,44.4,2,0.9,0.5,+1.1,4,21,9,3,24,Matches
295,Tariq Lamptey,gh GHA,DF,Brighton,24-223,2000,9.6,335,413,81.1,5168,1326,185,199,93.0,128,162,79.0,19,40,47.5,2,0.8,0.8,+1.2,5,12,6,5,14,Matches
296,Will Lankshear,eng ENG,"FW,MF",Tottenham,20-021,2005,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
297,Roméo Lavia,be BEL,MF,Chelsea,21-125,2004,7.6,325,356,91.3,5492,1477,147,162,90.7,155,163,95.1,18,22,81.8,1,0.7,0.3,+0.3,7,42,3,0,24,Matches
298,Mario Lemina,ga GAB,"MF,DF",Wolves,31-252,1993,15.2,493,613,80.4,9479,2966,176,207,85.0,249,284,87.7,58,95,61.1,3,1.1,1.2,+1.9,10,43,13,4,48,Matches
299,Bernd Leno,de GER,GK,Fulham,33-068,1992,36.0,1093,1338,81.7,26627,15948,213,214,99.5,655,663,98.8,213,447,47.7,1,0.1,0.1,+0.9,2,16,2,0,0,Matches
300,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,30-198,1994,22.6,777,1030,75.4,13661,4694,364,420,86.7,318,392,81.1,77,165,46.7,1,1.5,1.6,-0.5,9,83,17,2,86,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
301,Rico Lewis,eng ENG,"DF,MF",Manchester City,20-171,2004,21.0,1201,1312,91.5,17279,3228,721,762,94.6,438,466,94.0,28,44,63.6,2,0.3,1.0,+1.7,7,92,14,0,107,Matches
302,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,24-078,2001,32.5,923,1196,77.2,15257,4575,497,553,89.9,317,400,79.3,82,169,48.5,3,3.2,4.9,-0.2,25,62,43,16,91,Matches
303,Myles Lewis-Skelly,eng ENG,DF,Arsenal,18-227,2006,13.0,604,666,90.7,8962,1983,340,355,95.8,242,268,90.3,13,20,65.0,0,0.4,0.4,-0.4,7,55,8,1,62,Matches
304,Matthijs de Ligt,nl NED,DF,Manchester Utd,25-272,1999,23.6,1241,1380,89.9,21810,5955,454,482,94.2,728,771,94.4,53,108,49.1,0,0.3,0.3,-0.3,6,63,2,1,55,Matches
305,Pedro Lima,br BRA,DF,Wolves,18-314,2006,0.8,28,38,73.7,457,188,14,17,82.4,11,14,78.6,3,5,60.0,0,0.1,0.1,-0.1,2,2,3,2,4,Matches
306,Victor Lindelöf,se SWE,DF,Manchester Utd,30-298,1994,5.4,205,220,93.2,3326,881,84,91,92.3,111,115,96.5,6,9,66.7,0,0.1,0.1,-0.1,3,7,2,1,10,Matches
307,Jesper Lindstrøm,dk DEN,FW,Everton,25-071,2000,13.8,297,428,69.4,4593,1335,194,225,86.2,65,99,65.7,29,65,44.6,1,2.0,2.0,-1.0,19,18,12,7,25,Matches
308,Valentino Livramento,eng ENG,DF,Newcastle Utd,22-180,2002,28.6,1278,1503,85.0,18914,6131,740,817,90.6,468,542,86.3,45,79,57.0,1,2.3,2.0,-1.3,21,98,24,5,144,Matches
309,Sean Longstaff,eng ENG,MF,Newcastle Utd,27-193,1997,8.9,294,348,84.5,4403,1171,161,185,87.0,111,120,92.5,15,22,68.2,0,0.2,0.2,-0.2,4,26,1,0,40,Matches
310,Saša Lukić,rs SRB,MF,Fulham,28-271,1996,24.1,1027,1171,87.7,17364,4245,486,529,91.9,450,489,92.0,78,111,70.3,2,2.6,1.3,-0.6,23,97,15,6,92,Matches
311,Joe Lumley,eng ENG,GK,Southampton,30-085,1995,3.0,106,151,70.2,2342,1476,42,44,95.5,42,46,91.3,21,59,35.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
312,Massimo Luongo,au AUS,MF,Ipswich Town,32-228,1992,2.2,43,57,75.4,613,135,27,30,90.0,11,16,68.8,3,7,42.9,0,0.0,0.0,0.0,0,1,0,0,5,Matches
313,Ian Maatsen,nl NED,DF,Aston Villa,23-062,2002,10.7,530,648,81.8,8558,2218,258,292,88.4,237,274,86.5,25,46,54.3,2,2.7,2.3,-0.7,18,20,15,3,40,Matches
314,Alexis Mac Allister,ar ARG,MF,Liverpool,26-138,1998,28.6,1260,1509,83.5,20147,5698,650,721,90.2,489,553,88.4,88,158,55.7,5,4.6,5.6,+0.4,44,121,34,2,174,Matches
315,James Maddison,eng ENG,MF,Tottenham,28-169,1996,20.1,1021,1256,81.3,16664,5028,481,529,90.9,424,492,86.2,75,162,46.3,7,4.2,5.9,+2.8,41,123,32,5,164,Matches
316,Noni Madueke,eng ENG,FW,Chelsea,23-062,2002,20.1,474,611,77.6,6993,1726,288,335,86.0,147,192,76.6,22,39,56.4,3,4.0,2.9,-1.0,30,13,34,8,66,Matches
317,Gabriel Magalhães,br BRA,DF,Arsenal,27-143,1997,26.3,1480,1641,90.2,25788,7938,598,617,96.9,782,830,94.2,83,154,53.9,1,0.9,1.2,+0.1,13,145,8,0,126,Matches
318,Edmond-Paris Maghoma,eng ENG,"MF,FW",Brentford,24-003,2001,1.3,76,84,90.5,1259,343,38,40,95.0,29,31,93.5,6,7,85.7,0,0.1,0.0,-0.1,1,2,0,0,13,Matches
319,Harry Maguire,eng ENG,DF,Manchester Utd,32-067,1993,17.1,833,970,85.9,15479,5213,312,340,91.8,441,487,90.6,68,119,57.1,0,0.3,0.2,-0.3,6,43,3,0,43,Matches
320,Kobbie Mainoo,eng ENG,MF,Manchester Utd,20-022,2005,16.7,663,768,86.3,8794,2160,419,455,92.1,170,194,87.6,29,41,70.7,0,1.6,1.3,-1.6,14,46,9,0,59,Matches
321,Tyrell Malacia,nl NED,DF,Manchester Utd,25-267,1999,1.1,49,55,89.1,642,260,31,33,93.9,13,14,92.9,2,2,100.0,0,0.0,0.0,0.0,1,7,1,0,3,Matches
322,Donyell Malen,nl NED,FW,Aston Villa,26-122,1999,3.3,48,69,69.6,658,124,30,36,83.3,13,18,72.2,3,6,50.0,0,0.1,0.1,-0.1,2,2,1,0,5,Matches
323,Mateus Mane,,MF,Wolves,,,0.0,4,5,80.0,60,0,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
324,Orel Mangala,be BEL,MF,Everton,27-054,1998,14.0,437,490,89.2,6998,1567,219,242,90.5,187,197,94.9,23,30,76.7,0,0.6,0.6,-0.6,8,50,8,1,34,Matches
325,Ryan Manning,ie IRL,"DF,MF",Southampton,28-331,1996,16.2,619,803,77.1,10360,3336,317,344,92.2,233,288,80.9,55,125,44.0,1,3.2,2.8,-2.2,34,33,12,8,35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
326,Solly March,eng ENG,"FW,MF",Brighton,30-295,1994,1.9,60,95,63.2,990,222,35,40,87.5,16,28,57.1,7,18,38.9,0,0.3,0.3,-0.3,3,2,4,4,2,Matches
327,Omar Marmoush,eg EGY,"FW,MF",Manchester City,26-093,1999,11.2,203,260,78.1,2782,722,133,159,83.6,55,69,79.7,7,14,50.0,0,1.7,1.4,-1.7,13,8,24,4,29,Matches
328,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,23-327,2001,22.7,446,628,71.0,6480,1414,283,339,83.5,127,182,69.8,24,49,49.0,4,4.7,4.3,-0.7,37,11,32,13,47,Matches
329,Emiliano Martínez,ar ARG,GK,Aston Villa,32-251,1992,34.0,1043,1332,78.3,27532,16865,182,186,97.8,603,614,98.2,258,525,49.1,0,0.5,0.1,-0.5,2,26,0,0,4,Matches
330,Lisandro Martínez,ar ARG,DF,Manchester Utd,27-113,1998,19.5,1200,1342,89.4,20292,7055,522,554,94.2,601,646,93.0,64,116,55.2,1,1.1,1.3,-0.1,9,91,18,2,117,Matches
331,Pape Matar Sarr,sn SEN,MF,Tottenham,22-239,2002,19.2,856,986,86.8,13113,3030,447,493,90.7,333,370,90.0,44,60,73.3,2,1.6,0.8,+0.4,15,85,11,2,85,Matches
332,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,27-317,1997,28.0,274,422,64.9,3631,931,167,219,76.3,77,124,62.1,7,22,31.8,2,3.1,2.2,-1.1,27,32,15,2,47,Matches
333,Stephy Mavididi,eng ENG,FW,Leicester City,26-345,1998,17.9,460,613,75.0,6191,1429,286,314,91.1,124,184,67.4,18,43,41.9,1,2.6,3.3,-1.6,22,32,26,7,57,Matches
334,Konstantinos Mavropanos,gr GRE,DF,West Ham,27-151,1997,21.6,1013,1180,85.8,19974,6831,322,354,91.0,588,637,92.3,97,166,58.4,0,0.5,0.4,-0.5,5,60,4,1,60,Matches
335,Noussair Mazraoui,ma MAR,DF,Manchester Utd,27-178,1997,29.3,1409,1648,85.5,21053,7518,781,855,91.3,523,587,89.1,63,116,54.3,1,1.3,1.7,-0.3,18,118,18,5,102,Matches
336,Bryan Mbeumo,cm CMR,FW,Brentford,25-277,1999,35.9,831,1247,66.6,13218,4126,458,578,79.2,296,413,71.7,63,170,37.1,7,8.1,9.1,-1.1,67,58,56,16,133,Matches
337,James Mcatee,eng ENG,"MF,FW",Manchester City,22-205,2002,3.9,100,125,80.0,1491,254,57,65,87.7,40,45,88.9,3,9,33.3,0,0.5,0.8,-0.5,3,7,2,0,7,Matches
338,Kasey McAteer,ie IRL,"FW,MF",Leicester City,23-170,2001,6.8,143,200,71.5,1989,473,94,111,84.7,41,56,73.2,5,11,45.5,1,0.6,0.4,+0.4,8,8,6,2,11,Matches
339,Alex McCarthy,eng ENG,GK,Southampton,35-159,1989,5.0,117,156,75.0,2823,1985,41,43,95.3,45,49,91.8,30,61,49.2,0,0.0,0.0,0.0,0,5,0,0,0,Matches
340,John McGinn,sct SCO,"MF,FW",Aston Villa,30-205,1994,23.0,661,803,82.3,11241,3029,313,342,91.5,274,318,86.2,61,103,59.2,4,3.4,2.5,+0.6,29,67,28,7,99,Matches
341,Dwight McNeil,eng ENG,"MF,FW",Everton,25-170,1999,14.4,431,584,73.8,7987,2656,200,231,86.6,153,188,81.4,68,129,52.7,5,3.9,3.9,+1.1,34,38,34,10,64,Matches
342,Scott McTominay,sct SCO,MF,Manchester Utd,28-154,1996,0.2,10,10,100.0,186,99,5,5,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
343,Ben Mee,eng ENG,DF,Brentford,35-232,1989,2.0,93,120,77.5,1751,688,34,38,89.5,51,60,85.0,8,20,40.0,0,0.0,0.0,0.0,0,10,0,0,11,Matches
344,Jayden Meghoma,eng ENG,DF,Brentford,18-317,2006,0.1,3,3,100.0,28,7,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
345,Mikel Merino,es ESP,"MF,FW",Arsenal,28-323,1996,15.8,422,541,78.0,5811,1649,266,306,86.9,122,155,78.7,16,30,53.3,2,1.9,1.2,+0.1,15,34,24,4,62,Matches
346,Shumaira Mheuka,eng ENG,MF,Chelsea,17-203,2007,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
347,Nikola Milenković,rs SRB,DF,Nott'ham Forest,27-211,1997,34.0,748,921,81.2,15092,5564,223,257,86.8,418,477,87.6,93,153,60.8,2,1.0,0.5,+1.0,8,48,2,0,49,Matches
348,Lewis Miley,eng ENG,MF,Newcastle Utd,19-010,2006,2.8,142,162,87.7,2084,349,80,90,88.9,49,51,96.1,7,8,87.5,0,0.0,0.3,0.0,1,10,4,0,14,Matches
349,James Milner,eng ENG,MF,Brighton,39-127,1986,1.9,55,73,75.3,899,347,26,28,92.9,23,30,76.7,4,10,40.0,0,0.2,0.2,-0.2,4,3,1,1,10,Matches
350,Tyrone Mings,eng ENG,DF,Aston Villa,32-059,1993,12.4,596,676,88.2,10642,3364,234,256,91.4,323,342,94.4,34,64,53.1,0,0.2,0.2,-0.2,3,48,5,0,40,Matches
