Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1,Keyliane Abdallah,fr FRA,FW,Marseille,19-036,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2,Yunis Abdelhamid,ma MAR,DF,Saint-Étienne,37-225,1987,11.0,0,2,1,50.0,0.18,0.09,0.00,0.00,10.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
3,Himad Abdelli,dz ALG,"MF,FW",Angers,25-175,1999,30.6,6,32,7,21.9,1.05,0.23,0.09,0.43,22.3,0,3,4,6.3,3.1,0.10,-0.3,-0.1,Matches
4,Mohamed Abdelmoneim,eg EGY,DF,Nice,26-099,1999,9.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
5,Ali Abdi,tn TUN,"DF,MF",Nice,31-142,1993,15.4,4,28,10,35.7,1.82,0.65,0.14,0.40,17.4,1,0,0,3.4,3.4,0.14,+0.6,+0.6,Matches
6,Matthis Abline,fr FRA,FW,Nantes,22-044,2003,29.8,8,71,25,35.2,2.39,0.84,0.10,0.28,15.1,0,1,1,7.9,7.1,0.10,+0.1,-0.1,Matches
7,Abner,br BRA,DF,Lyon,24-349,2000,12.1,1,7,3,42.9,0.58,0.25,0.14,0.33,17.7,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
8,Zakaria Aboukhlal,ma MAR,"MF,FW",Toulouse,25-082,2000,20.8,7,60,25,41.7,2.89,1.20,0.10,0.24,14.5,0,1,2,10.1,8.5,0.14,-3.1,-2.5,Matches
9,Akor Adams,ng NGA,FW,Montpellier,25-102,2000,11.9,3,26,12,46.2,2.18,1.00,0.12,0.25,13.3,0,0,0,4.3,4.3,0.16,-1.3,-1.3,Matches
10,Martin Adeline,fr FRA,MF,Reims,21-160,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
11,Adryelson,br BRA,DF,Lyon,27-049,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
12,Emmanuel Agbadou,ci CIV,DF,Reims,27-328,1997,14.0,0,15,3,20.0,1.07,0.21,0.00,0.00,28.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
13,Jeremy Agbonifo,se SWE,"FW,MF",Lens,19-199,2005,3.3,1,6,4,66.7,1.80,1.20,0.17,0.25,14.1,0,0,0,0.7,0.7,0.11,+0.3,+0.3,Matches
14,Ruben Aguilar,fr FRA,"DF,MF",Lens,32-015,1993,11.6,1,10,3,30.0,0.86,0.26,0.10,0.33,15.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
15,Naouirou Ahamada,fr FRA,"MF,FW",Rennes,23-043,2002,0.6,0,1,0,0.0,1.55,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
16,Jean-Eudes Aholou,ci CIV,MF,Angers,31-052,1994,21.8,2,27,7,25.9,1.24,0.32,0.07,0.29,18.2,0,0,0,1.8,1.8,0.07,+0.2,+0.2,Matches
17,Ayman Aiki,fr FRA,"FW,MF",Saint-Étienne,19-320,2005,1.4,0,3,1,33.3,2.13,0.71,0.00,0.00,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
18,Ludovic Ajorque,fr FRA,FW,Brest,31-075,1994,26.8,13,50,24,48.0,1.86,0.90,0.26,0.54,11.7,0,0,1,10.1,9.3,0.19,+2.9,+3.7,Matches
19,Ümit Akdag,ro ROU,DF,Toulouse,21-217,2003,5.5,0,2,0,0.0,0.36,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
20,Sergio Akieme,es ESP,DF,Reims,27-146,1997,27.0,1,25,6,24.0,0.92,0.22,0.04,0.17,20.4,1,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
21,Maghnes Akliouche,fr FRA,"FW,MF",Monaco,23-075,2002,26.6,5,61,17,27.9,2.29,0.64,0.07,0.24,16.0,2,1,1,9.2,8.4,0.14,-4.2,-4.4,Matches
22,Paul Akouokou,ci CIV,MF,Lyon,27-142,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
23,Clément Akpa,ci CIV,DF,Auxerre,23-168,2001,26.8,0,6,1,16.7,0.22,0.04,0.00,0.00,15.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
24,Chuba Akpom,eng ENG,FW,Lille,29-214,1995,6.9,2,18,9,50.0,2.61,1.30,0.11,0.22,12.5,0,0,1,4.2,3.4,0.19,-2.2,-1.4,Matches
25,Mohamed Ali Cho,fr FRA,"FW,MF",Nice,21-112,2004,18.0,3,36,15,41.7,2.00,0.83,0.08,0.20,17.7,0,0,0,4.0,4.0,0.11,-1.0,-1.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Jim Allevinah,ga GAB,FW,Angers,30-073,1995,19.4,1,35,10,28.6,1.80,0.51,0.03,0.10,14.5,0,0,0,4.2,4.2,0.12,-3.2,-3.2,Matches
27,Thiago Almada,ar ARG,"MF,FW",Lyon,24-015,2001,9.7,1,22,5,22.7,2.27,0.51,0.05,0.20,20.3,1,0,0,2.0,2.0,0.09,-1.0,-1.0,Matches
28,Jordan Amavi,fr FRA,DF,Brest,31-063,1994,8.8,0,8,3,37.5,0.91,0.34,0.00,0.00,25.0,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
29,Kelvin Amian,fr FRA,DF,Nantes,27-092,1998,23.1,1,6,3,50.0,0.26,0.13,0.17,0.33,15.6,0,0,0,0.9,0.9,0.16,+0.1,+0.1,Matches
30,Michael Amir Murillo,pa PAN,DF,Marseille,29-089,1996,26.1,1,13,4,30.8,0.50,0.15,0.08,0.25,18.8,2,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches
31,Samuel Amo-Ameyaw,eng ENG,"DF,MF",Strasbourg,18-297,2006,3.4,2,9,7,77.8,2.68,2.09,0.22,0.29,17.0,0,0,0,0.7,0.7,0.08,+1.3,+1.3,Matches
32,Mathis Amougou,fr FRA,MF,Saint-Étienne,19-113,2006,9.5,0,7,1,14.3,0.73,0.10,0.00,0.00,18.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
33,Benjamin André,fr FRA,MF,Lille,34-281,1990,28.9,0,16,4,25.0,0.55,0.14,0.00,0.00,15.6,0,0,0,1.4,1.4,0.09,-1.4,-1.4,Matches
34,Kyllian Antonio,fr FRA,"DF,MF",Lens,17-127,2008,1.5,0,1,0,0.0,0.65,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
35,Dennis Appiah,fr FRA,DF,Saint-Étienne,32-336,1992,22.6,0,5,2,40.0,0.22,0.09,0.00,0.00,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
36,Carlens Arcus,ht HAI,DF,Angers,28-317,1996,21.7,0,3,0,0.0,0.14,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
37,Hákon Arnar Haraldsson,is ISL,"MF,FW",Lille,22-031,2003,18.5,5,34,12,35.3,1.84,0.65,0.15,0.42,16.8,2,0,0,3.8,3.8,0.11,+1.2,+1.2,Matches
38,Marco Asensio,es ESP,"FW,MF",Paris S-G,29-110,1996,6.9,2,26,14,53.8,3.79,2.04,0.08,0.14,14.5,2,0,0,5.6,5.6,0.22,-3.6,-3.6,Matches
39,Lorenz Assignon,tg TOG,"DF,MF",Rennes,24-323,2000,25.2,3,21,5,23.8,0.83,0.20,0.14,0.60,17.6,0,0,0,2.2,2.2,0.10,+0.8,+0.8,Matches
40,Dehmaine Assoumani,fr FRA,"MF,FW",Nantes,20-024,2005,1.1,0,3,2,66.7,2.84,1.89,0.00,0.00,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
41,Valentin Atangana Edoa,fr FRA,MF,Reims,19-259,2005,30.7,1,33,6,18.2,1.07,0.20,0.03,0.17,18.4,0,0,0,2.5,2.5,0.08,-1.5,-1.5,Matches
42,Florian Ayé,fr FRA,FW,Auxerre,28-112,1997,6.3,2,10,3,30.0,1.58,0.48,0.20,0.67,14.2,0,0,0,1.7,1.7,0.17,+0.3,+0.3,Matches
43,André Ayew,gh GHA,FW,Le Havre,35-145,1989,15.4,4,22,9,40.9,1.42,0.58,0.18,0.44,12.0,2,0,0,4.3,4.3,0.21,-0.3,-0.3,Matches
44,Neil El Aynaoui,fr FRA,MF,Lens,23-313,2001,16.7,6,14,5,35.7,0.84,0.30,0.21,0.60,21.4,1,3,3,3.7,1.4,0.10,+2.3,+1.6,Matches
45,Shavy Babicka,ga GAB,"MF,FW",Toulouse,24-344,2000,13.1,4,19,9,47.4,1.45,0.69,0.21,0.44,14.8,0,0,0,3.4,3.4,0.18,+0.6,+0.6,Matches
46,Juma Bah,sl SLE,DF,Lens,19-030,2006,6.6,0,2,1,50.0,0.30,0.15,0.00,0.00,10.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
47,Theo Bair,ca CAN,FW,Auxerre,25-257,1999,10.4,2,26,13,50.0,2.49,1.25,0.08,0.15,13.2,0,0,0,3.0,3.0,0.12,-1.0,-1.0,Matches
48,Mitchel Bakker,nl NED,"FW,DF",Lille,24-325,2000,12.7,3,23,10,43.5,1.82,0.79,0.13,0.30,18.9,5,0,0,3.0,3.0,0.13,0.0,0.0,Matches
49,Darryl Bakola,fr FRA,"DF,MF",Marseille,17-162,2007,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
50,Dilane Bakwa,fr FRA,"MF,DF",Strasbourg,22-258,2002,26.9,6,52,22,42.3,1.93,0.82,0.12,0.27,21.3,6,0,0,4.7,4.7,0.09,+1.3,+1.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Leonardo Balerdi,ar ARG,DF,Marseille,26-105,1999,24.3,0,14,1,7.1,0.58,0.04,0.00,0.00,17.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
52,Fodé Ballo-Touré,sn SEN,DF,Le Havre,28-128,1997,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
53,Folarin Balogun,us USA,FW,Monaco,23-312,2001,6.8,4,31,10,32.3,4.54,1.46,0.13,0.40,13.3,0,0,0,4.8,4.8,0.15,-0.8,-0.8,Matches
54,Abdoulaye Bamba,ci CIV,DF,Angers,35-016,1990,16.8,0,1,0,0.0,0.06,0.00,0.00,,7.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
55,Mohamed Bamba,ci CIV,MF,Reims,20-215,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
56,Valentín Barco,ar ARG,"MF,DF",Strasbourg,20-292,2004,12.1,0,10,1,10.0,0.83,0.08,0.00,0.00,22.9,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
57,Bradley Barcola,fr FRA,FW,Paris S-G,22-251,2002,23.6,14,74,38,51.4,3.14,1.61,0.19,0.37,13.2,0,0,0,13.4,13.4,0.18,+0.6,+0.6,Matches
58,Melvin Bard,fr FRA,"DF,MF",Nice,24-186,2000,20.5,2,22,8,36.4,1.07,0.39,0.09,0.25,17.4,0,0,0,2.2,2.2,0.10,-0.2,-0.2,Matches
59,Gabriel Bares,ch SUI,"MF,DF",Montpellier,24-255,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
60,Dylan Batubinsika,cd COD,DF,Saint-Étienne,29-085,1996,21.9,0,5,1,20.0,0.23,0.05,0.00,0.00,11.5,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
61,Haris Belkebla,dz ALG,MF,Angers,31-103,1994,19.9,0,3,0,0.0,0.15,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
62,Yassin Belkhdim,fr FRA,MF,Angers,23-086,2002,16.9,1,9,5,55.6,0.53,0.30,0.11,0.20,17.3,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
63,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,20-084,2005,18.5,6,57,19,33.3,3.08,1.03,0.07,0.21,20.9,3,2,2,5.4,4.0,0.07,+0.6,0.0,Matches
64,Ismaël Bennacer,dz ALG,MF,Marseille,27-161,1997,6.5,0,3,0,0.0,0.46,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
65,Saïd Benrahma,dz ALG,"FW,MF",Lyon,29-274,1995,8.2,1,17,4,23.5,2.08,0.49,0.06,0.25,20.2,1,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches
66,Nabil Bentaleb,dz ALG,MF,Lille,30-168,1994,3.7,1,5,1,20.0,1.37,0.27,0.20,1.00,24.8,2,0,0,0.7,0.7,0.15,+0.3,+0.3,Matches
67,Lucas Beraldo,br BRA,DF,Paris S-G,21-168,2003,22.2,1,12,4,33.3,0.54,0.18,0.08,0.25,14.2,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
68,Maxime Bernauer,fr FRA,DF,Saint-Étienne,26-314,1998,7.5,0,2,0,0.0,0.27,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
69,Dimitry Bertaud,cd COD,GK,Montpellier,26-339,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
70,Mika Biereth,dk DEN,FW,Monaco,22-092,2003,13.6,13,40,22,55.0,2.93,1.61,0.30,0.55,11.6,0,1,2,11.3,9.7,0.24,+1.7,+2.3,Matches
71,Emmanuel Biumla,fr FRA,DF,Angers,20-003,2005,14.6,1,4,2,50.0,0.27,0.14,0.25,0.50,13.7,0,0,0,0.7,0.7,0.18,+0.3,+0.3,Matches
72,Marco Bizot,nl NED,GK,Brest,34-062,1991,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
73,Ludovic Blas,fr FRA,"MF,FW",Rennes,27-131,1997,24.7,6,56,26,46.4,2.27,1.05,0.11,0.23,17.4,2,0,0,5.0,5.0,0.09,+1.0,+1.0,Matches
74,Augustine Boakye,gh GHA,"FW,MF",Saint-Étienne,24-189,2000,8.1,3,24,9,37.5,2.95,1.11,0.13,0.33,20.8,1,0,0,1.8,1.8,0.08,+1.2,+1.2,Matches
75,Mathéo Bodmer,fr FRA,MF,Le Havre,21-005,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Jeremie Boga,ci CIV,"MF,FW",Nice,28-128,1997,11.7,1,30,16,53.3,2.56,1.37,0.03,0.06,17.0,2,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
77,Moïse Bombito,ca CAN,DF,Nice,25-042,2000,23.4,0,8,1,12.5,0.34,0.04,0.00,0.00,18.2,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
78,Saïmon Bouabré,fr FRA,"MF,FW",Monaco,18-344,2006,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
79,Ayyoub Bouaddi,fr FRA,MF,Lille,17-221,2007,11.9,0,2,1,50.0,0.17,0.08,0.00,0.00,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
80,Badredine Bouanani,dz ALG,"MF,FW",Nice,20-154,2004,11.5,2,28,13,46.4,2.44,1.13,0.07,0.15,20.1,1,0,0,1.7,1.7,0.06,+0.3,+0.3,Matches
81,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,23-179,2001,18.4,1,14,2,14.3,0.76,0.11,0.07,0.50,23.7,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
82,Hicham Boudaoui,dz ALG,MF,Nice,25-230,1999,26.1,2,39,18,46.2,1.50,0.69,0.05,0.11,19.1,0,0,0,2.7,2.7,0.07,-0.7,-0.7,Matches
83,Justin Bourgault,fr FRA,DF,Brest,19-239,2005,1.4,1,2,1,50.0,1.48,0.74,0.50,1.00,26.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
84,Benjamin Bourigeaud,fr FRA,MF,Rennes,31-117,1994,0.9,1,2,1,50.0,2.25,1.13,0.50,1.00,16.1,1,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
85,Bilal Brahimi,dz ALG,MF,Nice,25-058,2000,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,23.0,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
86,Lilian Brassier,fr FRA,DF,Marseille,25-190,1999,8.7,0,5,1,20.0,0.58,0.12,0.00,0.00,11.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
87,Lilian Brassier,fr FRA,DF,Rennes,25-190,1999,12.7,1,14,1,7.1,1.10,0.08,0.07,1.00,12.6,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
88,Anthony Briançon,fr FRA,DF,Saint-Étienne,30-164,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
89,Aurélio Buta,pt POR,DF,Reims,28-090,1997,21.2,0,8,1,12.5,0.38,0.05,0.00,0.00,21.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
90,Marcin Bułka,pl POL,GK,Nice,25-219,1999,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
91,Rémy Cabella,fr FRA,"FW,MF",Lille,35-064,1990,10.3,0,27,6,22.2,2.63,0.59,0.00,0.00,15.3,1,0,0,3.5,3.5,0.13,-3.5,-3.5,Matches
92,Mathieu Cafaro,fr FRA,"MF,FW",Saint-Étienne,28-047,1997,8.1,1,23,10,43.5,2.83,1.23,0.04,0.10,20.3,2,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
93,Duje Ćaleta-Car,hr CRO,DF,Lyon,28-236,1996,16.6,1,10,1,10.0,0.60,0.06,0.10,1.00,9.7,0,0,0,2.1,2.1,0.21,-1.1,-1.1,Matches
94,Issiaga Camara,gn GUI,MF,Nice,20-098,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
95,Lamine Camara,sn SEN,MF,Monaco,21-130,2004,21.8,2,26,9,34.6,1.19,0.41,0.08,0.22,23.2,2,0,0,2.3,2.3,0.09,-0.3,-0.3,Matches
96,Mahdi Camara,fr FRA,"MF,FW",Brest,26-315,1998,28.5,5,49,19,38.8,1.72,0.67,0.10,0.26,16.6,0,0,0,4.1,4.1,0.08,+0.9,+0.9,Matches
97,Ousmane Camara,fr FRA,DF,Angers,22-066,2003,2.0,0,1,0,0.0,0.50,0.00,0.00,,7.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
98,Axel Camblan,fr FRA,"MF,FW",Brest,21-254,2003,0.3,0,1,0,0.0,3.46,0.00,0.00,,16.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
99,Jaydee Canvot,fr FRA,"DF,MF",Toulouse,18-286,2006,11.3,0,5,1,20.0,0.44,0.09,0.00,0.00,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
100,Pierrick Capelle,fr FRA,MF,Angers,38-026,1987,5.4,0,6,0,0.0,1.12,0.00,0.00,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Gabin Capuano,fr FRA,FW,Lens,19-015,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
102,Maxence Caqueret,fr FRA,MF,Lyon,25-085,2000,6.4,0,7,1,14.3,1.10,0.16,0.00,0.00,21.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
103,Simon Cara,fr FRA,"MF,FW",Montpellier,19-345,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Valentin Carboni,ar ARG,"MF,FW",Marseille,20-067,2005,1.1,0,2,1,50.0,1.75,0.87,0.00,0.00,21.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
105,Irvin Cardona,fr FRA,FW,Saint-Étienne,27-276,1997,9.9,5,20,10,50.0,2.02,1.01,0.25,0.50,15.0,0,0,1,4.3,3.5,0.19,+0.7,+1.5,Matches
106,Patrik Carlgren,se SWE,GK,Nantes,33-123,1992,4.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
107,Josué Casimir,fr FRA,"FW,MF",Le Havre,23-229,2001,21.2,3,26,8,30.8,1.23,0.38,0.12,0.38,16.0,0,0,0,2.8,2.8,0.11,+0.2,+0.2,Matches
108,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,25-111,2000,29.0,1,16,5,31.3,0.55,0.17,0.06,0.20,22.1,2,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
109,Jean-Charles Castelletto,cm CMR,"DF,MF",Nantes,30-105,1995,28.1,0,15,5,33.3,0.53,0.18,0.00,0.00,14.0,0,0,0,1.5,1.5,0.12,-1.5,-1.5,Matches
110,Enzo Caumont,fr FRA,MF,Angers,21-059,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
111,Fabien Centonze,fr FRA,DF,Nantes,29-115,1996,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
112,Brendan Chardonnet,fr FRA,DF,Brest,30-140,1994,26.8,1,14,1,7.1,0.52,0.04,0.07,1.00,13.1,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
113,Jhoanner Chávez,ec ECU,"DF,MF",Lens,23-016,2002,6.6,1,5,3,60.0,0.76,0.45,0.20,0.33,16.4,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
114,Théo Chennahi,fr FRA,DF,Montpellier,20-094,2005,1.0,0,1,0,0.0,0.99,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
115,Sidiki Cherif,fr FRA,FW,Angers,18-147,2006,3.6,0,5,2,40.0,1.39,0.56,0.00,0.00,23.4,0,0,0,0.7,0.7,0.15,-0.7,-0.7,Matches
116,Rayan Cherki,fr FRA,"FW,MF",Lyon,21-267,2003,21.7,8,42,19,45.2,1.94,0.88,0.19,0.42,16.5,3,0,0,4.9,4.9,0.12,+3.1,+3.1,Matches
117,Lucas Chevalier,fr FRA,GK,Lille,23-186,2001,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
118,Pedro Chirivella,es ESP,MF,Nantes,27-353,1997,25.1,0,7,2,28.6,0.28,0.08,0.00,0.00,20.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
119,Joris Chotard,fr FRA,MF,Montpellier,23-229,2001,19.0,1,17,3,17.6,0.89,0.16,0.06,0.33,21.2,2,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
120,Djaoui Cissé,fr FRA,MF,Rennes,21-100,2004,11.5,1,15,7,46.7,1.31,0.61,0.07,0.14,28.3,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
121,Yoann Cissé,fr FRA,MF,Auxerre,20-149,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
122,Jonathan Clauss,fr FRA,"DF,MF",Nice,32-228,1992,24.7,3,26,8,30.8,1.05,0.32,0.12,0.38,17.2,5,0,0,2.2,2.2,0.09,+0.8,+0.8,Matches
123,Marcus Coco,fr FRA,DF,Nantes,28-321,1996,10.6,0,2,0,0.0,0.19,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
124,Alois Confais,fr FRA,MF,Le Havre,28-246,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Francis Coquelin,fr FRA,MF,Nantes,33-363,1991,1.7,0,3,0,0.0,1.78,0.00,0.00,,16.3,0,0,0,0.6,0.6,0.21,-0.6,-0.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Derek Cornelius,ca CAN,DF,Marseille,27-167,1997,15.8,0,9,1,11.1,0.57,0.06,0.00,0.00,11.8,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
127,Pierre Cornud,fr FRA,DF,Saint-Étienne,28-150,1996,6.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
128,David Costa,pt POR,"MF,FW",Lens,24-126,2001,3.9,0,9,2,22.2,2.30,0.51,0.00,0.00,18.0,0,0,0,1.2,1.2,0.13,-1.2,-1.2,Matches
129,Logan Costa,cv CPV,DF,Toulouse,24-040,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
130,Grégoire Coudert,fr FRA,GK,Brest,26-038,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
131,Lasso Coulibaly,gh GHA,"FW,MF",Auxerre,22-204,2002,0.4,1,2,1,50.0,4.74,2.37,0.50,1.00,11.8,0,0,0,0.2,0.2,0.11,+0.8,+0.8,Matches
132,Mamadou Coulibaly,fr FRA,MF,Monaco,21-020,2004,0.1,0,1,0,0.0,11.25,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
133,Soumaïla Coulibaly,fr FRA,DF,Brest,21-209,2003,4.9,0,4,0,0.0,0.82,0.00,0.00,,12.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
134,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,24-082,2001,14.5,3,27,12,44.4,1.86,0.83,0.11,0.25,15.8,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
135,Marius Courcoul,fr FRA,"MF,DF",Angers,18-130,2007,2.4,0,1,0,0.0,0.41,0.00,0.00,,26.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
136,Nicolas Cozza,fr FRA,"DF,MF",Nantes,26-123,1999,22.8,1,17,6,35.3,0.75,0.26,0.06,0.17,17.9,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
