Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
332,Marcão,br BRA,DF,Sevilla,28-340,1996,5.1,9,6,6,3,0,2,3,66.7,1,9,6,3,6,15,27,1,Matches
333,Óscar de Marcos,es ESP,DF,Athletic Club,36-027,1989,15.3,28,13,13,11,4,19,34,55.9,15,15,1,14,14,42,30,0,Matches
334,Alberto Marí,es ESP,FW,Valencia,23-304,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
335,José María Giménez,uy URU,DF,Atlético Madrid,30-111,1995,21.2,25,15,17,8,0,16,27,59.3,11,28,18,10,26,51,110,2,Matches
336,Arkaitz Mariezkurrena,es ESP,"MF,FW",Real Sociedad,20-036,2005,1.7,1,0,1,0,0,0,4,0.0,4,1,0,1,1,2,3,0,Matches
337,Pablo Marín,es ESP,MF,Real Sociedad,21-312,2003,11.6,21,14,5,11,5,7,15,46.7,8,12,3,9,4,25,13,0,Matches
338,Mika Mármol,es ESP,DF,Las Palmas,23-314,2001,24.7,57,26,32,23,2,33,49,67.3,16,42,14,28,37,94,111,2,Matches
339,Mario Maroto,es ESP,MF,Valladolid,21-164,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,Matches
340,Unai Marrero,es ESP,GK,Real Sociedad,23-214,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
341,Carlos Martín,es ESP,"FW,MF",Alavés,23-019,2002,14.5,39,20,15,16,8,13,49,26.5,36,30,1,29,5,44,18,0,Matches
342,Gerard Martín,es ESP,DF,Barcelona,23-130,2002,9.8,20,9,8,7,5,10,15,66.7,5,15,2,13,8,28,25,0,Matches
343,Iván Martín,es ESP,MF,Girona,26-086,1999,21.4,29,17,14,12,3,13,32,40.6,19,17,4,13,11,40,15,1,Matches
344,Jon Martin,es ESP,DF,Real Sociedad,19-130,2006,9.0,10,8,6,3,1,6,9,66.7,3,12,8,4,7,17,68,1,Matches
345,Mario Martín,es ESP,MF,Valladolid,21-067,2004,17.9,59,30,29,27,3,20,45,44.4,25,28,6,22,19,78,39,7,Matches
346,Arnau Martinez,es ESP,"DF,MF",Girona,22-016,2003,26.7,44,23,27,11,6,28,56,50.0,28,16,6,10,28,72,68,2,Matches
347,Iñigo Martínez,es ESP,DF,Barcelona,33-359,1991,25.7,23,13,18,5,0,15,21,71.4,6,18,7,11,18,41,104,1,Matches
348,Javi Martínez,es ESP,MF,Osasuna,25-140,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
349,Ramón Martínez,es ESP,DF,Sevilla,22-201,2002,2.1,5,3,4,1,0,2,3,66.7,1,2,1,1,2,7,17,0,Matches
350,Toni Martínez,es ESP,"FW,MF",Alavés,27-315,1997,10.1,11,6,4,4,3,3,4,75.0,1,7,2,5,0,11,11,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Javi Martón,es ESP,"FW,MF",Athletic Club,26-005,1999,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
352,Marvin,es ESP,"DF,FW",Las Palmas,24-312,2000,9.4,21,10,10,7,4,9,23,39.1,14,15,5,10,10,31,25,0,Matches
353,Omar Mascarell,gq EQG,MF,Mallorca,32-098,1993,20.1,24,13,11,12,1,12,30,40.0,18,28,19,9,48,72,54,3,Matches
354,Jaime Mata,es ESP,FW,Las Palmas,36-199,1988,6.1,8,2,2,6,0,3,9,33.3,6,5,1,4,3,11,9,0,Matches
355,Borja Mayoral,es ESP,FW,Getafe,28-036,1997,10.3,4,3,1,2,1,2,7,28.6,5,3,0,3,1,5,6,0,Matches
356,Kylian Mbappé,fr FRA,FW,Real Madrid,26-142,1998,28.3,8,5,1,3,4,1,5,20.0,4,3,0,3,1,9,1,0,Matches
357,Oliver McBurnie,sct SCO,FW,Las Palmas,28-341,1996,18.4,13,7,5,6,2,5,11,45.5,6,15,5,10,6,19,21,0,Matches
358,Scott McKenna,sct SCO,DF,Las Palmas,28-180,1996,25.4,18,12,13,5,0,9,12,75.0,3,34,26,8,9,27,146,2,Matches
359,Mateo Mejía,es ESP,FW,Sevilla,22-041,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
360,Arthur Melo,br BRA,MF,Girona,28-272,1996,8.3,23,10,8,12,3,13,24,54.2,11,4,1,3,7,30,9,1,Matches
361,Brais Méndez,es ESP,MF,Real Sociedad,28-124,1997,15.5,21,13,6,11,4,8,22,36.4,14,13,1,12,7,28,16,1,Matches
362,Ferland Mendy,fr FRA,DF,Real Madrid,29-337,1995,11.2,17,14,7,6,4,9,12,75.0,3,11,4,7,9,26,8,1,Matches
363,Víctor Meseguer,es ESP,MF,Valladolid,25-336,1999,4.6,10,6,4,4,2,2,10,20.0,8,3,0,3,2,12,4,1,Matches
364,Miguel,es ESP,FW,Leganés,25-250,1999,18.6,16,7,6,4,6,4,14,28.6,10,14,4,10,4,20,23,1,Matches
365,Éder Militão,br BRA,DF,Real Madrid,27-113,1998,10.4,19,17,14,5,0,7,12,58.3,5,13,8,5,12,31,35,0,Matches
366,Luis Milla,es ESP,MF,Getafe,30-216,1994,29.9,55,35,28,22,5,31,65,47.7,34,23,0,23,22,77,27,3,Matches
367,Pere Milla,es ESP,"MF,FW",Espanyol,32-230,1992,3.5,4,1,3,0,1,0,14,0.0,14,9,2,7,2,6,4,0,Matches
368,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25-363,1999,27.4,35,21,18,12,5,24,63,38.1,39,30,5,25,21,56,42,6,Matches
369,Kim Minsu,kr KOR,"MF,FW",Girona,19-112,2006,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
370,Bojan Miovski,mk MKD,FW,Girona,25-321,1999,9.7,7,5,2,2,3,2,7,28.6,5,4,0,4,2,9,7,0,Matches
371,Rafa Mir,es ESP,"FW,MF",Valencia,27-327,1997,7.0,10,6,6,4,0,2,8,25.0,6,4,0,4,4,14,9,0,Matches
372,Luka Modrić,hr CRO,MF,Real Madrid,39-244,1985,16.8,28,18,16,11,1,14,31,45.2,17,14,5,9,23,51,16,0,Matches
373,Johan Mojica,co COL,DF,Mallorca,32-263,1992,29.3,34,23,26,5,3,19,40,47.5,21,11,5,6,25,59,79,3,Matches
374,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,21-223,2003,28.4,26,12,11,14,1,18,48,37.5,30,24,0,24,18,44,8,0,Matches
375,Nahuel Molina,ar ARG,DF,Atlético Madrid,27-035,1998,16.4,40,17,19,20,1,29,53,54.7,24,16,3,13,12,52,49,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Jon Moncayola,es ESP,MF,Osasuna,26-363,1998,22.9,68,40,28,32,8,30,59,50.8,29,34,3,31,11,79,19,0,Matches
377,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,28-130,1997,1.3,4,2,3,1,0,3,4,75.0,1,0,0,0,2,6,11,0,Matches
378,Gerard Moreno,es ESP,FW,Villarreal,33-034,1992,7.5,7,4,3,2,2,3,11,27.3,8,0,0,0,2,9,7,0,Matches
379,Mateu Morey,es ESP,DF,Mallorca,25-070,2000,5.6,14,13,8,4,2,10,17,58.8,7,8,0,8,9,23,15,1,Matches
380,Ilaix Moriba,gn GUI,MF,Celta Vigo,22-112,2003,20.7,59,37,20,26,13,27,47,57.4,20,23,4,19,13,72,29,1,Matches
381,Manu Morlanes,es ESP,MF,Mallorca,26-119,1999,14.4,43,27,18,20,5,18,30,60.0,12,18,7,11,24,67,16,0,Matches
382,Raúl Moro,es ESP,"MF,FW",Valladolid,22-157,2002,23.0,21,13,15,3,3,12,29,41.4,17,6,0,6,10,31,17,1,Matches
383,Cristhian Mosquera,es ESP,DF,Valencia,20-318,2004,33.9,48,30,36,11,1,27,36,75.0,9,32,22,10,34,82,120,4,Matches
384,Santiago Mouriño,uy URU,DF,Alavés,23-087,2002,17.5,34,24,26,8,0,18,32,56.3,14,25,11,14,25,59,102,0,Matches
385,Abdul Mumin,gh GHA,DF,Rayo Vallecano,26-339,1998,22.4,37,25,30,7,0,17,27,63.0,10,40,29,11,23,60,125,0,Matches
386,Aihen Muñoz,es ESP,DF,Real Sociedad,27-268,1997,10.3,23,12,13,8,2,13,27,48.1,14,10,6,4,13,36,45,0,Matches
387,Álex Muñoz,es ESP,DF,Las Palmas,30-285,1994,15.2,38,29,22,15,1,20,37,54.1,17,28,11,17,16,54,68,0,Matches
388,Iker Muñoz,es ESP,MF,Osasuna,22-187,2002,5.6,5,2,3,2,0,3,8,37.5,5,7,1,6,4,9,10,1,Matches
389,Javier Muñoz,es ESP,"MF,DF",Las Palmas,30-072,1995,28.5,43,34,18,15,10,15,45,33.3,30,27,4,23,31,74,39,3,Matches
390,Vedat Muriqi,xk KVX,FW,Mallorca,31-017,1994,20.3,6,4,3,2,1,3,6,50.0,3,6,1,5,7,13,34,0,Matches
391,Juan Musso,ar ARG,GK,Atlético Madrid,31-005,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
392,Matija Nastasić,rs SRB,DF,Leganés,32-044,1993,22.6,24,11,21,3,0,16,24,66.7,8,39,30,9,19,43,155,0,Matches
393,Natan,br BRA,DF,Betis,24-094,2001,20.2,32,21,21,9,2,23,27,85.2,4,22,13,9,23,55,104,1,Matches
394,Pau Navarro,es ESP,DF,Villarreal,20-016,2005,8.0,19,14,11,6,2,16,28,57.1,12,13,6,7,3,22,33,0,Matches
395,Roberto Navarro,es ESP,"MF,FW",Mallorca,23-029,2002,14.2,29,22,14,11,4,9,19,47.4,10,18,0,18,19,48,12,0,Matches
396,Jesús Navas,es ESP,"FW,MF",Sevilla,39-171,1985,4.7,5,2,3,0,2,0,3,0.0,3,1,0,1,4,9,6,0,Matches
397,Yvan Neyou,cm CMR,MF,Leganés,28-128,1997,24.1,53,33,21,26,6,22,45,48.9,23,33,5,28,25,78,37,1,Matches
398,Tanguy Nianzou,fr FRA,DF,Sevilla,22-338,2002,5.8,7,5,6,0,1,5,6,83.3,1,1,0,1,8,15,27,0,Matches
399,Saúl Ñíguez,es ESP,MF,Sevilla,30-171,1994,17.1,47,32,16,24,7,12,30,40.0,18,25,2,23,22,69,33,0,Matches
400,Tamás Nikitscher,hu HUN,MF,Valladolid,25-189,1999,7.3,16,7,8,8,0,7,11,63.6,4,11,2,9,9,25,10,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Adrian Niño,es ESP,FW,Atlético Madrid,20-326,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
402,Hugo Novoa,es ESP,"DF,MF",Alavés,22-130,2003,2.6,8,5,4,3,1,5,5,100.0,0,2,1,1,0,8,6,0,Matches
403,Randy Nteka,ao ANG,FW,Rayo Vallecano,27-156,1997,12.5,16,5,3,9,4,5,12,41.7,7,13,2,11,4,20,20,0,Matches
404,Unai Núñez,es ESP,DF,Athletic Club,28-101,1997,6.5,9,4,6,3,0,3,6,50.0,3,4,4,0,17,26,42,1,Matches
405,Ørjan Nyland,no NOR,GK,Sevilla,34-243,1990,27.7,3,2,3,0,0,3,5,60.0,2,0,0,0,0,3,11,4,Matches
406,Allan Nyom,cm CMR,"DF,MF",Getafe,37-001,1988,7.8,13,7,5,7,1,10,12,83.3,2,4,2,2,2,15,18,0,Matches
407,Jan Oblak,si SVN,GK,Atlético Madrid,32-124,1993,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,16,2,Matches
408,Lucas Ocampos,ar ARG,FW,Sevilla,30-304,1994,1.9,3,2,2,0,1,1,2,50.0,1,2,0,2,0,3,2,0,Matches
409,Álvaro Odriozola,es ESP,DF,Real Sociedad,29-148,1995,0.5,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
410,Thiago Ojeda,ar ARG,MF,Villarreal,22-119,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
411,Olasagasti,es ESP,MF,Real Sociedad,24-268,2000,9.0,19,9,5,9,5,7,17,41.2,10,8,2,6,14,33,10,0,Matches
412,Brian Oliván,es ESP,DF,Espanyol,31-040,1994,11.3,13,10,7,6,0,4,13,30.8,9,6,2,4,10,23,23,0,Matches
413,Lucas Oliveira Rosa,br BRA,DF,Valladolid,25-038,2000,21.0,53,33,40,11,2,35,51,68.6,16,24,9,15,28,81,69,2,Matches
414,Dani Olmo,es ESP,"MF,FW",Barcelona,27-004,1998,11.4,14,9,8,4,2,3,11,27.3,8,6,3,3,3,17,10,1,Matches
415,Aimar Oroz,es ESP,"MF,FW",Osasuna,23-165,2001,29.0,32,18,15,11,6,14,44,31.8,30,27,2,25,18,50,7,0,Matches
416,Ángel Ortíz,es ESP,DF,Betis,20-290,2004,3.8,10,7,7,3,0,6,15,40.0,9,6,0,6,5,15,7,0,Matches
417,Gabriel Osei Misehouy,nl NED,"FW,MF",Girona,19-297,2005,2.9,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
418,David Otorbi,es ESP,MF,Valencia,17-207,2007,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
419,Jesús Owono,gq EQG,GK,Alavés,24-071,2001,5.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
420,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,28-020,1997,22.8,21,13,7,9,5,9,18,50.0,9,15,1,14,4,25,14,0,Matches
421,Cenk Özkacar,tr TUR,DF,Valladolid,24-217,2000,5.9,7,3,6,1,0,2,7,28.6,5,6,4,2,12,19,54,1,Matches
422,Jon Pacheco,es ESP,DF,Real Sociedad,24-123,2001,8.5,13,9,10,3,0,8,10,80.0,2,8,6,2,8,21,45,2,Matches
423,Alex Padilla,es ESP,GK,Athletic Club,21-252,2003,3.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
424,Isaac Palazón Camacho,es ESP,"MF,FW",Rayo Vallecano,30-135,1994,21.0,22,17,10,6,6,8,31,25.8,23,19,1,18,8,30,12,1,Matches
425,Aitor Paredes,es ESP,DF,Athletic Club,25-012,2000,18.1,11,9,8,3,0,5,12,41.7,7,22,12,10,22,33,107,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Daniel Parejo,es ESP,MF,Villarreal,36-025,1989,23.7,49,38,25,19,5,27,49,55.1,22,22,6,16,24,73,35,1,Matches
427,Álvaro Pascual,es ESP,FW,Sevilla,23-130,2002,2.5,1,0,0,0,1,1,2,50.0,1,0,0,0,2,3,0,0,Matches
428,Alfonso Pedraza,es ESP,"DF,MF",Villarreal,29-032,1996,3.3,3,2,2,0,1,2,4,50.0,2,2,1,1,4,7,11,0,Matches
429,Pedri,es ESP,MF,Barcelona,22-167,2002,28.6,55,30,13,33,9,22,62,35.5,40,40,3,37,26,81,21,1,Matches
430,Adrià Pedrosa,es ESP,DF,Sevilla,26-363,1998,24.1,55,32,33,16,6,30,53,56.6,23,40,9,31,21,76,81,0,Matches
431,Pejiño,es ESP,FW,Las Palmas,28-286,1996,0.2,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
432,Andy Pelmard,fr FRA,DF,Las Palmas,25-060,2000,2.3,5,0,3,2,0,4,5,80.0,1,3,1,2,2,7,20,0,Matches
433,Iñaki Peña,es ESP,GK,Barcelona,26-070,1999,14.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,20,1,Matches
434,Rubén Peña,es ESP,"FW,DF",Osasuna,33-297,1991,7.6,9,3,3,2,4,3,18,16.7,15,10,0,10,5,14,11,0,Matches
435,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,29-347,1995,14.6,19,8,9,6,4,5,12,41.7,7,10,1,9,5,24,10,0,Matches
436,Peque,es ESP,"MF,FW",Sevilla,22-219,2002,12.1,16,5,4,10,2,7,16,43.8,9,16,0,16,8,24,5,0,Matches
437,Ayoze Pérez,es ESP,FW,Villarreal,31-286,1993,20.5,24,12,5,15,4,6,22,27.3,16,17,0,17,7,31,14,0,Matches
438,Carles Pérez,es ESP,"MF,FW",Getafe,27-084,1998,15.9,33,23,11,14,8,21,48,43.8,27,19,2,17,6,39,22,0,Matches
439,Francisco Perez,es ESP,"FW,MF",Valencia,22-244,2002,5.5,16,12,7,7,2,10,16,62.5,6,8,1,7,3,19,6,0,Matches
440,Kike Pérez,es ESP,MF,Valladolid,28-086,1997,13.2,37,26,15,19,3,15,26,57.7,11,16,4,12,7,44,18,0,Matches
441,Luis Pérez,es ESP,DF,Valladolid,30-096,1995,27.9,38,27,23,10,5,24,40,60.0,16,26,9,17,28,66,85,0,Matches
442,Romain Perraud,fr FRA,DF,Betis,27-231,1997,20.1,35,21,15,15,5,20,45,44.4,25,15,3,12,21,56,66,1,Matches
443,Valentín Pezzolesi,es ESP,DF,Las Palmas,18-025,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
444,Pica,es ESP,DF,Alavés,23-130,2002,5.4,9,7,7,2,0,4,9,44.4,5,7,6,1,8,17,23,0,Matches
445,Yeremi Pino,es ESP,MF,Villarreal,22-203,2002,19.2,52,27,16,28,8,27,54,50.0,27,35,3,32,8,60,17,0,Matches
446,Portu,es ESP,"FW,MF",Girona,32-355,1992,7.0,11,5,5,3,3,6,9,66.7,3,7,0,7,0,11,2,0,Matches
447,Beñat Prados,es ESP,MF,Athletic Club,24-092,2001,17.9,51,33,19,24,8,23,51,45.1,28,21,2,19,28,79,25,0,Matches
448,Abdón Prats,es ESP,"FW,MF",Mallorca,32-155,1992,5.1,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,5,0,Matches
449,Javi Puado,es ESP,"FW,MF",Espanyol,26-351,1998,29.5,19,15,11,4,4,8,15,53.3,7,14,2,12,5,24,19,0,Matches
450,Dani Raba,es ESP,"FW,MF",Leganés,29-194,1995,18.1,34,21,16,14,4,15,37,40.5,22,25,2,23,14,48,14,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Arnau Rafús,es ESP,GK,Valladolid,22-014,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
452,Antonio Raillo,es ESP,DF,Mallorca,33-215,1991,32.6,29,17,16,10,3,14,18,77.8,4,39,31,8,27,56,197,1,Matches
453,Benito Ramírez,es ESP,"DF,MF",Las Palmas,29-304,1995,4.3,10,5,4,6,0,9,16,56.3,7,6,3,3,1,11,14,1,Matches
454,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,29-306,1995,21.6,26,15,9,13,4,13,30,43.3,17,18,0,18,16,42,21,2,Matches
455,Jacobo Ramón,es ESP,DF,Real Madrid,20-125,2005,0.3,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
456,Raphinha,br BRA,"FW,MF",Barcelona,28-148,1996,27.8,35,21,6,18,11,19,35,54.3,16,26,2,24,8,43,24,0,Matches
457,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,26-325,1998,31.1,65,37,40,17,8,39,64,60.9,25,36,3,33,26,91,68,2,Matches
458,Raúl,es ESP,"FW,MF",Osasuna,24-189,2000,7.7,11,6,3,5,3,4,9,44.4,5,4,0,4,0,11,5,0,Matches
459,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,26-273,1998,4.3,3,2,3,0,0,0,6,0.0,6,4,0,4,0,3,6,0,Matches
460,Álex Remiro,es ESP,GK,Real Sociedad,30-048,1995,34.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,17,4,Matches
461,Diego Rico,es ESP,DF,Getafe,32-077,1993,28.3,76,46,44,27,5,44,79,55.7,35,37,3,34,32,108,91,2,Matches
462,Luis Rioja,es ESP,FW,Alavés,31-207,1993,0.3,2,1,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0,Matches
463,Luis Rioja,es ESP,"MF,FW",Valencia,31-207,1993,29.2,31,20,13,12,6,13,40,32.5,27,29,1,28,22,53,41,0,Matches
464,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,25-039,2000,5.7,11,5,4,6,1,6,11,54.5,5,3,0,3,2,13,3,0,Matches
465,Alberto Risco,es ESP,"MF,FW",Getafe,19-254,2005,0.8,4,4,2,0,2,1,6,16.7,5,2,0,2,0,4,0,0,Matches
466,Mihailo Ristić,rs SRB,"MF,DF",Celta Vigo,29-192,1995,3.0,3,3,2,1,0,1,3,33.3,2,0,0,0,1,4,7,0,Matches
467,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,20-283,2004,0.2,2,0,0,2,0,2,2,100.0,0,0,0,0,0,2,0,0,Matches
468,Marc Roca,es ESP,MF,Betis,28-166,1996,10.1,20,14,10,9,1,9,17,52.9,8,17,5,12,14,34,14,2,Matches
469,Rodri,es ESP,FW,Betis,24-360,2000,1.3,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,1,1,Matches
470,Adrian Rodriguez,es ESP,GK,Alavés,24-150,2000,1.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1,Matches
471,Álvaro Rodríguez,uy URU,FW,Getafe,20-301,2004,8.6,9,6,0,6,3,4,9,44.4,5,22,0,22,3,12,12,0,Matches
472,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,26-317,1998,13.9,31,16,10,15,6,13,29,44.8,16,9,1,8,18,49,18,0,Matches
473,Damián Rodríguez,es ESP,MF,Celta Vigo,22-055,2003,10.3,14,9,3,10,1,6,16,37.5,10,6,1,5,7,21,13,0,Matches
474,Dani Rodríguez,es ESP,"MF,FW",Mallorca,36-339,1988,22.7,44,27,14,20,10,13,26,50.0,13,21,2,19,12,56,23,0,Matches
475,Daniel Rodriguez,es ESP,FW,Barcelona,19-275,2005,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,33-303,1991,1.6,3,2,1,2,0,0,2,0.0,2,2,0,2,1,4,0,0,Matches
477,Javi Rodríguez,es ESP,DF,Celta Vigo,21-319,2003,24.9,50,35,33,17,0,31,45,68.9,14,28,9,19,31,81,90,1,Matches
478,Jesus Rodríguez,es ESP,FW,Betis,19-171,2005,10.8,16,14,6,6,4,5,12,41.7,7,13,0,13,6,22,2,0,Matches
479,Kirian Rodríguez,es ESP,MF,Las Palmas,29-067,1996,19.5,33,17,12,18,3,22,43,51.2,21,22,4,18,10,43,21,0,Matches
480,Ricardo Rodríguez,ch SUI,DF,Betis,32-259,1992,12.3,25,13,13,5,7,16,25,64.0,9,8,1,7,6,31,45,0,Matches
481,Rodrygo,br BRA,"FW,MF",Real Madrid,24-122,2001,21.4,21,14,14,5,2,7,23,30.4,16,18,1,17,11,32,9,0,Matches
482,Leo Román,es ESP,GK,Mallorca,24-309,2000,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
483,Carlos Romero,es ESP,DF,Espanyol,23-194,2001,24.4,59,37,43,13,3,36,68,52.9,32,43,14,29,23,82,91,1,Matches
484,Isaac Romero,es ESP,FW,Sevilla,24-358,2000,23.9,13,7,4,4,5,3,16,18.8,13,18,1,17,7,20,27,0,Matches
485,Luka Romero,ar ARG,"FW,MF",Alavés,20-174,2004,2.2,4,4,1,1,2,2,3,66.7,1,2,0,2,1,5,0,0,Matches
486,Oriol Romeu,es ESP,MF,Girona,33-229,1991,13.8,32,22,13,16,3,12,22,54.5,10,20,7,13,11,43,18,3,Matches
487,Vitor Roque,br BRA,FW,Betis,20-072,2005,13.7,11,6,1,6,4,1,5,20.0,4,5,0,5,7,18,4,0,Matches
488,Valentin Rosier,fr FRA,DF,Leganés,28-265,1996,27.1,69,51,48,15,6,41,66,62.1,25,39,14,25,50,119,143,2,Matches
489,Antonio Rüdiger,de GER,DF,Real Madrid,32-069,1993,25.5,20,13,14,6,0,11,15,73.3,4,22,14,8,9,29,96,1,Matches
490,Aitor Ruibal,es ESP,"DF,FW",Betis,29-050,1996,11.0,21,15,15,3,3,16,27,59.3,11,15,4,11,11,32,27,0,Matches
491,Abel Ruiz,es ESP,FW,Girona,25-103,2000,13.6,6,2,2,2,2,2,5,40.0,3,7,2,5,4,10,7,0,Matches
492,Ferrán Ruiz,es ESP,MF,Girona,22-015,2003,0.2,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,Matches
493,Youssouf Sabaly,sn SEN,DF,Betis,32-067,1993,17.3,39,25,20,15,4,24,32,75.0,8,20,3,17,13,52,39,0,Matches
494,Umar Sadiq,ng NGA,FW,Valencia,28-098,1997,7.5,9,5,2,5,2,4,6,66.7,2,5,0,5,1,10,6,0,Matches
495,Umar Sadiq,ng NGA,FW,Real Sociedad,28-098,1997,2.5,2,1,1,1,0,1,2,50.0,1,3,1,2,1,3,2,0,Matches
496,Jorge Sáenz,es ESP,DF,Leganés,28-175,1996,14.8,30,21,15,14,1,8,14,57.1,6,22,14,8,21,51,138,0,Matches
497,Jan Salas,es ESP,MF,Mallorca,19-274,2005,0.3,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
498,Kike Salas,es ESP,DF,Sevilla,23-018,2002,22.4,44,26,23,15,6,24,40,60.0,16,23,12,11,31,75,133,0,Matches
499,Albert Sambi Lokonga,be BEL,MF,Sevilla,25-201,1999,15.6,21,15,10,9,2,10,13,76.9,3,12,1,11,9,30,24,3,Matches
500,Chuky san jose,es ESP,MF,Valladolid,21-012,2004,7.8,8,2,3,3,2,2,9,22.2,7,4,1,3,0,8,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
501,Oihan Sancet,es ESP,MF,Athletic Club,25-016,2000,16.3,12,7,6,5,1,4,12,33.3,8,9,0,9,5,17,5,0,Matches
502,Antonio Sánchez,es ESP,"MF,DF",Mallorca,28-130,1997,13.8,27,16,15,8,4,14,29,48.3,15,12,2,10,17,44,30,1,Matches
