Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
260,Johan Manzambi,ch SUI,"FW,MF",Freiburg,19-209,2005,2.8,2,11,3,27.3,3.90,1.06,0.18,0.67,16.4,0,0,0,1.3,1.3,0.12,+0.7,+0.7,Matches
261,Omar Marmoush,eg EGY,FW,Eint Frankfurt,26-093,1999,16.1,15,75,34,45.3,4.66,2.11,0.17,0.38,18.1,6,2,2,8.8,7.3,0.10,+6.2,+5.7,Matches
262,Giorgos Masouras,gr GRE,"FW,MF",Bochum,31-130,1994,10.9,2,30,15,50.0,2.76,1.38,0.07,0.13,14.5,1,0,0,3.9,3.9,0.13,-1.9,-1.9,Matches
263,Erhan Mašović,rs SRB,DF,Bochum,26-170,1998,10.1,1,7,4,57.1,0.69,0.40,0.14,0.25,11.0,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
264,Igor Matanovic,hr CRO,FW,Eint Frankfurt,22-041,2003,3.5,1,12,4,33.3,3.46,1.15,0.08,0.25,14.1,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
265,Chrislain Matsima,fr FRA,DF,Augsburg,22-361,2002,26.3,1,14,2,14.3,0.53,0.08,0.07,0.50,10.2,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
266,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,20-004,2005,9.7,2,9,3,33.3,0.92,0.31,0.22,0.67,16.2,0,0,0,1.8,1.8,0.20,+0.2,+0.2,Matches
267,Maurides,br BRA,FW,St. Pauli,31-062,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
268,Keke Maximilian Topp,de GER,"FW,MF",Werder Bremen,21-047,2004,2.7,1,6,3,50.0,2.20,1.10,0.17,0.33,13.7,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
269,Jakov Medić,hr CRO,DF,Bochum,26-246,1998,16.9,1,14,3,21.4,0.83,0.18,0.07,0.33,14.6,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
270,Connor Metcalfe,au AUS,"MF,FW",St. Pauli,25-187,1999,3.9,0,6,3,50.0,1.54,0.77,0.00,0.00,22.2,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
271,Karol Mets,ee EST,DF,St. Pauli,31-360,1993,10.0,0,3,0,0.0,0.30,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
272,Alexander Meyer,de GER,GK,Dortmund,34-028,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
273,Florian Micheler,at AUT,MF,Hoffenheim,19-359,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
274,Enzo Millot,fr FRA,"MF,FW",Stuttgart,22-298,2002,19.1,5,39,15,38.5,2.04,0.79,0.13,0.33,16.7,0,0,1,7.2,6.3,0.16,-2.2,-1.3,Matches
275,Kim Min-jae,kr KOR,DF,Bayern Munich,28-177,1996,25.4,2,7,5,71.4,0.28,0.20,0.29,0.40,6.0,0,0,0,1.6,1.6,0.23,+0.4,+0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
276,Maximilian Mittelstädt,de GER,DF,Stuttgart,28-054,1997,25.7,1,20,4,20.0,0.78,0.16,0.05,0.25,23.5,0,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
277,Koji Miyoshi,jp JPN,"FW,MF",Bochum,28-046,1997,5.0,1,12,5,41.7,2.40,1.00,0.08,0.20,21.1,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
278,Max Moerstedt,de GER,FW,Hoffenheim,,,5.0,0,12,4,33.3,2.39,0.80,0.00,0.00,12.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
279,David Mokwa,fr FRA,"DF,FW",Hoffenheim,21-008,2004,0.2,0,2,2,100.0,8.18,8.18,0.00,0.00,5.4,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
280,Steve Mounié,bj BEN,"FW,MF",Augsburg,30-224,1994,3.6,1,21,7,33.3,5.78,1.93,0.05,0.14,10.5,0,0,0,3.1,3.1,0.15,-2.1,-2.1,Matches
281,Nordi Mukiele,fr FRA,DF,Leverkusen,27-191,1997,10.0,1,7,3,42.9,0.70,0.30,0.14,0.33,15.8,0,0,0,1.4,1.4,0.20,-0.4,-0.4,Matches
282,Florian Müller,de GER,GK,Freiburg,27-179,1997,8.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
283,Kevin Müller,de GER,GK,Heidenheim,34-057,1991,31.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
284,Marius Müller,de GER,GK,Wolfsburg,31-303,1993,5.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
285,Thomas Müller,de GER,"MF,FW",Bayern Munich,35-240,1989,12.9,1,29,11,37.9,2.24,0.85,0.03,0.09,15.8,0,0,0,3.7,3.7,0.13,-2.7,-2.7,Matches
286,Jamal Musiala,de GER,MF,Bayern Munich,22-074,2003,20.0,12,68,31,45.6,3.40,1.55,0.18,0.39,15.1,0,0,0,9.3,9.3,0.14,+2.7,+2.7,Matches
287,Florent Muslija,xk KVX,"FW,MF",Freiburg,26-309,1998,1.9,0,3,2,66.7,1.61,1.07,0.00,0.00,20.9,1,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
288,Phillipp Mwene,at AUT,DF,Mainz 05,31-102,1994,28.0,1,20,4,20.0,0.71,0.14,0.05,0.25,16.7,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
289,Joakim Mæhle,dk DEN,DF,Wolfsburg,27-356,1997,23.3,3,16,6,37.5,0.69,0.26,0.19,0.50,17.0,0,0,0,1.9,1.9,0.12,+1.1,+1.1,Matches
290,Nathan N'Goumou,cm CMR,FW,Gladbach,25-058,2000,9.2,2,24,13,54.2,2.61,1.41,0.08,0.15,15.4,0,0,0,1.9,1.9,0.08,+0.1,+0.1,Matches
291,Stanley N'Soki,fr FRA,DF,Hoffenheim,26-032,1999,14.5,0,3,1,33.3,0.21,0.07,0.00,0.00,18.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
292,Paul Nebel,de GER,MF,Mainz 05,22-213,2002,25.1,9,39,17,43.6,1.56,0.68,0.23,0.53,17.4,0,0,0,4.9,4.9,0.13,+4.1,+4.1,Matches
293,Kosta Nedeljković,rs SRB,DF,RB Leipzig,19-146,2005,5.3,0,4,0,0.0,0.75,0.00,0.00,,16.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
294,Ivan Nekić,hr CRO,DF,Holstein Kiel,24-138,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
295,David Nemeth,at AUT,DF,St. Pauli,24-054,2001,21.7,0,4,1,25.0,0.18,0.05,0.00,0.00,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
296,Luca Netz,de GER,DF,Gladbach,21-361,2003,10.8,0,3,0,0.0,0.28,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
297,Manuel Neuer,de GER,GK,Bayern Munich,39-045,1986,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
298,Florian Neuhaus,de GER,MF,Gladbach,28-056,1997,4.1,0,9,3,33.3,2.17,0.72,0.00,0.00,20.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
299,Moritz Nicolas,de GER,GK,Gladbach,27-202,1997,18.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
300,Julian Niehues,de GER,MF,Heidenheim,24-024,2001,1.2,0,1,1,100.0,0.83,0.83,0.00,0.00,19.7,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
301,Justin Njinmah,de GER,"FW,MF",Werder Bremen,24-177,2000,10.4,3,30,8,26.7,2.89,0.77,0.10,0.38,14.5,0,0,0,3.5,3.5,0.12,-0.5,-0.5,Matches
302,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,24-191,2000,4.2,0,4,0,0.0,0.94,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
303,Felix Nmecha,de GER,MF,Dortmund,24-213,2000,15.4,3,14,4,28.6,0.91,0.26,0.21,0.75,22.4,0,0,0,0.9,0.9,0.06,+2.1,+2.1,Matches
304,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,26-148,1998,4.4,2,18,7,38.9,4.12,1.60,0.11,0.29,14.4,0,0,0,3.7,3.7,0.21,-1.7,-1.7,Matches
305,Arnaud Nordin,fr FRA,"DF,MF",Mainz 05,26-328,1998,0.9,0,1,0,0.0,1.13,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
306,Alexander Nübel,de GER,GK,Stuttgart,28-223,1996,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
307,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,20-024,2005,16.5,3,23,7,30.4,1.40,0.43,0.13,0.43,18.8,0,0,0,1.6,1.6,0.07,+1.4,+1.4,Matches
308,David Odogu,de GER,DF,Wolfsburg,18-342,2006,2.2,0,2,0,0.0,0.92,0.00,0.00,,8.8,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
309,Tim Oermann,de GER,DF,Bochum,21-217,2003,23.6,0,9,0,0.0,0.38,0.00,0.00,,28.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
310,Ifechukwu Ogbus,ch SUI,DF,Freiburg,19-145,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
311,Finn Ole Becker,de GER,MF,Hoffenheim,24-337,2000,7.3,0,4,2,50.0,0.54,0.27,0.00,0.00,28.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
312,Michael Olise,fr FRA,"FW,MF",Bayern Munich,23-150,2001,24.9,11,83,35,42.2,3.33,1.40,0.13,0.31,17.3,6,0,0,9.6,9.6,0.12,+1.4,+1.4,Matches
313,Jonas Omlin,ch SUI,GK,Gladbach,31-121,1994,9.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
314,Karim Onisiwo,at AUT,"MF,FW",Mainz 05,33-055,1992,1.2,0,3,0,0.0,2.45,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
315,Frank Onyeka,ng NGA,MF,Augsburg,27-130,1998,27.0,0,24,6,25.0,0.89,0.22,0.00,0.00,20.3,0,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
316,Loïs Openda,be BEL,"FW,MF",RB Leipzig,25-084,2000,27.1,9,77,31,40.3,2.84,1.14,0.12,0.29,16.8,2,0,1,9.0,8.2,0.11,0.0,+0.8,Matches
317,Gift Orban,ng NGA,FW,Hoffenheim,22-298,2002,7.6,4,11,4,36.4,1.44,0.52,0.36,1.00,17.4,0,0,0,3.4,3.4,0.31,+0.6,+0.6,Matches
318,Willi Orban,hu HUN,DF,RB Leipzig,32-189,1992,24.7,5,22,7,31.8,0.89,0.28,0.23,0.71,8.3,0,0,0,4.0,4.0,0.18,+1.0,+1.0,Matches
319,Ivan Ordets,ua UKR,DF,Bochum,32-307,1992,20.7,0,11,0,0.0,0.53,0.00,0.00,,10.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
320,Patrick Osterhage,de GER,MF,Freiburg,25-099,2000,25.2,1,21,3,14.3,0.83,0.12,0.05,0.33,20.0,0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
321,Assan Ouedraogo,de GER,MF,RB Leipzig,19-002,2006,0.6,0,1,0,0.0,1.80,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
322,Salih Özcan,tr TUR,MF,Wolfsburg,27-120,1998,3.9,0,2,0,0.0,0.51,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
323,Salih Özcan,tr TUR,MF,Dortmund,27-120,1998,4.2,0,4,0,0.0,0.94,0.00,0.00,,13.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
324,Exequiel Palacios,ar ARG,MF,Leverkusen,26-218,1998,11.6,1,13,8,61.5,1.13,0.69,0.08,0.13,18.6,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches
325,João Palhinha,pt POR,MF,Bayern Munich,29-306,1995,7.5,0,10,3,30.0,1.34,0.40,0.00,0.00,15.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
326,Mats Pannewig,de GER,MF,Bochum,20-195,2004,2.1,0,8,2,25.0,3.77,0.94,0.00,0.00,14.0,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
327,Kevin Paredes,us USA,DF,Wolfsburg,22-004,2003,1.4,0,4,0,0.0,2.93,0.00,0.00,,20.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
328,Felix Passlack,de GER,"DF,MF",Bochum,26-347,1998,24.9,1,24,4,16.7,0.96,0.16,0.04,0.25,20.0,1,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
329,Aleksandar Pavlovic,de GER,MF,Bayern Munich,21-008,2004,15.1,1,9,4,44.4,0.60,0.26,0.11,0.25,20.4,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
330,Mads Pedersen,dk DEN,DF,Augsburg,28-252,1996,2.6,0,2,0,0.0,0.77,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
331,Jordan Pefok,us USA,FW,Union Berlin,29-015,1996,10.1,0,23,7,30.4,2.28,0.69,0.00,0.00,12.2,0,0,0,3.2,3.2,0.14,-3.2,-3.2,Matches
332,Daniel Peretz,il ISR,GK,Bayern Munich,24-305,2000,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
333,Noah Pesch,hr CRO,FW,Gladbach,19-358,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
334,Luca Philipp,de GER,GK,Hoffenheim,24-164,2000,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
335,Maximilian Philipp,de GER,"MF,FW",Freiburg,31-071,1994,0.2,0,1,0,0.0,5.29,0.00,0.00,,21.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
336,Benedikt Pichler,at AUT,FW,Holstein Kiel,27-295,1997,8.7,1,20,9,45.0,2.29,1.03,0.05,0.11,13.8,0,0,0,2.3,2.3,0.11,-1.3,-1.3,Matches
337,Amos Pieper,de GER,DF,Werder Bremen,27-114,1998,15.7,0,6,1,16.7,0.38,0.06,0.00,0.00,14.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
338,Marvin Pieringer,de GER,"FW,MF",Heidenheim,25-219,1999,23.5,7,54,17,31.5,2.30,0.72,0.07,0.24,15.1,1,3,3,8.7,6.3,0.12,-1.7,-2.3,Matches
339,Alassane Pléa,fr FRA,"MF,FW",Gladbach,32-062,1993,20.1,11,39,12,30.8,1.94,0.60,0.26,0.83,15.2,1,1,1,7.1,6.3,0.16,+3.9,+3.7,Matches
340,Finn Porath,de GER,"DF,MF",Holstein Kiel,28-077,1997,21.6,2,29,12,41.4,1.34,0.55,0.07,0.17,21.4,0,0,0,1.9,1.8,0.09,+0.1,+0.2,Matches
341,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,30-330,1994,4.0,2,14,7,50.0,3.52,1.76,0.14,0.29,9.4,0,0,0,3.2,3.2,0.24,-1.2,-1.2,Matches
342,Alexander Prass,at AUT,DF,Hoffenheim,23-350,2001,16.9,0,12,1,8.3,0.71,0.06,0.00,0.00,18.6,1,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
343,David Preu,de GER,"DF,MF",Union Berlin,20-197,2004,0.7,0,2,0,0.0,2.95,0.00,0.00,,16.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
344,Grischa Prömel,de GER,MF,Hoffenheim,30-122,1995,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
345,Ivan Prtajin,hr CRO,FW,Union Berlin,28-362,1996,1.8,0,8,2,25.0,4.47,1.12,0.00,0.00,15.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
346,Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,26-108,1999,4.4,0,4,1,25.0,0.91,0.23,0.00,0.00,21.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
347,Leopold Querfeld,at AUT,DF,Union Berlin,21-142,2003,18.4,2,16,4,25.0,0.87,0.22,0.13,0.50,14.1,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Matches
348,Grant Ranos,am ARM,FW,Gladbach,21-295,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
349,David Raum,de GER,DF,RB Leipzig,27-019,1998,18.8,1,9,4,44.4,0.48,0.21,0.11,0.25,17.9,3,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
350,Rocco Reitz,de GER,MF,Gladbach,22-347,2002,19.4,2,22,7,31.8,1.13,0.36,0.09,0.29,16.8,0,0,0,1.6,1.6,0.07,+0.4,+0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
351,Nicolai Remberg,de GER,MF,Holstein Kiel,24-326,2000,25.9,0,23,2,8.7,0.89,0.08,0.00,0.00,18.2,0,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches
352,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,27-191,1997,19.6,1,27,5,18.5,1.38,0.25,0.04,0.20,19.7,1,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
353,Gio Reyna,us USA,MF,Dortmund,22-179,2002,3.8,2,3,2,66.7,0.80,0.53,0.67,1.00,18.3,0,0,0,0.2,0.2,0.06,+1.8,+1.8,Matches
354,Fabian Rieder,ch SUI,"MF,FW",Stuttgart,23-084,2002,9.6,1,20,7,35.0,2.08,0.73,0.05,0.14,22.1,6,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
355,Lasse Rieß,de GER,GK,Mainz 05,23-288,2001,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
356,Lars Ritzka,de GER,"DF,MF",St. Pauli,27-004,1998,8.7,1,8,1,12.5,0.92,0.12,0.13,1.00,25.0,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
357,Mads Roerslev,dk DEN,DF,Wolfsburg,25-321,1999,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
358,Merlin Röhl,de GER,"MF,FW",Freiburg,22-310,2002,10.6,0,12,3,25.0,1.13,0.28,0.00,0.00,18.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
359,Lasse Rosenboom,de GER,DF,Holstein Kiel,23-112,2002,18.3,2,11,5,45.5,0.60,0.27,0.18,0.40,12.9,0,0,0,1.8,1.8,0.16,+0.2,+0.2,Matches
360,Max Rosenfelder,de GER,DF,Freiburg,22-090,2003,13.1,1,5,1,20.0,0.38,0.08,0.20,1.00,12.3,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
361,Tom Rothe,de GER,"DF,MF",Union Berlin,20-194,2004,17.6,3,23,9,39.1,1.31,0.51,0.13,0.33,11.7,0,0,0,1.8,1.8,0.08,+1.2,+1.2,Matches
362,Anthony Rouault,fr FRA,DF,Stuttgart,23-347,2001,13.5,1,5,1,20.0,0.37,0.07,0.20,1.00,6.5,0,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
363,Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,32-125,1993,1.5,0,2,0,0.0,1.32,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
364,Julian Ryerson,no NOR,DF,Dortmund,27-175,1997,23.1,1,15,4,26.7,0.65,0.17,0.07,0.25,21.0,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
365,Frederik Rønnow,dk DEN,GK,Union Berlin,32-280,1992,28.0,0,1,0,0.0,0.04,0.00,0.00,,7.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
366,Elias Saad,tn TUN,"FW,MF",St. Pauli,25-135,1999,10.0,3,26,8,30.8,2.60,0.80,0.12,0.38,17.6,0,0,0,2.8,2.8,0.11,+0.2,+0.2,Matches
367,Marcel Sabitzer,at AUT,"MF,FW",Dortmund,31-055,1994,16.5,0,16,5,31.3,0.97,0.30,0.00,0.00,19.7,0,0,0,1.6,1.6,0.10,-1.6,-1.6,Matches
368,Faik Sakar,de GER,MF,RB Leipzig,17-117,2008,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
369,Manolis Saliakas,gr GRE,"MF,DF",St. Pauli,28-241,1996,24.0,1,28,5,17.9,1.17,0.21,0.04,0.20,22.6,0,0,0,1.5,1.5,0.05,-0.5,-0.5,Matches
370,Roland Sallai,hu HUN,"FW,MF",Freiburg,27-354,1997,0.5,0,3,1,33.3,5.87,1.96,0.00,0.00,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
371,Diadie Samassékou,ml MLI,MF,Hoffenheim,29-120,1996,3.2,0,3,1,33.3,0.93,0.31,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
372,Philipp Sander,de GER,MF,Gladbach,27-079,1998,14.8,1,15,5,33.3,1.01,0.34,0.07,0.20,21.0,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
373,James Sands,us USA,"MF,DF",St. Pauli,24-309,2000,5.0,0,1,0,0.0,0.20,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
374,Leroy Sané,de GER,FW,Bayern Munich,29-120,1996,17.9,11,66,28,42.4,3.70,1.57,0.17,0.39,16.7,2,0,0,9.9,9.9,0.15,+1.1,+1.1,Matches
375,Kaishu Sano,jp JPN,MF,Mainz 05,24-132,2000,32.8,0,20,2,10.0,0.61,0.06,0.00,0.00,20.2,0,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
376,Kauã Santos,br BRA,GK,Eint Frankfurt,22-030,2003,8.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
377,Joe Scally,us USA,DF,Gladbach,22-131,2002,28.4,0,6,1,16.7,0.21,0.04,0.00,0.00,19.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
378,András Schäfer,hu HUN,MF,Union Berlin,26-028,1999,16.4,1,12,1,8.3,0.73,0.06,0.08,1.00,21.8,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
379,Patrik Schick,cz CZE,FW,Leverkusen,29-107,1996,17.4,19,65,31,47.7,3.75,1.79,0.29,0.61,11.8,0,0,0,11.5,11.5,0.18,+7.5,+7.5,Matches
380,Stefan Schimmer,de GER,"FW,MF",Heidenheim,31-013,1994,2.7,0,10,2,20.0,3.64,0.73,0.00,0.00,14.4,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
381,Xaver Schlager,at AUT,MF,RB Leipzig,27-225,1997,2.0,0,1,0,0.0,0.50,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
382,Keven Schlotterbeck,de GER,DF,Augsburg,28-013,1997,14.4,3,12,4,33.3,0.83,0.28,0.25,0.75,12.7,0,0,0,0.8,0.8,0.06,+2.2,+2.2,Matches
383,Nico Schlotterbeck,de GER,DF,Dortmund,25-161,1999,22.0,0,17,4,23.5,0.77,0.18,0.00,0.00,17.2,1,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
384,Romano Schmid,at AUT,MF,Werder Bremen,25-104,2000,30.5,4,45,12,26.7,1.48,0.39,0.09,0.33,17.8,2,0,0,3.4,3.4,0.08,+0.6,+0.6,Matches
385,Jan Schöppner,de GER,MF,Heidenheim,25-333,1999,29.3,4,40,13,32.5,1.37,0.44,0.10,0.31,16.2,0,0,0,3.8,3.8,0.09,+0.2,+0.2,Matches
386,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,30-116,1995,3.4,0,3,1,33.3,0.88,0.29,0.00,0.00,28.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
387,Alexander Schwolow,de GER,GK,Union Berlin,32-343,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
388,Léo Scienza,br BRA,"FW,MF",Heidenheim,26-240,1998,12.3,3,35,14,40.0,2.84,1.14,0.09,0.21,21.4,3,0,0,1.9,1.9,0.05,+1.1,+1.1,Matches
389,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,24-007,2001,22.2,0,5,0,0.0,0.23,0.00,0.00,,26.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
390,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,21-345,2003,26.4,13,66,29,43.9,2.50,1.10,0.17,0.38,17.5,0,2,2,10.0,8.4,0.13,+3.0,+2.6,Matches
391,Armindo Sieb,de GER,"FW,MF",Mainz 05,22-083,2003,8.5,2,29,7,24.1,3.43,0.83,0.07,0.29,16.3,0,0,0,2.8,2.8,0.10,-0.8,-0.8,Matches
392,Tim Siersleben,de GER,DF,Heidenheim,25-063,2000,12.1,0,4,2,50.0,0.33,0.16,0.00,0.00,8.6,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
393,Kiliann Sildillia,fr FRA,DF,Freiburg,22-360,2002,8.9,2,7,2,28.6,0.79,0.22,0.29,1.00,20.2,0,0,0,0.5,0.5,0.07,+1.5,+1.5,Matches
394,André Silva,pt POR,FW,Werder Bremen,29-186,1995,4.2,1,12,5,41.7,2.88,1.20,0.00,0.00,16.6,0,1,2,2.6,1.0,0.08,-1.6,-1.0,Matches
