Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
143,Patrick Cutrone,it ITA,FW,Como,27-128,1998,22.0,327,467,70.0,4335,662,200,253,79.1,94,126,74.6,8,20,40.0,4,2.1,2.0,+1.9,19,16,10,2,30,Matches
144,Wylan Cyprien,fr FRA,MF,Parma,30-103,1995,0.3,14,21,66.7,248,161,9,9,100.0,2,5,40.0,3,5,60.0,0,0.0,0.2,0.0,0,2,0,0,2,Matches
145,Danilo D'Ambrosio,it ITA,DF,Monza,36-244,1988,12.2,566,652,86.8,9736,3415,255,269,94.8,273,301,90.7,34,64,53.1,1,0.4,0.3,+0.6,5,26,6,2,34,Matches
146,Lucas Da Cunha,fr FRA,MF,Como,23-336,2001,27.0,1337,1584,84.4,21780,6137,665,729,91.2,506,568,89.1,111,194,57.2,2,3.6,4.4,-1.6,51,128,28,8,140,Matches
147,Samuel Dahl,se SWE,"DF,MF",Roma,25-068,2000,0.5,24,28,85.7,268,95,22,23,95.7,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,0,2,1,0,2,Matches
148,Thijs Dallinga,nl NED,FW,Bologna,24-281,2000,12.3,204,282,72.3,2872,446,117,153,76.5,60,83,72.3,11,14,78.6,2,0.6,0.7,+1.4,12,14,4,0,17,Matches
149,Maat Daniel Caprini,it ITA,FW,Fiorentina,19-089,2006,0.1,5,6,83.3,66,21,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
150,Flavius Daniliuc,at AUT,DF,Hellas Verona,24-014,2001,11.0,371,443,83.7,5877,2768,189,206,91.7,157,180,87.2,20,40,50.0,0,0.1,0.1,-0.1,2,28,3,1,38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
151,Danilo,br BRA,DF,Juventus,33-300,1991,6.5,519,573,90.6,9844,3059,186,197,94.4,271,287,94.4,59,80,73.8,1,0.4,0.6,+0.6,3,51,2,0,45,Matches
152,Matteo Darmian,it ITA,DF,Inter,35-160,1989,17.8,745,896,83.1,13023,3320,320,353,90.7,353,403,87.6,58,99,58.6,2,1.5,1.2,+0.5,14,38,13,7,43,Matches
153,Juan David Cabal,co COL,DF,Juventus,24-123,2001,5.1,307,350,87.7,5087,1427,149,159,93.7,139,153,90.8,17,27,63.0,0,0.0,0.3,0.0,1,20,3,2,17,Matches
154,Keinan Davis,eng ENG,FW,Udinese,27-087,1998,9.9,180,238,75.6,2633,390,100,126,79.4,56,67,83.6,13,16,81.3,1,2.0,0.7,-1.0,18,12,8,0,21,Matches
155,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,29-356,1995,18.7,628,762,82.4,11348,3889,254,277,91.7,308,357,86.3,53,99,53.5,0,0.0,0.2,0.0,0,51,1,0,37,Matches
156,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,24-062,2001,21.1,688,909,75.7,10187,2738,402,475,84.6,220,290,75.9,44,71,62.0,5,5.5,4.3,-0.5,36,77,46,9,120,Matches
157,Mattia De Sciglio,it ITA,DF,Empoli,32-203,1992,8.5,233,299,77.9,4506,1744,86,97,88.7,116,145,80.0,28,47,59.6,0,0.2,0.2,-0.2,3,12,4,2,18,Matches
158,Lorenzo De Silvestri,it ITA,DF,Bologna,36-353,1988,11.3,436,547,79.7,7732,3167,192,217,88.5,201,244,82.4,38,63,60.3,0,0.3,0.4,-0.3,5,39,6,5,46,Matches
159,Koni De Winter,be BEL,DF,Genoa,22-333,2002,22.1,1048,1209,86.7,19033,6485,370,412,89.8,585,634,92.3,71,115,61.7,0,0.2,0.2,-0.2,3,38,3,2,53,Matches
160,Alessandro Deiola,it ITA,MF,Cagliari,29-283,1995,14.1,354,476,74.4,6084,1721,160,194,82.5,150,190,78.9,32,52,61.5,1,0.6,0.7,+0.4,4,41,7,1,36,Matches
161,Enrico Del Prato,it ITA,DF,Parma,25-182,1999,30.7,1244,1480,84.1,22283,7900,512,547,93.6,611,690,88.6,103,194,53.1,0,1.2,0.9,-1.2,13,64,8,2,77,Matches
162,Fisayo Dele-Bashiru,ng NGA,"MF,FW",Lazio,24-094,2001,10.5,315,359,87.7,4445,711,184,206,89.3,109,117,93.2,9,11,81.8,1,0.8,0.8,+0.2,10,23,4,1,26,Matches
163,Ali Dembélé,fr FRA,DF,Torino,21-126,2004,2.0,72,90,80.0,1151,432,33,39,84.6,34,39,87.2,3,5,60.0,0,0.1,0.1,-0.1,2,2,1,1,8,Matches
164,Michele Di Gregorio,it ITA,GK,Juventus,27-288,1997,31.0,719,937,76.7,18850,13280,161,162,99.4,355,360,98.6,201,412,48.8,0,0.5,0.0,-0.5,1,19,0,0,0,Matches
165,Giovanni Di Lorenzo,it ITA,DF,Napoli,31-280,1993,34.0,1693,2026,83.6,26601,9024,909,996,91.3,658,761,86.5,95,162,58.6,2,3.8,3.8,-1.8,36,162,52,8,211,Matches
166,Boulaye Dia,sn SEN,"MF,FW",Lazio,28-176,1996,22.2,458,548,83.6,7248,1039,227,267,85.0,178,196,90.8,31,38,81.6,3,3.5,1.4,-0.5,24,34,7,0,49,Matches
167,Assane Diao,sn SEN,"FW,MF",Como,19-246,2005,13.9,241,304,79.3,3311,698,149,172,86.6,75,84,89.3,8,13,61.5,1,0.4,0.6,+0.6,8,13,13,0,36,Matches
168,Federico Dimarco,it ITA,"DF,FW",Inter,27-182,1997,22.3,903,1189,75.9,15395,4512,440,508,86.6,364,455,80.0,83,169,49.1,7,5.7,4.5,+1.3,45,43,39,18,80,Matches
169,Berat Djimsiti,al ALB,DF,Atalanta,32-081,1993,27.3,1399,1596,87.7,24504,6829,566,613,92.3,699,770,90.8,104,149,69.8,2,1.3,0.7,+0.7,11,83,12,3,108,Matches
170,Dodô,br BRA,DF,Fiorentina,26-175,1998,31.6,1217,1569,77.6,21778,6818,496,579,85.7,604,729,82.9,99,194,51.0,5,3.9,4.0,+1.1,33,75,35,20,120,Matches
171,Benjamín Domínguez,ar ARG,FW,Bologna,21-234,2003,13.8,269,343,78.4,3658,594,185,211,87.7,64,83,77.1,12,19,63.2,2,0.5,0.9,+1.5,8,11,13,1,31,Matches
172,Patrick Dorgu,dk DEN,"DF,FW",Lecce,20-197,2004,20.4,580,748,77.5,9714,2661,280,324,86.4,231,275,84.0,51,96,53.1,1,1.5,1.0,-0.5,19,42,21,8,54,Matches
173,Alberto Dossena,it ITA,DF,Como,26-210,1998,20.3,894,1020,87.6,16693,5441,310,336,92.3,507,547,92.7,65,110,59.1,2,0.7,0.4,+1.3,5,33,1,0,36,Matches
174,Issa Doumbia,ci CIV,MF,Venezia,21-207,2003,9.3,182,247,73.7,2403,593,110,129,85.3,57,78,73.1,4,13,30.8,0,0.1,0.2,-0.1,3,15,1,0,22,Matches
175,Anastasios Douvikas,gr GRE,FW,Como,25-282,1999,5.2,66,90,73.3,812,126,48,55,87.3,11,16,68.8,4,5,80.0,1,0.6,0.3,+0.4,6,5,1,0,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
176,Artem Dovbyk,ua UKR,FW,Roma,27-324,1997,25.9,304,411,74.0,3349,414,200,260,76.9,59,77,76.6,5,6,83.3,2,2.4,1.5,-0.4,23,16,4,0,15,Matches
177,Ondrej Duda,sk SVK,MF,Hellas Verona,30-157,1994,24.6,880,1123,78.4,15652,4987,420,462,90.9,322,388,83.0,108,210,51.4,2,2.9,2.4,-0.9,30,95,24,7,106,Matches
178,Denzel Dumfries,nl NED,"DF,FW",Inter,29-023,1996,19.9,537,740,72.6,8736,2740,286,330,86.7,206,303,68.0,39,67,58.2,2,2.6,2.5,-0.6,20,22,19,8,47,Matches
179,Alfred Duncan,gh GHA,MF,Venezia,32-062,1993,10.6,404,498,81.1,6776,1898,193,219,88.1,167,186,89.8,32,64,50.0,0,1.1,1.0,-1.1,11,37,19,4,53,Matches
180,Paulo Dybala,ar ARG,"FW,MF",Roma,31-177,1993,15.7,596,729,81.8,9980,2382,315,346,91.0,177,213,83.1,72,114,63.2,3,5.0,5.2,-2.0,40,47,26,5,79,Matches
181,Enzo Ebosse,cm CMR,DF,Udinese,26-061,1999,1.0,48,55,87.3,897,201,16,20,80.0,26,28,92.9,5,6,83.3,0,0.0,0.0,0.0,1,7,0,0,5,Matches
182,Tyronne Ebuehi,ng NGA,"DF,MF",Empoli,29-146,1995,0.7,30,41,73.2,422,165,18,25,72.0,9,11,81.8,1,1,100.0,0,0.0,0.0,0.0,0,2,1,1,3,Matches
183,Éderson,br BRA,MF,Atalanta,25-308,1999,30.5,1617,1865,86.7,29927,8115,617,702,87.9,820,881,93.1,161,216,74.5,1,4.2,4.7,-3.2,34,183,39,5,203,Matches
184,Kingsley Ehizibue,nl NED,DF,Udinese,29-351,1995,25.8,700,909,77.0,11963,3772,326,378,86.2,294,368,79.9,61,113,54.0,1,2.0,1.7,-1.0,20,28,20,16,49,Matches
185,Jeff Ekhator,it ITA,"FW,MF",Genoa,18-181,2006,8.2,107,161,66.5,1392,387,59,80,73.8,31,48,64.6,4,7,57.1,1,1.0,0.6,0.0,11,8,4,0,14,Matches
186,Jurgen Ekkelenkamp,nl NED,MF,Udinese,25-036,2000,18.9,520,648,80.2,8069,1917,274,318,86.2,202,244,82.8,27,40,67.5,2,1.3,1.2,+0.7,15,38,10,2,65,Matches
187,Emmanuel Ekong,se SWE,"MF,FW",Empoli,22-320,2002,2.1,30,44,68.2,444,85,17,24,70.8,11,14,78.6,1,1,100.0,0,0.1,0.1,-0.1,2,2,2,0,5,Matches
188,Caleb Ekuban,gh GHA,FW,Genoa,31-049,1994,5.7,64,92,69.6,943,160,34,51,66.7,25,29,86.2,2,5,40.0,3,0.7,0.2,+2.3,7,6,1,0,7,Matches
189,Mikael Ellertsson,is ISL,"DF,MF",Venezia,23-061,2002,24.7,398,559,71.2,5935,1914,221,276,80.1,149,201,74.1,15,45,33.3,2,1.6,1.7,+0.4,19,20,8,1,35,Matches
190,Elif Elmas,mk MKD,"FW,MF",Torino,25-229,1999,9.5,208,257,80.9,3305,745,112,126,88.9,77,91,84.6,12,23,52.2,0,0.4,0.9,-0.4,9,16,9,3,23,Matches
191,Emerson,br BRA,DF,Milan,26-117,1999,15.3,784,909,86.2,12560,3198,380,418,90.9,355,390,91.0,32,54,59.3,0,0.7,1.1,-0.7,15,44,14,5,68,Matches
192,Yannik Engelhardt,de GER,"MF,DF",Como,24-093,2001,12.5,594,671,88.5,9219,2292,304,328,92.7,242,261,92.7,28,41,68.3,1,1.5,1.4,-0.5,12,39,2,0,54,Matches
193,Martin Erlic,hr CRO,DF,Bologna,27-107,1998,3.7,220,240,91.7,4604,1389,57,60,95.0,133,141,94.3,28,36,77.8,0,0.0,0.0,0.0,0,12,0,0,11,Matches
194,Sebastiano Esposito,it ITA,"FW,MF",Empoli,22-313,2002,24.2,422,699,60.4,6473,2587,218,299,72.9,126,196,64.3,43,97,44.3,0,2.0,2.0,-2.0,33,54,28,5,86,Matches
195,Estanis,es ESP,FW,Bologna,21-260,2003,0.1,7,8,87.5,84,6,5,5,100.0,2,2,100.0,0,0,,0,0.2,0.2,-0.2,2,0,0,0,0,Matches
196,Nahuel Estévez,ar ARG,MF,Parma,29-178,1995,7.2,235,310,75.8,4184,1324,96,110,87.3,112,137,81.8,24,48,50.0,0,0.8,0.5,-0.8,6,26,1,0,29,Matches
197,Giovanni Fabbian,it ITA,MF,Bologna,22-117,2003,10.6,135,188,71.8,1956,270,82,102,80.4,47,59,79.7,3,12,25.0,1,1.2,0.4,-0.2,8,12,5,1,13,Matches
198,Alieu Fadera,gm GAM,"FW,DF",Como,23-189,2001,18.3,441,591,74.6,6233,1638,251,286,87.8,141,193,73.1,23,42,54.8,3,4.0,1.9,-1.0,23,14,24,5,36,Matches
199,Nicolò Fagioli,it ITA,MF,Fiorentina,24-088,2001,7.7,338,416,81.3,5617,1561,160,177,90.4,131,154,85.1,33,60,55.0,2,1.8,1.4,+0.2,13,29,7,0,30,Matches
200,Nicolò Fagioli,it ITA,MF,Juventus,24-088,2001,6.3,370,418,88.5,6360,1203,168,182,92.3,168,182,92.3,27,43,62.8,0,0.1,0.5,-0.1,4,36,8,0,41,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
201,Wladimiro Falcone,it ITA,GK,Lecce,30-029,1995,35.0,685,1103,62.1,20886,16282,112,114,98.2,314,320,98.1,255,659,38.7,0,0.0,0.1,0.0,0,18,0,0,0,Matches
202,Davide Faraoni,it ITA,DF,Hellas Verona,33-198,1991,2.9,65,95,68.4,1056,387,34,39,87.2,23,38,60.5,6,13,46.2,0,0.1,0.1,-0.1,2,6,3,3,3,Matches
203,Jacopo Fazzini,it ITA,MF,Empoli,22-056,2003,13.5,259,365,71.0,3921,1108,137,162,84.6,96,126,76.2,13,34,38.2,0,0.4,0.5,-0.4,9,22,7,0,40,Matches
204,Mattia Felici,it ITA,"MF,FW",Cagliari,24-024,2001,10.3,188,277,67.9,2525,863,125,161,77.6,52,69,75.4,6,15,40.0,3,1.0,0.7,+2.0,10,12,3,0,19,Matches
205,João Félix,pt POR,MF,Milan,25-182,1999,6.8,188,236,79.7,2884,961,118,136,86.8,53,62,85.5,14,23,60.9,0,0.8,1.0,-0.8,7,24,7,0,33,Matches
206,Lewis Ferguson,sct SCO,MF,Bologna,25-260,1999,8.9,459,524,87.6,8036,1829,202,218,92.7,212,233,91.0,38,52,73.1,1,0.9,0.6,+0.1,10,50,5,0,42,Matches
207,Daniel Fila,cz CZE,FW,Venezia,22-263,2002,4.7,58,72,80.6,773,137,30,38,78.9,16,20,80.0,4,6,66.7,0,0.3,0.3,-0.3,6,4,3,0,8,Matches
208,Youssouf Fofana,fr FRA,MF,Milan,26-121,1999,27.4,1216,1420,85.6,21148,7073,528,599,88.1,584,644,90.7,87,144,60.4,6,3.3,2.2,+2.7,22,138,22,2,175,Matches
209,Michael Folorunsho,it ITA,"FW,MF",Fiorentina,27-093,1998,6.9,172,243,70.8,2729,786,78,91,85.7,69,92,75.0,15,30,50.0,0,0.6,0.5,-0.6,3,13,6,2,21,Matches
210,Michael Folorunsho,it ITA,"FW,MF",Napoli,27-093,1998,0.4,10,14,71.4,134,39,5,7,71.4,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
211,Omari Forson,eng ENG,"MF,DF",Monza,20-295,2004,1.8,78,96,81.3,1225,289,39,41,95.1,32,36,88.9,5,10,50.0,0,0.4,0.3,-0.4,7,6,6,2,9,Matches
212,Davide Frattesi,it ITA,MF,Inter,25-201,1999,13.6,297,360,82.5,4304,880,174,193,90.2,105,125,84.0,13,16,81.3,1,0.8,0.8,+0.2,7,20,5,1,31,Matches
213,Morten Frendrup,dk DEN,MF,Genoa,24-034,2001,32.5,1005,1182,85.0,15170,3040,530,586,90.4,398,452,88.1,39,64,60.9,0,0.9,0.8,-0.9,14,73,11,0,100,Matches
214,Martin Frese,dk DEN,DF,Hellas Verona,27-127,1998,5.0,156,219,71.2,2521,944,80,87,92.0,57,77,74.0,13,43,30.2,0,0.1,0.1,-0.1,4,12,3,0,17,Matches
215,Remo Freuler,ch SUI,MF,Bologna,33-026,1992,33.8,1619,1844,87.8,27115,6908,730,788,92.6,752,826,91.0,102,161,63.4,2,1.4,1.5,+0.6,33,193,24,4,195,Matches
216,Matteo Gabbia,it ITA,DF,Milan,25-202,1999,22.0,1187,1309,90.7,24022,6871,313,331,94.6,752,783,96.0,115,169,68.0,0,0.2,0.2,-0.2,2,76,2,1,72,Matches
217,Tiago Gabriel,pt POR,DF,Lecce,20-136,2004,0.9,30,35,85.7,625,233,7,9,77.8,18,19,94.7,5,6,83.3,0,0.0,0.0,0.0,0,3,1,0,1,Matches
218,Alessandro Gabrielloni,it ITA,"FW,MF",Como,30-305,1994,1.6,28,49,57.1,439,103,13,20,65.0,15,17,88.2,0,2,0.0,1,0.8,0.2,+0.2,4,3,1,0,6,Matches
219,Gianluca Gaetano,it ITA,"MF,FW",Cagliari,25-006,2000,10.8,246,343,71.7,4045,1142,131,166,78.9,75,107,70.1,31,44,70.5,4,2.1,2.2,+1.9,21,25,13,0,39,Matches
220,Roberto Gagliardini,it ITA,"MF,DF",Monza,31-034,1994,2.0,107,124,86.3,1852,449,53,56,94.6,43,46,93.5,9,18,50.0,0,0.2,0.0,-0.2,1,12,0,0,11,Matches
221,Antonino Gallo,it ITA,DF,Lecce,25-126,2000,26.0,755,1125,67.1,14376,6295,291,346,84.1,363,504,72.0,94,231,40.7,2,2.5,2.5,-0.5,39,71,26,21,95,Matches
222,Silvère Ganvoula M'Boussy,cg CGO,FW,Monza,28-323,1996,3.6,37,60,61.7,595,78,19,30,63.3,13,19,68.4,3,4,75.0,0,0.2,0.0,-0.2,1,3,0,0,4,Matches
223,Federico Gatti,it ITA,DF,Juventus,26-321,1998,24.3,1387,1460,95.0,25073,7810,482,497,97.0,839,863,97.2,60,81,74.1,0,0.5,0.3,-0.5,6,58,3,0,73,Matches
224,David de Gea,es ESP,GK,Fiorentina,34-185,1990,32.0,754,1037,72.7,23330,17599,101,101,100.0,331,337,98.2,321,590,54.4,1,0.4,0.0,+0.6,3,20,0,0,0,Matches
225,Valentin Gendrey,fr FRA,DF,Lecce,24-324,2000,2.0,42,55,76.4,745,342,20,22,90.9,17,23,73.9,5,9,55.6,0,0.1,0.1,-0.1,2,5,2,1,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
226,Daniele Ghilardi,it ITA,DF,Hellas Verona,22-125,2003,19.5,577,729,79.1,11293,4091,199,223,89.2,314,355,88.5,62,135,45.9,0,0.2,0.4,-0.2,5,53,2,2,52,Matches
227,Lautaro Gianetti,ar ARG,DF,Udinese,31-179,1993,9.6,313,380,82.4,5726,2036,106,117,90.6,168,199,84.4,31,51,60.8,0,0.1,0.3,-0.1,2,13,2,0,19,Matches
228,Samuel Gigot,fr FRA,DF,Lazio,31-211,1993,7.6,287,312,92.0,4838,1235,119,126,94.4,152,159,95.6,11,18,61.1,0,0.0,0.1,0.0,0,13,0,0,12,Matches
229,Mario Gila,es ESP,DF,Lazio,24-255,2000,28.5,1752,1910,91.7,34405,11116,560,591,94.8,971,1015,95.7,203,260,78.1,0,0.5,0.9,-0.5,14,149,8,1,141,Matches
230,Billy Gilmour,sct SCO,MF,Napoli,23-334,2001,10.5,616,700,88.0,10726,2944,266,292,91.1,279,305,91.5,57,80,71.3,1,1.5,1.6,-0.5,16,53,10,1,59,Matches
231,Santiago Giménez,mx MEX,FW,Milan,24-023,2001,7.2,78,96,81.3,957,169,47,55,85.5,22,27,81.5,0,1,0.0,2,0.9,0.5,+1.1,6,5,2,1,6,Matches
232,Gvidas Gineitis,lt LTU,MF,Torino,21-026,2004,14.2,367,492,74.6,5999,1804,190,221,86.0,134,161,83.2,32,68,47.1,1,2.0,2.2,-1.0,20,34,7,2,34,Matches
233,Ben Godfrey,eng ENG,DF,Atalanta,27-116,1998,0.3,8,10,80.0,122,16,5,5,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
234,Saba Goglichidze,ge GEO,DF,Empoli,20-320,2004,26.8,679,871,78.0,13965,4742,202,234,86.3,380,434,87.6,91,175,52.0,1,0.3,0.2,+0.7,3,43,1,1,40,Matches
235,Edoardo Goldaniga,it ITA,DF,Como,31-190,1993,27.1,1247,1446,86.2,23167,8795,470,498,94.4,654,712,91.9,102,190,53.7,0,0.3,0.3,-0.3,4,76,5,1,72,Matches
236,Pierluigi Gollini,it ITA,GK,Genoa,30-054,1995,7.0,206,250,82.4,5777,4236,34,34,100.0,108,108,100.0,64,108,59.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
237,Nicolás González,ar ARG,"FW,MF",Juventus,27-035,1998,17.6,428,571,75.0,6801,1369,212,260,81.5,178,211,84.4,24,44,54.5,2,1.0,1.1,+1.0,17,27,17,1,61,Matches
238,Robin Gosens,de GER,DF,Fiorentina,30-310,1994,25.1,922,1206,76.5,15762,6135,420,495,84.8,428,540,79.3,65,125,52.0,4,2.0,1.5,+2.0,23,63,29,10,95,Matches
239,Lucas Gourna-Douath,fr FRA,MF,Roma,21-279,2003,2.4,97,107,90.7,1517,278,51,55,92.7,39,42,92.9,4,4,100.0,0,0.1,0.1,-0.1,2,9,0,0,8,Matches
240,Alberto Grassi,it ITA,MF,Empoli,30-065,1995,22.5,581,773,75.2,9911,3131,236,288,81.9,293,362,80.9,36,79,45.6,0,0.8,0.6,-0.8,7,56,6,0,65,Matches
241,Mattéo Guendouzi,fr FRA,MF,Lazio,26-027,1999,34.3,1850,2062,89.7,34086,9348,739,787,93.9,920,979,94.0,175,231,75.8,3,3.2,2.7,-0.2,41,273,32,3,301,Matches
242,Frederic Guilbert,fr FRA,DF,Lecce,30-138,1994,24.6,915,1183,77.3,16909,7185,387,443,87.4,407,494,82.4,106,193,54.9,1,1.7,2.0,-0.7,18,70,21,14,78,Matches
243,Albert Guðmundsson,is ISL,"FW,MF",Fiorentina,27-330,1997,13.9,405,487,83.2,5837,1162,218,234,93.2,146,173,84.4,14,31,45.2,1,1.7,0.8,-0.7,13,34,2,0,37,Matches
244,Emmanuel Gyasi,gh GHA,"DF,FW",Empoli,31-120,1994,33.9,790,1023,77.2,12089,4412,429,499,86.0,289,359,80.5,46,88,52.3,1,0.7,1.6,+0.3,16,42,18,7,51,Matches
245,Christian Gytkjær,dk DEN,FW,Venezia,35-005,1990,7.5,78,140,55.7,918,142,55,89,61.8,14,25,56.0,4,6,66.7,1,0.4,0.2,+0.6,6,5,3,0,5,Matches
246,Nicolas Haas,ch SUI,MF,Empoli,29-108,1996,3.2,99,121,81.8,1517,372,51,62,82.3,39,44,88.6,5,9,55.6,0,0.1,0.0,-0.1,2,5,0,0,9,Matches
247,Saad El Haddad,ma MAR,MF,Venezia,19-291,2005,0.3,11,14,78.6,169,13,5,5,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
248,Antoine Hainaut,fr FRA,"DF,MF",Parma,23-082,2002,12.6,355,472,75.2,5758,2380,169,208,81.3,140,181,77.3,28,56,50.0,0,0.8,1.3,-0.8,7,26,14,7,34,Matches
249,Mohamed Haj,tn TUN,MF,Parma,20-046,2005,5.0,118,151,78.1,1736,541,55,65,84.6,43,52,82.7,7,14,50.0,2,1.2,0.7,+0.8,9,12,6,3,13,Matches
250,Ridgeciano Haps,sr SUR,DF,Venezia,31-333,1993,14.2,431,556,77.5,7322,2383,190,211,90.0,205,250,82.0,29,62,46.8,0,0.4,0.5,-0.4,6,30,11,6,46,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
251,Abdou Harroui,nl NED,"MF,FW",Hellas Verona,27-118,1998,5.1,160,202,79.2,2324,580,96,106,90.6,54,69,78.3,6,15,40.0,2,0.4,0.6,+1.6,4,16,3,2,21,Matches
252,Liam Henderson,sct SCO,MF,Empoli,29-016,1996,24.8,692,948,73.0,12306,3961,283,344,82.3,315,389,81.0,69,168,41.1,4,3.7,2.8,+0.3,31,89,21,10,104,Matches
253,Mario Hermoso,es ESP,DF,Roma,29-327,1995,2.8,182,202,90.1,3429,979,67,74,90.5,100,106,94.3,15,19,78.9,0,0.0,0.1,0.0,0,17,2,1,14,Matches
254,Theo Hernández,fr FRA,DF,Milan,27-217,1997,30.0,1373,1639,83.8,21883,6748,728,792,91.9,527,595,88.6,87,175,49.7,3,4.7,4.1,-1.7,47,96,32,12,132,Matches
255,Hernani,br BRA,MF,Parma,31-045,1994,13.4,428,566,75.6,7551,2342,208,244,85.2,158,193,81.9,47,82,57.3,3,1.0,1.0,+2.0,21,44,12,2,70,Matches
256,Isak Hien,se SWE,DF,Atalanta,26-118,1999,24.9,1120,1247,89.8,21791,6887,318,352,90.3,687,735,93.5,106,129,82.2,0,0.1,0.2,-0.1,1,43,1,0,51,Matches
257,Emil Holm,se SWE,DF,Bologna,24-363,2000,12.0,535,696,76.9,10255,3326,225,260,86.5,244,296,82.4,63,117,53.8,1,0.7,0.8,+0.3,9,46,12,6,47,Matches
258,Mats Hummels,de GER,DF,Roma,36-146,1988,10.2,388,436,89.0,7146,2568,140,149,94.0,219,234,93.6,26,40,65.0,0,0.1,0.1,-0.1,2,14,0,0,26,Matches
259,Elseid Hysaj,al ALB,DF,Lazio,31-080,1994,3.9,182,224,81.3,3216,803,86,97,88.7,74,89,83.1,21,27,77.8,3,1.6,1.0,+1.4,6,16,5,3,10,Matches
260,Arijon Ibrahimović,de GER,MF,Lazio,19-151,2005,0.1,3,4,75.0,31,0,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
261,Jay Idzes,id IDN,DF,Venezia,24-343,2000,32.7,1376,1602,85.9,24849,8541,488,539,90.5,793,868,91.4,77,147,52.4,0,0.7,0.4,-0.7,7,58,3,1,78,Matches
262,Jonathan Ikone,fr FRA,FW,Como,27-009,1998,5.6,119,148,80.4,1746,380,73,88,83.0,40,44,90.9,4,5,80.0,0,0.2,0.5,-0.2,2,7,6,0,15,Matches
263,Jonathan Ikone,fr FRA,"FW,MF",Fiorentina,27-009,1998,3.7,86,102,84.3,1227,271,52,57,91.2,26,32,81.3,3,4,75.0,0,0.1,0.4,-0.1,2,7,4,0,13,Matches
264,Ivan Ilić,rs SRB,MF,Torino,24-055,2001,9.9,431,517,83.4,7158,1818,205,237,86.5,187,213,87.8,31,44,70.5,0,1.1,0.9,-1.1,8,35,14,2,42,Matches
265,Samuel Iling-Junior,eng ENG,"FW,MF",Bologna,21-219,2003,1.3,62,87,71.3,1038,245,30,35,85.7,25,34,73.5,5,12,41.7,0,0.1,0.2,-0.1,1,4,3,1,7,Matches
266,Alessio Iovine,it ITA,"DF,FW",Como,34-099,1991,4.2,162,215,75.3,3009,899,64,75,85.3,75,90,83.3,20,40,50.0,0,0.2,0.2,-0.2,3,6,3,3,6,Matches
