Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
154,Ederson,br BRA,GK,Manchester City,31-267,1993,23.8,3,0,0,1,0,0,0,1,0,0,1,0,39,4,1,80.0,Matches
155,George Edmundson,eng ENG,DF,Ipswich Town,27-253,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
156,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,27-115,1998,1.3,0,0,0,4,0,2,1,0,0,0,0,0,5,1,4,20.0,Matches
157,Odsonne Édouard,fr FRA,FW,Leicester City,27-115,1998,0.3,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,50.0,Matches
158,Samuel Edozie,eng ENG,"DF,FW",Southampton,22-103,2003,0.7,1,0,0,2,1,0,4,0,1,0,0,0,1,0,0,,Matches
159,Ronnie Edwards,eng ENG,DF,Southampton,22-044,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
160,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,23-014,2002,24.8,1,0,0,8,36,15,156,6,13,0,0,0,84,24,34,41.4,Matches
161,Harvey Elliott,eng ENG,"MF,FW",Liverpool,22-037,2003,3.0,1,0,0,0,0,1,10,1,3,0,0,0,10,1,2,33.3,Matches
162,Yunus Emre Konak,tr TUR,"FW,MF",Brentford,19-121,2006,0.5,0,0,0,3,1,0,0,0,4,0,0,0,2,5,9,35.7,Matches
163,Julio Enciso,py PAR,"FW,MF",Ipswich Town,21-108,2004,8.9,3,0,0,9,20,0,19,1,9,0,1,0,42,8,17,32.0,Matches
164,Julio Enciso,py PAR,"MF,FW",Brighton,21-108,2004,3.3,0,0,0,3,7,0,20,0,0,0,0,0,15,6,5,54.5,Matches
165,Wataru Endo,jp JPN,MF,Liverpool,32-091,1993,2.6,0,0,0,14,6,0,0,3,8,0,0,0,12,2,3,40.0,Matches
166,Christian Eriksen,dk DEN,MF,Manchester Utd,33-086,1992,11.4,4,0,0,8,3,0,78,7,9,0,0,0,59,2,6,25.0,Matches
167,Romain Esse,eng ENG,MF,Crystal Palace,19-363,2005,0.4,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,100.0,Matches
168,Pervis Estupiñán,ec ECU,DF,Brighton,27-110,1998,25.7,5,0,0,35,19,3,116,36,40,0,0,0,140,45,26,63.4,Matches
169,Evanilson,br BRA,FW,Bournemouth,25-217,1999,23.9,1,1,0,35,50,19,0,0,10,5,0,0,62,40,60,40.0,Matches
170,Jake Evans,,FW,Leicester City,,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
171,Jonny Evans,nir NIR,DF,Manchester Utd,37-128,1988,3.2,1,0,0,5,6,0,0,4,5,0,0,0,15,8,3,72.7,Matches
172,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26-316,1998,27.0,1,0,0,11,49,9,103,11,22,0,0,0,133,7,37,15.9,Matches
173,Łukasz Fabiański,pl POL,GK,West Ham,40-023,1985,11.9,2,0,0,2,1,0,0,0,0,0,2,0,5,2,1,66.7,Matches
174,Wout Faes,be BEL,DF,Leicester City,27-038,1998,28.3,4,0,0,21,10,1,5,26,23,0,0,0,87,41,34,54.7,Matches
175,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,21-064,2004,6.4,0,0,0,11,20,2,30,4,15,0,0,0,38,14,13,51.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
176,João Félix,pt POR,"FW,MF",Chelsea,25-182,1999,4.1,2,0,0,6,17,1,0,3,3,0,0,0,22,4,5,44.4,Matches
177,Evan Ferguson,ie IRL,FW,West Ham,20-204,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3,Matches
178,Evan Ferguson,ie IRL,FW,Brighton,20-204,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8,Matches
179,Bruno Fernandes,pt POR,MF,Manchester Utd,30-245,1994,30.6,4,2,1,26,37,2,172,25,47,0,0,0,192,21,28,42.9,Matches
180,Mateus Fernandes,pt POR,MF,Southampton,20-305,2004,30.3,8,0,0,44,55,4,105,26,46,0,0,0,169,14,9,60.9,Matches
181,Enzo Fernández,ar ARG,MF,Chelsea,24-114,2001,29.7,7,0,0,47,48,1,105,13,32,0,0,0,147,14,28,33.3,Matches
182,Mark Flekken,nl NED,GK,Brentford,31-332,1993,34.4,1,0,0,0,3,0,0,0,4,0,0,0,37,4,0,100.0,Matches
183,Phil Foden,eng ENG,"MF,FW",Manchester City,24-348,2000,19.6,2,0,0,5,34,3,80,9,5,0,0,0,60,3,9,25.0,Matches
184,Wesley Fofana,fr FRA,DF,Chelsea,24-145,2000,13.0,7,0,0,24,16,0,1,14,12,0,0,0,54,27,12,69.2,Matches
185,Carlos Forbs,pt POR,"MF,FW",Wolves,21-053,2004,2.7,2,0,0,2,1,0,9,1,5,0,0,0,11,1,3,25.0,Matches
186,Fraser Forster,eng ENG,GK,Tottenham,37-055,1988,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
187,Matheus França,br BRA,"FW,MF",Crystal Palace,21-040,2004,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,Matches
188,Ryan Fraser,sct SCO,"FW,DF",Southampton,31-076,1994,3.4,0,1,0,1,4,1,12,1,2,0,1,0,10,2,3,40.0,Matches
189,Tyler Fredricson,eng ENG,DF,Manchester Utd,20-077,2005,1.8,0,0,0,0,2,0,0,1,3,0,0,0,12,7,5,58.3,Matches
190,Niclas Füllkrug,de GER,FW,West Ham,32-091,1993,7.4,2,0,0,17,5,9,1,0,2,0,0,0,12,31,45,40.8,Matches
191,Cody Gakpo,nl NED,FW,Liverpool,26-004,1999,19.1,5,0,0,17,25,5,68,11,14,1,0,0,66,15,24,38.5,Matches
192,Idrissa Gana Gueye,sn SEN,MF,Everton,35-227,1989,32.0,8,0,0,52,43,0,7,44,74,0,0,0,182,23,15,60.5,Matches
193,Andrés García,es ESP,"DF,MF",Aston Villa,22-093,2003,3.5,0,0,0,1,0,0,18,2,5,0,0,0,15,0,6,0.0,Matches
194,Alejandro Garnacho,ar ARG,"MF,FW",Manchester Utd,20-314,2004,23.8,3,0,0,12,41,10,52,13,18,0,0,0,108,3,23,11.5,Matches
195,James Garner,eng ENG,"MF,DF",Everton,24-059,2001,15.7,3,0,0,19,15,0,53,20,28,0,0,0,66,10,8,55.6,Matches
196,Tyrique George,eng ENG,FW,Chelsea,19-096,2006,1.1,1,0,0,2,0,1,3,1,0,0,0,0,3,0,3,0.0,Matches
197,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,25-104,2000,28.2,11,1,1,34,37,7,39,20,19,1,0,0,118,39,48,44.8,Matches
198,Billy Gilmour,sct SCO,MF,Brighton,23-334,2001,1.1,0,0,0,2,3,0,1,0,3,0,0,0,5,0,0,,Matches
199,Ben Godfrey,eng ENG,DF,Ipswich Town,27-116,1998,1.8,1,0,0,1,0,0,0,2,0,0,0,0,2,3,0,100.0,Matches
200,Martial Godo,eng ENG,"FW,DF",Fulham,22-058,2003,0.3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
201,Michael Golding,eng ENG,MF,Leicester City,18-353,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
202,João Gomes,br BRA,MF,Wolves,24-088,2001,31.5,10,1,1,68,43,1,28,25,62,0,0,0,182,9,24,27.3,Matches
203,Rodrigo Gomes,pt POR,"DF,FW",Wolves,21-308,2003,7.8,0,0,0,3,5,0,21,5,13,0,0,0,25,6,17,26.1,Matches
204,Toti Gomes,pt POR,DF,Wolves,26-115,1999,27.0,6,0,0,23,14,4,13,24,41,0,1,0,104,49,25,66.2,Matches
205,Diego Gómez,py PAR,MF,Brighton,22-045,2003,5.0,0,0,0,7,2,1,9,7,10,0,0,0,32,8,4,66.7,Matches
206,Joe Gomez,eng ENG,DF,Liverpool,27-353,1997,5.8,1,0,0,2,3,0,2,7,10,0,0,0,34,9,4,69.2,Matches
207,Nicolás González,es ESP,MF,Manchester City,23-128,2002,7.2,3,0,0,11,4,0,0,5,6,0,0,0,31,16,11,59.3,Matches
208,Anthony Gordon,eng ENG,FW,Newcastle Utd,24-076,2001,24.8,2,0,0,19,65,8,122,6,17,1,0,0,92,6,7,46.2,Matches
209,Ryan Gravenberch,nl NED,MF,Liverpool,22-360,2002,32.5,5,0,0,42,46,0,6,57,34,0,0,0,182,26,14,65.0,Matches
210,Archie Gray,eng ENG,"DF,MF",Tottenham,19-060,2006,16.5,0,0,0,9,11,0,13,13,7,0,0,1,59,10,9,52.6,Matches
211,Jack Grealish,eng ENG,"FW,MF",Manchester City,29-243,1995,8.0,3,0,0,5,25,0,20,2,5,0,0,0,26,1,7,12.5,Matches
212,Jacob Greaves,eng ENG,DF,Ipswich Town,24-241,2000,22.5,5,0,0,13,20,1,1,19,20,0,0,0,53,71,38,65.1,Matches
213,Brajan Gruda,de GER,"MF,FW",Brighton,20-345,2004,6.0,0,0,0,6,9,1,20,2,6,0,0,0,20,3,4,42.9,Matches
214,Albert Grønbaek,dk DEN,"FW,MF",Southampton,23-353,2001,1.6,0,0,0,0,1,0,1,0,1,0,0,0,6,2,0,100.0,Matches
215,Gonçalo Guedes,pt POR,"MF,FW",Wolves,28-163,1996,9.3,1,0,0,15,16,3,20,5,4,0,0,0,35,3,11,21.4,Matches
216,Marc Guéhi,eng ENG,DF,Crystal Palace,24-302,2000,33.0,9,1,1,23,26,1,13,25,31,0,0,3,137,68,57,54.4,Matches
217,Luis Guilherme,br BRA,"MF,FW",West Ham,19-091,2006,1.5,0,0,0,0,4,0,8,3,0,0,0,0,7,2,1,66.7,Matches
218,Bruno Guimarães,br BRA,MF,Newcastle Utd,27-176,1997,33.4,6,0,0,57,100,2,25,27,43,0,0,0,167,18,17,51.4,Matches
219,Marc Guiu,es ESP,FW,Chelsea,19-127,2006,0.8,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0,Matches
220,İlkay Gündoğan,de GER,MF,Manchester City,34-199,1990,22.8,1,0,0,15,21,0,57,13,13,0,0,0,105,13,11,54.2,Matches
221,Malo Gusto,fr FRA,DF,Chelsea,21-357,2003,20.4,4,0,0,20,19,2,51,23,28,0,0,0,116,8,15,34.8,Matches
222,Joško Gvardiol,hr CRO,DF,Manchester City,23-108,2002,34.4,2,0,0,14,24,3,22,39,36,0,0,0,132,50,36,58.1,Matches
223,Erling Haaland,no NOR,FW,Manchester City,24-294,2000,28.6,2,0,0,23,12,4,3,5,5,0,0,0,31,52,48,52.0,Matches
224,Lewis Hall,eng ENG,DF,Newcastle Utd,20-245,2004,24.3,3,0,0,9,21,1,110,18,41,0,0,0,119,30,31,49.2,Matches
225,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,23-071,2002,1.5,3,0,0,8,3,1,0,0,0,0,0,0,4,5,9,35.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
226,Marcus Harness,eng ENG,MF,Ipswich Town,29-076,1996,0.5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,,Matches
227,Jack Harrison,eng ENG,FW,Everton,28-172,1996,21.8,0,0,0,13,27,4,126,9,22,1,0,0,68,4,26,13.3,Matches
228,Taylor Harwood-Bellis,eng ENG,DF,Southampton,23-101,2002,30.5,9,0,0,35,14,0,10,30,19,0,0,0,121,60,45,57.1,Matches
229,Kai Havertz,de GER,"FW,MF",Arsenal,25-334,1999,20.4,4,0,0,36,21,14,11,6,9,0,0,0,39,62,73,45.9,Matches
230,Ayden Heaven,eng ENG,DF,Manchester Utd,18-231,2006,1.1,0,0,0,2,3,0,0,1,3,0,0,0,4,1,2,33.3,Matches
231,Jan Paul van Hecke,nl NED,DF,Brighton,24-337,2000,30.9,8,1,1,23,24,0,11,23,27,0,0,0,122,78,48,61.9,Matches
232,Hwang Hee-chan,kr KOR,"MF,FW",Wolves,29-105,1996,7.2,0,0,0,6,8,0,8,2,4,0,0,0,27,3,9,25.0,Matches
233,Dean Henderson,eng ENG,GK,Crystal Palace,28-060,1997,35.0,3,0,0,0,1,0,0,0,1,0,0,0,25,11,1,91.7,Matches
234,Rico Henry,eng ENG,DF,Brentford,27-307,1997,0.9,0,0,0,1,1,0,0,1,0,0,0,0,4,1,1,50.0,Matches
235,Mads Hermansen,dk DEN,GK,Leicester City,24-304,2000,26.5,1,0,0,0,3,0,0,0,1,0,0,0,17,4,1,80.0,Matches
236,Son Heung-min,kr KOR,FW,Tottenham,32-307,1992,22.3,1,0,0,5,28,11,75,5,9,1,0,0,81,6,11,35.3,Matches
237,James Hill,eng ENG,DF,Bournemouth,23-121,2002,5.0,1,0,0,7,5,0,10,9,8,0,0,0,13,14,12,53.8,Matches
238,Jack Hinshelwood,eng ENG,"DF,MF",Brighton,20-030,2005,19.4,5,0,0,16,7,0,26,15,18,0,0,0,58,19,15,55.9,Matches
239,George Hirst,sct SCO,FW,Ipswich Town,26-085,1999,5.8,3,0,0,12,10,2,3,2,3,0,0,0,9,31,20,60.8,Matches
240,Mason Holgate,eng ENG,"FW,DF",Everton,28-201,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
241,Callum Hudson-Odoi,eng ENG,"FW,MF",Nott'ham Forest,24-185,2000,23.9,2,0,0,12,22,8,75,13,14,1,0,0,91,3,10,23.1,Matches
242,Will Hughes,eng ENG,MF,Crystal Palace,30-024,1995,21.1,11,0,0,60,30,0,68,19,33,0,1,0,110,17,17,50.0,Matches
243,Dean Huijsen,es ESP,DF,Bournemouth,20-027,2005,25.8,9,0,0,30,10,2,12,50,26,0,0,0,101,66,43,60.6,Matches
244,Omari Hutchinson,eng ENG,"MF,FW",Ipswich Town,21-193,2003,26.7,5,0,0,29,39,4,70,10,12,0,0,0,99,6,25,19.4,Matches
245,Rasmus Højlund,dk DEN,FW,Manchester Utd,22-096,2003,19.4,2,0,0,15,26,11,6,1,1,1,0,0,30,23,82,21.9,Matches
246,Igor,br BRA,DF,Brighton,27-093,1998,10.0,4,0,0,9,6,0,2,4,4,0,0,0,40,8,6,57.1,Matches
247,Danny Ings,eng ENG,"FW,MF",West Ham,32-292,1992,3.2,0,0,0,0,2,0,3,1,2,1,0,0,9,8,10,44.4,Matches
248,Tim Iroegbunam,eng ENG,MF,Everton,21-315,2003,6.4,4,0,0,15,12,0,1,16,14,0,0,0,51,11,4,73.3,Matches
249,Andy Irving,sct SCO,MF,West Ham,24-363,2000,1.8,2,0,0,6,1,0,2,1,4,0,0,0,10,1,1,50.0,Matches
250,Alexander Isak,se SWE,FW,Newcastle Utd,25-232,1999,28.6,1,0,0,25,13,20,15,3,5,1,0,0,55,26,52,33.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
251,Alex Iwobi,ng NGA,"FW,MF",Fulham,29-008,1996,32.1,1,0,0,18,18,5,124,13,24,0,0,0,133,6,31,16.2,Matches
252,Nicolas Jackson,sn SEN,FW,Chelsea,23-325,2001,24.3,7,0,0,33,29,23,3,3,13,0,0,0,48,19,36,34.5,Matches
253,Reece James,eng ENG,"DF,MF",Chelsea,25-154,1999,9.3,1,0,0,6,10,0,38,12,9,0,0,0,55,21,6,77.8,Matches
254,Vitaly Janelt,de GER,MF,Brentford,27-001,1998,25.0,3,0,0,24,15,1,30,27,22,0,0,2,107,19,11,63.3,Matches
255,Vitezslav Jaros,cz CZE,GK,Liverpool,23-292,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
256,Daniel Jebbison,eng ENG,FW,Bournemouth,21-271,2003,0.9,1,0,0,2,2,0,1,1,2,0,0,0,8,2,10,16.7,Matches
257,Mathias Jensen,dk DEN,MF,Brentford,29-130,1996,9.3,2,0,0,7,10,0,31,8,10,0,0,0,45,8,5,61.5,Matches
258,Gabriel Jesus,br BRA,FW,Arsenal,28-038,1997,6.8,4,0,0,14,10,9,7,4,6,0,0,0,28,9,18,33.3,Matches
259,Raúl Jiménez,mx MEX,FW,Fulham,34-006,1991,25.7,4,0,0,39,38,14,23,10,23,1,0,0,77,81,95,46.0,Matches
260,Kim Jisoo,kr KOR,DF,Brentford,20-138,2004,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
261,João Pedro,br BRA,"FW,MF",Brighton,23-227,2001,21.6,4,1,0,26,46,2,22,9,12,3,1,0,59,41,43,48.8,Matches
262,Joelinton,br BRA,"MF,FW",Newcastle Utd,28-270,1996,26.6,10,0,0,58,35,7,16,23,35,0,0,0,149,59,46,56.2,Matches
263,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,25-107,2000,15.0,5,1,1,27,6,1,37,13,22,0,0,0,57,19,18,51.4,Matches
264,Brennan Johnson,wls WAL,FW,Tottenham,23-353,2001,23.1,5,0,0,26,25,12,52,4,26,2,0,0,60,7,20,25.9,Matches
265,Sam Johnstone,eng ENG,GK,Wolves,32-047,1993,7.0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,100.0,Matches
266,Curtis Jones,eng ENG,"MF,DF",Liverpool,24-101,2001,17.0,3,1,1,17,24,1,6,6,20,1,0,0,86,13,12,52.0,Matches
267,Jorginho,it ITA,MF,Arsenal,33-142,1991,7.8,5,0,0,15,17,0,1,7,4,0,0,0,54,1,6,14.3,Matches
268,Diogo Jota,pt POR,FW,Liverpool,28-158,1996,12.8,2,0,0,22,14,1,8,7,8,1,0,0,40,22,30,42.3,Matches
269,James Justin,eng ENG,DF,Leicester City,27-077,1998,29.7,5,0,0,23,37,2,53,44,29,0,0,0,79,61,48,56.0,Matches
270,Filip Jørgensen,dk DEN,GK,Chelsea,23-025,2002,6.0,0,0,0,1,1,0,0,0,0,0,1,0,5,0,0,,Matches
271,Ferdi Kadioglu,tr TUR,"DF,MF",Brighton,25-216,1999,4.3,1,0,0,5,3,1,9,8,6,0,0,0,14,3,1,75.0,Matches
272,Daichi Kamada,jp JPN,MF,Crystal Palace,28-279,1996,15.8,4,1,0,27,19,2,29,16,27,0,0,0,72,3,13,18.8,Matches
273,Boubacar Kamara,fr FRA,MF,Aston Villa,25-169,1999,17.3,2,0,0,27,28,0,1,19,20,0,0,0,75,17,23,42.5,Matches
274,Michael Kayode,it ITA,DF,Brentford,20-305,2004,4.2,2,0,0,7,2,0,9,5,10,0,0,0,29,6,2,75.0,Matches
275,Michael Keane,eng ENG,DF,Everton,32-120,1993,10.5,5,0,0,9,0,0,1,15,7,0,0,0,25,23,18,56.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
276,Caoimhín Kelleher,ie IRL,GK,Liverpool,26-169,1998,10.0,0,0,0,0,3,0,0,0,0,0,0,0,18,1,0,100.0,Matches
277,Lloyd Kelly,eng ENG,DF,Newcastle Utd,26-217,1998,3.4,2,0,0,5,5,1,1,1,4,0,0,0,19,6,2,75.0,Matches
278,Milos Kerkez,hu HUN,DF,Bournemouth,21-185,2003,35.2,4,0,0,29,47,1,132,44,26,0,0,0,159,27,48,36.0,Matches
279,Bilal El Khannouss,ma MAR,MF,Leicester City,21-001,2004,22.3,4,0,0,28,11,1,83,6,26,0,0,0,84,19,20,48.7,Matches
280,Abdukodir Khusanov,uz UZB,DF,Manchester City,21-071,2004,5.6,1,0,0,3,3,0,1,3,4,0,0,1,27,6,4,60.0,Matches
281,Max Kilman,eng ENG,DF,West Ham,27-353,1997,34.2,4,0,0,21,13,2,3,38,20,0,0,0,138,105,50,67.7,Matches
282,Joshua King,eng ENG,MF,Fulham,18-128,2007,1.0,0,0,0,3,2,0,2,1,3,0,0,0,3,0,1,0.0,Matches
283,Antonín Kinský,cz CZE,GK,Tottenham,22-059,2003,4.0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100.0,Matches
284,Jakub Kiwior,pl POL,DF,Arsenal,25-085,2000,9.5,0,0,0,8,3,1,1,3,7,0,0,0,19,8,7,53.3,Matches
285,Justin Kluivert,nl NED,"MF,FW",Bournemouth,26-006,1999,24.5,8,0,0,43,31,5,81,13,9,1,0,0,74,7,25,21.9,Matches
286,Ibrahima Konaté,fr FRA,DF,Liverpool,25-351,1999,25.8,5,0,0,26,18,0,0,12,25,0,0,0,86,72,28,72.0,Matches
287,Ezri Konsa,eng ENG,DF,Aston Villa,27-200,1997,30.6,1,0,0,7,45,0,5,21,17,0,0,0,92,31,22,58.5,Matches
288,Mateo Kovačić,hr CRO,MF,Manchester City,31-005,1994,23.7,5,0,0,23,25,0,0,22,38,0,0,0,113,10,9,52.6,Matches
289,Caleb Kporha,eng ENG,DF,Crystal Palace,18-300,2006,0.1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0.0,Matches
290,Emil Krafth,se SWE,DF,Newcastle Utd,30-282,1994,3.2,0,0,0,3,1,0,1,2,2,0,0,0,17,5,7,41.7,Matches
291,Mohammed Kudus,gh GHA,"FW,MF",West Ham,24-282,2000,26.9,2,1,0,36,60,18,74,4,21,0,0,0,128,10,38,20.8,Matches
292,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,25-016,2000,26.3,3,0,0,47,38,5,89,13,23,0,0,0,119,10,15,40.0,Matches
293,Maxence Lacroix,fr FRA,DF,Crystal Palace,25-035,2000,31.6,5,0,0,33,18,1,6,52,40,0,1,0,123,57,46,55.3,Matches
294,Adam Lallana,eng ENG,MF,Southampton,37-001,1988,4.0,4,0,0,8,8,0,4,5,5,0,0,0,19,2,2,50.0,Matches
295,Tariq Lamptey,gh GHA,DF,Brighton,24-223,2000,9.6,0,0,0,15,10,0,28,7,11,0,1,0,39,1,14,6.7,Matches
296,Will Lankshear,eng ENG,"FW,MF",Tottenham,20-021,2005,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,Matches
297,Roméo Lavia,be BEL,MF,Chelsea,21-125,2004,7.6,4,0,0,13,5,0,0,14,13,0,1,0,35,10,2,83.3,Matches
298,Mario Lemina,ga GAB,"MF,DF",Wolves,31-252,1993,15.2,4,0,0,17,8,4,10,27,31,0,1,0,73,25,16,61.0,Matches
299,Bernd Leno,de GER,GK,Fulham,33-068,1992,36.0,4,0,0,0,3,0,0,0,2,0,0,0,48,9,1,90.0,Matches
300,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,30-198,1994,22.6,8,0,0,34,36,0,11,37,15,0,0,0,139,39,39,50.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
301,Rico Lewis,eng ENG,"DF,MF",Manchester City,20-171,2004,21.0,5,1,1,12,34,0,6,13,19,0,0,0,95,6,14,30.0,Matches
302,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,24-078,2001,32.5,6,0,0,17,29,4,74,19,26,1,0,0,140,27,34,44.3,Matches
303,Myles Lewis-Skelly,eng ENG,DF,Arsenal,18-227,2006,13.0,2,2,0,10,38,0,8,6,14,0,1,0,45,8,10,44.4,Matches
304,Matthijs de Ligt,nl NED,DF,Manchester Utd,25-272,1999,23.6,3,0,0,16,12,2,6,33,22,0,2,0,68,58,29,66.7,Matches
305,Pedro Lima,br BRA,DF,Wolves,18-314,2006,0.8,0,0,0,1,1,1,5,2,0,0,0,0,3,0,3,0.0,Matches
306,Victor Lindelöf,se SWE,DF,Manchester Utd,30-298,1994,5.4,1,0,0,7,1,0,1,7,1,0,0,0,12,10,13,43.5,Matches
307,Jesper Lindstrøm,dk DEN,FW,Everton,25-071,2000,13.8,2,0,0,15,10,1,71,12,25,0,0,0,70,6,12,33.3,Matches
308,Valentino Livramento,eng ENG,DF,Newcastle Utd,22-180,2002,28.6,1,0,0,6,34,2,45,21,34,0,0,0,173,23,31,42.6,Matches
309,Sean Longstaff,eng ENG,MF,Newcastle Utd,27-193,1997,8.9,2,0,0,9,6,0,5,7,16,0,0,0,31,7,7,50.0,Matches
310,Saša Lukić,rs SRB,MF,Fulham,28-271,1996,24.1,12,0,0,62,26,0,55,26,37,0,0,0,107,18,24,42.9,Matches
311,Joe Lumley,eng ENG,GK,Southampton,30-085,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,66.7,Matches
312,Massimo Luongo,au AUS,MF,Ipswich Town,32-228,1992,2.2,0,0,0,1,2,0,1,2,5,0,0,0,10,1,0,100.0,Matches
313,Ian Maatsen,nl NED,DF,Aston Villa,23-062,2002,10.7,2,0,0,9,9,3,48,15,15,0,0,0,61,8,6,57.1,Matches
314,Alexis Mac Allister,ar ARG,MF,Liverpool,26-138,1998,28.6,6,0,0,61,40,2,85,22,58,0,0,0,146,19,34,35.8,Matches
315,James Maddison,eng ENG,MF,Tottenham,28-169,1996,20.1,6,0,0,32,64,4,98,12,19,0,0,0,76,5,7,41.7,Matches
316,Noni Madueke,eng ENG,FW,Chelsea,23-062,2002,20.1,3,0,0,20,24,5,58,8,15,0,0,0,72,10,16,38.5,Matches
317,Gabriel Magalhães,br BRA,DF,Arsenal,27-143,1997,26.3,4,0,0,19,19,0,9,16,15,1,0,0,63,53,37,58.9,Matches
318,Edmond-Paris Maghoma,eng ENG,"MF,FW",Brentford,24-003,2001,1.3,0,0,0,2,4,0,3,1,1,0,0,0,7,1,3,25.0,Matches
319,Harry Maguire,eng ENG,DF,Manchester Utd,32-067,1993,17.1,7,0,0,17,9,1,3,37,13,0,0,0,57,52,22,70.3,Matches
320,Kobbie Mainoo,eng ENG,MF,Manchester Utd,20-022,2005,16.7,5,0,0,27,19,2,5,19,25,0,0,0,79,19,27,41.3,Matches
321,Tyrell Malacia,nl NED,DF,Manchester Utd,25-267,1999,1.1,1,0,0,3,2,0,1,1,1,0,0,0,3,0,0,,Matches
322,Donyell Malen,nl NED,FW,Aston Villa,26-122,1999,3.3,0,0,0,1,4,2,7,0,4,0,0,0,8,4,4,50.0,Matches
323,Mateus Mane,,MF,Wolves,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
324,Orel Mangala,be BEL,MF,Everton,27-054,1998,14.0,2,0,0,24,17,2,6,21,8,0,0,0,49,6,8,42.9,Matches
325,Ryan Manning,ie IRL,"DF,MF",Southampton,28-331,1996,16.2,2,0,0,19,32,0,84,17,17,0,0,0,65,15,6,71.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
